update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-1.835030,413.431600,452.389525,1.012180,1.069230,2.912
1,-2.651461,413.431600,452.389525,0.573630,0.776529,1.070
2,-3.713499,413.431600,452.389525,0.530896,0.735486,1.057
3,-2.296400,413.431600,452.389525,0.614935,1.629142,0.702
4,-2.511818,413.431600,452.389525,0.864470,0.723914,1.083
5,-3.058047,413.431600,452.389525,0.969475,0.861747,0.747
6,-1.875233,413.431600,452.389525,1.030283,0.433350,1.116
7,-1.548614,413.431600,452.389525,0.561216,0.571839,0.706
8,-3.589101,413.431600,452.389525,0.585990,1.869919,1.065
9,-3.307626,413.431600,452.389525,0.772413,1.201382,0.767
10,-3.019964,413.431600,452.389525,0.424290,1.689495,1.043
11,-5.248053,413.431600,452.389525,0.613572,2.404665,0.718
12,-1.771394,413.431600,452.389525,0.482135,1.226589,1.066
13,-2.343046,413.431600,452.389525,0.661940,1.084868,0.790
14,-2.033752,413.431600,452.389525,0.756894,2.079386,1.084
15,-3.102377,413.431600,452.389525,0.598532,1.368239,0.726
16,-2.812018,413.431600,452.389525,0.657506,1.066083,1.078
17,-2.898064,413.431600,452.389525,0.653537,1.443173,0.732
18,-2.962567,413.431600,452.389525,0.735937,1.512169,1.097
19,-2.115377,413.431600,452.389525,0.668907,0.863701,0.726
20,-2.402563,411.071525,439.593462,0.483025,1.400891,2.877
21,-3.265096,411.071525,439.593462,0.573916,2.293185,0.747
22,-3.335584,411.071525,439.593462,0.668051,2.059059,1.084
23,-1.756867,411.071525,439.593462,0.768827,1.299633,0.766
24,-2.637905,411.071525,439.593462,0.600878,0.889972,1.080
25,-3.582215,411.071525,439.593462,0.718886,2.316218,0.762
26,-3.839978,411.071525,439.593462,0.671054,1.807744,1.047
27,-2.654348,411.071525,439.593462,0.896144,1.846201,0.759
28,-4.348488,411.071525,439.593462,0.772643,1.443423,1.073
29,-1.960955,411.071525,439.593462,0.527224,3.213585,0.716
30,-5.751613,411.071525,439.593462,0.365782,1.856421,1.030
31,-2.204572,411.071525,439.593462,0.465567,1.378590,0.730
32,-2.007723,411.071525,439.593462,0.416378,1.636887,1.036
33,-2.535097,411.071525,439.593462,0.588260,1.422947,0.747
34,-2.220260,411.071525,439.593462,0.516017,0.890859,1.095
35,-1.630561,411.071525,439.593462,0.613388,0.959623,0.719
36,-1.335360,411.071525,439.593462,0.789191,0.762729,1.052
37,-1.498820,411.071525,439.593462,0.671006,0.768536,0.745
38,-1.929480,411.071525,439.593462,0.655169,0.406345,1.064
39,-3.064137,411.071525,439.593462,0.557318,1.046269,0.726
40,-1.620929,410.680213,441.340550,0.643329,0.428013,2.916
41,-1.763502,410.680213,441.340550,0.583164,1.117628,0.725
42,-3.082927,410.680213,441.340550,0.502455,1.010968,1.048
43,-1.382500,410.680213,441.340550,0.544565,0.537264,0.730
44,-3.027092,410.680213,441.340550,0.792102,0.914374,1.067
45,-2.130831,410.680213,441.340550,0.678746,1.287845,0.759
46,-2.897915,410.680213,441.340550,0.581939,1.032168,1.092
47,-3.037019,410.680213,441.340550,0.982677,1.430334,0.810
48,-3.951529,410.680213,441.340550,0.738139,1.682469,1.111
49,-2.229932,410.680213,441.340550,0.689277,1.238200,0.735
50,-2.899513,410.680213,441.340550,0.716272,0.845937,1.113
51,-2.023990,410.680213,441.340550,0.563226,1.198982,0.736
52,-2.373467,410.680213,441.340550,0.709258,1.384430,1.084
53,-3.667824,410.680213,441.340550,0.658000,1.632699,0.752
54,-3.940024,410.680213,441.340550,0.529736,2.223258,1.066
55,-3.922862,410.680213,441.340550,0.676308,2.065744,0.756
56,-2.701427,410.680213,441.340550,0.736523,1.245581,1.072
57,-2.130927,410.680213,441.340550,0.682985,0.804759,0.785
58,-1.475869,410.680213,441.340550,0.495803,1.390158,1.070
59,-4.307002,410.680213,441.340550,0.347232,1.167777,0.702
60,-2.233001,410.680213,443.638100,0.715711,1.491125,2.929
61,-1.420741,410.680213,443.638100,0.831338,1.243797,0.755
62,-3.302791,410.680213,443.638100,0.717265,2.286801,1.062
63,-5.692634,410.680213,443.638100,0.923463,5.055879,0.788
64,-3.419783,410.680213,443.638100,0.602313,1.600920,1.070
65,-1.006650,410.680213,443.638100,0.706039,1.585782,0.735
66,-3.133235,410.680213,443.638100,0.951677,1.172699,1.093
67,-4.008930,410.680213,443.638100,0.650580,1.690390,0.745
68,-1.292134,410.680213,443.638100,0.637214,0.736406,1.068
69,-2.866550,410.680213,443.638100,0.646530,0.880981,0.742
70,-1.796007,410.680213,443.638100,0.785918,1.404094,1.087
71,-3.581985,410.680213,443.638100,0.500774,1.755086,0.730
72,-1.306414,410.680213,443.638100,0.668267,0.850319,1.062
73,-4.360912,410.680213,443.638100,0.590959,2.197236,0.743
74,-1.760119,410.680213,443.638100,0.645577,0.634050,1.079
75,-2.293589,410.680213,443.638100,0.598893,0.799645,0.728
76,-3.618214,410.680213,443.638100,0.602516,1.796828,1.024
77,-1.130254,410.680213,443.638100,1.051381,1.022126,0.769
78,-2.117936,410.680213,443.638100,0.608132,0.646078,1.041
79,-2.229946,410.680213,443.638100,0.596945,1.895216,0.742
80,-5.338699,410.930213,435.457375,0.833629,4.490524,2.930
81,-3.342834,410.930213,435.457375,0.525126,1.148524,0.772
82,-2.043677,410.930213,435.457375,0.566078,1.058599,1.047
83,-3.960263,410.930213,435.457375,0.632779,1.978928,0.740
84,-2.286711,410.930213,435.457375,0.708145,1.650690,1.065
85,-2.180802,410.930213,435.457375,0.711919,0.861359,0.739
86,-2.240188,410.930213,435.457375,0.472499,1.163103,0.840
87,-1.084063,410.930213,435.457375,0.243039,0.502547,0.686
88,-1.025687,410.930213,435.457375,0.372279,1.023014,1.035
89,-3.213680,410.930213,435.457375,0.408541,0.719687,0.715
90,-2.359891,410.930213,435.457375,0.820864,1.039869,1.079
91,-2.189024,410.930213,435.457375,0.525261,1.622164,0.714
92,-4.511778,410.930213,435.457375,0.233367,2.304292,1.020
93,-3.588449,410.930213,435.457375,0.893613,0.954586,0.758
94,-1.759705,410.930213,435.457375,0.720006,1.048720,1.076
95,-2.255557,410.930213,435.457375,0.857965,0.684353,0.758
96,-2.209160,410.930213,435.457375,0.681994,0.561456,1.079
97,-3.179933,410.930213,435.457375,0.607598,1.925366,0.719
98,-2.245274,410.930213,435.457375,0.649118,1.212862,1.063
99,-2.637897,410.930213,435.457375,0.649299,1.120848,0.731
100,-3.034697,410.680213,435.702806,0.714134,1.570541,2.928
101,-4.524938,410.680213,435.702806,0.153643,1.698339,0.688
102,-4.013073,410.680213,435.702806,0.560567,1.621475,1.014
103,-2.655826,410.680213,435.702806,0.581618,1.977518,0.741
104,-2.290090,410.680213,435.702806,0.775073,1.147469,1.065
105,-4.713637,410.680213,435.702806,0.410723,3.125408,0.755
106,-3.348576,410.680213,435.702806,0.660490,2.194215,1.047
107,-3.348762,410.680213,435.702806,0.700531,1.585666,0.765
108,-2.159753,410.680213,435.702806,0.807991,2.294771,1.093
109,-4.239209,410.680213,435.702806,0.748527,2.599970,0.740
110,-2.977693,410.680213,435.702806,0.568078,1.367952,1.053
111,-2.238796,410.680213,435.702806,0.558396,1.545994,0.716
112,-2.320290,410.680213,435.702806,0.823272,0.980047,1.129
113,-3.371874,410.680213,435.702806,0.710861,1.785651,0.754
114,-2.689589,410.680213,435.702806,0.513680,0.695588,1.034
115,-1.757017,410.680213,435.702806,0.709012,0.964347,0.732
116,-2.497933,410.680213,435.702806,0.699309,1.793390,1.035
117,-1.909389,410.680213,435.702806,0.798625,1.429425,0.770
118,-3.606419,410.680213,435.702806,0.698850,1.291234,1.045
119,-3.002279,410.680213,435.702806,0.689808,0.943692,0.734
120,-1.381270,410.867713,432.749441,0.611545,0.822614,2.897
121,-3.184100,410.867713,432.749441,0.600502,1.735765,0.771
122,-4.463086,410.867713,432.749441,0.321572,2.279940,1.007
123,-5.463369,410.867713,432.749441,0.646871,1.842850,0.741
124,-2.871178,410.867713,432.749441,0.692045,2.252369,1.064
125,-5.357048,410.867713,432.749441,0.420853,2.249524,0.688
126,-1.248103,410.867713,432.749441,0.642964,0.723753,1.059
127,-3.933876,410.867713,432.749441,0.399717,2.829061,0.722
128,-4.446668,410.867713,432.749441,0.359558,2.584215,1.018
129,-3.894968,410.867713,432.749441,0.465807,2.197426,0.735
130,-2.346872,410.867713,432.749441,1.000761,1.539270,1.114
131,-2.656860,410.867713,432.749441,0.625967,2.122337,0.804
132,-4.395366,410.867713,432.749441,0.663882,3.249226,1.071
133,-1.897042,410.867713,432.749441,0.684301,0.940136,0.749
134,-2.556735,410.867713,432.749441,0.372777,1.316504,1.023
135,-1.920655,410.867713,432.749441,0.394167,1.415267,0.703
136,-3.064412,410.867713,432.749441,0.547266,1.756047,1.055
137,-3.352286,410.867713,432.749441,0.586845,2.429841,0.742
138,-1.285737,410.867713,432.749441,0.573108,1.006892,1.076
139,-2.223132,410.867713,432.749441,1.252530,1.296879,0.751
140,-2.201781,410.680213,432.111913,1.088398,1.937531,2.968
141,-5.232648,410.680213,432.111913,0.553602,2.991725,0.729
142,-4.443738,410.680213,432.111913,0.500301,2.602893,1.037
143,-3.105600,410.680213,432.111913,0.585145,2.604168,0.731
144,-7.327670,410.680213,432.111913,0.812609,6.093217,1.087
145,-1.922201,410.680213,432.111913,0.671103,1.542839,0.746
146,-1.981000,410.680213,432.111913,0.521773,1.310182,1.032
147,-2.697104,410.680213,432.111913,0.584318,1.520058,0.702
148,-4.345065,410.680213,432.111913,0.509068,1.876836,1.036
149,-4.223257,410.680213,432.111913,0.666904,1.796934,0.749
150,-2.007073,410.680213,432.111913,0.531671,1.596178,1.051
151,-1.810804,410.680213,432.111913,0.604756,1.100389,0.722
152,-3.414152,410.680213,432.111913,0.677872,1.731842,1.047
153,-3.413385,410.680213,432.111913,0.636580,2.026047,0.735
154,-3.932756,410.680213,432.111913,0.419747,5.870079,1.032
155,-4.075737,410.680213,432.111913,0.452771,2.903793,0.691
156,-6.352016,410.680213,432.111913,0.507372,2.449874,1.076
157,-2.348354,410.680213,432.111913,0.394456,1.802229,0.721
158,-2.874572,410.680213,432.111913,0.591949,1.641912,1.053
159,-2.894574,410.680213,432.111913,0.346257,1.561303,0.705
160,-3.347985,413.135063,485.510438,0.589675,2.419684,2.875
161,-3.916123,413.135063,485.510438,0.483611,1.520122,0.714
162,-2.442611,413.135063,485.510438,0.659086,1.154215,1.045
163,-2.758385,413.135063,485.510438,0.715737,1.871191,0.730
164,-2.786323,413.135063,485.510438,0.980629,1.153378,1.131
165,-2.824467,413.135063,485.510438,0.754736,1.717199,0.745
166,-4.900010,413.135063,485.510438,0.632974,6.031572,1.065
167,-2.842305,413.135063,485.510438,0.408339,1.963898,0.707
168,-3.711547,413.135063,485.510438,0.590777,1.294026,1.028
169,-1.236931,413.135063,485.510438,0.730202,1.162138,0.721
170,-5.111270,413.135063,485.510438,0.571066,1.559072,1.045
171,-2.207139,413.135063,485.510438,0.414235,1.735901,0.708
172,-1.593814,413.135063,485.510438,0.476351,0.792601,1.041
173,-1.374719,413.135063,485.510438,0.591327,0.740672,0.729
174,-2.740980,413.135063,485.510438,0.472234,1.493386,1.045
175,-2.321682,413.135063,485.510438,0.748759,1.050971,0.729
176,-2.713535,413.135063,485.510438,0.491662,0.702367,1.040
177,-2.311125,413.135063,485.510438,0.752358,1.418169,0.757
178,-1.201093,413.135063,485.510438,0.667132,0.683509,1.065
179,-3.319695,413.135063,485.510438,0.589184,2.015515,0.783
180,-2.260479,410.680213,436.659500,0.597957,1.937699,2.924
181,-4.843799,410.680213,436.659500,0.821722,1.869154,0.781
182,-2.364781,410.680213,436.659500,0.463808,1.794959,1.047
183,-2.894406,410.680213,436.659500,0.310119,1.759122,0.711
184,-2.649198,410.680213,436.659500,0.610088,1.533147,1.039
185,-3.460460,410.680213,436.659500,0.545968,2.450820,0.722
186,-4.732788,410.680213,436.659500,0.462826,1.771320,1.032
187,-2.383888,410.680213,436.659500,0.515470,1.764059,0.732
188,-3.620073,410.680213,436.659500,0.569175,1.162116,1.053
189,-1.109434,410.680213,436.659500,0.614487,2.078282,0.744
190,-3.726699,410.680213,436.659500,0.642109,1.005968,1.077
191,-2.941545,410.680213,436.659500,0.490499,2.614950,0.729
192,-6.196747,410.680213,436.659500,0.546105,3.060511,1.084
193,-3.186121,410.680213,436.659500,0.774389,1.617364,0.765
194,-2.545042,410.680213,436.659500,0.716301,1.390826,1.101
195,-2.992251,410.680213,436.659500,0.571647,1.492795,0.724
196,-4.356897,410.680213,436.659500,0.741773,2.759719,1.053
197,-3.980951,410.680213,436.659500,0.782982,2.202028,0.772
198,-3.215855,410.680213,436.659500,0.851213,2.139019,1.095
199,-2.039217,410.680213,436.659500,0.638930,1.402679,0.735
