id,base_instance_id,campus,size,crew_q,n_wos,window_bh,n_technicians,n_technicians_base,u_realized,u_realized_base,u_shift,method,seed,feasible,wwt,makespan,mean_flow,breach_share,wall_seconds
c02_final_150_0011_q90,c02_final_150_0011,2,150,0.9,150,27.5,30,38,1.959271,1.546793,0.412478,random,301,1,4114.253199999999,137.26,20.190208666666663,0.14666666666666667,0.000321452971547842
c02_final_150_0011_q90,c02_final_150_0011,2,150,0.9,150,27.5,30,38,1.959271,1.546793,0.412478,v2rl301,301,1,6045.5657999999985,121.73329999999999,29.381739333333336,0.25333333333333335,0.02776239102240652
c02_final_150_0011_q90,c02_final_150_0011,2,150,0.9,150,27.5,30,38,1.959271,1.546793,0.412478,v2rl302,302,1,3364.334600000001,131.1533,24.598633999999997,0.2,0.028080211952328682
c02_final_150_0011_q90,c02_final_150_0011,2,150,0.9,150,27.5,30,38,1.959271,1.546793,0.412478,v2rl303,303,1,6256.6394,175.6748,27.931722000000004,0.18,0.02784920099657029
c02_final_150_0011_q90,c02_final_150_0011,2,150,0.9,150,27.5,30,38,1.959271,1.546793,0.412478,v2rl304,304,1,2815.6380000000004,140.18,22.590922666666664,0.16,0.027478722971864045
c02_final_150_0011_q90,c02_final_150_0011,2,150,0.9,150,27.5,30,38,1.959271,1.546793,0.412478,v2rl305,305,1,5131.301000000001,141.47,27.866199333333327,0.25333333333333335,0.028094289009459317
c02_final_150_0011_q90,c02_final_150_0011,2,150,0.9,150,27.5,30,38,1.959271,1.546793,0.412478,v2rl306,306,1,5458.820599999999,123.29480000000001,28.756232666666662,0.25333333333333335,0.02809330099262297
c02_final_150_0011_q90,c02_final_150_0011,2,150,0.9,150,27.5,30,38,1.959271,1.546793,0.412478,v2rl307,307,1,5702.759799999999,122.27000000000001,28.35251999999999,0.24,0.027978159952908754
c02_final_150_0011_q90,c02_final_150_0011,2,150,0.9,150,27.5,30,38,1.959271,1.546793,0.412478,v2rl308,308,1,2713.2897999999996,137.57999999999998,23.25174,0.17333333333333334,0.027911931974813342
c02_final_150_0011_q90,c02_final_150_0011,2,150,0.9,150,27.5,30,38,1.959271,1.546793,0.412478,v2rl309,309,1,2957.148600000001,140.21,19.739882,0.15333333333333332,0.0280050840228796
c02_final_150_0011_q90,c02_final_150_0011,2,150,0.9,150,27.5,30,38,1.959271,1.546793,0.412478,v2rl310,310,1,2782.6049999999996,154.4033,23.726736000000002,0.22666666666666666,0.027939597028307617
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,edd,301,1,3353.226200000001,190.01960000000003,51.627628666666666,0.15333333333333332,0.0005104209994897246
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,pfifo,301,1,3353.226200000001,190.01960000000003,51.627628666666666,0.15333333333333332,0.0005186110502108932
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,wspt,301,1,3070.1812,201.31480000000002,23.97128066666667,0.09333333333333334,0.0005319570191204548
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,atc,301,1,2380.7724000000003,190.5196,41.742958666666674,0.07333333333333333,0.0009981578914448619
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,wmdd,301,1,2334.6328000000003,190.84480000000002,44.95486800000001,0.06,0.0007019849726930261
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,lpt,301,1,12043.644600000001,166.6248,74.86488066666665,0.32,0.0005134149687364697
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,random,301,1,6732.1242,182.8548,46.651018666666666,0.24,0.00033021403942257166
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,v2rl301,301,1,5467.4768,186.5596,61.37867066666666,0.21333333333333335,0.029632822959683836
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,v2rl302,302,1,4075.7504000000004,224.9996,51.038476,0.16,0.02996395796071738
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,v2rl303,303,1,7460.259600000001,204.05480000000006,52.68526666666667,0.24666666666666667,0.02982209308538586
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,v2rl304,304,1,3290.2791999999995,166.99479999999997,57.81497733333334,0.20666666666666667,0.029485685983672738
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,v2rl305,305,1,7396.5784,166.82479999999995,67.33871733333335,0.22666666666666666,0.02917831693775952
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,v2rl306,306,1,7303.5584,186.5596,65.10775733333334,0.29333333333333333,0.028748295968398452
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,v2rl307,307,1,7798.132400000002,166.9948,67.72502,0.24666666666666667,0.028562543098814785
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,v2rl308,308,1,2816.568800000001,167.10480000000004,56.82708999999999,0.17333333333333334,0.02858264301903546
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,v2rl309,309,1,4492.075599999999,186.5596,30.654845333333334,0.18666666666666668,0.028939670068211854
c02_final_150_0012_q75,c02_final_150_0012,2,150,0.75,150,26.35,19,38,2.409975,1.204988,1.204987,v2rl310,310,1,3871.4542,215.97480000000007,49.19397466666667,0.16,0.028728738077916205
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,edd,301,1,1563.9566,116.3015,18.308098,0.05333333333333334,0.0004420670447871089
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,pfifo,301,1,1563.9566,116.3015,18.308098,0.05333333333333334,0.0004362619947642088
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,wspt,301,1,1727.5030000000002,132.3915,11.137631999999998,0.06666666666666667,0.00043312704656273127
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,atc,301,1,1607.2362,118.4815,15.808565333333336,0.06666666666666667,0.0007134770276024938
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,wmdd,301,1,1589.8766,119.5415,17.814453999999998,0.05333333333333334,0.0005323709920048714
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,lpt,301,1,2861.5967999999993,116.0515,25.410923999999998,0.16,0.0004248559707775712
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,random,301,1,2216.5762000000004,129.8715,16.198232,0.09333333333333334,0.0003274679183959961
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,v2rl301,301,1,1560.357,115.3115,22.302500666666663,0.05333333333333334,0.028008079039864242
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,v2rl302,302,1,1568.4166,115.0115,22.203319333333326,0.05333333333333334,0.02789036196190864
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,v2rl303,303,1,2515.8626000000004,116.7281,24.171990666666662,0.12666666666666668,0.02792927296832204
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,v2rl304,304,1,1566.0965999999999,115.2381,19.817098666666666,0.05333333333333334,0.027718187891878188
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,v2rl305,305,1,1568.4166,115.0115,22.48145266666667,0.05333333333333334,0.027772853965871036
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,v2rl306,306,1,2147.135799999999,115.0115,23.665252666666664,0.10666666666666667,0.027155877090990543
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,v2rl307,307,1,2345.323,115.2381,21.450678,0.08,0.026820260914973915
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,v2rl308,308,1,1559.897,115.9615,21.368367333333335,0.05333333333333334,0.02719934901688248
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,v2rl309,309,1,1847.4904,126.41149999999999,12.957917333333333,0.06666666666666667,0.0271086209686473
c02_final_150_0012_q90,c02_final_150_0012,2,150,0.9,150,26.35,30,38,1.526318,1.204988,0.32133,v2rl310,310,1,1565.1166,114.89150000000001,21.312583999999998,0.05333333333333334,0.026950418017804623
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,edd,301,1,11294.113600000002,242.9481,41.26556066666666,0.34,0.0004288979107514024
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,pfifo,301,1,11294.113600000002,242.9481,41.26556066666666,0.34,0.00042861897964030504
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,wspt,301,1,4150.7479,220.79,20.384166666666665,0.15333333333333332,0.00041853601578623056
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,atc,301,1,4017.9147000000003,213.8129,21.997876,0.13333333333333333,0.0006451969966292381
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,wmdd,301,1,3875.1171999999997,216.0733,26.674728666666663,0.18666666666666668,0.0005084139993414283
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,lpt,301,1,23177.488800000003,212.5481,63.62668666666667,0.41333333333333333,0.00041899504140019417
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,random,301,1,13582.336000000003,225.8148,41.796035999999994,0.32666666666666666,0.00032374903094023466
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,v2rl301,301,1,17913.61650000001,257.8448,54.73405666666667,0.4066666666666667,0.029591465019620955
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,v2rl302,302,1,13471.844,219.1281,44.38500533333333,0.3933333333333333,0.02937675197608769
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,v2rl303,303,1,20056.872800000005,212.5781,55.76738,0.4,0.02937237499281764
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,v2rl304,304,1,10490.491599999998,238.6981,40.49520933333333,0.3933333333333333,0.02872912702150643
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,v2rl305,305,1,17707.253399999994,259.8881,53.845480000000016,0.4066666666666667,0.02844278805423528
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,v2rl306,306,1,18645.68,258.10810000000004,55.45661266666666,0.4066666666666667,0.028416835935786366
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,v2rl307,307,1,17072.193499999998,259.6948,51.96974733333336,0.4,0.028369160019792616
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,v2rl308,308,1,9901.869200000001,255.34810000000002,38.96566933333334,0.34,0.028069501044228673
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,v2rl309,309,1,9560.9653,259.1848,35.085637999999996,0.25333333333333335,0.02813547500409186
c02_final_150_0013_q75,c02_final_150_0013,2,150,0.75,150,29.7,19,38,2.375463,1.187732,1.187731,v2rl310,310,1,9861.913,262.3948,38.26102133333334,0.38,0.02887543896213174
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,edd,301,1,2855.403600000001,157.8415,17.625609333333333,0.18,0.00041918898932635784
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,pfifo,301,1,2855.403600000001,157.8415,17.625609333333333,0.18,0.0003871540538966656
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,wspt,301,1,2207.1711999999998,171.8481,12.869948666666668,0.09333333333333334,0.000383183010853827
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,atc,301,1,2144.7048,171.8481,14.280838000000001,0.10666666666666667,0.0005621199961751699
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,wmdd,301,1,2077.2248,174.4315,15.291193333333334,0.09333333333333334,0.00043195101898163557
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,lpt,301,1,5167.9058,122.8315,23.256237999999993,0.2,0.00039103010203689337
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,random,301,1,3663.0501999999997,117.0715,17.843883333333334,0.16666666666666666,0.0003289980813860893
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,v2rl301,301,1,4598.3085999999985,122.8315,21.935975999999997,0.2,0.02832023403607309
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,v2rl302,302,1,2499.4708,128.6481,16.828958000000004,0.16666666666666666,0.02785199403297156
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,v2rl303,303,1,4592.754400000001,144.0215,20.083128666666664,0.16666666666666666,0.027808537939563394
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,v2rl304,304,1,3295.899,116.2215,18.50560533333333,0.18666666666666668,0.02725184103474021
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,v2rl305,305,1,4582.2919999999995,122.8315,21.456584666666664,0.2,0.026942376047372818
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,v2rl306,306,1,4710.3632,122.8315,21.603872000000003,0.2,0.026939879986457527
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,v2rl307,307,1,4350.042399999999,122.8315,20.296936,0.19333333333333333,0.026705887052230537
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,v2rl308,308,1,3524.4161999999997,116.2215,18.86858933333333,0.18666666666666668,0.026847178931348026
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,v2rl309,309,1,3101.1163999999994,119.7215,17.18967866666667,0.14,0.02705655700992793
c02_final_150_0013_q90,c02_final_150_0013,2,150,0.9,150,29.7,30,38,1.50446,1.187732,0.316728,v2rl310,310,1,2662.7892000000006,116.2215,17.72942466666667,0.18666666666666668,0.027028535027056932
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,edd,301,1,13683.634399999994,299.7848,61.19853866666664,0.5066666666666667,0.0005030139582231641
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,pfifo,301,1,13514.159199999998,300.94,60.988602666666665,0.5066666666666667,0.000503794988617301
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,wspt,301,1,6923.015799999999,297.26,29.015125333333334,0.20666666666666667,0.00047396100126206875
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,atc,301,1,6666.969399999999,295.90999999999997,30.920992,0.18666666666666668,0.0008471059845760465
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,wmdd,301,1,6266.606000000002,293.36,38.94125866666666,0.22666666666666666,0.0006527589866891503
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,lpt,301,1,41812.59259999999,267.30480000000006,109.70597866666665,0.5933333333333334,0.0005101260030642152
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,random,301,1,18319.352800000004,271.9648,55.789202666666654,0.41333333333333333,0.0003334509674459696
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,v2rl301,301,1,29185.581999999995,285.58480000000003,90.72314666666666,0.6133333333333333,0.03186692507006228
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,v2rl302,302,1,21323.6006,307.2948,69.45565333333332,0.5,0.031369992066174746
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,v2rl303,303,1,34511.782199999994,283.0148,92.793312,0.52,0.03145107894670218
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,v2rl304,304,1,14794.1738,296.4848,62.012578666666656,0.5,0.03040549496654421
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,v2rl305,305,1,29285.569199999994,283.78000000000003,90.12179733333335,0.5866666666666667,0.030449143960140646
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,v2rl306,306,1,33546.210800000015,267.50480000000005,98.47558933333333,0.5866666666666667,0.03063062799628824
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,v2rl307,307,1,28029.72719999999,291.04,85.18740533333332,0.56,0.03001543297432363
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,v2rl308,308,1,10646.2442,295.37479999999994,57.863207999999986,0.48,0.030332606052979827
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,v2rl309,309,1,13004.245799999999,306.3148,42.360912,0.26,0.029712740099057555
c02_final_150_0014_q75,c02_final_150_0014,2,150,0.75,150,25.2,19,38,3.403779,1.701889,1.70189,v2rl310,310,1,9443.415799999999,306.7,48.01705866666666,0.4533333333333333,0.03143536392599344
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,edd,301,1,3301.4034000000006,180.51,25.612588666666667,0.21333333333333335,0.00048128305934369564
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,pfifo,301,1,3301.4034000000006,180.51,25.612588666666667,0.21333333333333335,0.00046804791782051325
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,wspt,301,1,3388.7295999999997,158.8048,16.351636000000003,0.14666666666666667,0.00042878196109086275
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,atc,301,1,3239.7896,162.7048,17.356168666666665,0.14,0.0006984480423852801
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,wmdd,301,1,2949.45,165.82,21.464855333333333,0.12666666666666668,0.000543294008821249
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,lpt,301,1,14317.715199999993,133.81,45.75432933333333,0.38,0.0004639179678633809
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,random,301,1,7295.7888,180.5748,28.03672333333333,0.29333333333333333,0.00033838406670838594
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,v2rl301,301,1,8111.274799999998,170.55,36.857616666666665,0.36666666666666664,0.03042080404702574
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,v2rl302,302,1,4992.574800000001,195.78,28.93808733333334,0.29333333333333333,0.03028460801579058
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,v2rl303,303,1,10833.5184,189.15480000000002,36.830437333333336,0.2866666666666667,0.029954729019664228
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,v2rl304,304,1,3587.9426000000003,179.23000000000002,26.738722000000003,0.26666666666666666,0.028835238073952496
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,v2rl305,305,1,7550.225200000001,175.97,35.487142666666664,0.37333333333333335,0.029430850059725344
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,v2rl306,306,1,11513.358800000002,135.7,42.46193799999999,0.37333333333333335,0.029365636059083045
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,v2rl307,307,1,8879.903599999998,139.05,37.15304466666667,0.34,0.028882968006655574
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,v2rl308,308,1,3782.8588,170.44,28.128154000000002,0.3,0.028946687001734972
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,v2rl309,309,1,5002.482,196.14,20.309020666666676,0.15333333333333332,0.028682194068096578
c02_final_150_0014_q90,c02_final_150_0014,2,150,0.9,150,25.2,30,38,2.155726,1.701889,0.453837,v2rl310,310,1,3387.7762000000002,167.6048,26.00666533333333,0.26666666666666666,0.030041590915061533
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,edd,301,1,767.1364000000001,99.8948,21.584673333333335,0.03333333333333333,0.0005905010038986802
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,pfifo,301,1,767.1364000000001,99.8948,21.584673333333335,0.03333333333333333,0.0006315680220723152
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,wspt,301,1,799.0432000000002,99.3948,14.903272666666668,0.03333333333333333,0.0006715260678902268
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,atc,301,1,778.0432000000002,99.8948,15.156539333333333,0.03333333333333333,0.0012982109328731894
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,wmdd,301,1,780.4296000000002,99.8948,21.503874000000003,0.03333333333333333,0.0009053130634129047
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,lpt,301,1,900.3564,98.8648,30.506386666666664,0.04666666666666667,0.0005896510556340218
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,random,301,1,825.3700000000001,98.8648,23.04758533333333,0.04,0.00032996200025081635
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,v2rl301,301,1,753.3164,98.8648,29.67136466666667,0.03333333333333333,0.0315158199518919
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,v2rl302,302,1,749.3163999999999,98.8648,29.634364666666666,0.03333333333333333,0.031392943928949535
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,v2rl303,303,1,749.3163999999999,98.8648,29.644475999999994,0.03333333333333333,0.03090962301939726
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,v2rl304,304,1,749.3163999999999,98.8648,22.499232666666664,0.03333333333333333,0.030579359037801623
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,v2rl305,305,1,749.3163999999999,98.8648,29.630876,0.03333333333333333,0.03044481493998319
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,v2rl306,306,1,749.3163999999999,98.8648,29.644875999999996,0.03333333333333333,0.03062346705701202
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,v2rl307,307,1,748.9696,98.8648,18.766207333333334,0.03333333333333333,0.030440875911153853
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,v2rl308,308,1,751.5964000000001,98.8648,28.048408666666667,0.03333333333333333,0.03052088199183345
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,v2rl309,309,1,763.8564000000001,99.3948,21.575540666666672,0.03333333333333333,0.031417118036188185
c02_final_150_0015_q75,c02_final_150_0015,2,150,0.75,150,14.1,19,38,2.619988,1.309994,1.309994,v2rl310,310,1,748.9696,98.8648,22.756119333333334,0.03333333333333333,0.03130008594598621
c02_final_150_0015_q90,c02_final_150_0015,2,150,0.9,150,14.1,30,38,1.659326,1.309994,0.349332,edd,301,1,746.0496,98.8648,20.74204866666667,0.03333333333333333,0.0005840070080012083
c02_final_150_0015_q90,c02_final_150_0015,2,150,0.9,150,14.1,30,38,1.659326,1.309994,0.349332,pfifo,301,1,746.0496,98.8648,20.74204866666667,0.03333333333333333,0.0005987959448248148
c02_final_150_0015_q90,c02_final_150_0015,2,150,0.9,150,14.1,30,38,1.659326,1.309994,0.349332,wspt,301,1,751.7696,98.8648,14.411026666666666,0.03333333333333333,0.0006572130369022489
c02_final_150_0015_q90,c02_final_150_0015,2,150,0.9,150,14.1,30,38,1.659326,1.309994,0.349332,atc,301,1,751.4496,98.8648,14.458604666666664,0.03333333333333333,0.0013235060032457113
c02_final_150_0015_q90,c02_final_150_0015,2,150,0.9,150,14.1,30,38,1.659326,1.309994,0.349332,wmdd,301,1,751.7696,98.8648,20.732515333333335,0.03333333333333333,0.0008777499897405505
