update,mean_train_return,dev_wwt_mean,entropy,value_loss,seconds
509,-3.138262,410.742713,0.759525,1.731720,1.017
510,-4.402862,410.742713,1.045391,1.137941,1.250
511,-2.639062,410.742713,0.556407,2.365654,0.945
512,-3.501740,410.742713,0.629373,1.366927,1.243
513,-1.878120,410.742713,0.632005,1.007022,0.888
514,-1.385338,410.742713,0.670139,0.478542,1.227
515,-0.651184,410.742713,0.834202,0.495133,0.978
516,-2.288434,410.742713,0.326660,1.017917,1.136
517,-3.983131,410.742713,0.755761,1.206374,0.956
518,-2.539494,410.742713,0.807701,1.256950,1.152
519,-2.120668,410.742713,0.787753,2.353905,0.919
520,-4.653747,410.742713,0.485686,2.782202,2.195
521,-4.725823,410.742713,0.811327,1.644690,0.978
522,-3.196615,410.742713,0.549165,2.284419,1.195
523,-4.853953,410.742713,0.747616,2.180163,0.989
524,-4.677929,410.742713,0.646398,3.085443,1.202
525,-2.491015,410.742713,0.595154,1.351918,0.990
526,-2.020862,410.742713,0.320011,1.420807,1.205
527,-1.872454,410.742713,0.437253,1.149856,0.963
528,-4.390393,410.742713,0.392101,2.452765,1.189
529,-2.122092,410.742713,0.602062,0.924796,0.960
530,-3.045843,410.742713,0.741714,1.414472,1.155
531,-4.363628,410.742713,0.614010,2.153421,0.946
532,-2.329864,410.742713,0.818394,1.482546,1.190
533,-2.783068,410.742713,0.902825,1.409318,1.013
534,-3.996423,410.742713,0.583780,3.442935,1.171
535,-4.797985,410.742713,0.625254,1.844681,0.960
536,-3.880450,410.742713,0.793537,2.062046,1.143
537,-1.823893,410.742713,0.691075,0.692642,0.923
538,-1.215996,410.742713,0.779965,1.010405,1.173
539,-5.279259,410.742713,0.693138,2.904229,0.956
540,-3.237431,410.773963,0.657962,1.328189,2.265
541,-3.879958,410.773963,0.538833,2.022542,1.038
542,-2.401588,410.773963,0.440255,2.492848,1.113
543,-5.178180,410.773963,0.339372,2.253210,0.916
544,-3.794203,410.773963,0.579096,1.378670,1.151
545,-3.357616,410.773963,0.680591,1.618142,0.945
546,-3.118998,410.773963,0.594457,1.348110,1.173
547,-2.038954,410.773963,0.491701,1.895799,0.976
548,-2.988107,410.773963,0.411690,0.889112,1.136
549,-1.464665,410.773963,0.554618,0.798011,0.996
550,-3.629147,410.773963,0.638834,1.584759,1.198
551,-1.784933,410.773963,0.300553,1.330590,0.913
552,-4.028141,410.773963,0.363532,1.876328,1.000
553,-4.333545,410.773963,0.282681,1.504191,1.129
554,-2.402731,410.773963,0.605950,0.972413,1.197
555,-1.310108,410.773963,0.376601,1.603705,0.947
556,-3.367944,410.773963,0.440060,0.851291,1.166
557,-3.322104,410.773963,0.639737,1.636224,0.956
558,-3.058419,410.773963,0.997413,0.929365,0.885
559,-2.383607,410.773963,0.242980,1.374004,0.963
560,-2.991004,410.680213,0.588009,0.799585,2.209
561,-3.145635,410.680213,0.980131,1.127892,0.957
562,-2.344978,410.680213,0.686417,1.425212,1.189
563,-5.311020,410.680213,0.963035,2.031314,1.009
564,-2.866500,410.680213,0.587909,0.940370,1.256
565,-2.456977,410.680213,0.697946,1.547686,0.955
566,-2.678894,410.680213,0.549487,0.948389,1.223
567,-3.005959,410.680213,0.582392,1.386940,0.983
568,-2.377094,410.680213,0.785582,0.967814,1.213
569,-1.801710,410.680213,0.773628,1.217362,1.020
570,-3.517361,410.680213,0.878034,2.231378,1.193
571,-3.350128,410.680213,0.623926,1.551633,0.990
572,-3.758865,410.680213,0.800000,1.722223,1.190
573,-2.323892,410.680213,0.805659,0.881081,0.939
574,-1.713613,410.680213,0.653495,0.853171,1.179
575,-3.103531,410.680213,0.580294,1.726226,0.915
576,-4.360878,410.680213,0.526869,2.395055,1.185
577,-4.921907,410.680213,0.489100,3.390890,0.955
578,-2.130608,410.680213,0.959374,1.765672,1.248
579,-4.409552,410.680213,0.782465,3.648430,1.002
580,-3.690522,410.680213,0.393325,2.667138,2.141
581,-4.829114,410.680213,0.698739,3.241905,0.950
582,-3.894145,410.680213,0.614576,2.826901,1.195
583,-2.321130,410.680213,0.640581,1.611985,0.994
584,-2.753835,410.680213,0.667783,1.781154,1.205
585,-3.864326,410.680213,0.623525,2.395206,0.973
586,-2.405029,410.680213,0.463881,1.801149,1.200
587,-3.812771,410.680213,0.594271,1.895524,0.954
588,-2.904887,410.680213,0.589411,1.215683,1.179
589,-3.412586,410.680213,1.069244,2.478775,1.193
590,-3.268740,410.680213,0.684580,2.047373,1.186
591,-3.236732,410.680213,0.357941,1.674231,0.986
592,-2.101348,410.680213,0.545931,0.896555,1.181
593,-2.221292,410.680213,0.745973,0.831858,0.973
594,-3.723461,410.680213,0.580650,1.416411,1.214
595,-2.274969,410.680213,0.507486,1.277689,0.956
596,-3.993609,410.680213,0.425203,1.392638,1.196
597,-1.503292,410.680213,0.696732,1.056861,0.982
598,-3.740999,410.680213,0.734299,1.341246,1.233
599,-3.535556,410.680213,0.665559,2.385110,1.984
