scope,regime,arm,arm_kind,level,level_bh,n_configs,n_clusters,mean_control,mean_level,mean_diff,pct_of_control,ci_lo,ci_hi,pct_ci_lo,pct_ci_hi,margin,wilcoxon_p,holm_p,verdict
gen|u=0.7,vis-gen,atc_la,rule,8,8.0,180,180,1996.3625155555553,1996.2696722222217,-0.09284333333333608,-0.0046506249546315135,-0.2073980833333273,0.014582166666671987,-0.01038879871352482,0.0007304368095998841,19.963625155555555,0.06965467718486189,0.20896403155458565,equivalent
gen|u=0.7,vis-gen,atc_la,rule,40,40.0,180,180,1996.3625155555553,1996.3245388888886,-0.0379766666666607,-0.001902293114138762,-0.32487861111110167,0.3391951388888833,-0.01627352790786563,0.01699065857257347,19.963625155555555,0.11940336727409484,0.23880673454818968,equivalent
gen|u=0.7,vis-gen,atc_la,rule,full,inf,180,180,1996.3625155555553,1996.3245388888886,-0.0379766666666607,-0.001902293114138762,-0.3218011388888806,0.338706305555561,-0.01611937393040705,0.016966172371820184,19.963625155555555,0.11940336727409484,0.23880673454818968,equivalent
gen|u=0.7,vis-gen,vispool,policy,8,8.0,180,180,2007.014375111111,2007.8290317777778,0.8146566666666555,0.040590474924802424,-0.9571450722222405,2.482417183333327,-0.04768999585113842,0.12368706543000706,20.07014375111111,0.3740615350612825,1.0,equivalent
gen|u=0.7,vis-gen,vispool,policy,40,40.0,180,180,2007.014375111111,2007.2397257777775,0.2253506666666335,0.01122815409103175,-1.5236531833333744,1.811828938888842,-0.0759164060919605,0.09027483616247327,20.07014375111111,0.8545056093724022,1.0,equivalent
gen|u=0.7,vis-gen,vispool,policy,full,inf,180,180,2007.014375111111,2007.4164393333333,0.40206422222221205,0.02003295179188506,-1.3971073611111309,1.9815145333333066,-0.0696112284215097,0.09872946391944042,20.07014375111111,0.8757789449319366,1.0,equivalent
gen|u=0.7,vis-gen,visseed501,policy,8,8.0,180,180,1995.228848888889,1997.7067222222227,2.4778733333333136,0.124189931130617,0.8238333333332605,4.734353444444422,0.04129016748089023,0.23728373048940765,19.95228848888889,0.05382898686683612,0.16148696060050835,equivalent
gen|u=0.7,vis-gen,visseed501,policy,40,40.0,180,180,1995.228848888889,1996.194516666667,0.9656677777777131,0.048398847997585745,0.026032722222222658,2.138558083333245,0.0013047486876866213,0.10718359873977232,19.95228848888889,0.6953382802406816,1.0,equivalent
gen|u=0.7,vis-gen,visseed501,policy,full,inf,180,180,1995.228848888889,1996.3407699999998,1.1119211111110858,0.0557290012987882,0.03081233333333661,2.652822833333308,0.0015443007126974685,0.13295832379381559,19.95228848888889,0.764629276763297,1.0,equivalent
gen|u=0.7,vis-gen,visseed502,policy,8,8.0,180,180,1996.8366644444445,1996.29843,-0.5382344444443825,-0.026954355057083695,-1.473668666666579,0.33787486111111714,-0.07380016066945465,0.016920505674164386,19.968366644444444,0.017166486228284723,0.017166486228284723,equivalent
