update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-2.901303,410.867713,437.342975,0.684585,0.879621,3.019
1,-1.648994,410.867713,437.342975,0.246728,0.729147,0.925
2,-3.334696,410.867713,437.342975,0.749347,0.709788,1.005
3,-2.676734,410.867713,437.342975,0.453828,0.703417,0.928
4,-3.209459,410.867713,437.342975,0.531761,2.282302,0.858
5,-2.115593,410.867713,437.342975,0.601925,2.480920,0.943
6,-4.137140,410.867713,437.342975,0.893013,1.118012,0.740
7,-5.331110,410.867713,437.342975,0.890162,1.986453,0.955
8,-1.041237,410.867713,437.342975,0.880593,0.789890,0.828
9,-2.206988,410.867713,437.342975,0.662533,0.866400,0.813
10,-3.036808,410.867713,437.342975,0.637645,2.005315,1.115
11,-0.765758,410.867713,437.342975,0.515873,1.342545,0.915
12,-2.963587,410.867713,437.342975,0.527852,1.499357,1.020
13,-2.549332,410.867713,437.342975,0.743637,0.854137,0.732
14,-1.055286,410.867713,437.342975,0.693713,0.434540,0.953
15,-3.059960,410.867713,437.342975,0.418218,1.613961,0.825
16,-2.157195,410.867713,437.342975,0.811850,1.805064,1.008
17,-4.786258,410.867713,437.342975,0.558858,1.808489,0.944
18,-2.642187,410.867713,437.342975,0.696708,2.071666,0.930
19,-4.037700,410.867713,437.342975,0.606693,1.153096,0.862
20,-2.531999,410.992713,441.407313,0.513633,0.738116,3.044
21,-2.204702,410.992713,441.407313,0.517362,0.830707,0.661
22,-0.591175,410.992713,441.407313,0.746460,0.808449,0.960
23,-5.534213,410.992713,441.407313,0.634384,1.339791,0.793
24,-3.096918,410.992713,441.407313,1.042488,2.059094,0.812
25,-2.769784,410.992713,441.407313,0.942926,1.323942,0.951
26,-4.777022,410.992713,441.407313,0.722095,1.821341,0.870
27,-2.087198,410.992713,441.407313,0.656986,0.731920,0.896
28,-2.939716,410.992713,441.407313,0.873741,1.971618,0.782
29,-4.234593,410.992713,441.407313,0.581904,0.806386,0.855
30,-3.909291,410.992713,441.407313,0.485557,1.390920,0.796
31,-2.306948,410.992713,441.407313,0.619100,1.114100,0.922
32,-0.992054,410.992713,441.407313,0.884553,0.688157,0.775
33,-2.116354,410.992713,441.407313,0.800836,1.937150,1.115
34,-3.933112,410.992713,441.407313,0.594634,2.091437,0.891
35,-2.980348,410.992713,441.407313,0.944700,1.245662,0.968
36,-5.169415,410.992713,441.407313,1.018817,3.117064,0.860
37,-2.976695,410.992713,441.407313,0.652426,1.544904,0.820
38,-3.026364,410.992713,441.407313,0.512532,0.531954,0.943
39,-2.713092,410.992713,441.407313,0.347794,1.646325,0.840
40,-4.017311,413.635063,471.372763,0.645523,1.698539,2.926
41,-4.546710,413.635063,471.372763,0.603546,1.949021,0.890
42,-4.775288,413.635063,471.372763,0.768261,1.760579,0.712
43,-4.353686,413.635063,471.372763,0.920729,2.772833,0.980
44,-2.713518,413.635063,471.372763,0.505081,2.801007,0.835
45,-4.572738,413.635063,471.372763,0.809494,5.369253,0.929
46,-3.231115,413.635063,471.372763,0.770097,1.612383,0.893
47,-0.712133,413.635063,471.372763,0.990730,1.456513,1.138
48,-6.847981,413.635063,471.372763,0.540253,2.294596,0.740
49,-1.771431,413.635063,471.372763,0.858705,0.723310,0.865
50,-4.077865,413.635063,471.372763,0.704013,2.288631,0.926
51,-3.714299,413.635063,471.372763,0.618228,3.961115,0.836
52,-7.154689,413.635063,471.372763,0.468593,2.495486,0.860
53,-1.879957,413.635063,471.372763,0.945425,1.006300,0.940
54,-2.780665,413.635063,471.372763,0.656467,1.133348,0.872
55,-3.382655,413.635063,471.372763,0.783399,2.572325,0.779
56,-4.453899,413.635063,471.372763,0.759859,1.650848,0.830
57,-3.192483,413.635063,471.372763,0.542551,1.961702,0.860
58,-6.030047,413.635063,471.372763,0.560279,2.150647,0.962
59,-2.824479,413.635063,471.372763,0.669161,1.852680,0.715
60,-1.883832,413.152413,465.697988,0.590799,1.195345,2.859
61,-2.787266,413.152413,465.697988,0.827774,0.790623,0.855
62,-3.076499,413.152413,465.697988,0.916664,1.529786,0.882
63,-1.899101,413.152413,465.697988,0.605353,1.075187,0.718
64,-2.451145,413.152413,465.697988,0.724273,0.859203,0.866
65,-4.864322,413.152413,465.697988,0.667787,3.554584,0.753
66,-2.829149,413.152413,465.697988,0.440078,1.915200,0.943
67,-5.879072,413.152413,465.697988,0.399080,2.746134,0.800
68,-0.564477,413.152413,465.697988,0.445562,0.903659,1.023
69,-4.612291,413.152413,465.697988,0.747481,2.615803,0.852
70,-3.518957,413.152413,465.697988,0.699850,4.292567,0.870
71,-9.223496,413.152413,465.697988,0.526182,4.022634,0.944
72,-3.855814,413.152413,465.697988,0.814181,2.184203,0.786
73,-2.389248,413.152413,465.697988,0.630842,1.195754,0.911
74,-2.748391,413.152413,465.697988,0.637512,1.693867,0.713
75,-5.380168,413.152413,465.697988,0.584761,2.562543,0.860
76,-3.392730,413.152413,465.697988,0.812792,1.685329,0.771
77,-4.417005,413.152413,465.697988,0.471257,1.977217,0.829
78,-6.574355,413.152413,465.697988,0.602178,5.573518,0.778
79,-1.932185,413.152413,465.697988,0.719986,1.672567,0.928
80,-3.601751,412.940150,462.579075,0.890206,1.298970,2.917
81,-3.841977,412.940150,462.579075,0.834883,1.533343,0.886
82,-3.030492,412.940150,462.579075,0.652365,1.639880,0.779
83,-2.896606,412.940150,462.579075,0.495893,0.887866,0.851
84,-4.046112,412.940150,462.579075,0.662632,5.716622,0.724
85,-3.400803,412.940150,462.579075,0.674093,2.523705,1.109
86,-3.697214,412.940150,462.579075,0.603859,1.402023,1.003
87,-3.637699,412.940150,462.579075,0.556579,1.954730,0.824
88,-2.442852,412.940150,462.579075,0.634346,0.947243,0.810
89,-2.548524,412.940150,462.579075,1.083726,0.723158,1.146
90,-1.273654,412.940150,462.579075,0.617858,0.407365,0.820
91,-2.008397,412.940150,462.579075,0.769294,0.718781,0.982
92,-3.010479,412.940150,462.579075,0.744594,1.065085,0.735
93,-1.788835,412.940150,462.579075,0.746179,1.664860,0.834
94,-3.823962,412.940150,462.579075,0.904003,1.072302,0.895
95,-1.661855,412.940150,462.579075,0.701154,0.850676,0.733
96,-2.697277,412.940150,462.579075,0.377211,0.787920,0.838
97,-3.043973,412.940150,462.579075,0.697808,1.169264,0.817
98,-2.886645,412.940150,462.579075,0.722899,1.049685,1.021
99,-2.572456,412.940150,462.579075,0.589017,0.467006,0.762
100,-0.755873,410.930213,452.445813,0.660170,0.241852,2.949
101,-3.321192,410.930213,452.445813,0.591011,1.123734,1.028
102,-2.571803,410.930213,452.445813,0.559107,1.102217,0.991
103,-2.348446,410.930213,452.445813,0.757557,0.870594,0.813
104,-1.355955,410.930213,452.445813,0.573945,0.533537,0.730
105,-2.889296,410.930213,452.445813,0.893637,0.885756,0.757
106,-3.123004,410.930213,452.445813,0.697496,1.219777,0.931
107,-2.569669,410.930213,452.445813,0.670581,1.416586,0.709
108,-3.425471,410.930213,452.445813,1.114310,1.721351,0.939
109,-3.165061,410.930213,452.445813,0.389314,1.333399,0.704
110,-3.943592,410.930213,452.445813,0.511039,1.332326,0.932
111,-2.153034,410.930213,452.445813,0.513939,1.308279,0.703
112,-3.201384,410.930213,452.445813,0.927280,1.009381,1.110
