update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-1.835030,421.955700,485.483663,1.011758,1.071873,3.058
1,-2.651461,421.955700,485.483663,0.573473,0.779117,1.108
2,-3.726855,421.955700,485.483663,0.530928,0.744456,1.084
3,-2.296400,421.955700,485.483663,0.613683,1.612213,0.726
4,-2.507975,421.955700,485.483663,0.864841,0.758635,1.124
5,-3.061114,421.955700,485.483663,0.966775,0.833911,0.758
6,-1.866003,421.955700,485.483663,1.028796,0.396561,1.139
7,-1.548614,421.955700,485.483663,0.560647,0.501486,0.717
8,-3.588455,421.955700,485.483663,0.583911,1.756162,1.107
9,-3.307626,421.955700,485.483663,0.772398,1.015981,0.789
10,-3.019001,421.955700,485.483663,0.424765,1.487324,1.090
11,-5.247363,421.955700,485.483663,0.613279,2.179105,0.740
12,-1.771672,421.955700,485.483663,0.481723,0.971741,1.092
13,-2.343046,421.955700,485.483663,0.660661,0.946572,0.801
14,-2.033752,421.955700,485.483663,0.756542,1.820899,1.091
15,-3.081274,421.955700,485.483663,0.599336,1.101972,0.730
16,-2.812018,421.955700,485.483663,0.658040,0.938396,1.067
17,-2.898064,421.955700,485.483663,0.654398,1.101635,0.751
18,-2.962239,421.955700,485.483663,0.738621,1.343796,0.976
19,-2.115377,421.955700,485.483663,0.672036,0.619844,0.748
20,-2.405063,421.878138,472.153312,0.485528,1.107746,3.016
21,-3.282855,421.878138,472.153312,0.575759,1.887363,0.751
22,-3.335584,421.878138,472.153312,0.670008,1.833039,1.092
23,-1.756867,421.878138,472.153312,0.770184,1.047416,0.769
24,-2.637905,421.878138,472.153312,0.601160,0.692717,1.075
25,-3.582215,421.878138,472.153312,0.720274,2.182883,0.772
26,-3.839978,421.878138,472.153312,0.673355,1.482040,1.078
27,-2.674914,421.878138,472.153312,0.898825,1.689514,0.768
28,-4.362389,421.878138,472.153312,0.775264,1.185500,1.089
29,-1.963252,421.878138,472.153312,0.527152,2.877252,0.738
30,-5.749452,421.878138,472.153312,0.367986,1.542320,1.052
31,-2.206857,421.878138,472.153312,0.466152,1.239507,0.748
32,-2.007723,421.878138,472.153312,0.416891,1.343265,1.063
33,-2.535097,421.878138,472.153312,0.588192,1.103367,0.752
34,-2.209648,421.878138,472.153312,0.514008,0.533574,1.093
35,-1.630561,421.878138,472.153312,0.609888,0.742175,0.726
36,-1.346586,421.878138,472.153312,0.782879,0.539184,1.076
37,-1.495106,421.878138,472.153312,0.670371,0.653221,0.750
38,-1.930314,421.878138,472.153312,0.651707,0.280124,1.072
39,-3.064137,421.878138,472.153312,0.550848,0.854497,0.736
40,-1.626383,427.128138,475.709263,0.640636,0.311349,3.055
41,-1.763101,427.128138,475.709263,0.581212,0.970927,0.729
42,-3.082927,427.128138,475.709263,0.500445,0.833543,1.091
43,-1.382808,427.128138,475.709263,0.543673,0.420272,0.741
44,-3.027092,427.128138,475.709263,0.788359,0.775734,1.076
45,-2.130831,427.128138,475.709263,0.676760,1.089736,0.758
46,-2.903848,427.128138,475.709263,0.578944,0.841423,1.086
47,-3.037019,427.128138,475.709263,0.981947,1.336415,0.812
48,-3.951529,427.128138,475.709263,0.737065,1.535243,1.091
49,-2.186776,427.128138,475.709263,0.686158,1.028969,0.734
50,-2.898284,427.128138,475.709263,0.715729,0.714895,1.096
51,-2.023990,427.128138,475.709263,0.563967,0.963888,0.735
52,-2.390526,427.128138,475.709263,0.710733,1.178039,1.085
53,-3.667824,427.128138,475.709263,0.658144,1.318796,0.740
54,-3.950259,427.128138,475.709263,0.531090,1.945424,1.046
55,-3.927378,427.128138,475.709263,0.678090,1.843510,0.764
56,-2.706094,427.128138,475.709263,0.737224,1.016452,1.069
57,-2.127366,427.128138,475.709263,0.683107,0.561893,0.788
58,-1.470352,427.128138,475.709263,0.495356,1.140304,1.059
59,-4.307002,427.128138,475.709263,0.346574,0.872184,0.726
60,-2.233001,421.315638,461.669312,0.715345,1.251463,3.040
61,-1.420741,421.315638,461.669312,0.831020,0.886415,0.760
62,-3.245049,421.315638,461.669312,0.715697,1.376301,1.061
63,-5.227932,421.315638,461.669312,0.923036,4.440971,0.786
64,-3.419783,421.315638,461.669312,0.602331,1.343299,1.058
65,-1.007364,421.315638,461.669312,0.705652,1.253045,0.745
66,-3.135816,421.315638,461.669312,0.949074,1.022099,1.100
67,-4.041195,421.315638,461.669312,0.652263,1.475974,0.748
68,-1.292134,421.315638,461.669312,0.636544,0.479269,1.073
69,-2.871133,421.315638,461.669312,0.647745,0.622996,0.744
70,-1.783749,421.315638,461.669312,0.786211,1.188256,1.067
71,-3.587127,421.315638,461.669312,0.500495,1.574248,0.734
72,-1.270858,421.315638,461.669312,0.669459,0.632671,1.061
73,-4.360912,421.315638,461.669312,0.593248,1.881072,0.741
74,-1.759590,421.315638,461.669312,0.648085,0.372442,1.083
75,-2.350478,421.315638,461.669312,0.599322,0.629987,0.725
