update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-1.025349,412.601588,471.792875,0.807676,0.339799,3.260
1,-2.164626,412.601588,471.792875,0.627518,2.144274,1.302
2,-3.401098,412.601588,471.792875,0.523580,4.422088,1.276
3,-1.480981,412.601588,471.792875,0.549855,0.921798,0.868
4,-1.692787,412.601588,471.792875,0.600975,0.705818,1.202
5,-3.783887,412.601588,471.792875,0.666292,3.881348,0.878
6,-2.895736,412.601588,471.792875,0.649925,2.564854,1.212
7,-2.241946,412.601588,471.792875,0.937621,2.846177,0.932
8,-2.482137,412.601588,471.792875,0.760525,1.661686,1.201
9,-2.568433,412.601588,471.792875,0.660626,1.799545,0.902
10,-3.045869,412.601588,471.792875,0.700721,2.976930,1.214
11,-4.062833,412.601588,471.792875,1.112673,2.714962,0.974
12,-1.251556,412.601588,471.792875,0.508636,1.528806,1.200
13,-2.498383,412.601588,471.792875,0.593704,3.084660,0.887
14,-4.036084,412.601588,471.792875,0.501220,3.775341,1.239
15,-3.231112,412.601588,471.792875,0.722663,3.597486,0.899
16,-3.578066,412.601588,471.792875,0.512666,3.240823,1.210
17,-3.206857,412.601588,471.792875,0.470715,5.661510,0.874
18,-3.291065,412.601588,471.792875,0.267996,3.431938,1.189
19,-3.818219,412.601588,471.792875,0.409923,3.063199,0.862
20,-2.039570,426.323200,520.031137,0.529077,2.585017,3.301
21,-3.942915,426.323200,520.031137,0.763149,5.693053,0.873
22,-4.459165,426.323200,520.031137,0.452263,4.693262,1.194
23,-2.851575,426.323200,520.031137,0.457373,3.037701,0.881
24,-2.926343,426.323200,520.031137,0.217361,3.389776,1.218
25,-4.824423,426.323200,520.031137,0.434279,6.605573,0.863
26,-2.833108,426.323200,520.031137,0.824214,2.435765,1.224
27,-3.386766,426.323200,520.031137,0.521232,3.547797,0.914
28,-3.644840,426.323200,520.031137,0.559814,3.383154,1.169
29,-4.398158,426.323200,520.031137,0.533524,4.955235,0.886
30,-2.680197,426.323200,520.031137,0.578822,3.157785,1.182
31,-3.866392,426.323200,520.031137,0.658738,3.725825,0.877
32,-2.378803,426.323200,520.031137,0.864448,2.602517,1.317
33,-2.671858,426.323200,520.031137,0.596229,2.870388,0.912
34,-1.848060,426.323200,520.031137,0.710430,2.200519,1.237
35,-3.391439,426.323200,520.031137,0.666536,1.832177,0.896
36,-3.208608,426.323200,520.031137,0.528414,2.392755,1.260
37,-3.159788,426.323200,520.031137,0.571814,2.589476,0.919
38,-3.655243,426.323200,520.031137,0.626328,4.403933,1.234
39,-3.344869,426.323200,520.031137,0.698797,2.584808,0.899
40,-4.221912,427.096888,522.424797,0.474599,4.222599,3.306
41,-3.254938,427.096888,522.424797,0.628781,3.031559,0.883
42,-1.252660,427.096888,522.424797,0.519368,0.962581,1.186
43,-3.770461,427.096888,522.424797,0.623782,3.867783,0.878
44,-2.809205,427.096888,522.424797,0.520550,2.911489,1.189
45,-2.372947,427.096888,522.424797,0.568560,1.355701,0.903
46,-1.990751,427.096888,522.424797,0.390197,1.592257,1.200
47,-2.439667,427.096888,522.424797,0.864532,2.383397,0.889
48,-3.226267,427.096888,522.424797,0.505342,1.867697,1.208
49,-2.772397,427.096888,522.424797,0.591831,4.415232,0.912
50,-5.399391,427.096888,522.424797,0.684045,6.450729,1.178
51,-1.518718,427.096888,522.424797,0.998061,1.125037,0.934
52,-1.807514,427.096888,522.424797,0.600650,1.955974,1.246
53,-2.412894,427.096888,522.424797,0.607414,1.983300,0.947
54,-4.066737,427.096888,522.424797,0.472463,3.690526,1.226
55,-3.166779,427.096888,522.424797,0.592013,3.582706,0.955
56,-2.956487,427.096888,522.424797,0.510669,2.158365,1.183
57,-2.506717,427.096888,522.424797,0.451797,2.923249,0.863
58,-3.945561,427.096888,522.424797,0.490490,3.834551,1.235
59,-2.741021,427.096888,522.424797,0.290350,3.023477,0.875
60,-3.870554,427.034388,491.936300,0.609886,3.180148,3.334
61,-2.077686,427.034388,491.936300,0.475700,1.599894,0.907
62,-4.759160,427.034388,491.936300,0.435694,5.298930,1.216
63,-5.105705,427.034388,491.936300,0.675581,5.397416,0.922
64,-3.754228,427.034388,491.936300,0.290831,4.052489,1.174
65,-2.419406,427.034388,491.936300,0.430996,2.110109,0.850
66,-3.599385,427.034388,491.936300,0.610611,4.732524,1.206
67,-2.251820,427.034388,491.936300,0.958326,1.205112,0.895
68,-2.650643,427.034388,491.936300,0.638146,2.810323,1.214
69,-1.858764,427.034388,491.936300,0.734453,0.853703,0.890
70,-1.750328,427.034388,491.936300,0.474273,2.208659,1.191
71,-2.321489,427.034388,491.936300,0.472151,2.134415,0.895
72,-1.862197,427.034388,491.936300,0.677754,3.386612,1.236
73,-4.517538,427.034388,491.936300,0.524019,5.508581,0.874
74,-3.164491,427.034388,491.936300,0.563432,1.746783,1.247
75,-3.176323,427.034388,491.936300,0.717342,1.760404,0.904
76,-3.502320,427.034388,491.936300,0.780844,2.223668,1.270
77,-2.824961,427.034388,491.936300,0.673600,1.193430,0.943
78,-4.207073,427.034388,491.936300,0.511961,3.933585,1.168
79,-3.032281,427.034388,491.936300,0.663827,1.915906,0.936
80,-2.940078,427.096888,505.187272,0.605391,2.577304,3.331
81,-4.269050,427.096888,505.187272,0.662478,5.549345,0.926
82,-4.190463,427.096888,505.187272,0.474305,4.136043,1.176
83,-1.731177,427.096888,505.187272,0.726563,1.597951,0.889
84,-1.426279,427.096888,505.187272,0.828496,1.227417,1.215
85,-1.784220,427.096888,505.187272,0.606587,0.988128,0.883
86,-2.187373,427.096888,505.187272,0.700554,1.693076,1.218
87,-4.528942,427.096888,505.187272,0.661196,2.565531,0.922
88,-1.453013,427.096888,505.187272,0.594096,1.002742,1.219
89,-4.392738,427.096888,505.187272,0.832401,4.518927,0.948
90,-3.629343,427.096888,505.187272,0.683337,2.638200,1.271
91,-1.140853,427.096888,505.187272,0.619195,1.193531,0.906
92,-2.796320,427.096888,505.187272,0.501102,1.875556,1.122
93,-3.933720,427.096888,505.187272,0.750813,2.550079,0.896
94,-3.230995,427.096888,505.187272,0.451593,2.455255,1.237
95,-3.777912,427.096888,505.187272,0.544474,3.046420,0.949
96,-3.585604,427.096888,505.187272,0.596987,3.379135,1.189
97,-3.772661,427.096888,505.187272,1.077895,4.665579,0.931
98,-2.124938,427.096888,505.187272,0.749227,1.548556,1.184
99,-3.649096,427.096888,505.187272,0.715429,2.833435,0.983
100,-2.677508,427.096888,505.852288,0.540751,1.952551,3.296
101,-3.027398,427.096888,505.852288,0.640893,4.020879,0.916
102,-4.692944,427.096888,505.852288,0.825782,3.674022,1.297
103,-2.817866,427.096888,505.852288,0.523208,2.784263,0.896
104,-3.700691,427.096888,505.852288,0.395666,3.721610,1.216
105,-2.149178,427.096888,505.852288,0.587103,2.108887,0.900
106,-1.368931,427.096888,505.852288,0.743061,1.910521,1.173
107,-3.365837,427.096888,505.852288,0.481371,3.405854,0.889
108,-3.334441,427.096888,505.852288,0.330091,4.498494,1.213
109,-5.926460,427.096888,505.852288,0.542868,4.899653,0.897
110,-2.040872,427.096888,505.852288,0.638171,1.886853,1.294
