scope,family,n_seeds,n_configs,n_clusters,mean_ref,mean_diff,ci_lo_inst,ci_hi_inst,verdict_inst,ci_lo_two,ci_hi_two,verdict_two,width_ratio_two_inst,verdict_changed
m=1.0,mlp_pool,10,180,180,444.8689277777778,-0.0996533333333416,-0.2613866277778288,0.0238145388888975,equivalent,-0.2789640888886525,0.0293159722222096,equivalent,1.08092145875092,0
m=1.0,attn_pool,10,180,180,444.8689277777778,0.3989844444444365,0.0635056666666393,0.8330080111112449,equivalent,0.0321405166666873,0.9477525333332806,equivalent,1.1898755387515336,0
m=1.0,v1_pool,3,180,180,444.8689277777778,-0.059074074074077,-0.2009420370371218,0.0743252407407867,equivalent,-0.2184379074074513,0.1460953703702963,equivalent,1.3242884541905513,0
m=0.8,mlp_pool,10,180,180,446.6359855555555,-0.1461226666666736,-0.5106374611112289,0.274923561111156,equivalent,-0.5873074833333177,0.2961774166665437,equivalent,1.124654705372787,0
m=0.8,attn_pool,10,180,180,446.6359855555555,1.052412888888888,0.3437534666667357,1.9518699527775747,equivalent,0.2422976638889203,2.3378782694443827,equivalent,1.3031273689778122,0
m=0.8,v1_pool,3,180,180,446.6359855555555,-0.2602222222222253,-0.548954703703629,-0.001675796296315,equivalent,-0.6647227037036605,0.1686352962963085,equivalent,1.5227299804919028,0
m=0.6,mlp_pool,10,180,180,451.7136088888889,-0.3953938888888839,-1.7245764500000749,1.0533188083333402,equivalent,-1.9943414166666336,1.3728855166665943,equivalent,1.2121504305217683,0
m=0.6,attn_pool,10,180,180,451.7136088888889,3.8387342222222216,1.245835872222232,7.073199766666736,inconclusive,0.9868783194445576,7.939414158333253,inconclusive,1.1930842083702495,0
m=0.6,v1_pool,3,180,180,451.7136088888889,-0.8416503703703627,-2.2914774537036444,0.5118857129629149,equivalent,-2.572143999999947,1.067446148147998,equivalent,1.2982942029860982,0
