id,base_instance_id,campus,size,p_model,n_wos,window_bh,n_technicians,u_realized,wo_set_equals_sum,r4_labor_cap_hours,method,seed,feasible,wwt,makespan,mean_flow,breach_share,wall_seconds
c01_final_150_0006_pone,c01_final_150_0006,1,150,single,150,15.8175,75,0.348981,0,40.0,v2rl307,307,1,64.0,44.0908,2.948282666666667,0.006666666666666667,0.02644428692292422
c01_final_150_0006_pone,c01_final_150_0006,1,150,single,150,15.8175,75,0.348981,0,40.0,v2rl308,308,1,64.0,44.0908,3.035998666666667,0.006666666666666667,0.026047809049487114
c01_final_150_0006_pone,c01_final_150_0006,1,150,single,150,15.8175,75,0.348981,0,40.0,v2rl309,309,1,64.0,44.0908,3.035998666666667,0.006666666666666667,0.025977765093557537
c01_final_150_0006_pone,c01_final_150_0006,1,150,single,150,15.8175,75,0.348981,0,40.0,v2rl310,310,1,64.0,44.0908,3.029334,0.006666666666666667,0.025890610995702446
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,edd,301,1,36.0,98.85340000000001,4.85734,0.006666666666666667,0.00043175905011594296
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,pfifo,301,1,36.0,98.85340000000001,4.85734,0.006666666666666667,0.00040946505032479763
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,wspt,301,1,36.0,98.85340000000001,4.848062,0.006666666666666667,0.0003972540143877268
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,atc,301,1,36.0,98.85340000000001,4.8513953333333335,0.006666666666666667,0.0005002649268135428
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,wmdd,301,1,36.0,98.85340000000001,4.85734,0.006666666666666667,0.00042564503382891417
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,lpt,301,1,36.0,98.85340000000001,4.862147333333334,0.006666666666666667,0.00038057705387473106
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,random,301,1,36.0,98.85340000000001,4.8513953333333335,0.006666666666666667,0.0003792300121858716
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,v2rl301,301,1,36.0,98.85340000000001,4.85734,0.006666666666666667,0.025451219989918172
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,v2rl302,302,1,36.0,98.85340000000001,4.85734,0.006666666666666667,0.02579451398923993
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,v2rl303,303,1,36.0,98.85340000000001,4.85734,0.006666666666666667,0.026131541933864355
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,v2rl304,304,1,36.0,98.85340000000001,4.8513953333333335,0.006666666666666667,0.025750297005288303
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,v2rl305,305,1,36.0,98.85340000000001,4.85734,0.006666666666666667,0.02576029091142118
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,v2rl306,306,1,36.0,98.85340000000001,4.85734,0.006666666666666667,0.02575210202485323
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,v2rl307,307,1,36.0,98.85340000000001,4.8513953333333335,0.006666666666666667,0.025938344071619213
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,v2rl308,308,1,36.0,98.85340000000001,4.85734,0.006666666666666667,0.025289020966738462
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,v2rl309,309,1,36.0,98.85340000000001,4.85734,0.006666666666666667,0.025442151934839785
c01_final_150_0007_psum,c01_final_150_0007,1,150,sum,150,17.2303,94,0.443294,1,90.8648,v2rl310,310,1,36.0,98.85340000000001,4.856588,0.006666666666666667,0.025348777999170125
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,edd,301,1,36.0,61.1113,4.031987999999999,0.006666666666666667,0.00043566804379224777
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,pfifo,301,1,36.0,61.1113,4.031987999999999,0.006666666666666667,0.0004085809923708439
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,wspt,301,1,36.0,61.1113,4.018082000000001,0.006666666666666667,0.0003967450466006994
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,atc,301,1,36.0,61.1113,4.018084000000001,0.006666666666666667,0.0004911220166832209
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,wmdd,301,1,36.0,61.1113,4.031987999999999,0.006666666666666667,0.00041425100062042475
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,lpt,301,1,36.0,61.1113,4.035321333333333,0.006666666666666667,0.00038558500818908215
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,random,301,1,36.0,61.1113,4.021415333333334,0.006666666666666667,0.00037149491254240274
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,v2rl301,301,1,36.0,61.1113,4.031987999999999,0.006666666666666667,0.02563862898387015
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,v2rl302,302,1,36.0,61.1113,4.031987999999999,0.006666666666666667,0.026267223991453648
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,v2rl303,303,1,36.0,61.1113,4.031987999999999,0.006666666666666667,0.026291877031326294
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,v2rl304,304,1,36.0,61.1113,4.018084000000001,0.006666666666666667,0.0261536140460521
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,v2rl305,305,1,36.0,61.1113,4.031987999999999,0.006666666666666667,0.026047797058708966
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,v2rl306,306,1,36.0,61.1113,4.031987999999999,0.006666666666666667,0.026099129929207265
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,v2rl307,307,1,36.0,61.1113,4.018084000000001,0.006666666666666667,0.02615236199926585
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,v2rl308,308,1,36.0,61.1113,4.031987999999999,0.006666666666666667,0.025544256903231144
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,v2rl309,309,1,36.0,61.1113,4.031987999999999,0.006666666666666667,0.025540814036503434
c01_final_150_0007_pmax,c01_final_150_0007,1,150,max,150,17.2303,80,0.432119,1,43.881,v2rl310,310,1,36.0,61.1113,4.029362,0.006666666666666667,0.025493031949736178
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,edd,301,1,36.0,57.2303,3.8847319999999996,0.006666666666666667,0.00043120095506310463
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,pfifo,301,1,36.0,57.2303,3.8847319999999996,0.006666666666666667,0.0003923740005120635
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,wspt,301,1,36.0,57.2303,3.8708259999999997,0.006666666666666667,0.0003923670155927539
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,atc,301,1,36.0,57.2303,3.870828,0.006666666666666667,0.0004911130527034402
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,wmdd,301,1,36.0,57.2303,3.8847319999999996,0.006666666666666667,0.00040788797196000814
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,lpt,301,1,36.0,57.2303,3.888065333333333,0.006666666666666667,0.0003756630467250943
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,random,301,1,36.0,57.2303,3.874159333333333,0.006666666666666667,0.0003648849669843912
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,v2rl301,301,1,36.0,57.2303,3.8847319999999996,0.006666666666666667,0.026707698008976877
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,v2rl302,302,1,36.0,57.2303,3.8847319999999996,0.006666666666666667,0.026104374905116856
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,v2rl303,303,1,36.0,57.2303,3.8847319999999996,0.006666666666666667,0.026118414010852575
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,v2rl304,304,1,36.0,57.2303,3.870828,0.006666666666666667,0.026186376926489174
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,v2rl305,305,1,36.0,57.2303,3.8847319999999996,0.006666666666666667,0.026162732974626124
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,v2rl306,306,1,36.0,57.2303,3.8847319999999996,0.006666666666666667,0.02592176094185561
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,v2rl307,307,1,36.0,57.2303,3.870828,0.006666666666666667,0.025929193943738937
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,v2rl308,308,1,36.0,57.2303,3.8847319999999996,0.006666666666666667,0.02558725606650114
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,v2rl309,309,1,36.0,57.2303,3.8847319999999996,0.006666666666666667,0.02558141201734543
c01_final_150_0007_pone,c01_final_150_0007,1,150,single,150,17.4881,75,0.437631,0,40.0,v2rl310,310,1,36.0,57.2303,3.882106,0.006666666666666667,0.02567189105320722
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,edd,301,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.0004385419888421893
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,pfifo,301,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.0004086260451003909
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,wspt,301,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.0003970341058447957
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,atc,301,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.0005160210421308875
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,wmdd,301,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.00042395805940032005
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,lpt,301,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.0003910990199074149
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,random,301,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.0003859270364046097
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,v2rl301,301,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.02617087704129517
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,v2rl302,302,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.025923846988007426
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,v2rl303,303,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.025317674037069082
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,v2rl304,304,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.025395589997060597
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,v2rl305,305,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.025305256946012378
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,v2rl306,306,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.02523223590105772
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,v2rl307,307,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.02558171295095235
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,v2rl308,308,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.025374582037329674
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,v2rl309,309,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.025383530999533832
c01_final_150_0008_psum,c01_final_150_0008,1,150,sum,150,15.1819,94,0.299033,1,90.8648,v2rl310,310,1,26.0,34.8442,2.8526206666666667,0.006666666666666667,0.02564061409793794
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,edd,301,1,26.0,34.8442,2.864204,0.006666666666666667,0.0004358229925855994
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,pfifo,301,1,26.0,34.8442,2.864204,0.006666666666666667,0.0004017810570076108
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,wspt,301,1,26.0,34.8442,2.864204,0.006666666666666667,0.0003904830664396286
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,atc,301,1,26.0,34.8442,2.864204,0.006666666666666667,0.0004966509295627475
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,wmdd,301,1,26.0,34.8442,2.864204,0.006666666666666667,0.00041620200499892235
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,lpt,301,1,26.0,34.8442,2.8671153333333335,0.006666666666666667,0.00037724198773503304
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,random,301,1,26.0,34.8442,2.8671153333333335,0.006666666666666667,0.00036805495619773865
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,v2rl301,301,1,26.0,34.8442,2.8671153333333335,0.006666666666666667,0.026029669912531972
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,v2rl302,302,1,26.0,34.8442,2.8671153333333335,0.006666666666666667,0.02540405304171145
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,v2rl303,303,1,26.0,34.8442,2.8671153333333335,0.006666666666666667,0.025388923939317465
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,v2rl304,304,1,26.0,34.8442,2.864204,0.006666666666666667,0.025293405982665718
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,v2rl305,305,1,26.0,34.8442,2.8671153333333335,0.006666666666666667,0.025233064079657197
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,v2rl306,306,1,26.0,34.8442,2.8671153333333335,0.006666666666666667,0.025608680909499526
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,v2rl307,307,1,26.0,34.8442,2.864204,0.006666666666666667,0.025346935959532857
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,v2rl308,308,1,26.0,34.8442,2.864204,0.006666666666666667,0.025395424920134246
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,v2rl309,309,1,26.0,34.8442,2.864204,0.006666666666666667,0.025516840047203004
c01_final_150_0008_pmax,c01_final_150_0008,1,150,max,150,15.1819,80,0.351364,1,43.881,v2rl310,310,1,26.0,34.8442,2.864204,0.006666666666666667,0.02541773091070354
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,edd,301,1,26.0,34.8442,2.873176,0.006666666666666667,0.00042149308137595654
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,pfifo,301,1,26.0,34.8442,2.873176,0.006666666666666667,0.00039513304363936186
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,wspt,301,1,26.0,34.8442,2.873176,0.006666666666666667,0.0003871199442073703
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,atc,301,1,26.0,34.8442,2.873176,0.006666666666666667,0.0004971170565113425
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,wmdd,301,1,26.0,34.8442,2.873176,0.006666666666666667,0.00040799006819725037
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,lpt,301,1,26.0,34.8442,2.8760873333333334,0.006666666666666667,0.00037369190249592066
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,random,301,1,26.0,34.8442,2.8760873333333334,0.006666666666666667,0.00035488198045641184
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,v2rl301,301,1,26.0,34.8442,2.8760873333333334,0.006666666666666667,0.0257740649394691
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,v2rl302,302,1,26.0,34.8442,2.8760873333333334,0.006666666666666667,0.025593527941964567
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,v2rl303,303,1,26.0,34.8442,2.8760873333333334,0.006666666666666667,0.02553608105517924
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,v2rl304,304,1,26.0,34.8442,2.873176,0.006666666666666667,0.025366842979565263
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,v2rl305,305,1,26.0,34.8442,2.8760873333333334,0.006666666666666667,0.025760020944289863
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,v2rl306,306,1,26.0,34.8442,2.8760873333333334,0.006666666666666667,0.02543993399012834
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,v2rl307,307,1,26.0,34.8442,2.873176,0.006666666666666667,0.025446568964980543
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,v2rl308,308,1,26.0,34.8442,2.873176,0.006666666666666667,0.025558599969372153
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,v2rl309,309,1,26.0,34.8442,2.873176,0.006666666666666667,0.025594342034310102
c01_final_150_0008_pone,c01_final_150_0008,1,150,single,150,15.1819,75,0.374788,1,40.0,v2rl310,310,1,26.0,34.8442,2.873176,0.006666666666666667,0.02581594604998827
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,edd,301,1,0.0,30.1903,3.66827,0.0,0.0005147369811311364
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,pfifo,301,1,0.0,30.1903,3.66827,0.0,0.0004902370274066925
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,wspt,301,1,0.0,30.1903,3.3032686666666664,0.0,0.0005046810256317258
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,atc,301,1,0.0,30.1903,3.3032686666666664,0.0,0.0008476539514958858
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,wmdd,301,1,0.0,30.1903,3.66827,0.0,0.0006335809594020247
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,lpt,301,1,0.0,30.1903,4.0907219999999995,0.0,0.000464526005089283
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,random,301,1,0.0,30.1903,3.5616033333333332,0.0,0.0003439720021560788
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,v2rl301,301,1,0.0,30.1903,4.051464666666667,0.0,0.027915724902413785
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,v2rl302,302,1,0.0,30.1903,4.048131333333332,0.0,0.02773377497214824
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,v2rl303,303,1,0.0,30.1903,4.048131333333332,0.0,0.027899142005480826
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,v2rl304,304,1,0.0,30.1903,3.5116033333333334,0.0,0.027536551002413034
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,v2rl305,305,1,0.0,30.1903,4.048131333333333,0.0,0.0278975130058825
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,v2rl306,306,1,0.0,30.1903,4.048131333333332,0.0,0.027774758986197412
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,v2rl307,307,1,0.0,30.1903,3.5511866666666667,0.0,0.02780113904736936
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,v2rl308,308,1,0.0,30.1903,4.041464666666666,0.0,0.028291226946748793
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,v2rl309,309,1,0.0,30.1903,4.048131333333333,0.0,0.028541294974274933
c01_final_150_0009_psum,c01_final_150_0009,1,150,sum,150,8.2975,94,0.517331,1,90.8648,v2rl310,310,1,0.0,30.1903,3.5116033333333334,0.0,0.02859796304255724
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,edd,301,1,0.0,30.1903,3.7685699999999995,0.0,0.0005867619765922427
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,pfifo,301,1,0.0,30.1903,3.7685699999999995,0.0,0.00049549899995327
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,wspt,301,1,0.0,30.1903,3.357638666666667,0.0,0.0005033409688621759
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,atc,301,1,0.0,30.1903,3.357638666666667,0.0,0.0008480689721181989
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,wmdd,301,1,0.0,30.1903,3.7685699999999995,0.0,0.0006250690203160048
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,lpt,301,1,0.0,30.1903,4.222602,0.0,0.0004617049125954509
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,random,301,1,0.0,30.1903,3.6452366666666665,0.0,0.000333182979375124
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,v2rl301,301,1,0.0,30.1903,4.161764666666667,0.0,0.028050951077602804
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,v2rl302,302,1,0.0,30.1903,4.162602000000001,0.0,0.02817479392979294
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,v2rl303,303,1,0.0,30.1903,4.162602000000001,0.0,0.027950302930548787
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,v2rl304,304,1,0.0,30.1903,3.602740666666667,0.0,0.02764995291363448
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,v2rl305,305,1,0.0,30.1903,4.162602000000001,0.0,0.028005665983073413
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,v2rl306,306,1,0.0,30.1903,4.162602000000001,0.0,0.02798596292268485
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,v2rl307,307,1,0.0,30.1903,3.6585699999999997,0.0,0.028109445935115218
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,v2rl308,308,1,0.0,30.1903,4.155098,0.0,0.02860320603940636
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,v2rl309,309,1,0.0,30.1903,4.161764666666667,0.0,0.028827702975831926
c01_final_150_0009_pmax,c01_final_150_0009,1,150,max,150,8.2975,80,0.607864,1,43.881,v2rl310,310,1,0.0,30.1903,3.602740666666667,0.0,0.028391161933541298
c01_final_150_0009_pone,c01_final_150_0009,1,150,single,150,8.2975,75,0.648388,1,40.0,edd,301,1,0.0,30.1903,3.8717646666666665,0.0,0.0004896139726042747
c01_final_150_0009_pone,c01_final_150_0009,1,150,single,150,8.2975,75,0.648388,1,40.0,pfifo,301,1,0.0,30.1903,3.8717646666666665,0.0,0.0004918191116303205
c01_final_150_0009_pone,c01_final_150_0009,1,150,single,150,8.2975,75,0.648388,1,40.0,wspt,301,1,0.0,30.1903,3.4043053333333333,0.0,0.0004976069321855903
c01_final_150_0009_pone,c01_final_150_0009,1,150,single,150,8.2975,75,0.648388,1,40.0,atc,301,1,0.0,30.1903,3.4043053333333333,0.0,0.0008381780935451388
c01_final_150_0009_pone,c01_final_150_0009,1,150,single,150,8.2975,75,0.648388,1,40.0,wmdd,301,1,0.0,30.1903,3.8717646666666665,0.0,0.0006397539982572198
c01_final_150_0009_pone,c01_final_150_0009,1,150,single,150,8.2975,75,0.648388,1,40.0,lpt,301,1,0.0,30.1903,4.3359353333333335,0.0,0.0004597189836204052
c01_final_150_0009_pone,c01_final_150_0009,1,150,single,150,8.2975,75,0.648388,1,40.0,random,301,1,0.0,30.1903,3.681903333333333,0.0,0.0003345860168337822
c01_final_150_0009_pone,c01_final_150_0009,1,150,single,150,8.2975,75,0.648388,1,40.0,v2rl301,301,1,0.0,30.1903,4.261764666666667,0.0,0.027954556047916412
c01_final_150_0009_pone,c01_final_150_0009,1,150,single,150,8.2975,75,0.648388,1,40.0,v2rl302,302,1,0.0,30.1903,4.262601999999999,0.0,0.027941580046899617
