update,mean_train_return,dev_wwt_mean,entropy,value_loss,seconds
38,-1.926980,410.805213,0.651277,0.280041,1.497
39,-3.064394,410.805213,0.552581,0.848974,1.201
40,-1.656686,411.055213,0.641364,0.315094,3.185
41,-1.763101,411.055213,0.580708,0.976326,1.156
42,-3.082889,411.055213,0.499788,0.834799,1.541
43,-1.382500,411.055213,0.542580,0.419424,1.169
44,-3.027092,411.055213,0.787331,0.781385,1.505
45,-2.130831,411.055213,0.675983,1.098160,1.230
46,-2.898315,411.055213,0.579607,0.829475,1.385
47,-3.037315,411.055213,0.981384,1.328275,1.093
48,-3.950196,411.055213,0.736767,1.524033,1.505
49,-2.180110,411.055213,0.685080,1.042399,1.152
50,-2.899823,411.055213,0.715286,0.717913,1.538
51,-2.023990,411.055213,0.561805,0.971317,1.151
52,-2.390526,411.055213,0.707922,1.178713,1.565
53,-3.667824,411.055213,0.656483,1.352809,1.199
54,-3.928259,411.055213,0.527443,1.963289,1.486
55,-3.922862,411.055213,0.672987,1.850113,1.031
56,-2.703427,411.055213,0.733759,1.017265,1.386
57,-2.113113,411.055213,0.679722,0.579274,1.155
58,-1.470352,411.055213,0.494301,1.145033,1.433
59,-4.307002,411.055213,0.344295,0.901297,1.081
60,-2.233001,410.992713,0.714022,1.287706,3.113
61,-1.420741,410.992713,0.829692,0.866811,1.182
62,-3.242174,410.992713,0.719332,1.565579,1.562
63,-5.628972,410.992713,0.922938,4.429818,1.218
64,-3.419783,410.992713,0.601989,1.362582,1.528
65,-1.007364,410.992713,0.704635,1.263149,1.171
66,-3.135816,410.992713,0.947319,1.045604,1.586
67,-4.001195,410.992713,0.650829,1.534835,1.177
68,-1.292134,410.992713,0.635398,0.497007,1.362
69,-2.867800,410.992713,0.646422,0.645974,1.017
70,-1.786329,410.992713,0.784902,1.195196,1.337
71,-3.595127,410.992713,0.498961,1.566259,1.016
72,-1.277525,410.992713,0.667733,0.640770,1.337
73,-4.370245,410.992713,0.589761,1.873630,1.021
74,-1.761383,410.992713,0.644842,0.363946,1.319
75,-2.345256,410.992713,0.599221,0.613425,1.007
76,-3.569131,410.992713,0.597947,1.543728,1.350
77,-1.130254,410.992713,1.048875,0.825476,1.076
78,-2.117270,410.992713,0.604782,0.470786,1.380
79,-2.229946,410.992713,0.594996,1.555121,1.039
80,-5.338699,412.586463,0.830118,4.122108,2.428
81,-3.349731,412.586463,0.523717,0.903274,0.982
82,-2.043677,412.586463,0.562884,0.841779,1.345
83,-3.959574,412.586463,0.629593,1.692006,1.039
84,-2.286711,412.586463,0.704510,1.307078,1.364
85,-2.158802,412.586463,0.707592,0.633336,1.025
86,-2.240188,412.586463,0.471027,0.957206,1.335
87,-1.084292,412.586463,0.242887,0.313146,0.975
88,-1.025687,412.586463,0.369614,0.833887,1.319
89,-3.213680,412.586463,0.406781,0.520717,1.109
90,-2.361141,412.586463,0.817631,0.859771,1.522
91,-2.189024,412.586463,0.523245,1.438445,1.114
92,-4.511778,412.586463,0.231658,1.979591,1.297
93,-3.588449,412.586463,0.890479,0.816513,1.058
94,-1.757554,412.586463,0.719728,0.839377,1.359
95,-2.152976,412.586463,0.857621,0.530110,1.230
96,-2.211229,412.586463,0.681008,0.407588,1.548
97,-3.166140,412.586463,0.605147,1.632835,1.065
98,-2.244832,412.586463,0.646950,0.990835,1.356
99,-2.641897,412.586463,0.647988,0.984393,1.110
100,-3.037278,412.639025,0.713275,1.408293,2.310
101,-4.505432,412.639025,0.153285,1.506259,0.934
102,-4.013073,412.639025,0.559707,1.340946,1.335
103,-2.655633,412.639025,0.580946,1.765542,0.976
104,-2.295240,412.639025,0.775929,0.917242,1.285
105,-4.714526,412.639025,0.411967,2.622213,0.947
106,-3.368231,412.639025,0.661406,1.813409,1.274
107,-3.366006,412.639025,0.701194,1.271961,1.001
108,-2.160777,412.639025,0.808232,1.896599,1.330
109,-4.239209,412.639025,0.748508,2.331942,0.986
110,-2.970193,412.639025,0.566503,1.084468,1.291
111,-2.238796,412.639025,0.558181,1.114910,0.983
112,-2.321067,412.639025,0.822645,0.750462,1.365
113,-3.371874,412.639025,0.708937,1.361000,1.024
114,-2.689589,412.639025,0.513423,0.377665,1.272
115,-1.757017,412.639025,0.707656,0.744941,1.008
116,-2.497933,412.639025,0.699015,1.529006,1.341
117,-1.909389,412.639025,0.797963,1.114062,1.053
118,-3.592019,412.639025,0.697573,1.062301,1.328
119,-3.042857,412.639025,0.688697,0.664888,1.040
120,-1.405937,413.259025,0.610731,0.585183,2.358
121,-3.184100,413.259025,0.600291,1.410893,1.065
122,-4.463086,413.259025,0.319991,1.929543,1.394
123,-5.459309,413.259025,0.645521,1.547362,1.020
124,-2.805162,413.259025,0.689886,1.902919,1.329
125,-5.358382,413.259025,0.418678,1.998056,1.018
126,-1.248103,413.259025,0.642114,0.553000,1.317
127,-3.936703,413.259025,0.398846,2.400140,0.984
128,-4.446668,413.259025,0.358368,2.142809,1.287
129,-3.894968,413.259025,0.463697,2.035654,0.986
130,-2.332261,413.259025,1.000038,1.239017,1.378
131,-2.657505,413.259025,0.624956,1.756292,1.017
132,-4.391813,413.259025,0.660606,2.753341,1.330
133,-1.888292,413.259025,0.682629,0.732774,1.007
134,-2.556735,413.259025,0.368631,1.007845,1.244
135,-1.920655,413.259025,0.389706,1.098006,0.926
136,-3.050067,413.259025,0.543830,1.353631,1.269
137,-3.347335,413.259025,0.585484,2.130567,0.980
138,-1.289870,413.259025,0.571139,0.670162,1.292
139,-2.235007,413.259025,1.250814,1.150861,0.989
140,-2.202225,412.810975,1.087929,1.691217,2.387
141,-5.227200,412.810975,0.550783,2.598918,1.017
142,-4.451145,412.810975,0.497876,2.264767,1.428
143,-3.105600,412.810975,0.583039,2.384288,1.125
144,-7.319522,412.810975,0.810450,5.422845,1.510
145,-1.922773,412.810975,0.669255,1.339460,1.144
146,-1.984334,412.810975,0.519312,1.151674,1.442
147,-2.697104,412.810975,0.579859,1.439788,1.115
148,-4.344762,412.810975,0.504349,1.597948,1.430
149,-4.215177,412.810975,0.665184,1.560614,1.150
150,-2.007073,412.810975,0.529602,1.140488,1.543
151,-1.811989,412.810975,0.601436,0.932278,1.104
152,-3.313240,412.810975,0.674556,1.506269,1.476
153,-3.413385,412.810975,0.630961,1.749120,1.146
154,-3.932756,412.810975,0.415436,5.349225,1.455
155,-4.074846,412.810975,0.447812,2.274448,1.101
156,-6.403688,412.810975,0.503423,2.085615,1.459
157,-2.332639,412.810975,0.389649,1.284616,1.114
158,-2.865639,412.810975,0.585500,1.291326,1.452
159,-2.894574,412.810975,0.344624,1.381454,0.962
160,-3.295476,410.867713,0.580028,2.037345,2.366
161,-3.905222,410.867713,0.479134,1.275888,0.977
162,-2.426276,410.867713,0.652777,0.902520,1.318
163,-2.759383,410.867713,0.707599,1.544203,0.982
164,-2.776323,410.867713,0.975097,0.914482,1.398
165,-2.768127,410.867713,0.747418,1.431674,1.010
166,-4.900238,410.867713,0.627327,5.264286,1.331
167,-2.833786,410.867713,0.403376,1.714093,0.957
168,-3.720658,410.867713,0.587270,1.058214,1.274
169,-1.234931,410.867713,0.725361,0.933584,0.980
170,-5.012791,410.867713,0.567796,1.145458,1.290
171,-2.207999,410.867713,0.409507,1.392404,0.957
172,-1.593814,410.867713,0.474743,0.538238,1.293
173,-1.374719,410.867713,0.589445,0.539621,0.990
174,-2.740980,410.867713,0.469081,1.243354,1.298
175,-2.295820,410.867713,0.744655,0.852031,1.005
176,-2.710458,410.867713,0.488292,0.579784,1.349
177,-2.317436,410.867713,0.747509,1.232269,1.014
178,-1.195021,410.867713,0.664437,0.550740,1.358
179,-3.316176,410.867713,0.587463,1.864523,0.977
180,-2.250823,410.805213,0.598289,1.698540,2.384
181,-4.843799,410.805213,0.821835,1.594808,1.028
182,-2.364781,410.805213,0.464297,1.642311,1.283
183,-2.894406,410.805213,0.309819,1.422454,0.965
184,-2.665327,410.805213,0.610663,1.394504,1.318
185,-3.446794,410.805213,0.545443,2.240201,0.971
186,-4.732788,410.805213,0.462315,1.327359,1.297
187,-2.383888,410.805213,0.515657,1.517451,0.992
188,-3.629878,410.805213,0.567201,0.900879,1.296
189,-1.109434,410.805213,0.609859,1.719471,0.991
190,-3.725390,410.805213,0.638782,0.800442,1.283
191,-2.941545,410.805213,0.488840,2.234910,0.976
192,-6.196747,410.805213,0.544572,2.857886,1.317
193,-3.185089,410.805213,0.772699,1.258524,1.031
194,-2.545042,410.805213,0.713540,1.156735,1.350
195,-2.993585,410.805213,0.566977,1.179017,0.978
196,-4.356897,410.805213,0.738352,2.270701,1.325
197,-3.980951,410.805213,0.779566,1.660608,1.045
198,-3.215855,410.805213,0.848908,1.723095,1.382
199,-2.039217,410.805213,0.634931,1.078354,0.993
200,-1.883074,411.072913,0.615010,0.676975,2.364
201,-3.392143,411.072913,0.667311,1.455073,0.994
202,-3.101821,411.072913,0.659961,1.402280,1.391
203,-2.608660,411.072913,0.786790,1.007955,1.015
204,-3.555194,411.072913,0.378814,1.778684,1.290
205,-2.292170,411.072913,0.435527,1.332190,0.966
206,-2.989164,411.072913,0.575047,2.011646,1.325
207,-3.208245,411.072913,0.644833,1.442937,1.067
208,-3.105082,411.072913,0.839124,0.693867,1.470
209,-2.432338,411.072913,0.786569,1.057194,1.023
210,-2.794698,411.072913,0.687622,1.274630,1.337
211,-2.532491,411.072913,0.680657,1.667527,0.994
212,-1.735972,411.072913,0.650770,0.441329,1.388
213,-1.607904,411.072913,0.553175,1.376497,0.990
214,-3.707537,411.072913,0.553803,1.414733,1.296
215,-2.057819,411.072913,0.913872,1.081710,1.026
216,-3.944702,411.072913,0.797655,2.022438,1.305
217,-4.328112,411.072913,0.561600,2.085899,1.006
218,-6.036470,411.072913,0.835354,1.457738,1.346
219,-2.996364,411.072913,0.672467,1.828451,1.025
220,-2.699510,410.805213,0.433083,1.127528,2.290
221,-4.267805,410.805213,0.885373,1.138418,1.131
222,-1.283582,410.805213,0.535622,2.417069,1.467
223,-3.770885,410.805213,1.034467,1.360543,1.255
224,-2.596685,410.805213,0.487521,1.249151,1.476
225,-5.261064,410.805213,0.645305,2.187359,1.151
226,-2.367392,410.805213,0.602791,1.214738,1.569
227,-1.843756,410.805213,0.474706,0.688268,1.125
228,-2.911777,410.805213,0.644443,1.136238,1.497
229,-2.060532,410.805213,0.697714,1.582582,1.187
230,-4.679179,410.805213,0.524131,2.147373,1.488
231,-2.516791,410.805213,0.541278,1.238992,1.123
232,-4.848264,410.805213,0.636210,2.017010,1.478
233,-2.442281,410.805213,0.679721,1.478975,1.198
234,-3.132235,410.805213,0.663309,1.090056,1.481
235,-2.576090,410.805213,0.528223,0.917624,1.093
236,-2.058777,410.805213,0.500034,0.971797,1.469
237,-2.542061,410.805213,0.812577,0.966462,1.245
238,-2.610700,410.805213,0.567354,0.922872,1.522
239,-2.497722,410.805213,0.960774,1.048530,1.251
240,-3.727815,410.930213,0.418594,2.002455,3.075
241,-2.722471,410.930213,0.858827,0.948230,1.178
242,-2.285448,410.930213,0.662770,0.836019,1.552
243,-2.321107,410.930213,0.518544,0.614056,1.167
244,-1.851270,410.930213,0.406597,0.847666,1.525
245,-3.026636,410.930213,0.357558,1.845742,1.128
246,-2.550927,410.930213,0.673442,0.864402,1.526
247,-2.418788,410.930213,0.813191,1.800923,1.087
248,-6.003537,410.930213,0.750608,3.276489,1.403
249,-1.735093,410.930213,0.537960,0.866520,1.033
250,-1.906292,410.930213,0.718294,1.010453,1.355
251,-2.310220,410.930213,0.807112,0.828942,1.062
252,-3.302444,410.930213,0.668859,1.972447,1.519
253,-2.015950,410.930213,0.787084,0.716346,1.038
254,-2.270619,410.930213,0.495089,0.720185,1.333
255,-1.544821,410.930213,0.566173,0.531774,1.118
256,-1.661768,410.930213,0.312411,1.124583,1.420
257,-1.861599,410.930213,0.533519,0.354052,1.212
258,-2.039099,410.930213,0.746272,0.731413,1.547
259,-3.155327,410.930213,0.453729,4.874952,1.120
260,-5.031034,410.930213,0.479867,2.141845,3.000
261,-3.138176,410.930213,0.564197,1.242585,1.129
262,-1.815009,410.930213,0.457960,1.401140,1.457
263,-3.267579,410.930213,0.650189,1.707219,1.180
264,-3.302484,410.930213,0.545806,1.581146,1.405
265,-4.330459,410.930213,0.421753,2.185856,0.966
266,-2.019457,410.930213,0.423726,1.081889,1.268
267,-2.809437,410.930213,0.779704,0.806160,0.959
268,-3.493269,410.930213,0.685465,1.503967,1.110
269,-2.588341,410.930213,0.754920,0.622660,0.997
270,-3.030660,410.930213,0.502951,2.087031,1.332
271,-2.349497,410.930213,1.047657,0.849630,1.246
272,-1.632201,410.930213,0.865269,0.793822,1.527
273,-1.874061,410.930213,0.582556,1.165925,1.126
274,-2.622599,410.930213,0.412109,1.322291,1.479
275,-2.767500,410.930213,0.582929,0.828528,1.126
276,-2.804634,410.930213,0.895329,0.939977,1.527
277,-2.908819,410.930213,0.845006,1.618691,1.181
278,-3.161320,410.930213,0.460340,1.849915,1.551
279,-2.753826,410.930213,0.662629,2.078089,1.163
280,-2.292680,411.242713,0.796960,0.624012,2.727
281,-2.069741,411.242713,0.882519,1.261839,1.005
282,-1.670281,411.242713,0.553951,0.974711,1.317
283,-4.511315,411.242713,0.711688,2.369343,1.022
284,-2.097667,411.242713,0.711119,1.195513,1.299
285,-4.148928,411.242713,0.554788,1.805243,0.993
286,-4.441267,411.242713,0.707668,1.956092,1.340
287,-3.655207,411.242713,0.704130,2.307217,1.071
288,-3.499177,411.242713,0.598023,1.920304,1.474
289,-1.218468,411.242713,0.531601,1.032029,1.102
290,-3.364247,411.242713,0.280386,5.524459,1.432
291,-4.432602,411.242713,0.504066,1.439510,1.136
292,-3.876333,411.242713,0.292681,1.632072,1.474
293,-2.265106,411.242713,0.513831,1.530936,1.138
294,-2.835629,411.242713,0.661950,1.569321,1.515
295,-2.285711,411.242713,0.674027,1.454071,1.186
296,-4.233022,411.242713,0.595652,2.700807,1.545
297,-4.138957,411.242713,0.407931,1.795864,1.130
298,-2.738736,411.242713,0.418983,1.585673,1.535
299,-2.674890,411.242713,0.693878,1.809779,1.244
300,-3.029509,412.236450,0.756383,1.736284,3.120
301,-3.184545,412.236450,0.623218,1.298950,1.149
302,-2.572346,412.236450,0.606283,1.510885,1.476
303,-1.633657,412.236450,0.435328,0.389418,1.119
304,-0.756400,412.236450,0.475541,0.317460,1.548
305,-2.937797,412.236450,0.817960,1.541264,1.180
306,-5.610015,412.236450,0.863280,1.674086,1.556
307,-1.773806,412.236450,0.635590,1.431259,1.111
308,-3.097141,412.236450,0.580872,1.366349,1.504
309,-3.154126,412.236450,0.552889,0.956482,1.142
310,-3.113456,412.236450,0.712575,1.819493,1.475
311,-2.647089,412.236450,0.893192,1.934902,1.095
312,-2.127696,412.236450,0.691409,1.045430,1.456
313,-4.752797,412.236450,0.511117,2.931002,1.109
314,-3.825951,412.236450,0.542588,1.792391,1.479
315,-3.828658,412.236450,0.555597,1.335886,1.159
316,-3.925547,412.236450,0.540965,1.482262,1.568
317,-3.115969,412.236450,0.364020,0.668940,1.126
318,-2.339748,412.236450,0.356498,0.830722,1.528
319,-1.941652,412.236450,0.483101,0.820985,1.067
320,-3.688638,411.242713,0.648225,1.997424,3.028
321,-2.206319,411.242713,0.850131,0.607100,1.045
322,-1.066069,411.242713,0.630357,0.221271,1.323
323,-1.151629,411.242713,0.516605,0.756179,1.014
324,-3.411617,411.242713,0.668927,0.990521,1.328
325,-2.871215,411.242713,0.944871,1.055943,1.188
326,-2.974524,411.242713,0.424171,0.943780,1.450
327,-2.580304,411.242713,0.736501,1.031953,1.156
328,-2.102254,411.242713,0.735438,1.461587,1.470
329,-3.848886,411.242713,0.736758,1.866474,1.196
330,-2.541077,411.242713,0.799754,1.589386,1.526
331,-3.775170,411.242713,0.668656,0.949561,1.260
332,-2.023262,411.242713,0.699692,0.714944,1.501
333,-3.542002,411.242713,0.589575,1.894875,1.140
334,-3.162413,411.242713,0.628469,1.192182,1.483
335,-3.240983,411.242713,0.597022,1.231865,1.130
336,-2.793694,411.242713,0.674327,0.948555,1.494
337,-2.982146,411.242713,0.656024,1.216198,1.002
338,-2.176313,411.242713,0.576520,1.776324,1.330
339,-4.221412,411.242713,0.541798,1.863206,0.999
340,-2.192098,410.867713,0.382585,1.704791,2.973
341,-4.035178,410.867713,0.436991,1.100768,1.192
342,-2.174170,410.867713,0.557451,0.880553,1.460
343,-0.604351,410.867713,0.278450,0.776054,0.982
344,-4.572010,410.867713,0.251152,1.424101,1.292
345,-2.581810,410.867713,0.465242,1.284000,0.987
346,-3.997124,410.867713,0.753353,1.464338,1.332
347,-2.226922,410.867713,0.709252,1.418808,1.112
348,-3.974731,410.867713,0.728901,1.099740,1.352
349,-2.013820,410.867713,0.646867,1.196700,1.019
350,-2.439312,410.867713,0.690213,2.010835,1.320
351,-3.228220,410.867713,0.478142,1.402915,0.992
352,-5.916128,410.867713,0.629199,3.052338,1.338
353,-3.074885,410.867713,0.621134,1.039993,1.036
354,-2.105252,410.867713,0.643967,0.918971,1.364
355,-3.636935,410.867713,0.631104,1.576116,1.133
356,-4.631118,410.867713,0.521352,1.308052,1.490
357,-2.864031,410.867713,0.488826,1.060885,0.977
358,-2.497194,410.867713,0.666304,0.874195,1.519
359,-1.975356,410.867713,0.554566,0.864879,1.112
360,-1.600574,410.805213,0.520678,0.629949,2.961
361,-4.904961,410.805213,0.487391,2.688987,1.144
362,-3.270537,410.805213,0.334294,0.575341,1.304
363,-1.042952,410.805213,0.747944,0.342416,1.057
364,-1.816010,410.805213,0.337046,0.816548,1.314
365,-1.642372,410.805213,0.596075,0.799632,0.996
366,-4.142367,410.805213,0.684499,1.145991,1.346
367,-3.072595,410.805213,0.512694,1.345913,1.009
368,-3.982042,410.805213,0.529410,0.666713,1.377
369,-2.879679,410.805213,0.819292,0.929782,1.198
370,-2.115678,410.805213,0.710322,0.698842,1.538
371,-2.615685,410.805213,0.579746,0.836948,1.146
372,-2.358657,410.805213,0.764700,0.400386,1.547
373,-2.081813,410.805213,0.647561,0.660782,1.185
374,-1.712695,410.805213,0.391715,0.701012,1.545
375,-2.871063,410.805213,0.471870,5.108513,1.116
376,-3.119606,410.805213,0.572196,0.439737,1.432
377,-1.725049,410.805213,0.780247,0.681086,1.218
378,-1.270750,410.805213,0.515528,0.518671,1.371
379,-1.732464,410.805213,0.544462,0.834558,1.020
380,-2.364509,410.962850,0.496545,0.961695,2.367
381,-1.950939,410.962850,0.594437,0.765766,0.993
382,-3.404861,410.962850,0.759092,0.631098,1.383
383,-0.955701,410.962850,0.290184,0.521353,0.963
384,-2.723762,410.962850,0.701948,0.622907,1.323
385,-2.058744,410.962850,0.897916,0.735886,1.022
386,-4.076036,410.962850,0.760922,1.007708,1.328
387,-3.222847,410.962850,0.561547,1.542019,0.987
388,-4.490703,410.962850,0.439229,1.226729,1.249
389,-3.006076,410.962850,0.594819,4.177441,0.950
390,-2.393480,410.962850,0.568093,1.383542,1.235
391,-2.440188,410.962850,0.398463,1.104454,0.954
392,-3.134113,410.962850,0.372914,1.957487,1.248
393,-3.043902,410.962850,0.409814,1.054250,0.945
394,-3.103143,410.962850,0.510189,1.004719,1.283
395,-1.920050,410.962850,0.378349,0.984096,0.911
396,-3.073061,410.962850,0.548276,0.805833,1.265
397,-2.312945,410.962850,0.464033,1.092792,0.912
398,-2.888046,410.962850,0.368158,0.762800,1.214
399,-2.317391,410.962850,0.594485,1.195525,0.950
400,-4.090837,410.992713,0.408208,2.099069,2.248
401,-3.626844,410.992713,0.723949,1.593569,0.973
402,-2.865818,410.992713,0.827245,0.973713,1.309
403,-3.106502,410.992713,0.481054,2.323998,0.949
404,-6.458534,410.992713,0.576554,2.611281,1.256
405,-4.738160,410.992713,0.708700,2.466509,0.962
406,-3.846865,410.992713,0.468681,2.356471,1.289
407,-4.798746,410.992713,0.562333,3.255811,0.920
408,-5.133614,410.992713,0.659825,2.008555,1.253
409,-4.101912,410.992713,0.567219,2.117076,0.908
410,-2.710741,410.992713,0.464226,1.213521,1.243
411,-1.334543,410.992713,0.701775,0.810905,0.986
412,-3.601001,410.992713,0.422222,1.838855,1.218
413,-3.116529,410.992713,0.841681,1.208846,0.978
414,-3.099609,410.992713,0.591494,0.879595,1.245
415,-1.166363,410.992713,0.665899,0.627472,0.962
416,-2.765833,410.992713,0.747327,0.500174,0.943
417,-1.787457,410.992713,0.813475,0.684576,0.972
418,-1.830994,410.992713,0.578808,0.375655,1.227
419,-2.420566,410.992713,0.621447,1.477917,0.948
420,-3.996049,410.742713,0.724470,1.752106,2.252
421,-2.383565,410.742713,0.830800,0.891346,0.980
422,-4.074584,410.742713,0.684595,1.584695,1.270
423,-3.576935,410.742713,0.963990,1.185306,0.983
424,-3.184992,410.742713,0.654141,0.996881,1.221
425,-3.337441,410.742713,0.750412,2.066885,1.017
426,-3.129759,410.742713,0.670315,1.908974,1.223
427,-2.556379,410.742713,0.921669,2.023869,1.031
428,-4.053467,410.742713,0.548316,1.139768,1.240
429,-3.720525,410.742713,0.520772,1.332283,0.944
430,-2.193337,410.742713,0.717227,0.715374,1.290
431,-4.098413,410.742713,0.566858,1.490491,0.942
432,-2.289045,410.742713,0.420370,1.263384,1.276
433,-4.127185,410.742713,0.815268,1.377997,1.002
434,-3.779049,410.742713,0.897352,1.413697,1.312
435,-2.381522,410.742713,0.754592,1.221156,0.953
436,-4.196185,410.742713,0.984300,2.422541,1.324
437,-3.375605,410.742713,0.633428,1.163207,0.970
438,-3.785175,410.742713,0.333313,1.141727,1.220
439,-3.810562,410.742713,0.376029,2.757367,0.908
440,-3.465461,410.930213,0.651048,0.915581,2.243
441,-2.059284,410.930213,0.419931,0.963487,0.929
442,-5.353463,410.930213,0.329925,2.208232,1.218
443,-2.479321,410.930213,0.551436,0.836190,0.941
444,-1.874282,410.930213,0.636092,1.432617,1.283
445,-4.817591,410.930213,0.412243,1.593003,0.951
446,-2.890927,410.930213,0.529989,1.286422,1.271
447,-3.568478,410.930213,0.565045,1.303682,0.942
448,-3.680049,410.930213,0.941485,1.445368,1.325
449,-1.224588,410.930213,0.807579,0.755438,1.007
450,-3.201228,410.930213,0.761802,1.194863,1.312
451,-2.292346,410.930213,0.473052,0.830444,0.970
452,-2.724852,410.930213,0.685686,1.117641,1.296
453,-3.187974,410.930213,0.508564,1.389330,1.015
454,-1.118366,410.930213,0.399734,1.123276,1.243
455,-4.681871,410.930213,0.510072,1.854484,0.959
456,-3.678605,410.930213,0.609312,2.666811,1.330
457,-1.296642,410.930213,0.736253,0.725696,0.997
458,-1.460829,410.930213,0.729003,0.659930,1.250
459,-3.016277,410.930213,0.722720,1.261368,1.003
460,-4.485988,411.180213,0.553128,2.588440,2.293
461,-1.761477,411.180213,0.770808,1.429751,1.013
462,-5.633363,411.180213,0.831359,1.623159,1.281
463,-3.705387,411.180213,0.704611,1.628375,1.011
464,-3.603017,411.180213,0.742228,1.284863,1.320
465,-3.460977,411.180213,0.483117,1.762630,1.000
466,-1.403748,411.180213,0.487400,0.428689,1.293
467,-1.002508,411.180213,0.825364,1.324628,1.050
468,-2.344697,411.180213,0.800505,0.379224,1.309
469,-2.372348,411.180213,0.546823,1.764923,0.999
470,-3.816741,411.180213,1.161258,0.990742,1.365
471,-1.646004,411.180213,0.705552,0.520228,1.051
472,-2.524110,411.180213,0.398467,1.223716,1.270
473,-1.626846,411.180213,0.848992,0.863091,1.065
474,-3.250328,411.180213,0.645240,2.145106,1.347
475,-2.350604,411.180213,0.718106,0.756717,1.019
476,-0.729294,411.180213,0.639401,0.783202,1.308
477,-1.750078,411.180213,0.393568,0.812484,0.998
478,-2.816042,411.180213,0.595506,1.520924,1.303
479,-6.146513,411.180213,0.497196,1.835549,1.003
480,-2.723884,410.742713,0.468400,1.172720,2.347
481,-2.925669,410.742713,0.371319,5.268473,1.055
482,-4.197925,410.742713,0.701324,1.509594,1.317
483,-1.579023,410.742713,0.701994,1.367742,1.037
484,-3.748065,410.742713,0.481158,0.959041,1.351
485,-1.765641,410.742713,0.998429,1.275772,1.058
486,-3.192412,410.742713,0.416170,1.190827,1.314
487,-4.407341,410.742713,0.605488,1.991264,1.017
488,-5.037859,410.742713,0.314646,1.378407,1.309
489,-2.207775,410.742713,0.836630,1.386311,1.049
490,-3.716834,410.742713,0.822151,1.459362,1.395
491,-2.667776,410.742713,0.674568,1.060044,0.997
492,-1.298532,410.742713,0.788944,1.014835,1.288
493,-2.383795,410.742713,0.536274,0.752542,0.992
494,-2.338124,410.742713,0.690833,1.015398,1.329
495,-3.332686,410.742713,0.780942,1.455131,1.005
496,-1.635283,410.742713,0.601786,1.756425,1.299
497,-2.681712,410.742713,0.534055,1.271230,0.957
498,-3.560462,410.742713,0.854194,1.120985,1.316
499,-2.672018,410.742713,0.685185,1.137030,1.016
500,-3.142482,410.930213,0.525903,0.787041,2.384
501,-3.384836,410.930213,0.522970,1.021073,0.968
502,-1.860429,410.930213,0.637196,1.584495,1.310
503,-3.624526,410.930213,0.526176,1.324791,0.959
504,-2.701443,410.930213,0.484596,0.971563,1.328
505,-3.189074,410.930213,0.734780,1.498656,1.044
506,-2.702288,410.930213,0.769187,1.444667,1.300
507,-4.302476,410.930213,0.498976,0.904061,0.998
508,-2.006213,410.930213,0.294282,1.085434,1.281
509,-2.142066,410.930213,0.418776,0.709080,0.988
510,-2.086184,410.930213,0.296392,0.692870,1.289
511,-1.620194,410.930213,0.639538,0.643098,1.027
512,-1.337670,410.930213,0.711130,0.331357,1.322
513,-1.728502,410.930213,0.546820,1.599401,0.972
514,-3.318674,410.930213,0.563021,1.304270,1.350
515,-2.734999,410.930213,0.724977,1.020470,1.015
