update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-1.835030,421.008900,456.458625,1.012070,0.832944,2.794
1,-2.651461,421.008900,456.458625,0.573218,3.379982,1.027
2,-3.724488,421.008900,456.458625,0.531507,3.392626,1.013
3,-2.296400,421.008900,456.458625,0.614840,1.607542,0.665
4,-2.520053,421.008900,456.458625,0.866514,2.637725,1.057
5,-3.069109,421.008900,456.458625,0.968395,2.555948,0.684
6,-1.867541,421.008900,456.458625,1.029517,0.963288,1.056
7,-1.548614,421.008900,456.458625,0.562631,0.762049,0.652
8,-3.589101,421.008900,456.458625,0.587814,4.454324,1.037
9,-3.309002,421.008900,456.458625,0.776424,2.515446,0.702
10,-3.019964,421.008900,456.458625,0.428837,2.917574,0.992
11,-5.251846,421.008900,456.458625,0.619959,6.047618,0.664
12,-1.771672,421.008900,456.458625,0.485748,1.642062,0.969
13,-2.343046,421.008900,456.458625,0.665585,1.598724,0.729
14,-2.046952,421.008900,456.458625,0.759492,1.073195,0.962
15,-3.097672,421.008900,456.458625,0.600957,2.594394,0.680
16,-2.865566,421.008900,456.458625,0.659523,2.506213,1.000
17,-2.893180,421.008900,456.458625,0.653445,2.588106,0.680
18,-2.962567,421.008900,456.458625,0.736377,1.753165,1.019
19,-2.115377,421.008900,456.458625,0.670199,2.644361,0.670
20,-2.402563,411.139025,433.189953,0.485940,1.497209,2.797
21,-3.277615,411.139025,433.189953,0.575243,3.477283,0.676
22,-3.335584,411.139025,433.189953,0.670162,6.519825,0.998
23,-1.756867,411.139025,433.189953,0.769520,1.529540,0.697
24,-2.637905,411.139025,433.189953,0.599502,2.256962,1.009
25,-3.584881,411.139025,433.189953,0.718776,4.159964,0.693
26,-3.839978,411.139025,433.189953,0.670641,4.365385,0.983
27,-2.641968,411.139025,433.189953,0.893470,1.967564,0.683
28,-4.348488,411.139025,433.189953,0.770298,3.462976,1.007
29,-1.960955,411.139025,433.189953,0.525738,1.829606,0.678
30,-5.751613,411.139025,433.189953,0.366234,7.030975,0.985
31,-2.204572,411.139025,433.189953,0.465713,2.860792,0.664
32,-2.007723,411.139025,433.189953,0.416225,1.655976,0.979
33,-2.535097,411.139025,433.189953,0.587301,2.236835,0.682
34,-2.223963,411.139025,433.189953,0.513613,2.123737,1.026
35,-1.630561,411.139025,433.189953,0.610240,1.283051,0.665
36,-1.346586,411.139025,433.189953,0.784270,0.802387,0.980
37,-1.498249,411.139025,433.189953,0.668126,1.443886,0.694
38,-1.925314,411.139025,433.189953,0.650816,0.801749,0.962
39,-3.064137,411.139025,433.189953,0.552142,3.245983,0.678
40,-1.620929,410.867713,442.485237,0.639299,1.252551,2.766
41,-1.763101,410.867713,442.485237,0.581432,1.537832,0.663
42,-3.082927,410.867713,442.485237,0.502081,2.363685,0.958
43,-1.382500,410.867713,442.485237,0.543335,1.017353,0.668
44,-3.027092,410.867713,442.485237,0.789422,1.758435,0.997
45,-2.130831,410.867713,442.485237,0.678578,1.687833,0.691
46,-2.897915,410.867713,442.485237,0.582826,2.567699,0.956
47,-3.037019,410.867713,442.485237,0.983170,2.954775,0.700
48,-3.951529,410.867713,442.485237,0.738300,4.287217,1.006
49,-2.287614,410.867713,442.485237,0.685316,1.691432,0.664
50,-2.899823,410.867713,442.485237,0.716129,2.001787,1.019
51,-2.023990,410.867713,442.485237,0.562909,1.435707,0.670
52,-2.376996,410.867713,442.485237,0.709394,1.759730,0.998
53,-3.667824,410.867713,442.485237,0.657700,3.052230,0.680
54,-3.935318,410.867713,442.485237,0.526873,3.355596,0.968
55,-3.930603,410.867713,442.485237,0.674044,3.822658,0.674
56,-2.706827,410.867713,442.485237,0.731988,1.814124,1.060
57,-2.108816,410.867713,442.485237,0.679771,1.279382,0.673
58,-1.470352,410.867713,442.485237,0.494774,0.615744,0.975
59,-4.307002,410.867713,442.485237,0.346162,3.261934,0.642
60,-2.233001,411.242713,443.161913,0.714342,2.458645,2.788
61,-1.420741,411.242713,443.161913,0.830130,1.230502,0.683
62,-3.254922,411.242713,443.161913,0.714769,2.013856,0.973
63,-5.510822,411.242713,443.161913,0.922268,7.977367,0.695
64,-3.419783,411.242713,443.161913,0.600829,3.645557,0.958
65,-1.007364,411.242713,443.161913,0.701875,1.209818,0.679
66,-3.133235,411.242713,443.161913,0.950104,2.974649,1.013
67,-4.048887,411.242713,443.161913,0.648853,3.854964,0.676
68,-1.292134,411.242713,443.161913,0.634522,0.940432,0.944
69,-2.871133,411.242713,443.161913,0.644630,1.931909,0.679
70,-1.786974,411.242713,443.161913,0.783767,1.470449,0.973
71,-3.563699,411.242713,443.161913,0.500450,5.187161,0.664
72,-1.274117,411.242713,443.161913,0.667920,1.079611,0.986
73,-4.370245,411.242713,443.161913,0.592537,4.255577,0.677
74,-1.761383,411.242713,443.161913,0.647269,1.073738,0.994
75,-2.301922,411.242713,443.161913,0.599207,1.428434,0.652
76,-3.606943,411.242713,443.161913,0.599588,2.371060,0.986
77,-1.130254,411.242713,443.161913,1.048407,1.105416,0.697
78,-2.117270,411.242713,443.161913,0.604513,1.883512,0.943
79,-2.225429,411.242713,443.161913,0.593352,1.914691,0.670
80,-5.338699,410.992713,441.348963,0.832343,6.729235,2.849
81,-3.343524,410.992713,441.348963,0.523243,2.758192,0.655
82,-2.043677,410.992713,441.348963,0.561091,1.741155,0.971
83,-3.959574,410.992713,441.348963,0.626938,4.697220,0.681
84,-2.286155,410.992713,441.348963,0.700375,1.813153,0.995
85,-2.158802,410.992713,441.348963,0.703162,1.321719,0.666
86,-2.234151,410.992713,441.348963,0.469393,1.729816,0.981
87,-1.084292,410.992713,441.348963,0.241298,0.968723,0.651
88,-1.024544,410.992713,441.348963,0.368710,0.821520,0.941
89,-3.213680,410.992713,441.348963,0.405883,2.315058,0.653
90,-2.361141,410.992713,441.348963,0.817185,2.739009,0.989
91,-2.189024,410.992713,441.348963,0.521273,1.725343,0.665
92,-4.511778,410.992713,441.348963,0.231167,6.281516,0.952
93,-3.588449,410.992713,441.348963,0.889460,2.793640,0.684
94,-1.758545,410.992713,441.348963,0.717996,1.377941,0.974
95,-2.131041,410.992713,441.348963,0.855943,1.245685,0.677
96,-2.200194,410.992713,441.348963,0.677858,1.103470,0.977
97,-3.166140,410.992713,441.348963,0.601903,3.656854,0.651
98,-2.248831,410.992713,441.348963,0.644370,1.804623,0.978
99,-2.653326,410.992713,441.348963,0.646425,1.646900,0.654
100,-3.037278,410.680213,440.443812,0.711199,2.378926,2.800
101,-4.503432,410.680213,440.443812,0.152467,7.362343,0.634
102,-4.013073,410.680213,440.443812,0.557744,4.752480,0.957
103,-2.655826,410.680213,440.443812,0.580313,1.343320,0.662
104,-2.295181,410.680213,440.443812,0.773833,3.014084,0.983
105,-4.713314,410.680213,440.443812,0.411580,5.453000,0.702
106,-3.346783,410.680213,440.443812,0.659720,3.065799,0.990
107,-3.343429,410.680213,440.443812,0.699786,2.870355,0.685
108,-2.159753,410.680213,440.443812,0.807297,1.852751,1.009
109,-4.239209,410.680213,440.443812,0.747388,6.237349,0.667
110,-2.964568,410.680213,440.443812,0.565994,3.030964,0.989
111,-2.238796,410.680213,440.443812,0.557616,2.295010,0.658
112,-2.320290,410.680213,440.443812,0.821958,1.763658,1.021
113,-3.371874,410.680213,440.443812,0.709143,3.229608,0.684
114,-2.690195,410.680213,440.443812,0.512319,2.733540,0.976
115,-1.757017,410.680213,440.443812,0.705807,1.494257,0.669
116,-2.496905,410.680213,440.443812,0.698418,2.813827,0.994
117,-1.909389,410.680213,440.443812,0.797650,2.288870,0.675
118,-3.584126,410.680213,440.443812,0.696726,3.469447,0.987
119,-3.005524,410.680213,440.443812,0.687384,1.998838,0.671
120,-1.329981,410.794450,434.899625,0.609842,1.127321,2.822
121,-3.184100,410.794450,434.899625,0.599852,2.115482,0.682
122,-4.463086,410.794450,434.899625,0.319511,3.143519,0.973
123,-5.448754,410.794450,434.899625,0.644003,5.026480,0.671
124,-2.927254,410.794450,434.899625,0.688862,3.041215,1.000
125,-5.359048,410.794450,434.899625,0.418244,4.359708,0.655
126,-1.248103,410.794450,434.899625,0.640832,0.945965,0.978
127,-3.936703,410.794450,434.899625,0.397268,4.130339,0.670
128,-4.446668,410.794450,434.899625,0.356783,4.040760,1.045
129,-3.894968,410.794450,434.899625,0.461803,3.275704,0.655
130,-2.332145,410.794450,434.899625,0.999319,1.669659,1.032
131,-2.657505,410.794450,434.899625,0.624768,2.798994,0.668
132,-4.395366,410.794450,434.899625,0.661742,5.442383,0.994
133,-1.888292,410.794450,434.899625,0.682917,1.212400,0.679
134,-2.556735,410.794450,434.899625,0.370170,2.890491,0.973
135,-1.923236,410.794450,434.899625,0.391721,1.566348,0.644
136,-3.034434,410.794450,434.899625,0.545465,2.300776,0.982
137,-3.344665,410.794450,434.899625,0.585679,3.174991,0.679
138,-1.289870,410.794450,434.899625,0.571566,1.732003,0.985
139,-2.214382,410.794450,434.899625,1.247755,1.164096,0.693
140,-2.202225,410.059388,445.765819,1.087611,2.375744,2.814
141,-5.227695,410.059388,445.765819,0.550603,6.779495,0.667
142,-4.451145,410.059388,445.765819,0.497728,3.299479,0.978
143,-3.105600,410.059388,445.765819,0.581148,2.128707,0.662
144,-7.319300,410.059388,445.765819,0.810971,8.412527,1.007
145,-1.898773,410.059388,445.765819,0.668875,2.996578,0.670
146,-1.978500,410.059388,445.765819,0.519528,2.381528,0.972
147,-2.697104,410.059388,445.765819,0.579311,2.196642,0.651
148,-4.345452,410.059388,445.765819,0.504180,3.304219,0.962
149,-4.205510,410.059388,445.765819,0.662483,3.219863,0.680
150,-2.007073,410.059388,445.765819,0.526929,4.729632,0.998
151,-1.811989,410.059388,445.765819,0.597787,1.746063,0.661
152,-3.375322,410.059388,445.765819,0.668753,2.665442,0.986
153,-3.413385,410.059388,445.765819,0.633614,2.269133,0.733
154,-3.932756,410.059388,445.765819,0.415970,3.704663,0.954
155,-4.044802,410.059388,445.765819,0.448940,3.267361,0.653
156,-6.444346,410.059388,445.765819,0.504623,5.604583,0.981
157,-2.334063,410.059388,445.765819,0.391534,2.732240,0.662
