update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-4.303139,409.659625,445.126287,0.862247,3.031699,115.383
1,-6.616677,409.659625,445.126287,0.742686,2.013741,5.922
2,-2.303969,409.659625,445.126287,0.768645,1.141781,5.269
3,-3.022098,409.659625,445.126287,0.562044,1.190989,5.540
4,-3.811393,409.659625,445.126287,0.411018,1.189645,5.441
5,-0.498418,409.659625,445.126287,0.538193,1.075834,5.237
6,-5.481598,409.659625,445.126287,0.508119,1.382621,5.467
7,-3.352425,409.659625,445.126287,0.641630,2.096454,5.571
8,-5.329414,409.659625,445.126287,0.597296,2.117141,6.229
9,-3.176008,409.659625,445.126287,0.374632,1.720882,6.001
10,-2.409611,409.659625,445.126287,0.494752,1.480135,5.764
11,-3.151559,409.659625,445.126287,0.617874,1.990373,5.212
12,-2.753211,409.659625,445.126287,0.839888,0.876409,5.948
13,-2.935527,409.659625,445.126287,0.856955,1.163369,5.728
14,-4.047769,409.659625,445.126287,0.728440,1.513112,5.658
15,-2.907225,409.659625,445.126287,0.881323,2.304926,6.619
16,-5.294115,409.659625,445.126287,0.706049,1.134579,5.698
17,-3.578987,409.659625,445.126287,0.844582,11.538251,5.547
18,-10.966372,409.659625,445.126287,0.666927,15.758221,5.190
19,-2.453345,409.659625,445.126287,0.495677,1.189535,5.396
20,-3.801634,410.680213,452.792188,0.479980,1.511467,111.379
21,-2.996089,410.680213,452.792188,0.458504,0.909623,4.407
22,-3.464410,410.680213,452.792188,0.386425,1.696509,4.841
23,-3.234722,410.680213,452.792188,0.344917,1.811011,5.421
24,-4.368206,410.680213,452.792188,0.547766,1.878458,5.878
25,-3.753988,410.680213,452.792188,0.545331,1.776144,4.826
26,-2.160153,410.680213,452.792188,0.670984,1.273763,5.617
27,-2.453705,410.680213,452.792188,0.580104,2.455314,6.082
28,-6.976170,410.680213,452.792188,0.399268,3.154329,5.196
29,-4.616717,410.680213,452.792188,1.013920,2.078515,6.233
30,-4.907206,410.680213,452.792188,0.687991,1.227349,5.553
31,-2.304206,410.680213,452.792188,0.518020,0.912393,5.179
32,-4.053700,410.680213,452.792188,0.353788,1.788766,5.795
33,-2.752090,410.680213,452.792188,0.454961,1.513828,6.213
34,-2.282981,410.680213,452.792188,0.737033,1.186031,6.330
35,-1.956649,410.680213,452.792188,0.810386,1.538361,4.752
36,-3.317825,410.680213,452.792188,0.766187,1.342279,5.040
37,-3.291242,410.680213,452.792188,0.495425,0.902764,6.649
38,-2.731483,410.680213,452.792188,0.519298,1.149050,5.993
39,-3.966160,410.680213,452.792188,0.640561,1.639912,5.578
40,-3.130758,410.680213,452.488013,0.796279,1.161582,113.805
41,-2.095154,410.680213,452.488013,0.798377,1.005494,3.913
42,-3.040129,410.680213,452.488013,0.600210,1.324658,5.042
43,-5.770462,410.680213,452.488013,0.802069,1.835837,5.140
44,-2.367721,410.680213,452.488013,0.740224,0.661974,5.496
45,-4.510423,410.680213,452.488013,0.508468,1.877427,5.777
46,-3.572470,410.680213,452.488013,0.644447,0.938693,6.469
47,-1.153684,410.680213,452.488013,0.834597,2.470357,5.788
48,-3.056813,410.680213,452.488013,0.486448,1.970878,5.514
49,-4.551216,410.680213,452.488013,0.630824,2.340909,6.602
50,-1.871111,410.680213,452.488013,0.441547,1.714831,5.435
51,-4.788725,410.680213,452.488013,0.721346,1.093516,4.914
52,-1.262633,410.680213,452.488013,0.770462,1.544305,6.103
53,-7.288855,410.680213,452.488013,0.346468,2.114440,6.206
54,-1.954952,410.680213,452.488013,0.628341,0.885909,5.027
55,-2.632168,410.680213,452.488013,0.679698,4.214347,6.191
56,-2.209894,410.680213,452.488013,0.635333,1.454856,5.424
57,-2.161769,410.680213,452.488013,0.998087,1.809033,6.094
58,-4.216425,410.680213,452.488013,0.986611,2.432488,5.364
59,-3.181428,410.680213,452.488013,0.480257,1.143448,4.862
60,-2.147425,412.589913,449.335725,0.632302,1.026945,114.628
61,-2.263133,412.589913,449.335725,0.704005,1.708328,4.534
62,-3.071548,412.589913,449.335725,0.498848,0.923699,4.633
63,-2.454526,412.589913,449.335725,0.445746,1.191985,5.214
64,-2.467087,412.589913,449.335725,0.613461,0.769394,6.339
65,-2.182765,412.589913,449.335725,0.746804,1.150289,6.699
66,-4.263786,412.589913,449.335725,0.813134,2.437405,7.127
67,-4.318800,412.589913,449.335725,0.704249,1.151031,5.934
68,-3.547008,412.589913,449.335725,0.597823,1.100975,5.413
69,-0.979757,412.589913,449.335725,0.767865,0.580227,5.475
70,-1.466647,412.589913,449.335725,1.059694,0.954940,6.215
71,-5.641091,412.589913,449.335725,0.765608,1.931837,5.357
72,-2.695480,412.589913,449.335725,0.452609,1.282272,5.219
73,-3.139237,412.589913,449.335725,0.779582,1.803154,5.339
74,-2.564518,412.589913,449.335725,0.581809,1.875157,6.716
75,-2.380707,412.589913,449.335725,0.801002,1.070206,5.204
76,-2.387092,412.589913,449.335725,0.735125,0.796808,4.946
77,-3.248783,412.589913,449.335725,0.539968,0.833798,6.448
78,-1.137289,412.589913,449.335725,0.384494,0.845724,4.978
79,-3.946431,412.589913,449.335725,0.492034,1.354832,5.656
80,-2.974980,410.680213,452.425513,0.808627,0.861716,116.957
81,-3.649175,410.680213,452.425513,0.641129,2.331986,4.425
82,-4.064930,410.680213,452.425513,0.585606,1.990611,5.612
83,-1.563230,410.680213,452.425513,0.649462,0.907333,5.468
84,-2.318617,410.680213,452.425513,0.497542,1.359717,4.805
85,-3.446449,410.680213,452.425513,0.765682,0.896427,4.978
86,-5.451047,410.680213,452.425513,0.522822,1.895307,5.971
87,-1.514499,410.680213,452.425513,0.874656,0.854210,5.485
88,-11.595657,410.680213,452.425513,1.061514,61.494716,5.956
89,-2.264756,410.680213,452.425513,0.824205,1.089012,5.746
90,-2.483420,410.680213,452.425513,0.794102,0.900007,6.212
91,-2.357476,410.680213,452.425513,0.864273,0.858905,5.144
92,-1.511273,410.680213,452.425513,0.610254,0.787006,5.783
93,-3.980709,410.680213,452.425513,0.813808,1.489146,5.655
94,-3.714592,410.680213,452.425513,0.776106,1.648293,5.938
95,-4.327573,410.680213,452.425513,0.633494,1.983956,6.225
96,-3.660334,410.680213,452.425513,0.984214,2.014778,5.607
97,-2.777421,410.680213,452.425513,0.830290,1.416276,6.332
98,-4.306533,410.680213,452.425513,0.936746,1.715630,7.428
99,-2.204054,410.680213,452.425513,0.583709,1.103515,5.855
100,-2.577195,410.930213,441.806925,0.563785,1.471642,121.102
101,-2.816478,410.930213,441.806925,0.733039,1.371984,5.015
102,-4.009281,410.930213,441.806925,0.597079,1.612260,4.694
103,-4.219353,410.930213,441.806925,0.490556,1.937593,4.964
104,-2.656099,410.930213,441.806925,0.702431,1.082510,5.674
105,-3.418818,410.930213,441.806925,0.934021,2.625120,6.148
106,-3.363290,410.930213,441.806925,0.681330,1.551682,5.776
107,-5.418723,410.930213,441.806925,0.545495,2.176118,5.775
108,-3.244975,410.930213,441.806925,0.845843,1.330569,5.624
109,-4.272725,410.930213,441.806925,0.529783,1.669340,6.022
110,-2.797605,410.930213,441.806925,0.793587,1.451072,5.561
111,-3.539753,410.930213,441.806925,0.769914,1.412113,5.694
112,-4.116973,410.930213,441.806925,0.571772,2.147985,5.424
113,-1.350143,410.930213,441.806925,0.851449,0.747255,6.284
114,-1.843903,410.930213,441.806925,0.663863,0.903937,5.466
115,-5.485741,410.930213,441.806925,0.825347,2.732912,5.638
116,-4.573390,410.930213,441.806925,1.096794,2.663188,5.895
117,-3.798141,410.930213,441.806925,0.882260,0.896707,6.171
118,-2.050142,410.930213,441.806925,0.686044,0.695851,5.765
119,-3.014612,410.930213,441.806925,0.710902,4.969426,5.244
120,-4.307668,410.430213,451.575762,0.702909,1.486585,111.649
121,-3.783475,410.430213,451.575762,0.375358,1.960035,4.217
122,-3.416350,410.430213,451.575762,0.724492,1.788045,5.104
123,-3.725783,410.430213,451.575762,0.660558,1.136231,4.945
124,-1.791023,410.430213,451.575762,0.684857,1.751574,5.049
125,-4.216764,410.430213,451.575762,0.647365,1.551010,4.994
126,-3.304129,410.430213,451.575762,0.474747,1.169538,4.953
127,-3.981015,410.430213,451.575762,0.534909,1.943235,5.430
