scope_type,scope,method,family,n_rows,coverage,mean,best_method,mean_best,pct_from_best,ratio_to_best,n_configs,n_clusters,mean_diff,ci_lo,ci_hi,margin,wilcoxon_p,holm_p,verdict,in_equivalence_set
gen_utarget,u_target=0.9,v2rl307,policy-vs-policy,60,1.0,2993.989073333333,v2at302,2990.305363333334,0.12318842233199406,1.0012318842233199,60,60,3.6837099999998433,1.4162331666667578,6.124848833333186,29.90305363333334,0.008853477415938543,0.053120864495631255,equivalent,1
gen_utarget,u_target=0.9,v2rl308,policy-vs-policy,60,1.0,2995.29004,v2at302,2990.305363333334,0.1666945699856396,1.0016669456998564,60,60,4.984676666666138,2.2664014166658952,8.038378999999594,29.90305363333334,0.0031842367955562663,0.022289657568893863,equivalent,1
gen_utarget,u_target=0.9,v2rl304,policy-vs-policy,60,1.0,2997.7397433333335,v2at302,2990.305363333334,0.248616080857792,1.002486160808578,60,60,7.434379999999714,3.7456952499993967,11.59276116666649,29.90305363333334,0.0005384937914633668,0.005384937914633668,equivalent,1
gen_utarget,u_target=0.9,edd,rule-vs-policy,60,1.0,3000.471016666667,v2at302,2990.305363333334,0.339953686937217,1.0033995368693722,60,60,10.165653333332987,4.775848333333134,16.334825333332926,29.90305363333334,0.0023486394938546282,0.0046972789877092564,equivalent,1
gen_utarget,u_target=0.9,pfifo,rule-vs-policy,60,1.0,3000.471016666667,v2at302,2990.305363333334,0.339953686937217,1.0033995368693722,60,60,10.165653333332987,4.947675083332824,16.369366666666647,29.90305363333334,0.0023486394938546282,0.0046972789877092564,equivalent,1
gen_utarget,u_target=0.9,v2at310,policy-vs-policy,60,1.0,3005.028436666667,v2at302,2990.305363333334,0.49236019551264476,1.0049236019551264,60,60,14.723073333332957,7.553133833332905,22.77495466666583,29.90305363333334,0.0010401903513192964,0.009361713161873668,equivalent,1
gen_utarget,u_target=0.9,v2at307,policy-vs-policy,60,1.0,3008.8876033333336,v2at302,2990.305363333334,0.6214161345477391,1.0062141613454774,60,60,18.5822399999998,9.945787916666646,28.70706683333282,29.90305363333334,2.545461758312028e-06,3.0545541099744336e-05,equivalent,1
gen_utarget,u_target=0.9,wmdd,rule-vs-policy,60,1.0,3008.9209299999998,v2at302,2990.305363333334,0.622530624963161,1.0062253062496316,60,60,18.61556666666622,9.998838499999794,28.569775166666076,29.90305363333334,9.883085425419528e-05,0.00029649256276258586,equivalent,1
gen_utarget,u_target=0.9,atc,rule-vs-policy,60,1.0,3011.75496,v2at302,2990.305363333334,0.7173045579116445,1.0071730455791164,60,60,21.44959666666635,12.378710333333242,32.107858999999486,29.90305363333334,3.6030126246331043e-06,1.4412050498532417e-05,inconclusive,0
gen_utarget,u_target=0.9,v2at308,policy-vs-policy,60,1.0,3022.1899733333335,v2at302,2990.305363333334,1.0662660205530785,1.0106626602055309,60,60,31.884609999999874,18.527127083333514,47.45824308333278,29.90305363333334,2.9406206450376884e-06,3.234682709541457e-05,inconclusive,0
gen_utarget,u_target=0.9,v2at303,policy-vs-policy,60,1.0,3026.28789,v2at302,2990.305363333334,1.2033060940156295,1.0120330609401562,60,60,35.98252666666652,21.27821433333298,52.399846833332916,29.90305363333334,5.341990110500343e-07,6.944587143650445e-06,inconclusive,0
gen_utarget,u_target=0.9,v2rl309,policy-vs-policy,60,1.0,3050.3211933333337,v2at302,2990.305363333334,2.007013421970369,1.0200701342197036,60,60,60.01582999999962,29.275612999999936,97.64797583333295,29.90305363333334,3.121726299407503e-08,4.994762079052005e-07,inconclusive,0
gen_utarget,u_target=0.9,v2at309,policy-vs-policy,60,1.0,3060.1377100000004,v2at302,2990.305363333334,2.3352914897234283,1.0233529148972342,60,60,69.83234666666642,41.6600653333333,102.84462199999975,29.90305363333334,7.417041383136907e-09,1.4092378627960122e-07,worse,0
gen_utarget,u_target=0.9,v2rl303,policy-vs-policy,60,1.0,3065.29547,v2at302,2990.305363333334,2.507774208821058,1.0250777420882107,60,60,74.99010666666642,46.873555583333236,106.96936833333301,29.90305363333334,5.157203216137767e-08,7.220084502592874e-07,worse,0
gen_utarget,u_target=0.9,rl303,policy-vs-policy,60,1.0,3071.2015733333333,v2at302,2990.305363333334,2.7052825772222584,1.0270528257722227,60,60,80.8962099999995,57.709112249999556,105.80080674999965,29.90305363333334,1.1786678718505623e-09,2.3573357437011247e-08,worse,0
gen_utarget,u_target=0.9,v2at304,policy-vs-policy,60,1.0,3113.48135,v2at302,2990.305363333334,4.119177532068505,1.041191775320685,60,60,123.17598666666635,81.87446949999922,169.21970208333335,29.90305363333334,1.725496113933899e-10,3.796091450654578e-09,worse,0
gen_utarget,u_target=0.9,v2at306,policy-vs-policy,60,1.0,3126.6480633333335,v2at302,2990.305363333334,4.559490869120358,1.0455949086912035,60,60,136.3426999999995,90.40765874999964,188.330905583333,29.90305363333334,7.565732427476083e-09,1.4092378627960122e-07,worse,0
gen_utarget,u_target=0.9,rl302,policy-vs-policy,60,1.0,3154.20148,v2at302,2990.305363333334,5.48091571771684,1.0548091571771685,60,60,163.89611666666622,89.18981008333313,250.41650583333333,29.90305363333334,1.2435555788619395e-08,2.1140444840652972e-07,worse,0
gen_utarget,u_target=0.9,v2at305,policy-vs-policy,60,1.0,3209.6515533333336,v2at302,2990.305363333334,7.33524384130093,1.0733524384130093,60,60,219.34618999999947,125.07808908333284,327.9788617499992,29.90305363333334,4.066272330658402e-08,6.099408495987603e-07,worse,0
gen_utarget,u_target=0.9,wspt,rule-vs-policy,60,1.0,3214.837606666667,v2at302,2990.305363333334,7.508672729096936,1.0750867272909694,60,60,224.53224333333316,161.63082616666657,294.07713091666636,29.90305363333334,5.143753751233159e-11,3.086252250739896e-10,worse,0
gen_utarget,u_target=0.9,v2at301,policy-vs-policy,60,1.0,4626.060289999999,v2at302,2990.305363333334,54.701936020449345,1.5470193602044935,60,60,1635.7549266666663,1228.6332760833332,2066.611511583332,29.90305363333334,3.503864964208263e-10,7.358116424837352e-09,worse,0
gen_utarget,u_target=0.9,random,rule-vs-policy,60,1.0,4924.664566666667,v2at302,2990.305363333334,64.68768130011568,1.6468768130011568,60,60,1934.3592033333334,1496.5725596666664,2383.435434333333,29.90305363333334,5.145276051717656e-10,2.572638025858828e-09,worse,0
gen_utarget,u_target=0.9,lpt,rule-vs-policy,60,1.0,16524.004736666666,v2at302,2990.305363333334,452.5858642826743,5.525858642826742,60,60,13533.699373333333,10837.199852333333,16378.539786083331,29.90305363333334,2.3900953516978203e-11,1.6730667461884742e-10,worse,0
gen_utarget,u_target=1.0,rl301,policy-vs-policy,60,1.0,3104.700156666667,rl301,3104.700156666667,0.0,1.0,60,60,0.0,0.0,0.0,31.047001566666673,1.0,1.0,equivalent,1
gen_utarget,u_target=1.0,v2at302,policy-vs-policy,60,1.0,3107.8011100000003,rl301,3104.700156666667,0.09987931770720233,1.000998793177072,60,60,3.100953333333092,-2.6703183333334937,8.87827525000027,31.04700156666667,0.5400665072609449,0.5400665072609449,equivalent,1
gen_utarget,u_target=1.0,v2rl310,policy-vs-policy,60,1.0,3108.184146666667,rl301,3104.700156666667,0.11221663362623317,1.0011221663362624,60,60,3.4839899999997646,-0.23673300000064448,7.651858916666672,31.04700156666667,0.08142693555746508,0.24428080667239524,equivalent,1
gen_utarget,u_target=1.0,v2rl305,policy-vs-policy,60,1.0,3108.8595066666667,rl301,3104.700156666667,0.13396945888858708,1.001339694588886,60,60,4.159349999999432,-0.45567025000027384,9.192639249998969,31.04700156666667,0.20238317609393375,0.4047663521878675,equivalent,1
