scope_type,scope,family,reference,set_rankable,n_configs,n_clusters,mean_edd,mean_family,mean_diff,ci_lo,ci_hi,margin,wilcoxon_p,holm_p,verdict,mean_own,best_family,mean_best,pct_from_best,n_configs_vs_best,n_clusters_vs_best,diff_vs_best,ci_lo_vs_best,ci_hi_vs_best,margin_vs_best,wilcoxon_p_vs_best,verdict_vs_best,in_best_set,seed_n,seed_min_mean,seed_median_mean,seed_max_mean,seed_sd,seed_spread_pct,seed_best,seed_worst
emp_ubin,u_bin=0.8-1.0,wspt,edd,1,64,64,625.2417375,634.473375,9.231637499999987,2.256321953124986,17.329040312500005,6.252417375,0.0005427262946132943,0.004884536651519648,inconclusive,634.473375,v1_pool,623.3057635416667,1.7916746661988485,64.0,64.0,11.167611458333322,3.47453416666664,20.804540885416564,6.233057635416667,0.00025485671508745163,inconclusive,0.0,,,,,,,,
emp_ubin,u_bin=0.8-1.0,atc,edd,1,64,64,625.2417375,628.28586875,3.0441312499999933,-1.4873020312499892,7.703638437499966,6.252417375,0.05973901545539241,0.17921704636617725,inconclusive,628.28586875,v1_pool,623.3057635416667,0.7989826983206391,64.0,64.0,4.9801052083333275,0.15892184895835798,11.160787343750002,6.233057635416667,0.010176440395772814,inconclusive,0.0,,,,,,,,
emp_ubin,u_bin=0.8-1.0,wmdd,edd,1,64,64,625.2417375,628.198315625,2.9565781250000143,0.8642853124999981,5.540257812500013,6.252417375,0.007685794055213263,0.046114764331279576,equivalent,628.1983156250001,v1_pool,623.3057635416667,0.7849361211636426,64.0,64.0,4.892552083333349,1.4085647916666786,9.516241536458368,6.233057635416667,0.013468600262199907,inconclusive,0.0,,,,,,,,
emp_ubin,u_bin=0.8-1.0,lpt,edd,1,64,64,625.2417375,661.6025562500001,36.360818750000014,10.880033671875001,70.60878179687501,6.252417375,0.0023655770533978757,0.01655903937378513,worse,661.60255625,v1_pool,623.3057635416667,6.144142240997145,64.0,64.0,38.29679270833335,11.648119427083346,75.46910372395834,6.233057635416667,0.0005479180011768553,worse,0.0,,,,,,,,
emp_ubin,u_bin=0.8-1.0,random,edd,1,64,64,625.2417375,637.047259375,11.805521874999998,3.6824648437499987,21.970313749999995,6.252417375,0.00128324613424932,0.01026596907399456,inconclusive,637.0472593750001,v1_pool,623.3057635416667,2.204615557419723,64.0,64.0,13.741495833333333,4.806771510416674,24.474225338541647,6.233057635416667,0.0005428952606188753,inconclusive,0.0,,,,,,,,
emp_ubin,u_bin=0.8-1.0,mlp_pool,edd,1,64,64,625.2417375,624.1714662500001,-1.0702712499999893,-2.3710446953124866,0.05550814062500935,6.252417375,0.09619703646278294,0.19239407292556587,equivalent,624.17146625,v1_pool,623.3057635416667,0.13888893043669367,64.0,64.0,0.8657027083333455,0.006066481770861302,2.1265027708333815,6.233057635416667,0.04940475292575037,equivalent,1.0,10.0,622.246240625,623.5729578125,627.257353125,1.7055206532609342,0.8053262796681171,v2rl305,v2rl309
emp_ubin,u_bin=0.8-1.0,attn_pool,edd,1,64,64,625.2417375,627.5892040625,2.3474665625000015,-0.8271576718749941,5.980956664062477,6.252417375,0.009850910466175594,0.04925455233087797,equivalent,627.5892040625,v1_pool,623.3057635416667,0.6872133664374475,64.0,64.0,4.283440520833336,0.4651425989583442,9.639008005208346,6.233057635416667,0.000280582545825065,inconclusive,0.0,10.0,623.063915625,627.6643468750001,630.214303125,2.2473154471081407,1.1476170133889685,v2at302,v2at304
emp_ubin,u_bin=0.8-1.0,v1_pool,edd,1,64,64,625.2417375,623.3057635416667,-1.9359739583333349,-4.340285338541705,-0.29951679687501437,6.252417375,0.023789604192528985,0.09515841677011594,equivalent,623.3057635416667,v1_pool,623.3057635416667,0.0,64.0,64.0,0.0,0.0,0.0,6.233057635416667,1.0,equivalent,1.0,3.0,623.2158718750001,623.259890625,623.441528125,0.1196178463007835,0.03620836056710264,rl302,rl301
emp_ubin,u_bin=0.8-1.0,rollcp2,edd,0,13,13,853.5895076923077,851.3487692307692,-2.240738461538432,-6.6556561538461025,0.42588076923078794,8.535895076923078,0.9375,0.9375,equivalent,,,,,,,,,,,,,,,,,,,,,
emp_ubin,u_bin=0.8-1.0,edd,edd,1,64,64,625.2417375,625.2417375,0.0,0.0,0.0,6.252417375,1.0,1.0,reference,625.2417375,v1_pool,623.3057635416667,0.31059779510668534,64.0,64.0,1.9359739583333349,0.2923930208333456,4.319890729166684,6.233057635416667,0.023789604192528985,equivalent,1.0,,,,,,,,
emp_ubin,u_bin=1.0-1.2,pfifo,edd,1,37,37,608.1954216216217,608.1954216216217,0.0,0.0,0.0,6.081954216216217,1.0,1.0,equivalent,608.1954216216217,edd,608.1954216216217,0.0,37.0,37.0,0.0,0.0,0.0,6.081954216216217,1.0,equivalent,1.0,,,,,,,,
emp_ubin,u_bin=1.0-1.2,wspt,edd,1,37,37,608.1954216216217,627.0799621621622,18.884540540540524,5.073056486486482,41.257096621621585,6.081954216216217,0.0014737808438751421,0.01326402759487628,inconclusive,627.0799621621622,edd,608.1954216216217,3.1050119532615064,37.0,37.0,18.884540540540524,5.075701756756737,41.65690081081077,6.081954216216217,0.0014737808438751421,inconclusive,0.0,,,,,,,,
emp_ubin,u_bin=1.0-1.2,atc,edd,1,37,37,608.1954216216217,615.2800540540541,7.084632432432435,1.4192552702702599,15.791844054054067,6.081954216216217,0.012515318690073973,0.0820307991983804,inconclusive,615.2800540540541,edd,608.1954216216217,1.16486119108604,37.0,37.0,7.084632432432435,1.4456651351351395,15.78026527027028,6.081954216216217,0.012515318690073973,inconclusive,0.0,,,,,,,,
emp_ubin,u_bin=1.0-1.2,wmdd,edd,1,37,37,608.1954216216217,612.6987675675676,4.503345945945911,0.814000405405402,10.33909121621611,6.081954216216217,0.011718685599768628,0.0820307991983804,inconclusive,612.6987675675675,edd,608.1954216216217,0.7404439076405169,37.0,37.0,4.503345945945911,0.8313359459459322,10.438304594594507,6.081954216216217,0.011718685599768628,inconclusive,0.0,,,,,,,,
emp_ubin,u_bin=1.0-1.2,lpt,edd,1,37,37,608.1954216216217,837.9189297297296,229.723508108108,7.650719054054054,660.1768606756752,6.081954216216217,0.012063323418854825,0.0820307991983804,worse,837.9189297297296,edd,608.1954216216217,37.771331374971524,37.0,37.0,229.723508108108,7.670086081081071,661.7741533783781,6.081954216216217,0.012063323418854825,worse,0.0,,,,,,,,
emp_ubin,u_bin=1.0-1.2,random,edd,1,37,37,608.1954216216217,695.379691891892,87.18427027027025,6.658657972972967,241.2798931081081,6.081954216216217,0.0028648155524898344,0.022918524419918675,worse,695.379691891892,edd,608.1954216216217,14.334910650562328,37.0,37.0,87.18427027027025,6.650467297297283,241.4911228378378,6.081954216216217,0.0028648155524898344,worse,0.0,,,,,,,,
emp_ubin,u_bin=1.0-1.2,mlp_pool,edd,1,37,37,608.1954216216217,611.0705054054055,2.8750837837837686,-0.9972332432432487,8.421829148648621,6.081954216216217,0.9593536340401635,1.0,inconclusive,611.0705054054055,edd,608.1954216216217,0.47272368083896515,37.0,37.0,2.8750837837837686,-0.9801055675675701,8.349450013513488,6.081954216216217,0.9593536340401635,inconclusive,0.0,10.0,605.007491891892,610.3318432432433,619.4963891891891,4.309688630186231,2.394829401531795,v2rl304,v2rl306
emp_ubin,u_bin=1.0-1.2,attn_pool,edd,1,37,37,608.1954216216217,615.6673832432433,7.471961621621576,0.5941221891891693,19.03678044594583,6.081954216216217,0.11666446478102344,0.46665785912409374,inconclusive,615.6673832432432,edd,608.1954216216217,1.2285461803870779,37.0,37.0,7.471961621621576,0.5300450810810632,18.882659202702595,6.081954216216217,0.11666446478102344,inconclusive,0.0,10.0,609.0518486486486,614.0369486486486,628.8031567567568,5.956267036788335,3.2429600455087693,v2at310,v2at305
emp_ubin,u_bin=1.0-1.2,v1_pool,edd,1,37,37,608.1954216216217,610.0818486486487,1.886427027027037,-1.029061801801799,6.0338124774774755,6.081954216216217,0.5046692719548943,1.0,equivalent,610.0818486486487,edd,608.1954216216217,0.31016790984668635,37.0,37.0,1.886427027027037,-1.0063969819819618,5.96147018018019,6.081954216216217,0.5046692719548943,equivalent,1.0,3.0,607.1126702702702,610.5823081081081,612.5505675675677,2.7532755958876725,0.8956982062121366,rl301,rl303
emp_ubin,u_bin=1.0-1.2,rollcp2,edd,0,7,7,585.3573142857143,584.1934000000001,-1.1639142857142457,-3.455914285714146,0.01851428571428317,5.853573142857143,0.5,0.5,equivalent,,,,,,,,,,,,,,,,,,,,,
emp_ubin,u_bin=1.0-1.2,edd,edd,1,37,37,608.1954216216217,608.1954216216217,0.0,0.0,0.0,6.081954216216217,1.0,1.0,reference,608.1954216216217,edd,608.1954216216217,0.0,37.0,37.0,0.0,0.0,0.0,6.081954216216217,1.0,equivalent,1.0,,,,,,,,
emp_ubin,u_bin=>=1.2,pfifo,edd,1,107,53,279.794523364486,279.794523364486,0.0,0.0,0.0,2.79794523364486,1.0,1.0,equivalent,279.794523364486,v1_pool,278.9296934579439,0.3100530086347606,107.0,53.0,0.864829906542053,-0.31121498556105776,2.515133534155294,2.7892969345794394,0.3850334425833509,equivalent,1.0,,,,,,,,
emp_ubin,u_bin=>=1.2,wspt,edd,1,107,53,279.794523364486,287.4543644859813,7.659841121495339,2.811745402693787,14.521326909819896,2.79794523364486,2.557909636120417e-06,2.3021186725083755e-05,worse,287.45436448598133,v1_pool,278.9296934579439,3.056207792851113,107.0,53.0,8.524671028037393,3.0078244927972073,16.377327395147145,2.7892969345794394,7.778308007616978e-07,worse,0.0,,,,,,,,
emp_ubin,u_bin=>=1.2,atc,edd,1,107,53,279.794523364486,282.7220429906542,2.92751962616823,0.10044285714285676,6.703258207083136,2.79794523364486,0.027707849358079864,0.16624709614847918,inconclusive,282.7220429906542,v1_pool,278.9296934579439,1.359607679518014,107.0,53.0,3.792349532710283,0.4718060128936315,8.614571453061217,2.7892969345794394,0.0205438533979482,inconclusive,0.0,,,,,,,,
emp_ubin,u_bin=>=1.2,wmdd,edd,1,107,53,279.794523364486,281.0581252336449,1.2636018691588775,0.07341846487603211,2.886362150920971,2.79794523364486,0.043114446783075355,0.21557223391537678,inconclusive,281.05812523364483,v1_pool,278.9296934579439,0.7630710625729137,107.0,53.0,2.1284317757009306,0.2972442424242494,4.881465069778388,2.7892969345794394,0.05000563560015015,inconclusive,0.0,,,,,,,,
emp_ubin,u_bin=>=1.2,lpt,edd,1,107,53,279.794523364486,308.88458130841127,29.090057943925242,0.0,86.03132946808513,2.79794523364486,0.12819017434510785,0.5127606973804314,inconclusive,308.88458130841127,v1_pool,278.9296934579439,10.739225171444087,107.0,53.0,29.95488785046729,0.37348362593829565,88.81432325149719,2.7892969345794394,0.05867619965239266,inconclusive,0.0,,,,,,,,
emp_ubin,u_bin=>=1.2,random,edd,1,107,53,279.794523364486,287.68437570093454,7.889852336448608,2.056414166666666,15.938085088815832,2.79794523364486,3.523779909879043e-05,0.00028190239279032343,inconclusive,287.6843757009346,v1_pool,278.9296934579439,3.1386698685454477,107.0,53.0,8.754682242990661,2.397619350820942,18.098572136274527,2.7892969345794394,2.6666246149746306e-05,inconclusive,0.0,,,,,,,,
emp_ubin,u_bin=>=1.2,mlp_pool,edd,1,107,53,279.794523364486,279.06933570093463,-0.7251876635513933,-2.185601597193332,0.2699467459893,2.79794523364486,0.42643498438261274,1.0,equivalent,279.0693357009346,v1_pool,278.9296934579439,0.050063598916083606,107.0,53.0,0.13964224299065972,-0.04123698915259201,0.42613948598132007,2.7892969345794394,0.02672591027647051,equivalent,1.0,10.0,278.52241495327104,278.87883925233643,279.7960897196262,0.424556271519124,0.4572970425266609,v2rl307,v2rl309
emp_ubin,u_bin=>=1.2,attn_pool,edd,1,107,53,279.794523364486,280.9253891588785,1.1308657943925318,-0.17171296638655503,2.7695922286132957,2.79794523364486,0.00028397354847820976,0.0019878148393474683,equivalent,280.92538915887855,v1_pool,278.9296934579439,0.7154834166967321,107.0,53.0,1.9956957009345848,0.42950271375704213,4.310170794429479,2.7892969345794394,3.609596829753269e-05,inconclusive,0.0,10.0,278.7459028037383,280.6976570093458,284.5966504672897,1.6925720362608236,2.0989537800205182,v2at302,v2at301
emp_ubin,u_bin=>=1.2,v1_pool,edd,1,107,53,279.794523364486,278.9296934579439,-0.864829906542053,-2.516745564081165,0.2993443142857157,2.79794523364486,0.3850334425833509,1.0,equivalent,278.9296934579439,v1_pool,278.9296934579439,0.0,107.0,53.0,0.0,0.0,0.0,2.7892969345794394,1.0,equivalent,1.0,3.0,278.4336373831776,279.0423738317757,279.31306915887853,0.4504139340798356,0.3158496882654571,rl301,rl302
emp_ubin,u_bin=>=1.2,rollcp2,edd,0,23,10,134.7145043478261,134.71933913043478,0.004834782608695506,0.0,0.01389999999999958,1.347145043478261,0.10247043485974937,0.10247043485974937,equivalent,,,,,,,,,,,,,,,,,,,,,
emp_ubin,u_bin=>=1.2,edd,edd,1,107,53,279.794523364486,279.794523364486,0.0,0.0,0.0,2.79794523364486,1.0,1.0,reference,279.794523364486,v1_pool,278.9296934579439,0.3100530086347606,107.0,53.0,0.864829906542053,-0.2816444936818453,2.532954140402532,2.7892969345794394,0.3850334425833509,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=<0.5,pfifo,edd,1,85,85,307.36126352941176,307.36126352941176,0.0,0.0,0.0,3.0736126352941175,1.0,1.0,equivalent,307.36126352941176,edd,307.36126352941176,0.0,85.0,85.0,0.0,0.0,0.0,3.0736126352941175,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=<0.5,wspt,edd,1,85,85,307.36126352941176,308.3622705882353,1.0010070588235298,0.13088941176470578,2.3765364705882366,3.0736126352941175,0.027707849358079864,0.24553054329856197,equivalent,308.36227058823533,edd,307.36126352941176,0.3256776886355386,85.0,85.0,1.0010070588235298,0.13088941176470578,2.376102823529413,3.0736126352941175,0.027707849358079864,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=<0.5,atc,edd,1,85,85,307.36126352941176,307.8553811764706,0.49411764705882355,0.0,1.2470588235294118,3.0736126352941175,0.17971249487899976,1.0,equivalent,307.8553811764706,edd,307.36126352941176,0.16076119722599533,85.0,85.0,0.49411764705882355,0.0,1.2470588235294118,3.0736126352941175,0.17971249487899976,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=<0.5,wmdd,edd,1,85,85,307.36126352941176,307.8192776470588,0.4580141176470587,0.0,1.1513223529411762,3.0736126352941175,0.17971249487899976,1.0,equivalent,307.8192776470588,edd,307.36126352941176,0.14901491241534587,85.0,85.0,0.4580141176470587,0.0,1.1513223529411762,3.0736126352941175,0.17971249487899976,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=<0.5,lpt,edd,1,85,85,307.36126352941176,307.42696705882355,0.06570352941176505,-0.004630588235294025,0.17464470588235384,3.0736126352941175,0.28504940740261275,1.0,equivalent,307.42696705882355,edd,307.36126352941176,0.021376646054002364,85.0,85.0,0.06570352941176505,-0.004630588235294025,0.17464470588235384,3.0736126352941175,0.28504940740261275,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=<0.5,random,edd,1,85,85,307.36126352941176,307.97691529411765,0.615651764705881,0.07058823529411765,1.413981176470587,3.0736126352941175,0.043114446783075355,0.3018011274815275,equivalent,307.97691529411765,edd,307.36126352941176,0.20030232750750493,85.0,85.0,0.615651764705881,0.07417411764705749,1.4603117647058812,3.0736126352941175,0.043114446783075355,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=<0.5,mlp_pool,edd,1,85,85,307.36126352941176,307.39309552941177,0.031832000000006515,-0.00463058823529135,0.08832423529412849,3.0736126352941175,0.2228009911811345,1.0,equivalent,307.39309552941177,edd,307.36126352941176,0.01035654253710552,85.0,85.0,0.031832000000006515,-0.00463058823529135,0.08600894117648282,3.0736126352941175,0.2228009911811345,equivalent,1.0,10.0,307.3265694117647,307.4067364705882,307.4734517647059,0.047712010794992044,0.04779357451012434,v2rl310,v2rl309
emp_m_ubin,m=1.0|u_bin=<0.5,attn_pool,edd,1,85,85,307.36126352941176,307.7296014117647,0.3683378823529501,0.00039952941176746954,0.9836363411764923,3.0736126352941175,0.027281171477617997,0.24553054329856197,equivalent,307.7296014117647,edd,307.36126352941176,0.11983874549555452,85.0,85.0,0.3683378823529501,0.00039952941176613207,0.9898000000000128,3.0736126352941175,0.027281171477617997,equivalent,1.0,10.0,307.3265694117647,307.7321517647059,308.31569647058825,0.28099547293098875,0.3218488595752689,v2at302,v2at301
emp_m_ubin,m=1.0|u_bin=<0.5,v1_pool,edd,1,85,85,307.36126352941176,307.4459945098039,0.08473098039215757,-0.006945882352941039,0.2611388235294137,3.0736126352941175,0.6547208460185769,1.0,equivalent,307.4459945098039,edd,307.36126352941176,0.0275672280297011,85.0,85.0,0.08473098039215757,-0.006945882352941039,0.2611388235294137,3.0736126352941175,0.6547208460185769,equivalent,1.0,3.0,307.33227529411766,307.35580470588235,307.64990352941174,0.17698184797477506,0.10335010697790636,rl302,rl303
emp_m_ubin,m=1.0|u_bin=<0.5,rollcp2,edd,0,27,27,392.1724518518518,392.1029333333333,-0.06951851851852624,-0.28235407407407204,0.0488151851851604,3.921724518518518,0.015627960247733892,0.015627960247733892,equivalent,,,,,,,,,,,,,,,,,,,,,
emp_m_ubin,m=1.0|u_bin=<0.5,edd,edd,1,85,85,307.36126352941176,307.36126352941176,0.0,0.0,0.0,3.0736126352941175,1.0,1.0,reference,307.36126352941176,edd,307.36126352941176,0.0,85.0,85.0,0.0,0.0,0.0,3.0736126352941175,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.5-0.8,pfifo,edd,1,52,52,859.9591,859.9591,0.0,0.0,0.0,8.599591,1.0,1.0,equivalent,859.9591,v1_pool,859.6713307692308,0.03347433146475771,52.0,52.0,0.28776923076924005,0.004694871794878981,0.6823589743589764,8.596713307692307,0.07530413361253725,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.5-0.8,wspt,edd,1,52,52,859.9591,861.8775230769231,1.9184230769230848,0.2597538461538464,4.253313461538495,8.599591,0.027991815485665747,0.25192633937099174,equivalent,861.8775230769231,v1_pool,859.6713307692308,0.25663206724809395,52.0,52.0,2.2061923076923247,0.43035089743589855,4.741162243589759,8.596713307692307,0.01343541568384909,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.5-0.8,atc,edd,1,52,52,859.9591,860.7494846153845,0.7903846153846115,-0.010361538461539182,2.2258923076922987,8.599591,0.14412703481601533,0.864762208896092,equivalent,860.7494846153846,v1_pool,859.6713307692308,0.1254146564581901,52.0,52.0,1.0781538461538516,0.013564102564125331,2.8370615384615334,8.596713307692307,0.07530413361253725,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.5-0.8,wmdd,edd,1,52,52,859.9591,860.5744846153847,0.6153846153846241,0.0,1.6923076923077185,8.599591,0.17971249487899976,0.8985624743949988,equivalent,860.5744846153847,v1_pool,859.6713307692308,0.10505803948884612,52.0,52.0,0.9031538461538642,0.004694871794887179,2.287563525641089,8.596713307692307,0.07530413361253725,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.5-0.8,lpt,edd,1,52,52,859.9591,860.0884615384614,0.12936153846152804,-0.49199211538463083,0.8030638461538245,8.599591,0.6120898800892568,1.0,equivalent,860.0884615384615,v1_pool,859.6713307692308,0.04852212168776242,52.0,52.0,0.4171307692307681,-0.007535897435899568,0.9639760897435659,8.596713307692307,0.1533092238491398,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.5-0.8,random,edd,1,52,52,859.9591,860.9303076923077,0.971207692307681,0.16059230769230645,1.9977390384615208,8.599591,0.027991815485665747,0.25192633937099174,equivalent,860.9303076923078,v1_pool,859.6713307692308,0.14644863426472712,52.0,52.0,1.258976923076921,0.3900866025640887,2.342456410256401,8.596713307692307,0.006665264798522939,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.5-0.8,mlp_pool,edd,1,52,52,859.9591,859.6837892307692,-0.27531076923076697,-0.7065857692307773,0.05722153846154888,8.599591,1.0,1.0,equivalent,859.6837892307692,v1_pool,859.6713307692308,0.0014492121689355967,52.0,52.0,0.012458461538473058,-0.14371503846154843,0.12744412820514217,8.596713307692307,0.07336592680281463,equivalent,1.0,10.0,859.6020461538462,859.6799000000001,859.7902153846154,0.06307962806372394,0.021890272552416157,v2rl302,v2rl305
emp_m_ubin,m=1.0|u_bin=0.5-0.8,attn_pool,edd,1,52,52,859.9591,860.4195007692307,0.4604007692307634,-0.10929230769231263,1.4598760961538226,8.599591,0.3457785861511603,1.0,equivalent,860.4195007692308,v1_pool,859.6713307692308,0.08702977210261267,52.0,52.0,0.7481700000000034,0.058784871794892925,1.9599269230769119,8.596713307692307,0.005955284663891048,equivalent,1.0,10.0,859.6039076923078,860.6335846153846,861.1282076923077,0.5618987069538176,0.1773258574512493,v2at310,v2at301
emp_m_ubin,m=1.0|u_bin=0.5-0.8,v1_pool,edd,1,52,52,859.9591,859.6713307692306,-0.28776923076924005,-0.6922230769230774,-0.004694871794895925,8.599591,0.07530413361253725,0.5271289352877607,equivalent,859.6713307692308,v1_pool,859.6713307692308,0.0,52.0,52.0,0.0,0.0,0.0,8.596713307692308,1.0,equivalent,1.0,3.0,859.6020461538462,859.6363076923078,859.7756384615385,0.09194310338655191,0.020194496798731087,rl303,rl301
emp_m_ubin,m=1.0|u_bin=0.5-0.8,rollcp2,edd,0,11,11,1128.2794545454547,1128.358690909091,0.07923636363643606,0.026654545454551804,0.13974636363649542,11.282794545454546,0.015625,0.015625,equivalent,,,,,,,,,,,,,,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.5-0.8,edd,edd,1,52,52,859.9591,859.9591,0.0,0.0,0.0,8.599591,1.0,1.0,reference,859.9591,v1_pool,859.6713307692308,0.03347433146475771,52.0,52.0,0.28776923076924005,0.004694871794887179,0.691753589743609,8.596713307692307,0.07530413361253725,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.8-1.0,pfifo,edd,1,13,13,279.74566153846155,279.74566153846155,0.0,0.0,0.0,2.7974566153846157,1.0,1.0,equivalent,279.74566153846155,mlp_pool,279.20379384615387,0.19407604919804722,13.0,13.0,0.5418676923076978,0.0,1.6256030769230934,2.792037938461539,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.8-1.0,wspt,edd,1,13,13,279.74566153846155,287.14412307692305,7.398461538461531,0.15384615384615385,17.79769230769225,2.7974566153846157,0.125,1.0,inconclusive,287.14412307692305,mlp_pool,279.20379384615387,2.8439188169285545,13.0,13.0,7.940329230769228,0.15384615384615385,19.26175692307686,2.792037938461539,0.125,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.8-1.0,atc,edd,1,13,13,279.74566153846155,282.8548923076923,3.109230769230775,0.0,8.372307692307704,2.7974566153846157,0.5,1.0,inconclusive,282.8548923076923,mlp_pool,279.20379384615387,1.307682252895977,13.0,13.0,3.6510984615384725,0.0,8.799449230769264,2.792037938461539,0.5,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.8-1.0,wmdd,edd,1,13,13,279.74566153846155,280.70104615384616,0.9553846153846209,0.0,2.866153846153863,2.7974566153846157,1.0,1.0,inconclusive,280.70104615384616,mlp_pool,279.20379384615387,0.5362578663659938,13.0,13.0,1.4972523076923188,0.0,4.491756923076957,2.792037938461539,1.0,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.8-1.0,lpt,edd,1,13,13,279.74566153846155,288.59150769230774,8.845846153846178,0.0,26.537538461538535,2.7974566153846157,1.0,1.0,inconclusive,288.59150769230774,mlp_pool,279.20379384615387,3.362316004676736,13.0,13.0,9.387713846153876,0.0,28.16314153846163,2.792037938461539,1.0,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.8-1.0,random,edd,1,13,13,279.74566153846155,291.14863076923075,11.402969230769228,0.04923076923076818,28.179415384615368,2.7974566153846157,0.125,1.0,inconclusive,291.1486307692308,mlp_pool,279.20379384615387,4.278178587236084,13.0,13.0,11.944836923076926,0.04923076923076818,29.80501846153846,2.792037938461539,0.125,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.8-1.0,mlp_pool,edd,1,13,13,279.74566153846155,279.20379384615387,-0.5418676923076978,-1.6256030769230934,0.0,2.7974566153846157,1.0,1.0,equivalent,279.20379384615387,mlp_pool,279.20379384615387,0.0,13.0,13.0,0.0,0.0,0.0,2.792037938461539,1.0,equivalent,1.0,10.0,278.72824615384616,278.9277230769231,280.70104615384616,0.7466002650172773,0.7077861778354233,v2rl301,v2rl309
emp_m_ubin,m=1.0|u_bin=0.8-1.0,attn_pool,edd,1,13,13,279.74566153846155,280.7154307692308,0.9697692307692485,-0.17819999999996414,3.0720000000000143,2.7974566153846157,0.625,1.0,inconclusive,280.7154307692308,mlp_pool,279.20379384615387,0.541409879233186,13.0,13.0,1.5116369230769462,0.015384615384618883,3.9974276923077356,2.792037938461539,0.125,inconclusive,0.0,10.0,278.72824615384616,280.10566153846156,284.39335384615384,2.12455403718903,2.032484246028221,v2at302,v2at304
emp_m_ubin,m=1.0|u_bin=0.8-1.0,v1_pool,edd,1,13,13,279.74566153846155,279.4730153846154,-0.2726461538461623,-0.8179384615384782,0.0,2.7974566153846157,0.5,1.0,equivalent,279.4730153846154,mlp_pool,279.20379384615387,0.09642474221172945,13.0,13.0,0.2692215384615355,-2.62354240896037e-14,0.8076646153846329,2.792037938461539,1.0,equivalent,1.0,3.0,278.9277230769231,279.74566153846155,279.74566153846155,0.47223699094977856,0.2932438742608845,rl301,rl303
emp_m_ubin,m=1.0|u_bin=0.8-1.0,rollcp2,edd,0,3,3,118.0,118.02159999999999,0.021599999999997028,0.0,0.06479999999999109,1.18,1.0,1.0,equivalent,,,,,,,,,,,,,,,,,,,,,
emp_m_ubin,m=1.0|u_bin=0.8-1.0,edd,edd,1,13,13,279.74566153846155,279.74566153846155,0.0,0.0,0.0,2.7974566153846157,1.0,1.0,reference,279.74566153846155,mlp_pool,279.20379384615387,0.19407604919804722,13.0,13.0,0.5418676923076978,0.0,1.6256030769230934,2.792037938461539,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=1.0-1.2,pfifo,edd,1,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent,5.666666666666667,atc,5.666666666666667,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=1.0-1.2,wspt,edd,1,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent,5.666666666666667,atc,5.666666666666667,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=1.0-1.2,atc,edd,1,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent,5.666666666666667,atc,5.666666666666667,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=1.0-1.2,wmdd,edd,1,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent,5.666666666666667,atc,5.666666666666667,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,equivalent,1.0,,,,,,,,
