update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-2.766331,422.091887,504.033450,0.866637,0.910475,24.735
1,-2.003049,422.091887,504.033450,0.762229,0.346262,1.212
2,-2.136774,422.091887,504.033450,0.966300,0.541467,1.248
3,-1.307212,422.091887,504.033450,0.490852,0.836001,1.141
4,-3.967951,422.091887,504.033450,0.565238,1.664677,1.154
5,-2.617072,422.091887,504.033450,0.700671,0.895414,1.213
6,-1.881162,422.091887,504.033450,0.694411,1.346986,1.149
7,-4.144066,422.091887,504.033450,0.870910,1.191241,1.150
8,-2.000881,422.091887,504.033450,0.854158,1.711206,1.076
9,-15.103969,422.091887,504.033450,0.857069,66.631307,1.103
10,-3.120232,422.091887,504.033450,0.659604,1.382747,1.164
11,-3.130832,422.091887,504.033450,0.599745,1.708233,1.069
12,-2.596231,422.091887,504.033450,0.815579,1.656322,1.133
13,-3.554411,422.091887,504.033450,0.697550,1.687472,1.132
14,-2.585522,422.091887,504.033450,0.773601,1.478528,1.166
15,-4.391457,422.091887,504.033450,0.992379,1.316943,1.202
16,-3.162515,422.091887,504.033450,0.388275,1.776340,1.141
17,-3.340505,422.091887,504.033450,0.882156,1.393401,1.211
18,-6.266065,422.091887,504.033450,0.649644,2.168588,1.180
19,-3.233314,422.091887,504.033450,0.709637,2.439651,1.236
20,-4.243108,419.909388,459.994588,0.769216,2.100839,24.919
21,-1.789907,419.909388,459.994588,0.835577,1.822738,1.147
22,-3.485692,419.909388,459.994588,0.380226,1.808473,1.089
23,-3.057094,419.909388,459.994588,0.633715,1.456850,1.142
24,-2.705245,419.909388,459.994588,0.529184,1.351976,1.155
25,-2.751433,419.909388,459.994588,0.557260,1.050483,1.092
26,-2.212278,419.909388,459.994588,0.588036,1.001411,1.109
27,-3.406828,419.909388,459.994588,0.522826,1.370135,1.105
28,-4.824784,419.909388,459.994588,0.918495,2.561244,1.119
29,-2.673844,419.909388,459.994588,1.106662,1.632679,1.099
30,-3.584131,419.909388,459.994588,0.748396,2.084553,1.092
31,-6.653910,419.909388,459.994588,0.576691,3.015524,1.023
32,-3.758516,419.909388,459.994588,0.817432,2.187417,1.079
33,-3.120525,419.909388,459.994588,0.729614,1.421591,1.097
34,-3.359009,419.909388,459.994588,0.836416,1.714963,1.033
35,-2.573125,419.909388,459.994588,0.421922,0.625242,1.038
36,-3.138011,419.909388,459.994588,0.632379,1.217003,1.072
37,-2.904746,419.909388,459.994588,0.872781,0.447778,1.101
38,-3.547486,419.909388,459.994588,0.560829,1.301185,1.037
39,-2.248876,419.909388,459.994588,0.568583,1.052192,1.103
40,-3.510992,425.253138,484.169300,0.738268,1.397735,24.226
41,-2.400478,425.253138,484.169300,0.962637,1.162078,1.056
42,-3.675735,425.253138,484.169300,0.497789,2.174747,1.074
43,-4.445843,425.253138,484.169300,0.596044,2.623506,1.075
44,-4.280992,425.253138,484.169300,0.591282,1.865086,1.201
45,-4.135416,425.253138,484.169300,0.638255,1.572749,1.122
46,-3.444812,425.253138,484.169300,0.968320,1.813637,1.123
47,-1.642303,425.253138,484.169300,0.433931,0.882254,1.003
48,-3.862884,425.253138,484.169300,0.846239,1.645582,1.051
49,-2.629905,425.253138,484.169300,1.024219,1.349686,1.178
50,-2.939754,425.253138,484.169300,0.524082,1.233757,1.086
51,-2.470227,425.253138,484.169300,1.017945,0.870095,1.247
52,-2.869699,425.253138,484.169300,0.660798,2.023001,1.165
53,-2.204501,425.253138,484.169300,0.462220,29.539423,1.134
54,-7.622056,425.253138,484.169300,0.702210,2.411007,1.154
55,-2.535162,425.253138,484.169300,0.797564,0.686398,1.152
56,-1.444409,425.253138,484.169300,0.649137,1.514159,1.095
57,-3.117273,425.253138,484.169300,0.780531,1.282080,1.101
58,-4.283077,425.253138,484.169300,0.791342,1.950995,1.123
59,-1.916562,425.253138,484.169300,0.897147,0.475326,1.195
60,-0.810682,419.784388,467.711800,1.130074,0.506747,24.792
61,-1.866563,419.784388,467.711800,0.508195,0.676295,1.191
62,-2.272650,419.784388,467.711800,0.793955,1.064287,1.191
63,-2.510091,419.784388,467.711800,0.697343,0.933454,1.201
