update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-3.125134,411.398963,464.673037,0.581457,1.774862,23.604
1,-4.131031,411.398963,464.673037,0.899947,1.149306,0.948
2,-4.787273,411.398963,464.673037,0.682250,8.603741,1.145
3,-2.103279,411.398963,464.673037,0.694194,0.964007,1.238
4,-4.462267,411.398963,464.673037,0.763790,4.725058,1.327
5,-2.534280,411.398963,464.673037,0.742752,0.755178,1.297
6,-1.005545,411.398963,464.673037,0.845812,0.218410,1.310
7,-2.172771,411.398963,464.673037,0.666422,0.923350,1.272
8,-2.657375,411.398963,464.673037,0.625535,0.933693,1.336
9,-2.595860,411.398963,464.673037,0.468882,0.413712,1.273
10,-1.100611,411.398963,464.673037,0.825979,0.316078,1.349
11,-2.238512,411.398963,464.673037,0.525187,1.676593,1.218
12,-4.292565,411.398963,464.673037,0.590688,1.221134,1.285
13,-3.726127,411.398963,464.673037,0.591255,2.815664,1.289
14,-3.973604,411.398963,464.673037,0.506937,1.269842,1.266
15,-5.640880,411.398963,464.673037,0.486585,2.107892,1.274
16,-2.287533,411.398963,464.673037,0.656966,0.561773,1.340
17,-3.234445,411.398963,464.673037,0.992576,2.250425,1.395
18,-2.402909,411.398963,464.673037,0.963348,1.016816,1.331
19,-2.498496,411.398963,464.673037,0.786096,0.891744,1.320
20,-2.759526,410.680213,444.745600,0.576664,1.501848,24.452
21,-3.690827,410.680213,444.745600,0.654157,1.303130,1.179
22,-1.711747,410.680213,444.745600,0.730573,0.817125,1.134
23,-2.892427,410.680213,444.745600,0.586062,0.822886,1.201
24,-3.389364,410.680213,444.745600,0.640982,0.997161,1.128
25,-2.607909,410.680213,444.745600,0.842797,1.098395,1.170
26,-3.370429,410.680213,444.745600,0.893248,1.356778,1.142
27,-1.845882,410.680213,444.745600,0.981812,0.592622,1.153
28,-2.490961,410.680213,444.745600,0.805428,0.712073,1.169
29,-2.002418,410.680213,444.745600,0.476867,1.634990,1.098
30,-9.725757,410.680213,444.745600,0.657690,19.398728,1.175
31,-2.234579,410.680213,444.745600,0.685087,1.061493,1.161
32,-3.240969,410.680213,444.745600,0.791830,1.863736,1.209
33,-2.902447,410.680213,444.745600,0.798376,1.131278,1.193
34,-2.582762,410.680213,444.745600,0.439002,1.911226,1.151
35,-3.297785,410.680213,444.745600,0.942497,0.870929,1.215
36,-3.301101,410.680213,444.745600,0.741353,1.999353,1.167
37,-4.835116,410.680213,444.745600,0.700657,3.576015,1.204
38,-3.139790,410.680213,444.745600,0.746643,2.405159,1.238
39,-4.966255,410.680213,444.745600,0.307187,2.048300,1.203
40,-3.159435,409.996888,440.516425,0.569255,1.318122,24.260
41,-2.504810,409.996888,440.516425,0.679864,1.104830,1.061
42,-4.596309,409.996888,440.516425,0.494870,2.050817,1.013
43,-2.111166,409.996888,440.516425,0.385777,1.512079,1.046
44,-3.610888,409.996888,440.516425,0.771377,1.640942,1.096
45,-2.603994,409.996888,440.516425,0.986960,1.133591,1.125
46,-4.748695,409.996888,440.516425,0.448857,1.574845,1.024
47,-2.167421,409.996888,440.516425,0.866728,1.544210,1.074
48,-1.855381,409.996888,440.516425,0.509592,0.344572,1.032
49,-3.187836,409.996888,440.516425,0.721457,1.347982,1.092
50,-4.017160,409.996888,440.516425,0.581250,1.822584,1.120
51,-4.043828,409.996888,440.516425,0.712541,1.242409,1.150
52,-4.362751,409.996888,440.516425,0.699611,3.181287,1.236
53,-4.083676,409.996888,440.516425,0.744957,1.467614,1.234
54,-2.163307,409.996888,440.516425,0.708492,4.793283,1.211
55,-5.732595,409.996888,440.516425,0.594416,2.027328,1.180
56,-3.272934,409.996888,440.516425,0.602581,2.054667,1.206
57,-2.712258,409.996888,440.516425,0.968209,1.056173,1.356
