update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-1.025349,411.663563,475.454450,0.808432,0.285370,2.838
1,-2.164626,411.663563,475.454450,0.628009,1.691874,1.068
2,-3.400310,411.663563,475.454450,0.523862,0.467078,1.048
3,-1.480981,411.663563,475.454450,0.550185,0.598918,0.710
4,-1.692787,411.663563,475.454450,0.604612,0.788793,1.025
5,-3.808958,411.663563,475.454450,0.663975,2.172739,0.746
6,-2.895575,411.663563,475.454450,0.650122,0.842446,1.066
7,-2.241946,411.663563,475.454450,0.938081,1.290776,0.783
8,-2.492637,411.663563,475.454450,0.761377,1.046638,1.099
9,-2.567220,411.663563,475.454450,0.661837,0.631592,0.746
10,-3.045604,411.663563,475.454450,0.701898,1.722944,1.106
11,-4.049520,411.663563,475.454450,1.116262,1.100374,0.817
12,-1.234713,411.663563,475.454450,0.509178,0.868869,1.042
13,-2.499945,411.663563,475.454450,0.592509,1.041159,0.718
14,-4.036084,411.663563,475.454450,0.501702,1.154673,1.083
15,-3.228605,411.663563,475.454450,0.722238,2.376505,0.749
16,-3.578066,411.663563,475.454450,0.512651,1.010568,1.059
17,-3.206857,411.663563,475.454450,0.470689,2.663665,0.720
18,-3.291065,411.663563,475.454450,0.267796,1.148313,1.040
19,-3.818219,411.663563,475.454450,0.410031,1.481933,0.704
20,-2.039570,411.197563,446.759706,0.529391,4.261027,2.895
21,-3.940268,411.197563,446.759706,0.763407,2.278753,0.731
22,-4.459165,411.197563,446.759706,0.452427,1.419843,1.074
23,-2.851575,411.197563,446.759706,0.457511,1.407717,0.729
24,-2.926343,411.197563,446.759706,0.217469,1.756390,1.039
25,-4.824423,411.197563,446.759706,0.434516,2.086232,0.716
26,-2.833108,411.197563,446.759706,0.825503,0.878572,1.113
27,-3.387003,411.197563,446.759706,0.521459,1.856707,0.796
28,-3.644840,411.197563,446.759706,0.560041,2.223774,1.063
29,-4.398158,411.197563,446.759706,0.533487,2.030742,0.733
30,-2.680197,411.197563,446.759706,0.579299,1.589019,1.038
31,-3.863702,411.197563,446.759706,0.659742,1.960246,0.743
32,-2.459470,411.197563,446.759706,0.864930,1.505622,1.150
33,-2.665797,411.197563,446.759706,0.596492,1.201083,0.738
34,-1.848060,411.197563,446.759706,0.709883,1.062234,1.033
35,-3.386082,411.197563,446.759706,0.666948,1.212782,0.733
36,-3.203091,411.197563,446.759706,0.529115,1.404718,1.032
37,-3.164163,411.197563,446.759706,0.572274,1.206543,0.749
38,-3.651910,411.197563,446.759706,0.627100,1.617692,1.071
39,-3.356535,411.197563,446.759706,0.699312,1.296758,0.752
40,-4.219917,410.201738,454.262913,0.474137,1.999616,2.880
41,-3.244272,410.201738,454.262913,0.629109,0.967519,0.739
42,-1.252660,410.201738,454.262913,0.519622,1.006106,1.052
43,-3.764192,410.201738,454.262913,0.624500,1.761313,0.733
44,-2.809205,410.201738,454.262913,0.521042,1.305685,1.064
45,-2.363255,410.201738,454.262913,0.569405,0.710186,0.749
46,-1.988326,410.201738,454.262913,0.390130,0.827037,1.029
47,-2.444334,410.201738,454.262913,0.865376,1.039381,0.758
48,-3.220975,410.201738,454.262913,0.505865,1.040080,1.053
49,-2.772397,410.201738,454.262913,0.592107,1.264497,0.747
50,-5.388921,410.201738,454.262913,0.685275,1.863293,1.078
51,-1.520080,410.201738,454.262913,0.997380,0.382001,0.752
52,-1.821579,410.201738,454.262913,0.601656,0.872675,1.058
53,-2.412894,410.201738,454.262913,0.610248,0.872411,0.748
54,-4.067423,410.201738,454.262913,0.477003,1.753113,1.086
55,-3.215713,410.201738,454.262913,0.595257,1.470087,0.745
56,-2.980059,410.201738,454.262913,0.512797,1.054704,1.061
57,-2.506717,410.201738,454.262913,0.454106,1.526072,0.710
58,-3.945561,410.201738,454.262913,0.494224,1.807413,1.047
59,-2.741021,410.201738,454.262913,0.292879,1.221874,0.706
