update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-1.026258,413.414850,478.534238,0.807504,0.289820,2.907
1,-2.164626,413.414850,478.534238,0.627122,1.699326,1.071
2,-3.401316,413.414850,478.534238,0.521461,0.467250,1.056
3,-1.480981,413.414850,478.534238,0.546899,0.589026,0.705
4,-1.692824,413.414850,478.534238,0.597779,0.769219,1.044
5,-3.846320,413.414850,478.534238,0.656206,2.178353,0.738
6,-3.010120,413.414850,478.534238,0.641467,0.862044,1.011
7,-2.241946,413.414850,478.534238,0.929784,1.282657,0.774
8,-2.486512,413.414850,478.534238,0.750533,1.029005,1.062
9,-2.595503,413.414850,478.534238,0.655985,0.610581,0.745
10,-3.044328,413.414850,478.534238,0.694448,1.728638,1.095
11,-4.056410,413.414850,478.534238,1.100767,1.081160,0.829
12,-1.247029,413.414850,478.534238,0.500805,0.860366,1.030
13,-2.515258,413.414850,478.534238,0.584806,1.056731,0.714
14,-4.036084,413.414850,478.534238,0.497112,1.129774,1.064
15,-3.231272,413.414850,478.534238,0.718870,2.412119,0.753
16,-3.579357,413.414850,478.534238,0.509239,1.038736,1.052
17,-3.206857,413.414850,478.534238,0.468532,2.719813,0.721
18,-3.342033,413.414850,478.534238,0.266010,1.145836,0.977
19,-3.807849,413.414850,478.534238,0.405696,1.445497,0.690
20,-2.039570,421.832900,509.157325,0.525634,4.371897,2.934
21,-3.942797,421.832900,509.157325,0.758609,2.376089,0.729
22,-4.459165,421.832900,509.157325,0.447706,1.449764,1.053
23,-2.851575,421.832900,509.157325,0.453346,1.401938,0.739
24,-2.926343,421.832900,509.157325,0.216173,1.784627,1.076
25,-4.824423,421.832900,509.157325,0.431487,2.143858,0.722
26,-2.833108,421.832900,509.157325,0.822443,0.886696,1.095
27,-3.387003,421.832900,509.157325,0.519206,1.906808,0.787
28,-3.644840,421.832900,509.157325,0.559113,2.268352,1.075
29,-4.398158,421.832900,509.157325,0.533127,1.964178,0.742
30,-2.680528,421.832900,509.157325,0.578474,1.533068,1.062
31,-3.874250,421.832900,509.157325,0.657630,1.943706,0.748
32,-2.424470,421.832900,509.157325,0.863513,1.504439,1.148
33,-2.706484,421.832900,509.157325,0.596012,1.149343,0.739
34,-1.848060,421.832900,509.157325,0.710126,1.029618,1.061
35,-3.397511,421.832900,509.157325,0.666001,1.238980,0.735
36,-3.208608,421.832900,509.157325,0.528736,1.390166,1.042
37,-3.162913,421.832900,509.157325,0.571274,1.203500,0.746
38,-3.661243,421.832900,509.157325,0.625931,1.602859,1.073
39,-3.384802,421.832900,509.157325,0.698476,1.345025,0.745
40,-4.220331,420.025150,512.374238,0.472442,2.006490,2.893
41,-3.265027,420.025150,512.374238,0.625994,0.951365,0.736
42,-1.236591,420.025150,512.374238,0.518600,1.034942,1.048
43,-3.770859,420.025150,512.374238,0.622747,1.790632,0.742
44,-2.833721,420.025150,512.374238,0.520073,1.263357,1.062
45,-2.363255,420.025150,512.374238,0.569841,0.711896,0.739
46,-1.988326,420.025150,512.374238,0.388928,0.836006,1.018
47,-2.437524,420.025150,512.374238,0.864749,1.048665,0.746
48,-3.222301,420.025150,512.374238,0.508561,1.068099,1.066
49,-2.772397,420.025150,512.374238,0.589392,1.256780,0.756
50,-5.388921,420.025150,512.374238,0.685355,1.881517,1.071
51,-1.520298,420.025150,512.374238,0.998050,0.377205,0.750
52,-1.809329,420.025150,512.374238,0.600203,0.872449,1.069
53,-2.412894,420.025150,512.374238,0.609616,0.849905,0.747
54,-4.068316,420.025150,512.374238,0.473979,1.749725,1.083
55,-3.186179,420.025150,512.374238,0.594342,1.502513,0.742
56,-2.956487,420.025150,512.374238,0.511037,1.031852,1.082
57,-2.506717,420.025150,512.374238,0.452543,1.492247,0.706
58,-3.945561,420.025150,512.374238,0.491228,1.771082,1.024
59,-2.741021,420.025150,512.374238,0.289455,1.217340,0.702
60,-3.870554,410.680213,439.479513,0.609300,1.009340,2.961
61,-2.077686,410.680213,439.479513,0.473732,1.706313,0.719
62,-4.755289,410.680213,439.479513,0.432873,2.843709,1.037
63,-5.105705,410.680213,439.479513,0.674200,1.965124,0.757
64,-3.754228,410.680213,439.479513,0.290736,1.918149,1.025
65,-2.420581,410.680213,439.479513,0.430124,1.657250,0.702
66,-3.571227,410.680213,439.479513,0.608905,0.952519,1.055
67,-2.246339,410.680213,439.479513,0.957806,0.820184,0.746
68,-2.646027,410.680213,439.479513,0.640018,0.800867,1.056
69,-1.877610,410.680213,439.479513,0.733904,0.846372,0.743
70,-1.750328,410.680213,439.479513,0.472588,0.491422,1.050
71,-2.321489,410.680213,439.479513,0.471250,1.441345,0.704
72,-1.850197,410.680213,439.479513,0.675426,1.183829,1.086
73,-4.517538,410.680213,439.479513,0.520621,1.826938,0.704
74,-3.165668,410.680213,439.479513,0.562374,1.379447,1.060
75,-3.180838,410.680213,439.479513,0.713402,0.955081,0.740
76,-3.476080,410.680213,439.479513,0.778393,0.964119,1.111
77,-2.824961,410.680213,439.479513,0.670481,1.182378,0.756
78,-4.208891,410.680213,439.479513,0.506746,1.820058,0.952
79,-3.024693,410.680213,439.479513,0.658387,1.359663,0.746
80,-2.933828,410.680213,435.667238,0.601132,1.295665,2.903
81,-4.266111,410.680213,435.667238,0.660595,3.242850,0.736
82,-4.190463,410.680213,435.667238,0.473782,1.861357,1.043
83,-1.732390,410.680213,435.667238,0.724597,0.616094,0.731
84,-1.426279,410.680213,435.667238,0.826914,1.160683,1.071
85,-1.771488,410.680213,435.667238,0.606047,0.377792,0.730
86,-2.178587,410.680213,435.667238,0.696510,1.276922,1.064
87,-4.525716,410.680213,435.667238,0.658717,0.856839,0.745
88,-1.436024,410.680213,435.667238,0.589373,0.699788,1.085
89,-4.389538,410.680213,435.667238,0.829641,2.136100,0.758
90,-3.617770,410.680213,435.667238,0.682723,0.555213,1.062
91,-1.140853,410.680213,435.667238,0.616052,0.703694,0.736
92,-2.792871,410.680213,435.667238,0.499900,0.496760,1.039
93,-3.928165,410.680213,435.667238,0.751894,1.338090,0.737
94,-3.236261,410.680213,435.667238,0.452520,2.201890,1.051
95,-3.764088,410.680213,435.667238,0.542192,1.921084,0.738
96,-3.585079,410.680213,435.667238,0.598213,1.704732,1.066
97,-3.758531,410.680213,435.667238,1.079476,1.582972,0.779
98,-2.121712,410.680213,435.667238,0.751800,1.321633,1.065
99,-3.649373,410.680213,435.667238,0.715826,2.138350,0.803
100,-2.691552,410.680213,437.420450,0.541068,1.745434,2.968
101,-2.991269,410.680213,437.420450,0.642325,1.457895,0.733
102,-4.692944,410.680213,437.420450,0.826233,1.163556,1.067
103,-2.783200,410.680213,437.420450,0.523512,1.576765,0.760
104,-3.692949,410.680213,437.420450,0.395349,2.026803,1.039
105,-2.149178,410.680213,437.420450,0.587085,1.183246,0.743
106,-1.385228,410.680213,437.420450,0.743374,0.813382,1.057
107,-3.365837,410.680213,437.420450,0.481216,1.368612,0.743
108,-3.335298,410.680213,437.420450,0.330110,4.348265,1.050
109,-5.891056,410.680213,437.420450,0.541922,2.027252,0.722
110,-2.039205,410.680213,437.420450,0.638679,0.629350,1.055
111,-2.931693,410.680213,437.420450,0.397447,2.652808,0.701
112,-4.325806,410.680213,437.420450,0.608108,1.192230,0.701
113,-2.952130,410.680213,437.420450,0.436245,1.324740,0.720
114,-2.493151,410.680213,437.420450,0.800392,0.789010,1.071
115,-2.546449,410.680213,437.420450,0.857776,0.985867,0.751
116,-3.106896,410.680213,437.420450,0.708540,1.109805,1.082
117,-2.323372,410.680213,437.420450,0.328658,0.939913,0.697
118,-3.131673,410.680213,437.420450,0.497581,1.241758,1.040
119,-1.821619,410.680213,437.420450,0.654205,0.936784,0.741
120,-4.315381,410.680213,440.032313,0.552124,1.518241,2.925
121,-3.044167,410.680213,440.032313,0.789887,1.085036,0.736
122,-1.822133,410.680213,440.032313,0.736051,0.644423,1.042
123,-1.994597,410.680213,440.032313,0.519996,1.159166,0.765
124,-3.148709,410.680213,440.032313,0.711266,1.066886,1.070
125,-2.103481,410.680213,440.032313,0.457211,0.632465,0.725
126,-2.733788,410.680213,440.032313,0.698562,1.232186,0.700
127,-3.436380,410.680213,440.032313,0.649011,1.622889,0.724
128,-2.367236,410.680213,440.032313,0.416220,2.598750,1.027
