update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-1.340251,413.852775,461.525363,0.787096,0.387224,11.955
1,-1.690522,413.852775,461.525363,0.768941,0.617440,7.597
2,-3.894090,413.852775,461.525363,0.786203,3.930910,5.874
3,-3.648099,413.852775,461.525363,0.802874,3.856542,5.970
4,-4.510223,413.852775,461.525363,0.955172,0.494164,5.648
5,-1.643425,413.852775,461.525363,0.644320,0.750827,6.951
6,-2.232188,413.852775,461.525363,0.625497,0.727035,7.325
7,-3.900536,413.852775,461.525363,0.657812,1.283886,6.714
8,-3.269594,413.852775,461.525363,0.511027,1.105878,6.951
9,-3.718294,413.852775,461.525363,0.400354,1.483350,6.931
10,-4.529451,413.852775,461.525363,0.590769,1.566939,6.712
11,-2.146588,413.852775,461.525363,0.382246,1.111589,6.997
12,-1.830326,413.852775,461.525363,0.999310,0.577535,6.682
13,-1.463874,413.852775,461.525363,0.693805,1.142003,6.944
14,-4.760875,413.852775,461.525363,0.626356,2.119445,6.388
15,-4.881472,413.852775,461.525363,0.704983,1.716973,7.477
16,-2.302208,413.852775,461.525363,1.049699,1.596878,6.075
17,-3.888309,413.852775,461.525363,0.555056,1.329776,6.896
18,-2.887479,413.852775,461.525363,0.863644,1.091475,7.048
19,-3.376487,413.852775,461.525363,0.558561,1.590704,8.265
20,-3.186250,409.795838,426.886150,0.588620,1.428408,11.734
21,-1.527605,409.795838,426.886150,0.599910,0.460502,6.090
22,-3.324577,409.795838,426.886150,0.681569,1.946192,6.779
23,-2.837547,409.795838,426.886150,0.936726,0.652451,6.713
24,-2.965755,409.795838,426.886150,0.844362,3.186057,6.932
25,-4.080867,409.795838,426.886150,0.546941,1.120588,5.521
26,-3.462499,409.795838,426.886150,0.399733,1.968524,6.641
27,-3.142122,409.795838,426.886150,0.612379,1.659043,7.413
28,-4.985064,409.795838,426.886150,0.491104,1.754815,7.022
29,-4.975539,409.795838,426.886150,0.644714,1.918717,7.217
30,-4.320059,409.795838,426.886150,0.961008,1.346956,6.802
31,-1.962148,409.795838,426.886150,0.905572,0.593984,5.884
32,-2.590595,409.795838,426.886150,0.794841,1.767112,7.653
33,-1.759022,409.795838,426.886150,1.075762,0.668977,7.369
34,-10.450292,409.795838,426.886150,0.599967,83.941330,6.780
35,-3.113405,409.795838,426.886150,0.657015,1.278817,6.497
36,-5.345813,409.795838,426.886150,0.669589,11.262169,6.543
37,-3.972523,409.795838,426.886150,0.809670,1.814105,6.376
38,-2.785325,409.795838,426.886150,0.712551,1.781726,8.236
39,-3.263574,409.795838,426.886150,0.651595,1.124999,6.350
40,-3.353265,409.795838,428.758913,0.648389,1.458060,12.462
41,-3.181523,409.795838,428.758913,0.453499,1.538671,6.146
42,-1.656619,409.795838,428.758913,0.735313,0.601159,7.036
43,-2.020652,409.795838,428.758913,0.663391,1.462139,6.208
44,-3.439745,409.795838,428.758913,0.682189,1.484747,6.487
45,-4.718047,409.795838,428.758913,0.763354,1.423130,7.456
46,-5.230994,409.795838,428.758913,1.096444,10.155169,7.217
47,-4.532693,409.795838,428.758913,0.685635,6.517353,8.157
48,-6.342399,409.795838,428.758913,0.779747,2.080482,6.228
49,-3.847270,409.795838,428.758913,0.653764,1.409546,6.327
50,-2.611953,409.795838,428.758913,0.575220,1.928091,7.201
51,-4.023452,409.795838,428.758913,0.466970,1.000256,6.628
52,-2.663496,409.795838,428.758913,0.708168,1.800255,6.540
53,-3.543227,409.795838,428.758913,0.591866,1.085830,5.771
54,-2.989847,409.795838,428.758913,0.958456,1.054817,7.818
55,-4.471065,409.795838,428.758913,0.534285,2.287675,6.980
56,-3.798451,409.795838,428.758913,0.834763,1.727922,7.000
57,-2.254037,409.795838,428.758913,0.728229,1.513678,5.612
58,-4.048333,409.795838,428.758913,0.704482,1.108192,6.712
59,-2.757227,409.795838,428.758913,0.903436,1.183108,7.755
60,-2.493826,410.680213,445.026850,0.756655,1.307005,12.056
61,-2.008761,410.680213,445.026850,0.656831,0.401844,6.406
62,-1.297969,410.680213,445.026850,0.846671,0.595520,6.502
63,-2.462282,410.680213,445.026850,0.636426,0.655013,7.430
64,-2.058769,410.680213,445.026850,0.811166,1.444404,7.052
65,-3.194111,410.680213,445.026850,0.781592,0.589317,6.406
66,-3.257149,410.680213,445.026850,0.717134,1.197260,5.864
67,-1.909743,410.680213,445.026850,0.744540,0.998992,5.813
