update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-1.238645,421.956950,498.738475,0.559053,0.584722,10.849
1,-2.681846,421.956950,498.738475,0.350480,1.940641,4.673
2,-6.554324,421.956950,498.738475,0.820026,1.844293,4.695
3,-5.383700,421.956950,498.738475,0.654087,2.354800,4.659
4,-3.869011,421.956950,498.738475,0.828339,1.527700,4.767
5,-1.986254,421.956950,498.738475,0.922208,1.300475,4.598
6,-5.940832,421.956950,498.738475,0.614900,3.253171,4.781
7,-3.506416,421.956950,498.738475,0.589736,1.167008,4.777
8,-2.331518,421.956950,498.738475,0.837003,1.558050,4.771
9,-5.589652,421.956950,498.738475,0.506159,1.811598,4.837
10,-2.736924,421.956950,498.738475,0.773520,1.044783,4.613
11,-2.921199,421.956950,498.738475,0.848351,0.955750,4.754
12,-5.150636,421.956950,498.738475,0.716776,3.049116,4.771
13,-2.752863,421.956950,498.738475,0.634120,1.004810,4.769
14,-2.569597,421.956950,498.738475,0.438233,0.588057,4.719
15,-3.319912,421.956950,498.738475,0.879058,1.738992,4.710
16,-2.396213,421.956950,498.738475,0.436674,0.537024,4.802
17,-3.597362,421.956950,498.738475,0.407430,1.630828,4.967
18,-2.554314,421.956950,498.738475,0.868317,2.143265,4.864
19,-2.793086,421.956950,498.738475,0.527838,0.821565,4.795
20,-4.161459,409.278138,436.374275,0.827209,3.894659,10.529
21,-3.353957,409.278138,436.374275,0.871521,2.886512,4.808
22,-5.778786,409.278138,436.374275,0.553227,2.081441,4.633
23,-3.084198,409.278138,436.374275,0.589142,1.615816,4.669
24,-1.911768,409.278138,436.374275,0.590072,4.569136,4.939
25,-4.477308,409.278138,436.374275,0.550415,1.236570,5.079
26,-1.752524,409.278138,436.374275,0.842122,1.057005,4.679
27,-4.956237,409.278138,436.374275,0.468590,2.626298,4.878
28,-3.744888,409.278138,436.374275,0.693055,2.403332,4.753
29,-3.677881,409.278138,436.374275,0.467538,1.975293,4.658
30,-3.306841,409.278138,436.374275,1.047477,1.575032,4.867
31,-2.757744,409.278138,436.374275,0.748540,1.593743,4.731
32,-2.916672,409.278138,436.374275,0.810284,1.598162,4.804
33,-3.094453,409.278138,436.374275,0.772431,1.634502,4.730
34,-3.364548,409.278138,436.374275,0.703517,1.134703,4.761
35,-1.954755,409.278138,436.374275,0.799692,1.282043,4.896
36,-2.996866,409.278138,436.374275,0.648605,1.343637,4.739
37,-2.301029,409.278138,436.374275,0.856249,1.311535,4.698
38,-3.070762,409.278138,436.374275,0.738805,0.982128,4.861
39,-2.640587,409.278138,436.374275,0.787397,0.824371,4.857
40,-1.338065,409.340638,437.884925,0.620466,0.757261,10.562
41,-3.199098,409.340638,437.884925,0.665945,2.503201,4.684
42,-1.666938,409.340638,437.884925,0.748084,1.527840,4.747
43,-3.568037,409.340638,437.884925,0.516915,1.649546,4.814
44,-2.967248,409.340638,437.884925,0.465523,1.900858,4.876
45,-2.330257,409.340638,437.884925,0.627851,1.885432,4.835
46,-2.524804,409.340638,437.884925,0.912437,1.601419,4.918
