update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-2.781305,427.663188,504.182075,0.866643,0.903327,25.409
1,-2.104428,427.663188,504.182075,0.762176,0.345181,1.020
2,-2.020824,427.663188,504.182075,0.965469,0.520409,1.140
3,-1.304453,427.663188,504.182075,0.490494,0.850048,1.063
4,-3.981952,427.663188,504.182075,0.565790,1.683792,1.066
5,-2.482304,427.663188,504.182075,0.697520,0.937036,1.126
6,-1.852504,427.663188,504.182075,0.692400,1.942522,1.089
7,-4.161579,427.663188,504.182075,0.869967,1.238962,1.116
8,-2.013506,427.663188,504.182075,0.852016,1.891527,1.052
9,-15.022899,427.663188,504.182075,0.858155,66.840237,1.127
10,-3.107489,427.663188,504.182075,0.658984,1.557419,1.160
11,-3.138693,427.663188,504.182075,0.598909,1.863828,1.100
12,-2.625093,427.663188,504.182075,0.815226,1.661265,1.134
13,-3.570549,427.663188,504.182075,0.697024,1.755901,1.084
14,-2.562201,427.663188,504.182075,0.773835,1.487330,1.099
15,-4.313142,427.663188,504.182075,0.993550,1.354152,1.094
16,-3.161485,427.663188,504.182075,0.387743,1.791649,1.023
17,-3.345340,427.663188,504.182075,0.880774,1.447406,1.088
18,-6.319869,427.663188,504.182075,0.649630,2.186436,1.060
19,-3.188914,427.663188,504.182075,0.711154,2.508930,1.072
20,-4.250503,420.364588,469.268113,0.766503,2.163006,25.233
21,-1.783650,420.364588,469.268113,0.836609,2.395348,1.167
22,-3.500805,420.364588,469.268113,0.379812,1.870946,1.105
23,-3.055240,420.364588,469.268113,0.634056,1.531730,1.199
24,-2.698872,420.364588,469.268113,0.530183,1.378520,1.067
25,-2.758282,420.364588,469.268113,0.556737,1.094321,0.988
26,-2.249215,420.364588,469.268113,0.587086,1.005725,1.141
27,-3.401709,420.364588,469.268113,0.522907,1.425037,1.024
28,-4.830970,420.364588,469.268113,0.919989,2.666367,1.120
29,-2.456066,420.364588,469.268113,1.106799,1.666952,1.145
30,-3.443119,420.364588,469.268113,0.749457,2.086861,1.105
31,-6.616656,420.364588,469.268113,0.575019,3.085599,1.074
32,-3.757891,420.364588,469.268113,0.818771,2.423918,1.136
33,-3.114726,420.364588,469.268113,0.728088,1.440103,1.139
34,-3.338253,420.364588,469.268113,0.837377,1.765682,1.113
35,-2.579004,420.364588,469.268113,0.419472,0.629020,1.111
36,-3.141236,420.364588,469.268113,0.632103,1.257242,1.096
37,-2.892494,420.364588,469.268113,0.872341,0.466313,1.115
38,-3.567986,420.364588,469.268113,0.562019,1.335601,1.035
39,-2.241236,420.364588,469.268113,0.569322,1.035948,1.043
40,-3.510992,426.552088,485.608475,0.738572,1.474702,25.194
41,-2.400478,426.552088,485.608475,0.963726,1.136737,1.093
42,-3.685577,426.552088,485.608475,0.498083,2.157863,1.021
43,-4.446105,426.552088,485.608475,0.598699,2.551836,1.137
44,-4.289189,426.552088,485.608475,0.592256,1.943437,1.066
45,-4.136375,426.552088,485.608475,0.639970,1.621208,1.052
46,-3.452861,426.552088,485.608475,0.969664,1.852069,1.100
47,-1.647810,426.552088,485.608475,0.435096,0.941895,1.040
48,-3.863130,426.552088,485.608475,0.848188,1.643010,1.079
49,-2.629905,426.552088,485.608475,1.024743,1.365983,1.172
50,-2.944164,426.552088,485.608475,0.524531,1.269666,1.029
51,-2.508950,426.552088,485.608475,1.020465,0.916493,1.153
52,-2.696151,426.552088,485.608475,0.660926,1.689522,1.068
53,-2.215929,426.552088,485.608475,0.463315,22.370371,1.036
54,-7.364691,426.552088,485.608475,0.703720,2.003403,1.068
55,-2.518819,426.552088,485.608475,0.799932,0.637898,1.081
56,-1.445852,426.552088,485.608475,0.651695,1.447882,1.048
57,-3.154993,426.552088,485.608475,0.788772,1.193676,1.101
58,-4.343033,426.552088,485.608475,0.797414,2.031584,1.088
59,-1.926501,426.552088,485.608475,0.898520,0.489141,1.072
60,-0.763148,426.993200,480.058100,1.131736,0.486700,25.340
61,-1.865430,426.993200,480.058100,0.511736,0.690520,1.037
62,-2.286535,426.993200,480.058100,0.791733,1.133304,1.066
63,-2.400091,426.993200,480.058100,0.699579,0.952369,1.114
64,-1.724123,426.993200,480.058100,0.640002,1.131340,1.061
65,-4.702158,426.993200,480.058100,0.649508,1.994772,1.054
66,-2.543981,426.993200,480.058100,0.523535,0.986726,1.023
67,-9.829127,426.993200,480.058100,0.489886,24.031013,1.044
68,-3.153177,426.993200,480.058100,0.655807,1.783786,1.038
69,-4.688521,426.993200,480.058100,0.462790,2.514219,1.066
70,-3.578321,426.993200,480.058100,0.468586,1.898689,1.043
71,-1.940495,426.993200,480.058100,0.753394,1.102994,1.075
