scope_type,scope,method,reference,family,n_configs,n_clusters,mean_ref,mean_method,mean_diff,ci_lo,ci_hi,margin,wilcoxon_p,holm_p,verdict,regime,crew_multiplier,u_bin
overall,ALL,pfifo,wmdd,rule-vs-rule,887,527,1434.3142735062006,1428.029585005637,-6.284688500563676,-12.003717349971858,0.20190457746528243,14.343142735062006,6.749879603023988e-19,4.0499277618143925e-18,equivalent,,,
overall,ALL,random,wmdd,rule-vs-rule,887,527,1434.3142735062006,4790.174193686584,3355.8599201803827,2673.1834627051744,4114.9138217872405,14.343142735062006,1.2547410139225402e-61,1.6311633180993023e-60,worse,,,
overall,ALL,wspt,wmdd,rule-vs-rule,887,527,1434.3142735062006,1678.3710122886132,244.05673878241276,198.17872101466548,295.2858050279534,14.343142735062006,5.244524901533404e-66,8.915692332606788e-65,worse,,,
overall,ALL,rollcp2,wmdd,optimizer-vs-rule,160,64,511.93480375,510.40927375,-1.5255299999999998,-4.298483520950601,1.1329692628205168,5.1193480375,0.005401636006228212,0.010803272012456424,equivalent,,,
overall,ALL,v2rl301,wmdd,policy-vs-rule,887,527,1434.3142735062006,1462.6223954904174,28.30812198421658,10.939620787005033,48.95817340432715,14.343142735062006,0.021842723115315044,0.17474178492252035,inconclusive,,,
overall,ALL,v2rl302,wmdd,policy-vs-rule,887,527,1434.3142735062006,1443.6361540022547,9.3218804960542,-0.7557307179978787,21.402652398670387,14.343142735062006,0.0005497914442031954,0.006597497330438344,inconclusive,,,
overall,ALL,v2rl303,wmdd,policy-vs-rule,887,527,1434.3142735062006,1662.1289125140925,227.81463900789177,166.430543411752,296.9954698349098,14.343142735062006,9.746544653294698e-19,2.5341016098566216e-17,worse,,,
overall,ALL,v2rl304,wmdd,policy-vs-rule,887,527,1434.3142735062006,1428.31673416009,-5.997539346110382,-12.517722650227192,1.6379824015870723,14.343142735062006,1.1409183317448728e-09,2.2818366634897457e-08,equivalent,,,
overall,ALL,v2rl305,wmdd,policy-vs-rule,887,527,1434.3142735062006,1440.476807666291,6.162534160090209,-4.422699509536227,18.87562754339584,14.343142735062006,6.393835835536898e-07,1.0869520920412726e-05,inconclusive,,,
overall,ALL,v2rl306,wmdd,policy-vs-rule,887,527,1434.3142735062006,1457.7295161217587,23.415242615558142,7.501311062430541,42.99602162296471,14.343142735062006,0.03002762422663665,0.20166520832168244,inconclusive,,,
overall,ALL,v2rl307,wmdd,policy-vs-rule,887,527,1434.3142735062006,1451.1049799323562,16.790706426155683,3.3206157566363634,32.972478703603926,14.343142735062006,9.812555668948296e-05,0.0012756322369632785,inconclusive,,,
overall,ALL,v2rl308,wmdd,policy-vs-rule,887,527,1434.3142735062006,1429.4361591882753,-4.878114317925469,-12.773073832736697,5.097149251196169,14.343142735062006,5.621576380013985e-08,1.0118837484025174e-06,equivalent,,,
overall,ALL,v2rl309,wmdd,policy-vs-rule,887,527,1434.3142735062006,1629.2521087936868,194.93783528748605,141.9622442399125,256.3392945536373,14.343142735062006,1.7888510303902193e-25,5.0087828850926136e-24,worse,,,
overall,ALL,v2rl310,wmdd,policy-vs-rule,887,527,1434.3142735062006,1425.73302367531,-8.581249830890552,-14.217422800657264,-2.978920649230984,14.343142735062006,6.818717877667313e-11,1.500117933086809e-09,equivalent,,,
scope,regime=final-empirical|crew_multiplier=0.6,atc,edd,rule-vs-rule,180,180,451.7136088888889,456.44054111111114,4.726932222222232,1.7852563888888913,8.03822344444446,4.517136088888889,0.00011890609974290849,0.0009512487979432679,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,lpt,edd,rule-vs-rule,180,180,451.7136088888889,536.7492233333334,85.03561444444443,18.657475416666664,190.2497416666666,4.517136088888889,1.2499734857520773e-05,0.00014999681829024929,worse,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,pfifo,edd,rule-vs-rule,180,180,451.7136088888889,451.7136088888889,0.0,0.0,0.0,4.517136088888889,1.0,1.0,equivalent,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,random,edd,rule-vs-rule,180,180,451.7136088888889,479.31515777777776,27.60154888888888,7.573270805555552,61.797262777777775,4.517136088888889,1.1957750927807627e-08,1.793662639171144e-07,worse,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,wmdd,edd,rule-vs-rule,180,180,451.7136088888889,455.0836822222222,3.3700733333333304,1.7056746666666636,5.393562416666665,4.517136088888889,1.821529714896801e-05,0.00020036826863864811,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,wspt,edd,rule-vs-rule,180,180,451.7136088888889,463.7768022222222,12.063193333333338,6.359901861111122,18.92977272222225,4.517136088888889,1.3715752508367479e-09,2.3316779264224714e-08,worse,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,rollcp2,edd,optimizer-vs-rule,48,48,510.69773333333325,510.04646249999996,-0.6512708333333269,-2.026023645833311,0.3872737500000002,5.106977333333332,0.17021959595917513,0.5106587878775254,equivalent,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl301,edd,policy-vs-rule,180,180,451.7136088888889,451.6493433333334,-0.06426555555555764,-2.4798190555555526,2.8103440555555266,4.517136088888889,0.048674875673469,0.2157005702957352,equivalent,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl302,edd,policy-vs-rule,180,180,451.7136088888889,450.2457377777778,-1.4678711111111056,-3.047151666666654,0.01652230555555226,4.517136088888889,0.0012433854792003867,0.019894167667206187,equivalent,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl303,edd,policy-vs-rule,180,180,451.7136088888889,450.34826333333336,-1.3653455555555543,-3.0636113611111098,0.3227443888888819,4.517136088888889,0.00723749486912432,0.07961244356036752,equivalent,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl304,edd,policy-vs-rule,180,180,451.7136088888889,450.5671966666667,-1.1464122222222122,-2.5114984444444266,0.011359944444461634,4.517136088888889,0.032427612126453696,0.2157005702957352,equivalent,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl305,edd,policy-vs-rule,180,180,451.7136088888889,450.53495888888887,-1.1786500000000015,-3.2806229999999825,1.1268676944444407,4.517136088888889,0.019136708854110035,0.15855887069854147,equivalent,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl306,edd,policy-vs-rule,180,180,451.7136088888889,453.91020555555554,2.1965966666666636,-0.9702067222222238,6.216390166666665,4.517136088888889,0.25281290101640796,0.25281290101640796,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl307,edd,policy-vs-rule,180,180,451.7136088888889,451.133908888889,-0.5797000000000025,-2.78892949999998,1.977695999999979,4.517136088888889,0.030814367185105027,0.2157005702957352,equivalent,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl308,edd,policy-vs-rule,180,180,451.7136088888889,450.9750855555555,-0.7385233333333421,-1.7270597222222386,0.1379898888888834,4.517136088888889,0.11241357383313315,0.2248271476662663,equivalent,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl309,edd,policy-vs-rule,180,180,451.7136088888889,453.4443677777777,1.7307588888888956,0.18460119444446174,3.761683027777767,4.517136088888889,0.07155485678840796,0.2157005702957352,equivalent,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl310,edd,policy-vs-rule,180,180,451.7136088888889,450.37308222222225,-1.3405266666666587,-2.5932355000000054,-0.2813596111111049,4.517136088888889,0.003940289016585944,0.04728346819903133,equivalent,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,edd,atc,rule-vs-rule,180,180,456.44054111111114,451.7136088888889,-4.726932222222232,-8.025398777777793,-1.8469784166666656,4.564405411111111,0.00011890609974290849,0.0009512487979432679,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,lpt,atc,rule-vs-rule,180,180,456.44054111111114,536.7492233333334,80.3086822222222,16.484477444444433,185.8316640277776,4.564405411111111,0.0006040525666137902,0.0024162102664551607,worse,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,pfifo,atc,rule-vs-rule,180,180,456.44054111111114,451.7136088888889,-4.726932222222232,-8.08726991666668,-1.7914562777777812,4.564405411111111,0.00011890609974290849,0.0009512487979432679,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,random,atc,rule-vs-rule,180,180,456.44054111111114,479.31515777777776,22.874616666666654,5.374121055555547,54.37538266666665,4.564405411111111,2.31535670195526e-08,3.2414993827373637e-07,worse,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,wmdd,atc,rule-vs-rule,180,180,456.44054111111114,455.0836822222222,-1.3568588888889024,-3.153849555555574,0.5346302499999915,4.564405411111111,0.006308526046010378,0.018925578138031134,equivalent,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,wspt,atc,rule-vs-rule,180,180,456.44054111111114,463.7768022222222,7.336261111111104,4.300597833333326,11.15829755555554,4.564405411111111,3.704361412490384e-10,6.667850542482692e-09,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,rollcp2,atc,optimizer-vs-rule,48,48,515.1568375,510.04646249999996,-5.110374999999994,-11.642916458333318,-0.5158442708333317,5.151568375000001,0.9316900688045499,1.0,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl301,atc,policy-vs-rule,180,180,456.44054111111114,451.6493433333334,-4.791197777777791,-8.883719722222214,-1.0822443611111314,4.564405411111111,0.0020928377886427884,0.031392566829641824,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl302,atc,policy-vs-rule,180,180,456.44054111111114,450.2457377777778,-6.194803333333338,-10.341720444444448,-2.4698301944444516,4.564405411111111,6.944066746215754e-05,0.001805457354016096,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl303,atc,policy-vs-rule,180,180,456.44054111111114,450.34826333333336,-6.092277777777787,-10.408246750000012,-2.340388111111116,4.564405411111111,8.182189731955665e-05,0.002045547432988916,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl304,atc,policy-vs-rule,180,180,456.44054111111114,450.5671966666667,-5.873344444444446,-10.06444411111113,-2.392701388888891,4.564405411111111,0.00013273589812356102,0.0029201897587183426,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl305,atc,policy-vs-rule,180,180,456.44054111111114,450.53495888888887,-5.905582222222234,-10.096616833333387,-2.1380871666666588,4.564405411111111,0.00023828896387732192,0.004527490313669116,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl306,atc,policy-vs-rule,180,180,456.44054111111114,453.91020555555554,-2.53033555555557,-6.442718888888895,1.0128960277777599,4.564405411111111,0.015855887069854146,0.15855887069854147,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl307,atc,policy-vs-rule,180,180,456.44054111111114,451.133908888889,-5.306632222222236,-9.573628000000015,-1.4501194444444696,4.564405411111111,0.0003587552389978604,0.0060988390629636265,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl308,atc,policy-vs-rule,180,180,456.44054111111114,450.9750855555555,-5.465455555555574,-9.305482527777807,-2.1154798333333344,4.564405411111111,0.00010024109986649712,0.002405786396795931,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl309,atc,policy-vs-rule,180,180,456.44054111111114,453.4443677777777,-2.9961733333333376,-5.59323233333334,-0.7271180833333406,4.564405411111111,0.0022963469943226514,0.032148857920517124,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,v2rl310,atc,policy-vs-rule,180,180,456.44054111111114,450.37308222222225,-6.067458888888891,-10.065041222222233,-2.6346413611111186,4.564405411111111,0.0001220143180257783,0.0028063293145929005,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,atc,wmdd,rule-vs-rule,180,180,455.0836822222222,456.44054111111114,1.3568588888889024,-0.5234828888888744,3.1859895833333507,4.550836822222222,0.006308526046010378,0.018925578138031134,equivalent,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,edd,wmdd,rule-vs-rule,180,180,455.0836822222222,451.7136088888889,-3.3700733333333304,-5.323724777777777,-1.700068444444441,4.550836822222222,1.821529714896801e-05,0.00020036826863864811,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,lpt,wmdd,rule-vs-rule,180,180,455.0836822222222,536.7492233333334,81.66554111111111,16.65527511111111,186.01839094444438,4.550836822222222,0.00037297862528716183,0.0018648931264358092,worse,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,pfifo,wmdd,rule-vs-rule,180,180,455.0836822222222,451.7136088888889,-3.3700733333333304,-5.323728166666654,-1.6826265833333367,4.550836822222222,1.821529714896801e-05,0.00020036826863864811,inconclusive,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,random,wmdd,rule-vs-rule,180,180,455.0836822222222,479.31515777777776,24.23147555555556,5.675772749999996,57.35910211111104,4.550836822222222,2.2316724856385043e-07,2.9011742313300558e-06,worse,final-empirical,0.6,
scope,regime=final-empirical|crew_multiplier=0.6,wspt,wmdd,rule-vs-rule,180,180,455.0836822222222,463.7768022222222,8.693120000000006,4.344515777777768,13.839336250000017,4.550836822222222,3.3833353035890285e-09,5.4133364857424456e-08,inconclusive,final-empirical,0.6,
