id,campus,track,split,size,regime,crew_multiplier,arrival_multiplier,pm_share_override,method,seed,feasible,wwt,makespan,mean_flow,breach_share,breach_p1,breach_p2,breach_p3,breach_p4,wall_seconds,decisions,mean_ms_per_decision,mean_replan_s,u_target,u_realized,eval_set,pm_share,visibility_L,constant_by_construction,base_id
c05_final_150_0015_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl309,309,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.02849159704055637,150,0.18994398027037582,,,0.23750000000000002,visibility,,0,0,c05_final_150_0015
c05_final_150_0015_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl310,310,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.028949629981070757,150,0.1929975332071384,,,0.23750000000000002,visibility,,0,0,c05_final_150_0015
c05_final_150_0015_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,edd,301,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.00043980893678963184,150,0.0029320595785975456,,,0.23750000000000002,visibility,,8,1,c05_final_150_0015
c05_final_150_0015_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,atc,301,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.0005486649461090565,150,0.0036577663073937097,,,0.23750000000000002,visibility,,8,1,c05_final_150_0015
c05_final_150_0015_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,wmdd,301,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.000448159989900887,150,0.0029877332660059133,,,0.23750000000000002,visibility,,8,1,c05_final_150_0015
c05_final_150_0015_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,atc_la,301,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.0007547140121459961,150,0.005031426747639974,,,0.23750000000000002,visibility,,8,0,c05_final_150_0015
c05_final_150_0015_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,vis8rl501,501,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.028972776024602354,150,0.19315184016401568,,,0.23750000000000002,visibility,,8,0,c05_final_150_0015
c05_final_150_0015_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,vis8rl502,502,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.0289801909821108,150,0.193201273214072,,,0.23750000000000002,visibility,,8,0,c05_final_150_0015
c05_final_150_0015_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,vis8rl503,503,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.029550030012615025,150,0.19700020008410016,,,0.23750000000000002,visibility,,8,0,c05_final_150_0015
c05_final_150_0015_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,vis8rl504,504,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.0293459789827466,150,0.19563985988497734,,,0.23750000000000002,visibility,,8,0,c05_final_150_0015
c05_final_150_0015_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,vis8rl505,505,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.02917313203215599,150,0.19448754688103995,,,0.23750000000000002,visibility,,8,0,c05_final_150_0015
c05_final_150_0015_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,edd,301,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.00043980893678963184,150,0.0029320595785975456,,,0.23750000000000002,visibility,,40,1,c05_final_150_0015
c05_final_150_0015_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,atc,301,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.0005486649461090565,150,0.0036577663073937097,,,0.23750000000000002,visibility,,40,1,c05_final_150_0015
c05_final_150_0015_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,wmdd,301,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.000448159989900887,150,0.0029877332660059133,,,0.23750000000000002,visibility,,40,1,c05_final_150_0015
c05_final_150_0015_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,atc_la,301,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.0007363930344581604,150,0.004909286896387736,,,0.23750000000000002,visibility,,40,0,c05_final_150_0015
c05_final_150_0015_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,vis40rl501,501,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.02905673999339342,150,0.19371159995595613,,,0.23750000000000002,visibility,,40,0,c05_final_150_0015
c05_final_150_0015_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,vis40rl502,502,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.029237448005005717,150,0.19491632003337145,,,0.23750000000000002,visibility,,40,0,c05_final_150_0015
c05_final_150_0015_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,vis40rl503,503,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.028262621024623513,150,0.18841747349749008,,,0.23750000000000002,visibility,,40,0,c05_final_150_0015
c05_final_150_0015_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,vis40rl504,504,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.028819749015383422,150,0.19213166010255614,,,0.23750000000000002,visibility,,40,0,c05_final_150_0015
c05_final_150_0015_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,vis40rl505,505,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.028746371972374618,150,0.1916424798158308,,,0.23750000000000002,visibility,,40,0,c05_final_150_0015
c05_final_150_0015_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,edd,301,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.00043980893678963184,150,0.0029320595785975456,,,0.23750000000000002,visibility,,full,1,c05_final_150_0015
c05_final_150_0015_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,atc,301,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.0005486649461090565,150,0.0036577663073937097,,,0.23750000000000002,visibility,,full,1,c05_final_150_0015
c05_final_150_0015_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,wmdd,301,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.000448159989900887,150,0.0029877332660059133,,,0.23750000000000002,visibility,,full,1,c05_final_150_0015
c05_final_150_0015_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,atc_la,301,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.0007404979551211,150,0.004936653034140666,,,0.23750000000000002,visibility,,full,0,c05_final_150_0015
c05_final_150_0015_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,visfullrl501,501,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.028797665028832853,150,0.19198443352555236,,,0.23750000000000002,visibility,,full,0,c05_final_150_0015
c05_final_150_0015_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,visfullrl502,502,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.02894630399532616,150,0.19297535996884108,,,0.23750000000000002,visibility,,full,0,c05_final_150_0015
c05_final_150_0015_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,visfullrl503,503,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.02885325299575925,150,0.19235501997172832,,,0.23750000000000002,visibility,,full,0,c05_final_150_0015
c05_final_150_0015_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,visfullrl504,504,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.029195331037044525,150,0.1946355402469635,,,0.23750000000000002,visibility,,full,0,c05_final_150_0015
c05_final_150_0015_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,visfullrl505,505,1,0.0,49.871700000000004,3.5340000000000003,0.0,,,0.0,0.0,0.029025108087807894,150,0.19350072058538595,,,0.23750000000000002,visibility,,full,0,c05_final_150_0015
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,edd,301,1,0.0,79.0,3.7451440000000003,0.0,,,0.0,0.0,0.00044158101081848145,150,0.002943873405456543,,,0.3723118279569893,visibility,,0,1,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,atc,301,1,0.0,80.0,3.7425626666666663,0.0,,,0.0,0.0,0.0005623779725283384,150,0.0037491864835222564,,,0.3723118279569893,visibility,,0,1,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,wmdd,301,1,0.0,79.0,3.7451440000000003,0.0,,,0.0,0.0,0.0004577779909595847,150,0.003051853273063898,,,0.3723118279569893,visibility,,0,1,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,atc_la,301,1,0.0,80.0,3.7425626666666663,0.0,,,0.0,0.0,0.0007837229641154408,150,0.005224819760769606,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,vis0rl501,501,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.02903452201280743,150,0.19356348008538285,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,vis0rl502,502,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.028729161946102977,150,0.19152774630735317,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,vis0rl503,503,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.029132551979273558,150,0.19421701319515705,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,vis0rl504,504,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.028797417995519936,150,0.19198278663679957,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,vis0rl505,505,1,0.0,79.0,3.7425626666666667,0.0,,,0.0,0.0,0.029271173989400268,150,0.19514115992933512,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl301,301,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.029204832040704787,150,0.19469888027136525,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl302,302,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.028813540004193783,150,0.19209026669462523,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl303,303,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.028257157071493566,150,0.18838104714329043,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl304,304,1,0.0,79.0,3.7425626666666667,0.0,,,0.0,0.0,0.028563607949763536,150,0.19042405299842358,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl305,305,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.028571062022820115,150,0.19047374681880078,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl306,306,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.028428916935808957,150,0.18952611290539303,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl307,307,1,0.0,79.0,3.7425626666666667,0.0,,,0.0,0.0,0.028710081009194255,150,0.19140054006129503,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl308,308,1,0.0,79.0,3.7511133333333335,0.0,,,0.0,0.0,0.02784332900773734,150,0.1856221933849156,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl309,309,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.02818698389455676,150,0.18791322596371174,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl310,310,1,0.0,79.0,3.748842666666666,0.0,,,0.0,0.0,0.02852737798821181,150,0.19018251992141208,,,0.3723118279569893,visibility,,0,0,c05_final_150_0016
c05_final_150_0016_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,edd,301,1,0.0,79.0,3.7451440000000003,0.0,,,0.0,0.0,0.00044158101081848145,150,0.002943873405456543,,,0.3723118279569893,visibility,,8,1,c05_final_150_0016
c05_final_150_0016_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,atc,301,1,0.0,80.0,3.7425626666666663,0.0,,,0.0,0.0,0.0005623779725283384,150,0.0037491864835222564,,,0.3723118279569893,visibility,,8,1,c05_final_150_0016
c05_final_150_0016_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,wmdd,301,1,0.0,79.0,3.7451440000000003,0.0,,,0.0,0.0,0.0004577779909595847,150,0.003051853273063898,,,0.3723118279569893,visibility,,8,1,c05_final_150_0016
c05_final_150_0016_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,atc_la,301,1,0.0,80.0,3.7425626666666663,0.0,,,0.0,0.0,0.0007632320048287511,150,0.005088213365525007,,,0.3723118279569893,visibility,,8,0,c05_final_150_0016
c05_final_150_0016_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,vis8rl501,501,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.028978983988054097,150,0.1931932265870273,,,0.3723118279569893,visibility,,8,0,c05_final_150_0016
c05_final_150_0016_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,vis8rl502,502,1,0.0,79.0,3.7425626666666667,0.0,,,0.0,0.0,0.028890526038594544,150,0.19260350692396364,,,0.3723118279569893,visibility,,8,0,c05_final_150_0016
c05_final_150_0016_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,vis8rl503,503,1,0.0,79.0,3.7505626666666663,0.0,,,0.0,0.0,0.028618586948141456,150,0.19079057965427637,,,0.3723118279569893,visibility,,8,0,c05_final_150_0016
c05_final_150_0016_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,vis8rl504,504,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.028357681934721768,150,0.1890512128981451,,,0.3723118279569893,visibility,,8,0,c05_final_150_0016
c05_final_150_0016_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,vis8rl505,505,1,0.0,79.0,3.7425626666666667,0.0,,,0.0,0.0,0.032007915899157524,150,0.21338610599438348,,,0.3723118279569893,visibility,,8,0,c05_final_150_0016
c05_final_150_0016_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,edd,301,1,0.0,79.0,3.7451440000000003,0.0,,,0.0,0.0,0.00044158101081848145,150,0.002943873405456543,,,0.3723118279569893,visibility,,40,1,c05_final_150_0016
c05_final_150_0016_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,atc,301,1,0.0,80.0,3.7425626666666663,0.0,,,0.0,0.0,0.0005623779725283384,150,0.0037491864835222564,,,0.3723118279569893,visibility,,40,1,c05_final_150_0016
c05_final_150_0016_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,wmdd,301,1,0.0,79.0,3.7451440000000003,0.0,,,0.0,0.0,0.0004577779909595847,150,0.003051853273063898,,,0.3723118279569893,visibility,,40,1,c05_final_150_0016
c05_final_150_0016_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,atc_la,301,1,0.0,80.0,3.7425626666666663,0.0,,,0.0,0.0,0.0007514319149777293,150,0.005009546099851529,,,0.3723118279569893,visibility,,40,0,c05_final_150_0016
c05_final_150_0016_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,vis40rl501,501,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.028522762935608625,150,0.1901517529040575,,,0.3723118279569893,visibility,,40,0,c05_final_150_0016
c05_final_150_0016_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,vis40rl502,502,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.029025019030086696,150,0.19350012686724463,,,0.3723118279569893,visibility,,40,0,c05_final_150_0016
c05_final_150_0016_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,vis40rl503,503,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.029253488057292998,150,0.19502325371528664,,,0.3723118279569893,visibility,,40,0,c05_final_150_0016
c05_final_150_0016_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,vis40rl504,504,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.02945714700035751,150,0.19638098000238338,,,0.3723118279569893,visibility,,40,0,c05_final_150_0016
c05_final_150_0016_m0.8_L40,5,replay,test,150,vis-empirical,0.8,1.0,,vis40rl505,505,1,0.0,79.0,3.7425626666666667,0.0,,,0.0,0.0,0.028771704994142056,150,0.1918113666276137,,,0.3723118279569893,visibility,,40,0,c05_final_150_0016
c05_final_150_0016_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,edd,301,1,0.0,79.0,3.7451440000000003,0.0,,,0.0,0.0,0.00044158101081848145,150,0.002943873405456543,,,0.3723118279569893,visibility,,full,1,c05_final_150_0016
c05_final_150_0016_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,atc,301,1,0.0,80.0,3.7425626666666663,0.0,,,0.0,0.0,0.0005623779725283384,150,0.0037491864835222564,,,0.3723118279569893,visibility,,full,1,c05_final_150_0016
c05_final_150_0016_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,wmdd,301,1,0.0,79.0,3.7451440000000003,0.0,,,0.0,0.0,0.0004577779909595847,150,0.003051853273063898,,,0.3723118279569893,visibility,,full,1,c05_final_150_0016
c05_final_150_0016_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,atc_la,301,1,0.0,80.0,3.7425626666666663,0.0,,,0.0,0.0,0.0007438260363414884,150,0.004958840242276589,,,0.3723118279569893,visibility,,full,0,c05_final_150_0016
c05_final_150_0016_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,visfullrl501,501,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.02919554605614394,150,0.19463697370762625,,,0.3723118279569893,visibility,,full,0,c05_final_150_0016
c05_final_150_0016_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,visfullrl502,502,1,0.0,79.0,3.750748,0.0,,,0.0,0.0,0.02973084000404924,150,0.19820560002699494,,,0.3723118279569893,visibility,,full,0,c05_final_150_0016
c05_final_150_0016_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,visfullrl503,503,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.02921585296280682,150,0.1947723530853788,,,0.3723118279569893,visibility,,full,0,c05_final_150_0016
c05_final_150_0016_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,visfullrl504,504,1,0.0,79.0,3.7577800000000003,0.0,,,0.0,0.0,0.02930982003454119,150,0.1953988002302746,,,0.3723118279569893,visibility,,full,0,c05_final_150_0016
c05_final_150_0016_m0.8_Lfull,5,replay,test,150,vis-empirical,0.8,1.0,,visfullrl505,505,1,0.0,79.0,3.7425626666666667,0.0,,,0.0,0.0,0.029694542987272143,150,0.19796361991514763,,,0.3723118279569893,visibility,,full,0,c05_final_150_0016
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,edd,301,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.00044583494309335947,150,0.00297223295395573,,,0.43066912969615284,visibility,,0,1,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,atc,301,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.000591450952924788,150,0.00394300635283192,,,0.43066912969615284,visibility,,0,1,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,wmdd,301,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.0005532640498131514,150,0.0036884269987543425,,,0.43066912969615284,visibility,,0,1,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,atc_la,301,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.0007885239319875836,150,0.005256826213250558,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,vis0rl501,501,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.029623236041516066,150,0.19748824027677378,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,vis0rl502,502,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.029350437922403216,150,0.19566958614935478,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,vis0rl503,503,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.029355076956562698,150,0.19570051304375133,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,vis0rl504,504,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.029518414055928588,150,0.19678942703952393,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,vis0rl505,505,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.030326731968671083,150,0.2021782131244739,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl301,301,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.028610181994736195,150,0.19073454663157463,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl302,302,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.02838959207292646,150,0.1892639471528431,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl303,303,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.029039590037427843,150,0.19359726691618562,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl304,304,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.028680633986368775,150,0.19120422657579184,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl305,305,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.02926198800560087,150,0.19507992003733912,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl306,306,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.029220190015621483,150,0.1948012667708099,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl307,307,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.03005189693067223,150,0.20034597953781486,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl308,308,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.02978303504642099,150,0.19855356697613993,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl309,309,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.02879116707481444,150,0.19194111383209625,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L0,5,replay,test,150,vis-empirical,0.8,1.0,,v2rl310,310,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.0289089820580557,150,0.19272654705370465,,,0.43066912969615284,visibility,,0,0,c05_final_150_0017
c05_final_150_0017_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,edd,301,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.00044583494309335947,150,0.00297223295395573,,,0.43066912969615284,visibility,,8,1,c05_final_150_0017
c05_final_150_0017_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,atc,301,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.000591450952924788,150,0.00394300635283192,,,0.43066912969615284,visibility,,8,1,c05_final_150_0017
c05_final_150_0017_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,wmdd,301,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.0005532640498131514,150,0.0036884269987543425,,,0.43066912969615284,visibility,,8,1,c05_final_150_0017
c05_final_150_0017_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,atc_la,301,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.0007809830131009221,150,0.005206553420672814,,,0.43066912969615284,visibility,,8,0,c05_final_150_0017
c05_final_150_0017_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,vis8rl501,501,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.029603720060549676,150,0.19735813373699784,,,0.43066912969615284,visibility,,8,0,c05_final_150_0017
c05_final_150_0017_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,vis8rl502,502,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.02937237697187811,150,0.1958158464791874,,,0.43066912969615284,visibility,,8,0,c05_final_150_0017
c05_final_150_0017_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,vis8rl503,503,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.0295617199735716,150,0.19707813315714398,,,0.43066912969615284,visibility,,8,0,c05_final_150_0017
c05_final_150_0017_m0.8_L8,5,replay,test,150,vis-empirical,0.8,1.0,,vis8rl504,504,1,0.0,40.2381,3.61203,0.0,,,0.0,0.0,0.029710034024901688,150,0.1980668934993446,,,0.43066912969615284,visibility,,8,0,c05_final_150_0017
