regime,campus,u_target,u_realized_mean,method,mean_wwt,mean_breach_share,n
storm2,10,0.7,0.6933173855519528,v2at310,776.2282200000001,0.0010689073862968535,30
storm2,10,0.7,0.6933173855519528,v2rl301,776.2683133333334,0.0010689073862968535,30
storm2,10,0.7,0.6933173855519528,v2rl302,776.3010200000001,0.0010689073862968535,30
storm2,10,0.7,0.6933173855519528,v2rl303,825.1342066666668,0.0012814190147398734,30
storm2,10,0.7,0.6933173855519528,v2rl304,776.2058066666667,0.0010689073862968535,30
storm2,10,0.7,0.6933173855519528,v2rl305,776.2417666666668,0.0010689073862968535,30
storm2,10,0.7,0.6933173855519528,v2rl306,776.2859933333334,0.0010689073862968535,30
storm2,10,0.7,0.6933173855519528,v2rl307,776.2687266666668,0.0010689073862968535,30
storm2,10,0.7,0.6933173855519528,v2rl308,776.2516733333334,0.0010689073862968535,30
storm2,10,0.7,0.6933173855519528,v2rl309,777.5420066666667,0.0010739647878039603,30
storm2,10,0.7,0.6933173855519528,v2rl310,776.3063133333333,0.0010689073862968535,30
storm2,10,0.7,0.6933173855519528,wmdd,776.2885266666667,0.0010689073862968535,30
storm2,10,0.7,0.6933173855519528,wspt,786.8090333333333,0.0011195670907802034,30
storm2,10,0.9,0.898811203192634,atc,1048.2331733333333,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,edd,1047.5216533333332,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,lpt,27493.777639999997,0.025929310778754173,30
storm2,10,0.9,0.898811203192634,pfifo,1047.5216533333332,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,random,3552.733346666666,0.0069164796143803735,30
storm2,10,0.9,0.898811203192634,rl301,1047.5573866666668,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,rl302,1066.7792266666665,0.0012710331799562337,30
storm2,10,0.9,0.898811203192634,rl303,1224.5748266666665,0.0016966881815700533,30
storm2,10,0.9,0.9037179007710971,rollcp2,1061.2636,0.0008544727866539625,8
storm2,10,0.9,0.898811203192634,v2at301,1370.4444799999997,0.00260939572006721,30
storm2,10,0.9,0.898811203192634,v2at302,1047.760626666667,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,v2at303,1048.9438666666667,0.0011245564271026535,30
storm2,10,0.9,0.898811203192634,v2at304,1072.99578,0.0012472691346499002,30
storm2,10,0.9,0.898811203192634,v2at305,1070.2798733333332,0.0013696132432729304,30
storm2,10,0.9,0.898811203192634,v2at306,1329.32962,0.0014207561205859835,30
storm2,10,0.9,0.898811203192634,v2at307,1048.2559066666668,0.00112069212340574,30
storm2,10,0.9,0.898811203192634,v2at308,1047.5125866666667,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,v2at309,1055.901886666667,0.0011682364490234703,30
storm2,10,0.9,0.898811203192634,v2at310,1047.3764133333334,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,v2rl301,1047.45148,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,v2rl302,1047.2886133333334,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,v2rl303,1331.88016,0.0021348903507891364,30
storm2,10,0.9,0.898811203192634,v2rl304,1047.1271733333333,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,v2rl305,1047.4164933333334,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,v2rl306,1047.4660533333333,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,v2rl307,1047.5272933333333,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,v2rl308,1047.3493466666666,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,v2rl309,1066.22188,0.0011839322504294634,30
storm2,10,0.9,0.898811203192634,v2rl310,1047.8087866666667,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,wmdd,1047.8321599999997,0.0011166986726649567,30
storm2,10,0.9,0.898811203192634,wspt,1162.7311133333335,0.0013298848027971303,30
storm2,10,1.0,0.9945873298160061,atc,1375.6063533333336,0.0011668869390684333,30
storm2,10,1.0,0.9945873298160061,edd,1375.9580666666668,0.0011633107848646631,30
storm2,10,1.0,0.9945873298160061,lpt,50386.20628,0.03870896846692449,30
storm2,10,1.0,0.9945873298160061,pfifo,1375.9580666666668,0.0011633107848646631,30
storm2,10,1.0,0.9945873298160061,random,8488.72737333333,0.012825381906761553,30
storm2,10,1.0,0.9945873298160061,rl301,1375.4945400000001,0.0011633107848646631,30
storm2,10,1.0,0.9945873298160061,rl302,1461.0112066666666,0.001707449433855377,30
storm2,10,1.0,0.9945873298160061,rl303,2003.7896999999991,0.0037271738151890632,30
storm2,10,1.0,1.0029557964691447,rollcp2,1501.7945,0.0012828511805885626,8
storm2,10,1.0,0.9945873298160061,v2at301,2080.2017066666663,0.0038881420685543677,30
storm2,10,1.0,0.9945873298160061,v2at302,1375.7129800000002,0.0011633107848646631,30
storm2,10,1.0,0.9945873298160061,v2at303,1376.62012,0.0011704462088879231,30
storm2,10,1.0,0.9945873298160061,v2at304,1478.7621066666666,0.0015439075714013134,30
storm2,10,1.0,0.9945873298160061,v2at305,1484.2515133333334,0.0019999423098185634,30
storm2,10,1.0,0.9945873298160061,v2at306,1762.5282066666664,0.0014561927268286702,30
storm2,10,1.0,0.9945873298160061,v2at307,1375.4101000000005,0.0011773973119496568,30
storm2,10,1.0,0.9945873298160061,v2at308,1374.6056266666667,0.0011668927033402,30
storm2,10,1.0,0.9945873298160061,v2at309,1408.3663133333332,0.0013660047020974966,30
storm2,10,1.0,0.9945873298160061,v2at310,1375.6449600000003,0.0011633107848646631,30
storm2,10,1.0,0.9945873298160061,v2rl301,1374.870046666667,0.0011633107848646631,30
storm2,10,1.0,0.9945873298160061,v2rl302,1374.6182333333336,0.0011633107848646631,30
storm2,10,1.0,0.9945873298160061,v2rl303,1806.0813799999999,0.00208712314470158,30
storm2,10,1.0,0.9945873298160061,v2rl304,1374.9067400000001,0.0011633107848646631,30
storm2,10,1.0,0.9945873298160061,v2rl305,1375.2855200000001,0.0011633107848646631,30
storm2,10,1.0,0.9945873298160061,v2rl306,1375.938746666667,0.0011633107848646631,30
storm2,10,1.0,0.9945873298160061,v2rl307,1375.0847533333335,0.0011633107848646631,30
storm2,10,1.0,0.9945873298160061,v2rl308,1374.64258,0.0011668640663200865,30
storm2,10,1.0,0.9945873298160061,v2rl309,1395.9413133333335,0.0013122372060975769,30
storm2,10,1.0,0.9945873298160061,v2rl310,1375.11808,0.0011633107848646631,30
storm2,10,1.0,0.9945873298160061,wmdd,1375.2263800000003,0.0011633107848646631,30
storm2,10,1.0,0.9945873298160061,wspt,1722.2969300000002,0.0016793249583374797,30
storm2,10,1.1,1.1026734169372125,atc,1479.7255333333335,0.0012385893311618967,30
storm2,10,1.1,1.1026734169372125,edd,1481.804413333333,0.0012450682295874667,30
storm2,10,1.1,1.1026734169372125,lpt,84053.45366666667,0.05412700698160888,30
storm2,10,1.1,1.1026734169372125,pfifo,1481.804413333333,0.0012450682295874667,30
storm2,10,1.1,1.1026734169372125,random,18131.02014666666,0.019508276700827793,30
storm2,10,1.1,1.1026734169372125,rl301,1480.7256000000002,0.001238712230136003,30
storm2,10,1.1,1.1026734169372125,rl302,1613.2209333333335,0.0018703632136150802,30
storm2,10,1.1,1.1026734169372125,rl303,4625.449059999995,0.00807418199559243,30
storm2,10,1.1,1.1140890056817998,rollcp2,2144.6353,0.00138023667410205,8
storm2,10,1.1,1.1026734169372125,v2at301,2537.04562,0.0044159803525232605,30
storm2,10,1.1,1.1026734169372125,v2at302,1480.46308,0.0012386811267724564,30
storm2,10,1.1,1.1026734169372125,v2at303,1485.81267,0.0012514544683772065,30
storm2,10,1.1,1.1026734169372125,v2at304,1653.4574433333332,0.0017567704450653333,30
storm2,10,1.1,1.1026734169372125,v2at305,1676.479466666667,0.0023700598245216535,30
storm2,10,1.1,1.1026734169372125,v2at306,2100.9521499999996,0.0016606180674150765,30
storm2,10,1.1,1.1026734169372125,v2at307,1486.9091633333335,0.00126437594268461,30
storm2,10,1.1,1.1026734169372125,v2at308,1482.5390533333332,0.0012547439671413666,30
storm2,10,1.1,1.1026734169372125,v2at309,1533.8744199999999,0.0014609228167054332,30
storm2,10,1.1,1.1026734169372125,v2at310,1479.8409066666668,0.00123855822779835,30
storm2,10,1.1,1.1026734169372125,v2rl301,1479.2761866666665,0.0012645397894314263,30
storm2,10,1.1,1.1026734169372125,v2rl302,1479.3758933333334,0.0012354262362995199,30
storm2,10,1.1,1.1026734169372125,v2rl303,2265.6665733333334,0.0026633358738115064,30
storm2,10,1.1,1.1026734169372125,v2rl304,1478.776493333333,0.0012385877625654832,30
storm2,10,1.1,1.1026734169372125,v2rl305,1479.54456,0.0012354573396630665,30
storm2,10,1.1,1.1026734169372125,v2rl306,1480.236533333333,0.0012417993935447099,30
storm2,10,1.1,1.1026734169372125,v2rl307,1478.8235199999997,0.0012322056243832566,30
storm2,10,1.1,1.1026734169372125,v2rl308,1481.6508933333337,0.0012385877625654832,30
storm2,10,1.1,1.1026734169372125,v2rl309,1555.4919533333334,0.0015552893381858566,30
storm2,10,1.1,1.1026734169372125,v2rl310,1480.5677333333335,0.0012354548039654098,30
storm2,10,1.1,1.1026734169372125,wmdd,1481.8730133333331,0.0012385689033219164,30
storm2,10,1.1,1.1026734169372125,wspt,2200.300683333334,0.00203006562373391,30
storm2,10,1.3,1.3079049637445608,atc,1760.5518866666669,0.0012086783739559898,30
storm2,10,1.3,1.3079049637445608,edd,1762.5170599999997,0.0012059599484680332,30
storm2,10,1.3,1.3079049637445608,lpt,168474.52706666666,0.08444653759392291,30
storm2,10,1.3,1.3079049637445608,pfifo,1762.5170599999997,0.0012059599484680332,30
storm2,10,1.3,1.3079049637445608,random,49608.60361999998,0.0333499607817455,30
storm2,10,1.3,1.3079049637445608,rl301,1759.6681199999996,0.0012086926368868997,30
storm2,10,1.3,1.3079049637445608,rl302,2932.7198066666665,0.0037319317804360226,30
storm2,10,1.3,1.3079049637445608,rl303,12143.193266666653,0.010248951052623436,30
storm2,10,1.3,1.3081554900567918,rollcp2,1736.9862500000002,0.0012394478715004,8
storm2,10,1.3,1.3079049637445608,v2at301,3590.383863333332,0.005808303054249491,30
storm2,10,1.3,1.3079049637445608,v2at302,1763.5163266666664,0.0012603914088021367,30
storm2,10,1.3,1.3079049637445608,v2at303,1916.8689933333333,0.0015502898484507333,30
storm2,10,1.3,1.3079049637445608,v2at304,2796.942603333334,0.002851630146293281,30
storm2,10,1.3,1.3079049637445608,v2at305,3319.842493333333,0.004831506399766772,30
storm2,10,1.3,1.3079049637445608,v2at306,2487.018106666666,0.00190079636522853,30
storm2,10,1.3,1.3079049637445608,v2at307,1783.6793733333332,0.0013619044541957703,30
storm2,10,1.3,1.3079049637445608,v2at308,1780.284546666667,0.00125232184922823,30
storm2,10,1.3,1.3079049637445608,v2at309,2416.1042333333335,0.00245771959649421,30
storm2,10,1.3,1.3079049637445608,v2at310,1762.1100733333337,0.001205887668619897,30
storm2,10,1.3,1.3079049637445608,v2rl301,1817.7887800000003,0.001741425111483233,30
storm2,10,1.3,1.3079049637445608,v2rl302,1763.9861666666663,0.0012250648453746029,30
storm2,10,1.3,1.3079049637445608,v2rl303,4774.147673333334,0.00403834813538888,30
storm2,10,1.3,1.3079049637445608,v2rl304,1759.5531466666666,0.0012031674689922801,30
storm2,10,1.3,1.3079049637445608,v2rl305,1761.0804400000002,0.001211411062374857,30
storm2,10,1.3,1.3079049637445608,v2rl306,1776.0429533333331,0.0012823340765635368,30
storm2,10,1.3,1.3079049637445608,v2rl307,1763.9930533333331,0.0012579106074652898,30
storm2,10,1.3,1.3079049637445608,v2rl308,1760.07194,0.0012059098246758131,30
storm2,10,1.3,1.3079049637445608,v2rl309,2034.4127799999999,0.0021989378303438065,30
storm2,10,1.3,1.3079049637445608,v2rl310,1759.91088,0.0012113960940576699,30
storm2,10,1.3,1.3079049637445608,wmdd,1763.7290866666665,0.0012059599484680332,30
storm2,10,1.3,1.3079049637445608,wspt,3877.273143333333,0.00336619796841393,30
storm2,12,0.7,0.6954120965501788,atc,7352.700646666666,0.03903705022567057,30
storm2,12,0.7,0.6954120965501788,edd,7346.295200000002,0.03901992154871925,30
storm2,12,0.7,0.6954120965501788,lpt,7741.946066666666,0.04184518398001364,30
storm2,12,0.7,0.6954120965501788,pfifo,7346.295200000002,0.03901992154871925,30
storm2,12,0.7,0.6954120965501788,random,7425.364733333335,0.0397931024525502,30
storm2,12,0.7,0.6954120965501788,rl301,7344.517246666667,0.03910552483020851,30
storm2,12,0.7,0.6954120965501788,rl302,7344.079366666667,0.038985758332537354,30
storm2,12,0.7,0.6954120965501788,rl303,7348.003886666667,0.03907128732760084,30
storm2,12,0.7,0.6924893229166664,rollcp2,7211.295924999999,0.03818009897692062,8
storm2,12,0.7,0.6954120965501788,v2at301,7440.873593333335,0.03970596444169537,30
storm2,12,0.7,0.6954120965501788,v2at302,7342.754906666667,0.03908891889274516,30
storm2,12,0.7,0.6954120965501788,v2at303,7354.529326666666,0.03908831501825283,30
storm2,12,0.7,0.6954120965501788,v2at304,7352.1992666666665,0.03903758230740577,30
storm2,12,0.7,0.6954120965501788,v2at305,7344.278573333333,0.039038183634674525,30
storm2,12,0.7,0.6954120965501788,v2at306,7352.301060000001,0.0390893893074015,30
storm2,12,0.7,0.6954120965501788,v2at307,7349.414786666666,0.03905420634011274,30
storm2,12,0.7,0.6954120965501788,v2at308,7353.593720000001,0.039105964962422815,30
storm2,12,0.7,0.6954120965501788,v2at309,7349.174460000001,0.039020650746528746,30
storm2,12,0.7,0.6954120965501788,v2at310,7347.70856,0.03903739101851077,30
storm2,12,0.7,0.6954120965501788,v2rl301,7345.394466666667,0.039020813429584404,30
storm2,12,0.7,0.6954120965501788,v2rl302,7343.8860533333345,0.03896882926532896,30
storm2,12,0.7,0.6954120965501788,v2rl303,7344.200966666666,0.03895136811638535,30
storm2,12,0.7,0.6954120965501788,v2rl304,7346.5089733333325,0.03908854060572369,30
storm2,12,0.7,0.6954120965501788,v2rl305,7345.117546666667,0.039038183634674525,30
storm2,12,0.7,0.6954120965501788,v2rl306,7344.3136,0.03900347940289,30
storm2,12,0.7,0.6954120965501788,v2rl307,7342.6060800000005,0.03896863903948689,30
storm2,12,0.7,0.6954120965501788,v2rl308,7343.559040000001,0.03900241667003527,30
storm2,12,0.7,0.6954120965501788,v2rl309,7354.057313333334,0.039140298119455325,30
storm2,12,0.7,0.6954120965501788,v2rl310,7343.365513333334,0.03903779659101628,30
storm2,12,0.7,0.6954120965501788,wmdd,7349.103253333333,0.03900327153206924,30
storm2,12,0.7,0.6954120965501788,wspt,7373.344953333333,0.03915741021418187,30
storm2,12,0.9,0.8956321509856628,atc,9699.54558,0.04023737745446934,30
storm2,12,0.9,0.8956321509856628,edd,9645.485126666668,0.04021305989447223,30
storm2,12,0.9,0.8956321509856628,lpt,25904.842920000003,0.07797284930855147,30
storm2,12,0.9,0.8956321509856628,pfifo,9645.485126666668,0.04021305989447223,30
storm2,12,0.9,0.8956321509856628,random,13211.659933333336,0.055589012291486425,30
storm2,12,0.9,0.8956321509856628,rl301,9614.282126666667,0.04050588615306148,30
storm2,12,0.9,0.8956321509856628,rl302,9641.17504,0.04040214437482182,30
storm2,12,0.9,0.8956321509856628,rl303,9775.324726666666,0.041475600553717004,30
storm2,12,0.9,0.8923292422715053,rollcp2,9512.575574999999,0.04245310785961777,8
storm2,12,0.9,0.8956321509856628,v2at301,11983.432959999998,0.046471665974664705,30
storm2,12,0.9,0.8956321509856628,v2at302,9614.054186666668,0.04023976804248781,30
storm2,12,0.9,0.8956321509856628,v2at303,9746.076239999999,0.0405710027609867,30
storm2,12,0.9,0.8956321509856628,v2at304,9717.844666666668,0.040503724868286684,30
storm2,12,0.9,0.8956321509856628,v2at305,9691.33366,0.04190283459684763,30
storm2,12,0.9,0.8956321509856628,v2at306,9758.50068,0.04056121803226588,30
storm2,12,0.9,0.8956321509856628,v2at307,9692.16884666667,0.04042616745541336,30
storm2,12,0.9,0.8956321509856628,v2at308,9717.950406666669,0.0409936192603642,30
storm2,12,0.9,0.8956321509856628,v2at309,9678.039066666666,0.04022662806998057,30
storm2,12,0.9,0.8956321509856628,v2at310,9657.41292,0.040331831130741166,30
storm2,12,0.9,0.8956321509856628,v2rl301,9628.91,0.04039848409205493,30
storm2,12,0.9,0.8956321509856628,v2rl302,9623.930153333333,0.04036209271877394,30
storm2,12,0.9,0.8956321509856628,v2rl303,9710.45578,0.04035610429073166,30
storm2,12,0.9,0.8956321509856628,v2rl304,9642.356613333335,0.040788918442209776,30
storm2,12,0.9,0.8956321509856628,v2rl305,9615.095759999998,0.04005193825372818,30
storm2,12,0.9,0.8956321509856628,v2rl306,9621.554633333335,0.04020101919187654,30
storm2,12,0.9,0.8956321509856628,v2rl307,9618.957873333333,0.04015780393816052,30
storm2,12,0.9,0.8956321509856628,v2rl308,9627.586766666665,0.04014696791836511,30
storm2,12,0.9,0.8956321509856628,v2rl309,9738.691253333332,0.04108311444284675,30
storm2,12,0.9,0.8956321509856628,v2rl310,9618.320126666667,0.040199708499201646,30
storm2,12,0.9,0.8956321509856628,wmdd,9693.410486666666,0.04009315167674675,30
storm2,12,0.9,0.8956321509856628,wspt,10092.000986666664,0.040923090724868535,30
storm2,12,1.0,1.0017690544354838,atc,11338.714000000002,0.04235328786683566,30
storm2,12,1.0,1.0017690544354838,edd,11256.629606666665,0.042439280492277,30
storm2,12,1.0,1.0017690544354838,lpt,51684.20397333334,0.1090873217479487,30
storm2,12,1.0,1.0017690544354838,pfifo,11256.629606666665,0.042439280492277,30
storm2,12,1.0,1.0017690544354838,random,20742.97163333333,0.0719761558944902,30
storm2,12,1.0,1.0017690544354838,rl301,11212.56082666667,0.04342379441257625,30
storm2,12,1.0,1.0017690544354838,rl302,11359.18124,0.043528799635838396,30
storm2,12,1.0,1.0017690544354838,rl303,11764.350680000001,0.04583516899009655,30
storm2,12,1.0,1.0038459459005376,rollcp2,11409.663349999999,0.043637829679765275,8
storm2,12,1.0,1.0017690544354838,v2at301,17065.365119999995,0.054627868102598835,30
storm2,12,1.0,1.0017690544354838,v2at302,11225.487239999999,0.04316828408534001,30
storm2,12,1.0,1.0017690544354838,v2at303,11444.410826666668,0.04271528032735032,30
storm2,12,1.0,1.0017690544354838,v2at304,11427.012780000001,0.04275227553418419,30
storm2,12,1.0,1.0017690544354838,v2at305,11532.003026666667,0.04618073502145407,30
storm2,12,1.0,1.0017690544354838,v2at306,11453.629313333335,0.0428998446787404,30
storm2,12,1.0,1.0017690544354838,v2at307,11324.398146666666,0.04273007057738069,30
storm2,12,1.0,1.0017690544354838,v2at308,11435.798673333335,0.04350914541196733,30
storm2,12,1.0,1.0017690544354838,v2at309,11304.58286,0.04246419091674601,30
storm2,12,1.0,1.0017690544354838,v2at310,11287.33449333333,0.04242650314131801,30
storm2,12,1.0,1.0017690544354838,v2rl301,11289.621726666668,0.044001427291171645,30
storm2,12,1.0,1.0017690544354838,v2rl302,11287.122466666671,0.04373389311885767,30
storm2,12,1.0,1.0017690544354838,v2rl303,11393.69028666667,0.04284377409634721,30
storm2,12,1.0,1.0017690544354838,v2rl304,11245.641399999999,0.04340355487054099,30
storm2,12,1.0,1.0017690544354838,v2rl305,11246.237406666665,0.04287816669990551,30
storm2,12,1.0,1.0017690544354838,v2rl306,11266.16587333333,0.04328967559322069,30
storm2,12,1.0,1.0017690544354838,v2rl307,11238.962833333333,0.04311888023233311,30
storm2,12,1.0,1.0017690544354838,v2rl308,11242.185266666667,0.04302242412807482,30
storm2,12,1.0,1.0017690544354838,v2rl309,11480.832100000001,0.044885777002216486,30
storm2,12,1.0,1.0017690544354838,v2rl310,11224.839026666667,0.04284469223784885,30
storm2,12,1.0,1.0017690544354838,wmdd,11346.507113333335,0.042100936523448776,30
storm2,12,1.0,1.0017690544354838,wspt,12207.404373333335,0.04361331498215545,30
storm2,12,1.1,1.0877472520161289,atc,12707.675033333333,0.04317054703549998,30
storm2,12,1.1,1.0877472520161289,edd,12534.217206666664,0.04391889101705437,30
storm2,12,1.1,1.0877472520161289,lpt,87240.83924666668,0.1403747617106473,30
storm2,12,1.1,1.0877472520161289,pfifo,12528.748453333334,0.04379580720816996,30
storm2,12,1.1,1.0877472520161289,random,32154.440479999997,0.09009216025108863,30
storm2,12,1.1,1.0877472520161289,rl301,12600.759113333334,0.04587510793990872,30
storm2,12,1.1,1.0877472520161289,rl302,13113.338539999997,0.04559955033480782,30
storm2,12,1.1,1.0877472520161289,rl303,14567.047113333334,0.054616811723514194,30
storm2,12,1.1,1.083280536794354,rollcp2,12057.281424999997,0.04579511255488036,8
storm2,12,1.1,1.0877472520161289,v2at301,22913.954806666665,0.06247374033176294,30
storm2,12,1.1,1.0877472520161289,v2at302,12683.54225333333,0.046458182644216965,30
storm2,12,1.1,1.0877472520161289,v2at303,12926.073366666666,0.043661095071527996,30
storm2,12,1.1,1.0877472520161289,v2at304,12985.50285,0.04436712381633504,30
storm2,12,1.1,1.0877472520161289,v2at305,14280.36989,0.05245041307854862,30
storm2,12,1.1,1.0877472520161289,v2at306,12920.710726666666,0.04427854069590153,30
storm2,12,1.1,1.0877472520161289,v2at307,12657.430929999999,0.04418280562144696,30
storm2,12,1.1,1.0877472520161289,v2at308,12868.979796666668,0.04509638787930441,30
storm2,12,1.1,1.0877472520161289,v2at309,12603.934519999999,0.04358395419594643,30
storm2,12,1.1,1.0877472520161289,v2at310,12623.416339999998,0.04386243496820671,30
storm2,12,1.1,1.0877472520161289,v2rl301,12884.327293333334,0.047915828517636934,30
storm2,12,1.1,1.0877472520161289,v2rl302,12684.047306666671,0.04652264913170098,30
storm2,12,1.1,1.0877472520161289,v2rl303,13928.219646666666,0.04814618550354661,30
storm2,12,1.1,1.0877472520161289,v2rl304,12624.396826666665,0.04564436926190559,30
storm2,12,1.1,1.0877472520161289,v2rl305,12791.754293333333,0.04617761742336127,30
storm2,12,1.1,1.0877472520161289,v2rl306,12943.428813333334,0.046595848437092365,30
storm2,12,1.1,1.0877472520161289,v2rl307,12983.964060000002,0.04630072658041996,30
storm2,12,1.1,1.0877472520161289,v2rl308,12597.042559999998,0.04535368492578772,30
storm2,12,1.1,1.0877472520161289,v2rl309,13478.12438,0.05030639930897652,30
storm2,12,1.1,1.0877472520161289,v2rl310,12676.472586666667,0.045864893257446235,30
storm2,12,1.1,1.0877472520161289,wmdd,12671.962166666668,0.042838402868468226,30
storm2,12,1.1,1.0877472520161289,wspt,14240.943049999998,0.04472975639174402,30
storm2,12,1.3,1.3081982930107516,atc,15461.596806666666,0.04389672314010491,30
storm2,12,1.3,1.3081982930107516,edd,15067.273959999997,0.04426691118371126,30
storm2,12,1.3,1.3081982930107516,lpt,200826.9120466667,0.20979845195972643,30
storm2,12,1.3,1.3081982930107516,pfifo,15063.625230000001,0.04434235969811879,30
storm2,12,1.3,1.3081982930107516,random,71241.76601666665,0.1257243681091886,30
storm2,12,1.3,1.3081982930107516,rl301,15527.580153333336,0.05135341551006355,30
storm2,12,1.3,1.3081982930107516,rl302,16860.88341,0.050167169997959005,30
storm2,12,1.3,1.3081982930107516,rl303,21679.874106666663,0.06935679865121237,30
storm2,12,1.3,1.326930993783602,rollcp2,14560.411825000001,0.0435380280705263,8
storm2,12,1.3,1.3081982930107516,v2at301,37129.97425666666,0.07922492374757528,30
storm2,12,1.3,1.3081982930107516,v2at302,15861.476953333336,0.05326609632144466,30
storm2,12,1.3,1.3081982930107516,v2at303,15876.196753333332,0.04506972105227116,30
storm2,12,1.3,1.3081982930107516,v2at304,16348.000026666668,0.04669967957695522,30
storm2,12,1.3,1.3081982930107516,v2at305,20657.57691666667,0.06488462071186153,30
storm2,12,1.3,1.3081982930107516,v2at306,16142.84542,0.046702667475896596,30
storm2,12,1.3,1.3081982930107516,v2at307,15410.085993333332,0.046746524278948286,30
storm2,12,1.3,1.3081982930107516,v2at308,15888.938813333329,0.048234853877277356,30
storm2,12,1.3,1.3081982930107516,v2at309,15289.813336666664,0.04494390216498813,30
storm2,12,1.3,1.3081982930107516,v2at310,15371.604293333334,0.045016013986418336,30
storm2,12,1.3,1.3081982930107516,v2rl301,16444.61984,0.060435802707029904,30
storm2,12,1.3,1.3081982930107516,v2rl302,15776.640359999998,0.05228318955935614,30
storm2,12,1.3,1.3081982930107516,v2rl303,20839.424766666663,0.0551962044006401,30
storm2,12,1.3,1.3081982930107516,v2rl304,15297.074553333332,0.0491513618694256,30
storm2,12,1.3,1.3081982930107516,v2rl305,15922.51158,0.05080566246683389,30
storm2,12,1.3,1.3081982930107516,v2rl306,16688.8208,0.05349885649330077,30
storm2,12,1.3,1.3081982930107516,v2rl307,16726.07302666667,0.05423825627601812,30
storm2,12,1.3,1.3081982930107516,v2rl308,15352.632126666664,0.04927639393714914,30
storm2,12,1.3,1.3081982930107516,v2rl309,20230.062240000003,0.06002708823641689,30
storm2,12,1.3,1.3081982930107516,v2rl310,15564.400659999998,0.05159732308476878,30
storm2,12,1.3,1.3081982930107516,wmdd,15391.530109999998,0.043293764176015236,30
storm2,12,1.3,1.3081982930107516,wspt,18913.626210000002,0.04772157226369643,30
