id,base_instance_id,campus,size,scenario,sla_mult_p1,sla_mult_p2,sla_mult_p3,sla_mult_p4,pm_priority,n_wos,window_bh,u_realized,method,seed,feasible,wwt,makespan,mean_flow,breach_share,wall_seconds
c01_final_150_0001_rtn,c01_final_150_0001,1,150,rtn,1.0,1.0,0.5,0.5,,150,3.1106,1.261523,lpt,301,1,5.1648,91.1517,3.717578,0.006666666666666667,0.00037306000012904406
c01_final_150_0001_rtn,c01_final_150_0001,1,150,rtn,1.0,1.0,0.5,0.5,,150,3.1106,1.261523,random,301,1,5.1648,91.1517,3.488762,0.006666666666666667,0.00031058897729963064
c01_final_150_0001_rtn,c01_final_150_0001,1,150,rtn,1.0,1.0,0.5,0.5,,150,3.1106,1.261523,v2rl301,301,1,5.1648,91.1517,3.717578,0.006666666666666667,0.028478763066232204
c01_final_150_0001_rtn,c01_final_150_0001,1,150,rtn,1.0,1.0,0.5,0.5,,150,3.1106,1.261523,v2rl302,302,1,5.1648,91.1517,3.717578000000001,0.006666666666666667,0.02767043304629624
c01_final_150_0001_rtn,c01_final_150_0001,1,150,rtn,1.0,1.0,0.5,0.5,,150,3.1106,1.261523,v2rl303,303,1,5.1648,91.1517,3.717578,0.006666666666666667,0.027796208043582737
c01_final_150_0001_rtn,c01_final_150_0001,1,150,rtn,1.0,1.0,0.5,0.5,,150,3.1106,1.261523,v2rl304,304,1,5.1648,91.1517,3.3798306666666664,0.006666666666666667,0.02769893209915608
c01_final_150_0001_rtn,c01_final_150_0001,1,150,rtn,1.0,1.0,0.5,0.5,,150,3.1106,1.261523,v2rl305,305,1,5.1648,91.1517,3.717578,0.006666666666666667,0.027577177970670164
c01_final_150_0001_rtn,c01_final_150_0001,1,150,rtn,1.0,1.0,0.5,0.5,,150,3.1106,1.261523,v2rl306,306,1,5.1648,91.1517,3.717578000000001,0.006666666666666667,0.0277756949653849
c01_final_150_0001_rtn,c01_final_150_0001,1,150,rtn,1.0,1.0,0.5,0.5,,150,3.1106,1.261523,v2rl307,307,1,5.1648,91.1517,3.3736973333333333,0.006666666666666667,0.027907814946956933
c01_final_150_0001_rtn,c01_final_150_0001,1,150,rtn,1.0,1.0,0.5,0.5,,150,3.1106,1.261523,v2rl308,308,1,5.1648,91.1517,3.710911333333334,0.006666666666666667,0.028055688948370516
c01_final_150_0001_rtn,c01_final_150_0001,1,150,rtn,1.0,1.0,0.5,0.5,,150,3.1106,1.261523,v2rl309,309,1,5.1648,91.1517,3.717578000000001,0.006666666666666667,0.02761460200417787
c01_final_150_0001_rtn,c01_final_150_0001,1,150,rtn,1.0,1.0,0.5,0.5,,150,3.1106,1.261523,v2rl310,310,1,5.1648,91.1517,3.3798306666666664,0.006666666666666667,0.027965624001808465
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,edd,301,1,21.729600000000005,91.1517,3.5690346666666666,0.006666666666666667,0.0007224559085443616
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,pfifo,301,1,21.729600000000005,91.1517,3.5690346666666666,0.006666666666666667,0.0006387300090864301
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,wspt,301,1,21.729600000000005,91.1517,3.3472966666666664,0.006666666666666667,0.0006848720367997885
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,atc,301,1,21.729600000000005,91.1517,3.3472966666666664,0.006666666666666667,0.0010734209790825844
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,wmdd,301,1,21.729600000000005,91.1517,3.5690346666666666,0.006666666666666667,0.0004925249377265573
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,lpt,301,1,21.729600000000005,91.1517,3.717578,0.006666666666666667,0.00037174904718995094
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,random,301,1,21.729600000000005,91.1517,3.488762,0.006666666666666667,0.0003104500938206911
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,v2rl301,301,1,21.729600000000005,91.1517,3.717578,0.006666666666666667,0.028528313036076725
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,v2rl302,302,1,21.729600000000005,91.1517,3.717578000000001,0.006666666666666667,0.02782755601219833
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,v2rl303,303,1,21.729600000000005,91.1517,3.717578,0.006666666666666667,0.027776930946856737
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,v2rl304,304,1,21.729600000000005,91.1517,3.373286,0.006666666666666667,0.0277942979009822
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,v2rl305,305,1,21.729600000000005,91.1517,3.717578,0.006666666666666667,0.027533312910236418
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,v2rl306,306,1,21.729600000000005,91.1517,3.717578000000001,0.006666666666666667,0.027654003002680838
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,v2rl307,307,1,21.729600000000005,91.1517,3.3732860000000002,0.006666666666666667,0.02790597395505756
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,v2rl308,308,1,21.729600000000005,91.1517,3.638210000000001,0.006666666666666667,0.028090129024349153
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,v2rl309,309,1,21.729600000000005,91.1517,3.7083986666666675,0.006666666666666667,0.0276128810364753
c01_final_150_0001_pmp3,c01_final_150_0001,1,150,pmp3,1.0,1.0,1.0,1.0,3,150,3.1106,1.261523,v2rl310,310,1,21.729600000000005,91.1517,3.3668359999999997,0.006666666666666667,0.02797668206039816
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,edd,301,1,78.0,31.0486,2.735842,0.013333333333333334,0.0006548230303451419
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,pfifo,301,1,78.0,31.0486,2.735842,0.013333333333333334,0.000568886986002326
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,wspt,301,1,78.0,31.0486,2.7344340000000003,0.013333333333333334,0.0005519749829545617
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,atc,301,1,78.0,31.0486,2.7344340000000003,0.013333333333333334,0.0007184959249570966
