update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-2.117479,410.822913,443.951950,0.987663,0.700687,24.647
1,-2.965173,410.822913,443.951950,0.560149,1.890648,1.217
2,-4.407091,410.822913,443.951950,0.678572,1.083549,1.097
3,-2.186599,410.822913,443.951950,0.384896,0.906070,1.061
4,-3.029921,410.822913,443.951950,0.646071,1.181947,1.116
5,-2.441002,410.822913,443.951950,0.524050,0.689763,1.090
6,-2.811975,410.822913,443.951950,0.736412,1.413125,1.163
7,-4.564438,410.822913,443.951950,0.950120,1.578117,1.149
8,-3.159880,410.822913,443.951950,0.709934,2.388659,1.075
9,-5.897664,410.822913,443.951950,0.600111,2.683798,0.998
10,-4.203803,410.822913,443.951950,0.609366,1.149828,1.010
11,-3.647789,410.822913,443.951950,0.835012,1.642508,1.068
12,-2.934268,410.822913,443.951950,0.866037,1.686531,1.074
13,-6.671624,410.822913,443.951950,0.617235,2.342291,1.086
14,-2.067195,410.822913,443.951950,0.550687,1.620118,1.048
15,-2.978918,410.822913,443.951950,0.709727,4.447288,1.086
16,-3.565955,410.822913,443.951950,0.637731,1.129365,1.121
17,-2.197998,410.822913,443.951950,0.748282,2.264012,1.148
18,-5.171677,410.822913,443.951950,0.536856,2.262349,1.128
19,-2.691917,410.822913,443.951950,0.793859,1.317764,1.163
20,-3.554838,412.075700,472.810438,0.958631,1.075012,24.655
21,-1.439987,412.075700,472.810438,0.742277,1.669123,1.291
22,-4.132104,412.075700,472.810438,0.532057,0.968146,1.230
23,-2.532599,412.075700,472.810438,0.604898,1.048621,1.138
24,-5.662374,412.075700,472.810438,0.917986,4.010395,1.180
25,-1.901666,412.075700,472.810438,0.859792,0.644384,1.173
26,-3.678724,412.075700,472.810438,0.852043,3.166974,1.208
27,-2.539826,412.075700,472.810438,0.614794,1.765812,1.202
28,-3.593072,412.075700,472.810438,0.499359,1.420295,1.122
29,-1.636019,412.075700,472.810438,0.549939,1.312533,1.078
