update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-2.758372,411.833500,455.502075,0.612224,1.247224,112.281
1,-4.110117,411.833500,455.502075,0.781080,1.084913,4.792
2,-4.826622,411.833500,455.502075,0.712583,1.388574,5.255
3,-3.299859,411.833500,455.502075,0.988607,0.945872,5.468
4,-5.799805,411.833500,455.502075,0.672310,5.465194,6.049
5,-3.393738,411.833500,455.502075,0.841155,1.754776,5.416
6,-4.007789,411.833500,455.502075,0.799276,1.545736,5.347
7,-12.451816,411.833500,455.502075,0.771179,90.108391,5.464
8,-5.616442,411.833500,455.502075,0.649767,2.283248,5.276
9,-2.960954,411.833500,455.502075,0.508326,1.348372,5.050
10,-4.052784,411.833500,455.502075,0.841977,2.266391,5.652
11,-3.148083,411.833500,455.502075,0.883540,1.865592,5.321
12,-2.591736,411.833500,455.502075,0.387199,1.119613,5.848
13,-8.734176,411.833500,455.502075,0.302048,23.955688,6.181
14,-5.827391,411.833500,455.502075,0.668700,0.983334,5.431
15,-2.568251,411.833500,455.502075,0.799816,1.023427,5.321
16,-3.055955,411.833500,455.502075,0.816861,1.967961,5.132
17,-2.462774,411.833500,455.502075,0.795198,0.858880,6.050
18,-2.315248,411.833500,455.502075,0.991166,0.958200,5.281
19,-2.680485,411.833500,455.502075,0.925058,2.144955,5.222
20,-4.157341,411.072913,442.662088,0.635452,1.210246,115.025
21,-3.369499,411.072913,442.662088,0.548268,1.007612,4.014
22,-2.438847,411.072913,442.662088,0.575075,1.554906,5.264
23,-3.136077,411.072913,442.662088,0.484757,1.516364,5.520
24,-4.133417,411.072913,442.662088,0.434734,1.738254,6.507
25,-2.014822,411.072913,442.662088,0.837119,1.294926,5.351
26,-3.226572,411.072913,442.662088,0.661683,2.867030,5.402
27,-4.623371,411.072913,442.662088,0.966792,1.353593,6.832
28,-1.487544,411.072913,442.662088,1.042906,0.486218,5.653
29,-3.853689,411.072913,442.662088,0.917700,3.074257,5.787
30,-3.119826,411.072913,442.662088,0.489154,1.901862,5.424
31,-3.639730,411.072913,442.662088,0.847689,1.499838,5.538
32,-1.652417,411.072913,442.662088,0.679118,1.098978,6.294
33,-1.403050,411.072913,442.662088,0.744452,1.333624,6.115
34,-3.739331,411.072913,442.662088,0.495269,1.288504,4.779
35,-2.881291,411.072913,442.662088,0.638831,1.115582,5.354
36,-3.375329,411.072913,442.662088,0.538599,1.127763,5.465
37,-2.119916,411.072913,442.662088,0.737716,1.723004,6.215
38,-3.944741,411.072913,442.662088,0.466521,1.127644,6.354
39,-2.962274,411.072913,442.662088,0.815661,0.890195,5.190
40,-1.715815,411.634025,433.311900,0.764826,0.523560,117.359
41,-6.128580,411.634025,433.311900,0.780183,34.234361,4.818
42,-1.322211,411.634025,433.311900,0.598889,0.507725,5.385
43,-1.876700,411.634025,433.311900,0.428231,1.366361,5.446
44,-1.573323,411.634025,433.311900,0.638544,0.776333,5.994
45,-3.672998,411.634025,433.311900,0.446714,2.201923,5.081
46,-1.775836,411.634025,433.311900,0.842971,0.498504,5.478
47,-0.764849,411.634025,433.311900,0.800681,0.702172,5.168
48,-2.280880,411.634025,433.311900,0.597146,1.896837,6.203
49,-3.212283,411.634025,433.311900,0.479071,1.306414,5.071
50,-3.340076,411.634025,433.311900,0.488610,1.774100,5.757
51,-5.702484,411.634025,433.311900,0.394388,2.246594,5.463
52,-3.915831,411.634025,433.311900,0.614414,1.199714,6.220
53,-3.002403,411.634025,433.311900,0.904150,1.192420,5.319
