update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-2.022075,432.266950,544.268288,0.563838,1.117243,24.640
1,-4.908326,432.266950,544.268288,0.592324,2.068593,1.251
2,-4.456972,432.266950,544.268288,0.685148,1.451367,1.173
3,-4.422082,432.266950,544.268288,0.851812,1.934472,1.194
4,-4.108858,432.266950,544.268288,0.827656,1.976430,1.241
5,-2.391212,432.266950,544.268288,1.078316,0.872628,1.240
6,-4.162934,432.266950,544.268288,0.721978,3.006578,1.229
7,-6.017317,432.266950,544.268288,0.566223,2.379975,1.109
8,-4.431204,432.266950,544.268288,0.789772,1.912208,1.213
9,-1.907111,432.266950,544.268288,0.700436,1.765681,1.141
10,-3.767690,432.266950,544.268288,0.734550,2.727259,1.116
11,-2.176678,432.266950,544.268288,0.535938,1.320403,1.087
12,-4.515069,432.266950,544.268288,0.914320,2.920685,1.116
13,-3.255640,432.266950,544.268288,0.739588,1.561285,1.140
14,-3.453492,432.266950,544.268288,0.693189,1.485837,1.197
15,-1.713259,432.266950,544.268288,0.671130,1.371330,1.169
16,-2.247035,432.266950,544.268288,0.642969,6.049596,1.165
17,-2.499573,432.266950,544.268288,0.385863,2.369572,1.144
18,-3.233992,432.266950,544.268288,0.547450,1.652636,1.140
19,-3.345730,432.266950,544.268288,0.610039,1.403973,1.204
20,-2.530341,410.680213,455.683925,0.725811,1.004640,24.930
21,-3.386493,410.680213,455.683925,0.644434,1.480683,1.194
22,-2.634644,410.680213,455.683925,0.820352,1.363818,1.214
23,-3.535902,410.680213,455.683925,0.707279,1.330601,1.215
24,-3.039702,410.680213,455.683925,0.459146,1.906144,1.181
25,-3.087362,410.680213,455.683925,0.700578,1.544088,1.290
26,-2.439035,410.680213,455.683925,0.583294,0.539155,1.147
27,-1.969317,410.680213,455.683925,0.857886,0.649401,1.108
28,-3.897542,410.680213,455.683925,0.509780,2.182858,1.047
29,-4.489379,410.680213,455.683925,0.700424,1.988575,1.104
30,-2.187189,410.680213,455.683925,0.473662,1.381624,1.057
31,-4.158830,410.680213,455.683925,0.476526,2.809709,1.122
32,-4.021876,410.680213,455.683925,0.720773,1.957412,1.055
33,-3.125552,410.680213,455.683925,0.640640,1.441783,1.070
34,-5.426064,410.680213,455.683925,0.822066,14.258767,1.088
35,-7.766404,410.680213,455.683925,0.664560,1.775479,1.068
36,-5.519881,410.680213,455.683925,0.538719,2.606993,1.077
37,-3.907617,410.680213,455.683925,0.911249,1.589884,1.097
38,-2.259776,410.680213,455.683925,0.581240,1.697685,1.064
39,-3.387960,410.680213,455.683925,0.781744,1.021359,1.164
40,-4.244512,410.773963,478.696747,0.757063,2.832048,24.501
41,-4.666369,410.773963,478.696747,0.584937,1.404537,1.156
42,-3.383730,410.773963,478.696747,0.782806,0.903657,1.161
43,-2.371670,410.773963,478.696747,0.488002,0.827440,1.106
44,-4.317584,410.773963,478.696747,0.720741,2.430825,1.151
45,-3.002491,410.773963,478.696747,0.682795,0.724801,1.102
46,-1.227932,410.773963,478.696747,0.757282,0.563614,1.094
47,-3.027358,410.773963,478.696747,0.736596,0.877140,1.038
48,-2.119538,410.773963,478.696747,0.843879,0.998401,1.075
49,-2.930705,410.773963,478.696747,0.735097,1.763710,1.103
50,-3.571234,410.773963,478.696747,0.478581,1.264438,1.066
51,-2.891871,410.773963,478.696747,0.701970,1.302970,1.085
52,-4.619602,410.773963,478.696747,0.495976,2.409096,1.036
53,-3.425457,410.773963,478.696747,0.855036,3.574201,1.073
54,-5.068579,410.773963,478.696747,0.777661,1.199919,1.084
55,-3.107665,410.773963,478.696747,0.457448,1.402189,1.023
56,-2.103594,410.773963,478.696747,0.989160,0.524730,1.049
57,-2.418378,410.773963,478.696747,0.596204,1.589090,1.094
58,-3.989059,410.773963,478.696747,0.495217,1.995463,1.136
59,-4.175656,410.773963,478.696747,0.816722,1.488374,1.177
60,-3.292001,410.680213,446.302575,0.645056,1.506112,24.830
61,-2.380682,410.680213,446.302575,0.580686,0.998724,1.190
62,-2.230314,410.680213,446.302575,0.548515,1.687397,1.133
63,-1.524764,410.680213,446.302575,0.750662,0.645546,1.210
64,-2.579567,410.680213,446.302575,0.653532,0.682317,1.223
65,-1.941521,410.680213,446.302575,0.351430,0.918543,1.143
66,-3.758260,410.680213,446.302575,0.432180,1.664764,1.106
67,-3.121752,410.680213,446.302575,0.454369,0.966682,1.009
68,-2.569355,410.680213,446.302575,0.590122,2.174145,1.032
69,-4.475061,410.680213,446.302575,1.098071,0.928257,1.099
70,-2.790383,410.680213,446.302575,0.678163,1.607825,1.067
71,-1.914485,410.680213,446.302575,0.430230,0.795570,1.064
72,-2.766129,410.680213,446.302575,0.591027,1.018826,1.041
73,-2.387589,410.680213,446.302575,0.741979,1.097399,1.108
74,-2.956940,410.680213,446.302575,0.567995,1.097976,1.038
75,-2.250030,410.680213,446.302575,0.614463,2.268567,1.025
76,-2.648799,410.680213,446.302575,0.873343,0.560392,1.087
77,-2.527004,410.680213,446.302575,0.675391,0.905878,1.061
78,-2.353900,410.680213,446.302575,0.968390,0.667553,1.117
79,-2.243164,410.680213,446.302575,0.849189,2.023381,1.257
80,-4.595871,410.680213,452.147825,1.176569,2.081684,24.512
