update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-3.804756,409.952088,456.238425,0.438309,1.829921,2.655
1,-2.323421,409.952088,456.238425,0.752245,0.965090,0.868
2,-2.664819,409.952088,456.238425,0.668640,1.789265,0.899
3,-3.054930,409.952088,456.238425,0.720355,2.026433,0.713
4,-4.526675,409.952088,456.238425,0.514991,2.077782,0.944
5,-1.418039,409.952088,456.238425,1.067677,0.788100,0.736
6,-3.799427,409.952088,456.238425,0.799323,0.779931,0.844
7,-1.414927,409.952088,456.238425,0.608775,0.685111,0.939
8,-3.294687,409.952088,456.238425,0.911109,1.397503,0.819
9,-3.530361,409.952088,456.238425,0.686317,1.567964,0.907
10,-1.833104,409.952088,456.238425,0.805305,1.571078,0.885
11,-3.378586,409.952088,456.238425,0.907046,1.719134,0.950
12,-4.358823,409.952088,456.238425,0.766605,1.753028,0.881
13,-2.390478,409.952088,456.238425,0.983267,0.810209,0.970
14,-1.813559,409.952088,456.238425,1.097315,0.628212,0.773
15,-0.928340,409.952088,456.238425,0.665620,0.355467,0.931
16,-1.306870,409.952088,456.238425,0.695810,0.599598,0.696
17,-2.459461,409.952088,456.238425,0.880414,1.669498,0.967
18,-3.783213,409.952088,456.238425,0.837013,0.729905,0.807
19,-2.968131,409.952088,456.238425,0.730320,1.308009,0.822
20,-1.967916,410.617713,444.635000,0.549610,0.952802,2.809
21,-3.352421,410.617713,444.635000,0.615240,1.224213,0.719
22,-2.983275,410.617713,444.635000,0.713459,1.614048,0.934
23,-3.653595,410.617713,444.635000,0.388108,1.000468,0.670
24,-2.776782,410.617713,444.635000,0.561095,0.719566,0.910
25,-2.279968,410.617713,444.635000,0.905079,0.524547,0.744
26,-2.637938,410.617713,444.635000,0.696804,1.008384,0.974
27,-3.384864,410.617713,444.635000,0.770403,31.271089,0.779
28,-8.634371,410.617713,444.635000,0.974641,3.240475,1.039
29,-1.948324,410.617713,444.635000,0.700622,0.911094,0.766
30,-2.947653,410.617713,444.635000,0.558408,1.385747,0.955
31,-1.968860,410.617713,444.635000,0.646566,1.105847,0.744
32,-2.246404,410.617713,444.635000,0.800090,2.822912,0.949
33,-3.416203,410.617713,444.635000,0.745495,1.889331,0.775
34,-1.871415,410.617713,444.635000,0.754097,0.986163,0.966
35,-4.176541,410.617713,444.635000,0.884594,2.045220,0.776
36,-4.472505,410.617713,444.635000,1.087840,2.374887,1.027
37,-4.215668,410.617713,444.635000,0.492560,1.234055,0.712
38,-2.138618,410.617713,444.635000,0.480907,1.442449,0.950
39,-3.272019,410.617713,444.635000,0.716067,1.474414,0.750
40,-3.343645,419.634625,469.348175,0.838216,1.434772,2.899
41,-1.933593,419.634625,469.348175,0.421958,1.223646,0.679
42,-1.726937,419.634625,469.348175,0.738415,0.699804,0.993
43,-2.722348,419.634625,469.348175,0.655448,0.870111,0.749
44,-2.432676,419.634625,469.348175,0.327785,2.059193,0.931
45,-3.101776,419.634625,469.348175,0.774781,1.713608,0.790
46,-2.993797,419.634625,469.348175,0.851637,0.736504,1.064
47,-1.860118,419.634625,469.348175,0.716839,0.834657,0.909
48,-4.725402,419.634625,469.348175,0.718280,1.666607,1.018
49,-1.504439,419.634625,469.348175,0.719614,0.595208,0.779
50,-2.982337,419.634625,469.348175,0.690960,1.086160,0.975
51,-2.911208,419.634625,469.348175,0.568103,1.540086,0.735
52,-3.996620,419.634625,469.348175,0.703227,1.857536,0.964
53,-4.401687,419.634625,469.348175,0.514547,1.394160,0.701
54,-3.028593,419.634625,469.348175,0.721673,1.192061,0.995
55,-1.774178,419.634625,469.348175,0.902571,1.345550,0.735
56,-4.789263,419.634625,469.348175,0.787136,1.879611,1.037
57,-1.639171,419.634625,469.348175,0.731497,0.916823,0.816
58,-3.567322,419.634625,469.348175,0.551905,1.502804,0.945
59,-4.221667,419.634625,469.348175,0.557226,1.368531,0.692
