update,mean_train_return,dev_wwt_mean,entropy,value_loss,seconds
122,-1.834948,410.680213,0.736531,0.645298,1.251
123,-1.994597,410.680213,0.518105,1.142090,1.023
124,-3.148709,410.680213,0.711459,1.051337,1.275
125,-2.103481,410.680213,0.456640,0.622616,1.011
126,-2.727294,410.680213,0.698498,1.195703,1.252
127,-3.436380,410.680213,0.647480,1.606677,1.020
128,-2.364379,410.680213,0.415982,2.599923,1.232
129,-4.349298,410.680213,0.461882,2.102511,1.045
130,-2.642906,410.680213,0.544597,1.486025,1.260
131,-2.145901,410.680213,0.736232,1.193429,1.041
132,-3.153806,410.680213,0.989173,0.902891,1.302
133,-2.559633,410.680213,0.829928,2.008131,1.072
134,-4.457528,410.680213,0.605053,1.302301,1.251
135,-3.233330,410.680213,0.744270,0.861672,1.070
136,-4.369660,410.680213,0.575115,2.991833,1.272
137,-2.011858,410.680213,1.012796,0.765978,1.113
138,-2.594575,410.680213,0.688865,1.356297,1.277
139,-2.826565,410.680213,0.500456,1.286171,1.027
140,-4.729504,410.680213,0.519833,1.658754,2.252
141,-4.144145,410.680213,0.607596,1.978359,1.044
142,-1.932100,410.680213,0.815317,0.654899,1.278
143,-2.012031,410.680213,0.496902,1.043457,1.035
144,-2.862715,410.680213,0.604054,1.382233,1.329
145,-4.559509,410.680213,0.596926,1.519787,1.045
146,-1.029984,410.680213,0.777577,0.585351,1.256
147,-2.857427,410.680213,0.829401,1.613247,1.112
148,-3.046005,410.680213,0.649897,1.548166,1.052
149,-2.638738,410.680213,0.634325,0.713067,1.050
150,-3.234295,410.680213,0.291246,1.218399,1.229
151,-2.678475,410.680213,0.505610,0.685656,1.066
152,-5.060203,410.680213,0.589677,1.810519,1.287
153,-4.039888,410.680213,0.655265,4.300427,0.994
154,-2.984770,410.680213,0.353864,1.487705,1.253
155,-2.984054,410.680213,0.329267,1.366901,1.006
156,-1.540252,410.680213,0.651929,1.287291,1.271
157,-3.208811,410.680213,0.416188,1.737052,1.001
158,-3.524554,410.680213,0.946575,1.431710,1.347
159,-2.199020,410.680213,0.414035,1.173251,1.035
160,-2.520876,410.680213,0.556518,0.950046,2.282
161,-5.481717,410.680213,0.656417,2.256252,0.977
162,-4.258581,410.680213,0.583698,5.230449,1.264
163,-3.375956,410.680213,0.579644,1.249017,1.030
164,-1.274904,410.680213,0.692531,0.950711,1.260
165,-1.035198,410.680213,0.720419,0.860366,1.068
166,-3.059161,410.680213,0.534819,1.547033,1.278
167,-1.637903,410.680213,0.677159,0.600613,1.072
168,-0.983414,410.680213,0.727583,0.246013,1.375
169,-1.697402,410.680213,0.413567,1.627259,1.082
170,-4.140398,410.680213,0.428978,1.777301,1.284
171,-3.513727,410.680213,0.413222,0.715479,1.073
172,-0.679111,410.680213,0.623148,0.815090,1.270
173,-2.918056,410.680213,0.848845,1.066639,1.056
174,-1.332401,410.680213,0.536122,0.444988,1.276
175,-3.237701,410.680213,0.537173,1.865546,1.090
176,-4.111563,410.680213,0.480739,1.170550,1.262
177,-2.085102,410.680213,0.893024,4.386416,1.078
178,-5.573485,410.680213,0.567125,1.886717,1.300
179,-1.345625,410.680213,0.615160,0.865239,1.035
180,-2.004098,410.680213,0.606427,2.799174,2.338
181,-5.644297,410.680213,0.514430,1.750183,1.087
182,-2.430144,410.680213,0.741289,1.039008,1.287
183,-1.574633,410.680213,0.606322,1.119015,1.043
184,-2.495719,410.680213,0.527422,0.966685,1.317
185,-3.846820,410.680213,0.353894,1.066320,1.108
186,-2.768364,410.680213,0.374968,1.639840,1.267
187,-4.336130,410.680213,0.250257,2.012895,1.041
188,-2.949175,410.680213,0.573954,1.138192,1.329
189,-2.750017,410.680213,0.466710,1.650599,1.078
190,-1.997101,410.680213,0.451937,1.146339,1.399
191,-3.382529,410.680213,0.383986,1.257965,1.077
192,-2.871105,410.680213,0.495669,1.514826,1.416
193,-3.144770,410.680213,0.637998,1.064200,1.245
194,-0.708325,410.680213,0.865422,0.550308,1.496
195,-1.949507,410.680213,0.511024,0.779794,1.232
196,-3.208505,410.680213,0.306485,1.155408,1.289
197,-3.043161,410.680213,0.513708,1.154592,1.126
198,-2.683893,410.680213,0.437968,1.155081,1.302
199,-2.548321,410.680213,0.736493,1.278643,1.116
200,-1.254342,410.680213,0.674046,0.563397,2.392
201,-3.565055,410.680213,0.579465,1.140623,1.099
202,-1.551232,410.680213,0.932981,0.700739,1.392
203,-3.502325,410.680213,0.543678,2.679651,1.125
204,-2.903264,410.680213,0.608553,1.815506,1.328
205,-4.111669,410.680213,0.634049,1.112823,1.117
206,-2.185664,410.680213,0.707596,1.329436,1.332
207,-3.014973,410.680213,0.528534,1.306869,1.075
208,-3.303631,410.680213,0.597791,3.579679,1.365
209,-3.071093,410.680213,0.782316,1.205936,1.227
210,-2.664765,410.680213,0.375295,2.476636,1.409
211,-3.285670,410.680213,0.426458,1.461154,1.218
212,-2.718191,410.680213,0.723925,1.220395,1.491
213,-2.128556,410.680213,0.560615,0.730255,1.196
214,-2.520765,410.680213,0.578896,1.586507,1.469
215,-1.043523,410.680213,0.582680,1.216945,1.200
216,-4.753100,410.680213,0.422720,1.890023,1.594
217,-3.176125,410.680213,0.703717,2.135617,1.308
218,-4.667077,410.680213,0.310022,1.754891,1.447
219,-2.574848,410.680213,0.690948,0.855130,1.263
220,-2.412806,410.680213,0.480226,1.234730,3.041
221,-3.207993,410.680213,0.709058,1.867645,1.311
222,-3.569839,410.680213,0.323582,1.264160,1.450
223,-2.031975,410.680213,0.697980,0.679524,1.304
224,-2.517591,410.680213,0.676054,1.014696,1.554
225,-4.468971,410.680213,0.689413,1.353989,1.267
226,-3.890553,410.680213,0.496102,1.484194,1.462
227,-2.212827,410.680213,0.869231,0.823597,1.287
228,-1.413102,410.680213,0.707901,0.772964,1.405
229,-3.860855,410.680213,0.657910,0.844963,1.212
230,-1.960754,410.680213,0.610352,0.979947,1.425
231,-2.602750,410.680213,0.756479,0.508478,1.167
232,-1.227351,410.680213,0.529110,0.224932,1.440
233,-1.579999,410.680213,0.487042,0.804323,1.111
234,-3.695105,410.680213,0.413471,1.493241,1.355
235,-2.206363,410.680213,0.657287,0.418628,1.235
236,-1.883887,410.680213,0.705562,1.166197,1.294
237,-2.980425,410.680213,0.703604,1.138124,1.250
238,-2.917075,410.680213,0.680975,0.607495,1.673
239,-0.999960,410.680213,0.565937,0.674410,1.252
240,-3.087713,417.159388,0.755264,0.700323,3.131
241,-2.995812,417.159388,0.472320,1.626074,1.346
242,-2.248857,417.159388,0.270228,1.719869,1.464
243,-3.446749,417.159388,0.659755,1.133581,1.271
244,-1.347787,417.159388,0.489746,1.469402,1.115
245,-6.424864,417.159388,0.750989,2.284212,1.308
246,-4.535220,417.159388,0.576611,2.685414,1.489
247,-4.440588,417.159388,0.678428,3.492038,1.232
248,-3.379769,417.159388,0.639558,1.809296,1.523
249,-3.497074,417.159388,0.847743,2.419353,1.303
250,-3.307261,417.159388,0.758360,2.517852,1.530
251,-2.158352,417.159388,0.528865,1.901355,1.312
252,-3.888709,417.159388,0.405465,1.184656,1.520
253,-1.727088,417.159388,0.479857,1.340314,1.317
254,-3.340564,417.159388,0.601415,1.450201,1.586
255,-3.927414,417.159388,0.835703,4.357100,1.376
256,-1.731237,417.159388,0.476478,1.472482,1.525
257,-3.879991,417.159388,0.606319,1.649006,1.316
258,-3.193901,417.159388,0.496547,1.490289,1.376
259,-4.275799,417.159388,0.666214,4.559449,1.311
260,-2.271292,412.648963,0.555350,1.735013,3.129
261,-2.330040,412.648963,0.595023,1.643162,1.295
262,-3.664312,412.648963,0.609577,2.182618,1.550
263,-4.660739,412.648963,0.250683,2.141811,1.339
264,-3.583088,412.648963,0.601664,1.825300,1.518
265,-1.449407,412.648963,0.799935,0.522012,1.301
266,-2.281913,412.648963,0.577925,1.210986,1.564
267,-4.388481,412.648963,0.676570,1.418311,1.349
268,-3.576798,412.648963,0.933983,1.099670,1.574
269,-3.415245,412.648963,0.424925,1.446668,1.307
270,-1.367476,412.648963,0.408940,0.632279,1.554
271,-2.218191,412.648963,0.480145,0.808991,1.327
272,-2.428039,412.648963,0.670950,4.572249,1.563
273,-2.725239,412.648963,0.699184,0.694183,1.364
274,-1.945560,412.648963,0.598982,1.169698,1.547
275,-2.196191,412.648963,0.417214,0.646799,1.311
276,-2.670845,412.648963,0.668737,2.017789,1.541
277,-2.994307,412.648963,0.943692,0.972142,1.409
278,-3.612522,412.648963,0.456933,0.804535,1.568
279,-1.202838,412.648963,0.623599,0.744427,1.299
280,-1.731098,412.367713,0.770782,1.340866,3.290
281,-2.383001,412.367713,0.696030,0.703524,1.364
282,-2.767521,412.367713,0.807627,1.079706,1.660
283,-2.727214,412.367713,1.025193,0.537220,1.503
284,-2.607566,412.367713,0.792707,0.668762,1.646
285,-1.502522,412.367713,0.526614,0.578030,1.352
286,-3.458887,412.367713,0.541134,3.779866,1.580
287,-4.552984,412.367713,0.562379,1.290223,1.296
288,-1.863614,412.367713,0.843987,1.086276,1.397
289,-2.241826,412.367713,0.610522,0.741902,1.097
290,-2.253488,412.367713,0.649889,1.729706,1.372
291,-3.873889,412.367713,0.689086,1.284495,1.183
292,-2.270709,412.367713,0.762368,0.692597,1.531
293,-3.066054,412.367713,0.808043,1.576232,1.349
294,-0.961232,412.367713,0.640591,0.812070,1.527
295,-2.935014,412.367713,0.421512,2.496078,1.073
296,-3.070156,412.367713,0.303864,0.803088,1.289
297,-3.181449,412.367713,0.643057,1.070416,1.125
298,-3.361713,412.367713,0.338153,1.182876,1.300
299,-2.090641,412.367713,0.746838,0.599812,1.079
300,-1.422220,410.398963,0.743894,0.421728,2.420
301,-1.441803,410.398963,0.836595,0.592519,1.156
302,-4.200502,410.398963,0.495260,1.702491,1.250
303,-1.925138,410.398963,1.075706,0.534666,1.121
304,-1.118419,410.398963,0.604514,0.831119,1.286
305,-3.441154,410.398963,0.536091,0.956335,1.037
306,-1.681046,410.398963,0.513554,1.302024,1.315
307,-3.262570,410.398963,0.653342,2.097648,1.087
308,-3.839706,410.398963,0.512220,1.843204,1.307
309,-3.295846,410.398963,0.767914,1.519324,1.116
310,-3.004114,410.398963,0.798745,1.513324,1.290
311,-2.242964,410.398963,0.818822,0.702567,1.150
312,-3.233018,410.398963,0.771202,1.479403,1.351
313,-3.255999,410.398963,0.478512,1.416746,1.142
314,-1.694462,410.398963,0.471151,0.812291,1.376
315,-1.804687,410.398963,0.776816,0.799668,1.154
316,-2.163161,410.398963,0.487074,0.774671,1.364
317,-1.026323,410.398963,0.621067,1.067987,1.160
318,-3.749634,410.398963,0.393984,1.318530,1.349
319,-3.564976,410.398963,0.787896,0.841486,1.093
320,-2.694642,410.680213,0.658939,4.237542,2.338
321,-2.584536,410.680213,0.819620,1.795251,1.163
322,-3.697406,410.680213,0.612775,1.345245,1.296
323,-3.704895,410.680213,0.456569,1.850280,1.076
324,-2.968581,410.680213,0.597678,1.261099,1.300
325,-2.172815,410.680213,0.578547,1.214176,1.207
326,-3.052816,410.680213,0.616560,1.359338,1.463
327,-2.950770,410.680213,0.507921,1.149975,1.263
328,-2.273732,410.680213,0.414714,0.973103,1.478
329,-2.190109,410.680213,0.649942,0.755236,1.265
330,-1.679836,410.680213,0.625973,1.105119,1.375
331,-3.975558,410.680213,0.707374,1.294138,1.291
332,-4.113502,410.680213,0.554760,1.899380,1.535
333,-4.043523,410.680213,0.433662,2.097632,1.375
334,-3.957065,410.680213,0.581370,0.850724,1.540
335,-1.068533,410.680213,0.376461,0.789201,1.235
336,-3.649977,410.680213,0.793018,1.296431,1.630
337,-2.816814,410.680213,0.582470,0.826673,1.295
338,-1.687957,410.680213,0.850591,0.701132,1.622
339,-3.264735,410.680213,0.684965,1.706649,1.298
340,-2.049024,410.711463,0.600214,1.479329,3.213
341,-3.445971,410.711463,0.541056,1.045254,1.239
342,-3.692808,410.711463,0.561438,1.813228,1.573
343,-2.926059,410.711463,0.831680,0.859613,1.404
344,-3.823707,410.711463,0.545340,1.663794,1.538
345,-1.763441,410.711463,0.546944,0.659684,1.338
346,-1.939211,410.711463,0.238983,0.791857,1.505
347,-1.869332,410.711463,0.662753,2.355944,1.332
348,-4.264526,410.711463,0.423025,1.365166,1.485
349,-2.217542,410.711463,0.595603,1.259377,1.308
350,-3.218539,410.711463,0.607578,2.857964,1.601
351,-3.735877,410.711463,0.772300,0.943127,1.340
352,-2.309351,410.711463,0.614212,0.907891,1.532
353,-2.914698,410.711463,0.485797,0.710169,1.308
354,-2.162645,410.711463,0.849446,0.613468,1.561
355,-1.397642,410.711463,0.463086,1.503069,1.329
356,-7.033072,410.711463,0.810669,2.471354,1.659
357,-3.847582,410.711463,0.480129,1.593121,1.307
358,-3.240890,410.711463,0.624765,0.925995,1.608
359,-2.849038,410.711463,0.813490,1.751625,1.363
360,-3.149305,410.680213,0.815993,1.182010,3.285
361,-4.951538,410.680213,0.492648,1.502974,1.316
362,-1.394447,410.680213,0.666786,1.129724,1.598
363,-5.032306,410.680213,0.673367,2.035593,1.449
364,-3.121528,410.680213,0.641881,2.737302,1.457
365,-4.973222,410.680213,0.738696,2.334613,1.161
366,-4.314906,410.680213,0.502605,2.310339,1.341
367,-3.528970,410.680213,0.760676,1.403673,1.123
368,-1.865743,410.680213,0.509526,0.594715,1.306
369,-2.250520,410.680213,0.737409,1.321189,1.119
370,-4.797278,410.680213,0.363006,2.032252,1.324
371,-3.838014,410.680213,0.620236,1.232481,1.158
372,-2.160930,410.680213,0.681081,0.726920,1.499
373,-2.395895,410.680213,0.820680,1.154344,1.221
374,-2.239496,410.680213,0.422632,0.762751,1.423
375,-2.952474,410.680213,0.396802,1.139465,1.097
376,-4.116803,410.680213,0.437004,3.016008,1.276
377,-4.678411,410.680213,0.388910,2.661290,1.087
378,-2.575090,410.680213,0.684631,1.659906,1.319
379,-3.712836,410.680213,0.425231,1.957303,1.091
380,-5.147540,410.398963,0.719294,2.061707,2.407
381,-2.420051,410.398963,0.883282,0.829565,1.108
382,-1.132483,410.398963,0.418327,1.109845,1.286
383,-6.224419,410.398963,0.523989,2.282239,1.126
384,-0.875247,410.398963,0.782396,0.493327,1.307
385,-2.935184,410.398963,0.808092,0.807455,1.146
386,-2.946597,410.398963,0.385855,0.857165,1.310
387,-1.452644,410.398963,0.652321,0.984311,1.170
388,-2.366536,410.398963,0.336411,1.013529,1.560
389,-4.081581,410.398963,0.575508,1.177124,1.275
390,-3.708650,410.398963,0.441575,1.878556,1.511
391,-2.089594,410.398963,0.359185,0.748475,1.232
392,-1.999712,410.398963,0.940384,0.932803,1.607
393,-2.269688,410.398963,0.463942,1.350536,1.265
394,-4.085559,410.398963,0.409515,1.921170,1.294
395,-3.277083,410.398963,0.829300,0.897326,1.258
396,-3.987291,410.398963,0.664574,1.226824,1.577
397,-2.703964,410.398963,0.702297,1.171363,1.268
398,-3.331441,410.398963,0.703099,1.652960,1.441
399,-3.127032,410.398963,0.787060,1.004816,1.206
400,-4.095636,412.753138,0.591330,1.562215,3.109
401,-2.669229,412.753138,0.413475,1.115666,1.201
402,-2.521682,412.753138,0.597998,1.721886,1.531
403,-4.732149,412.753138,0.421513,2.431070,1.293
404,-2.918926,412.753138,0.433872,1.687767,1.517
405,-3.487226,412.753138,0.864264,1.615594,1.400
406,-3.045114,412.753138,0.416557,1.459507,1.463
407,-2.909205,412.753138,0.644003,1.360040,1.104
408,-3.531844,412.753138,0.681670,1.415306,1.357
409,-1.296869,412.753138,0.507255,0.563674,1.113
410,-1.226189,412.753138,0.546759,0.562743,1.351
411,-5.559438,412.753138,0.313439,2.989267,1.063
412,-2.423930,412.753138,0.574070,0.486836,1.433
413,-3.482123,412.753138,0.825664,1.688184,1.122
414,-2.257711,412.753138,0.818644,1.307639,1.327
415,-4.231886,412.753138,0.903662,1.431710,1.084
416,-3.271042,412.753138,0.821400,1.875096,1.357
417,-3.755185,412.753138,0.504338,1.272313,1.039
418,-2.226290,412.753138,0.752795,1.412211,1.369
419,-2.211297,412.753138,0.320135,1.177711,1.085
420,-4.454067,412.947913,0.410593,1.857697,2.307
421,-2.847803,412.947913,0.535953,2.053012,1.097
422,-3.037962,412.947913,0.548356,1.613763,1.263
423,-2.974816,412.947913,0.418403,1.409114,0.986
424,-3.347406,412.947913,0.672524,0.854984,1.293
425,-2.361210,412.947913,1.020935,0.697160,1.123
426,-2.744383,412.947913,0.622938,1.501383,1.293
427,-2.673552,412.947913,0.310552,1.026818,0.981
428,-3.121895,412.947913,0.683393,1.339979,1.301
429,-3.666569,412.947913,0.628268,0.958437,1.015
430,-3.827012,412.947913,0.595763,1.513525,1.268
431,-2.492210,412.947913,0.721881,0.957583,1.009
432,-1.756442,412.947913,0.400053,0.807034,1.259
433,-4.071087,412.947913,0.550622,1.794395,1.025
434,-2.544862,412.947913,0.631586,1.514068,1.311
435,-4.189399,412.947913,0.623152,2.035852,1.036
436,-2.515848,412.947913,1.012138,1.494323,1.318
437,-3.691954,412.947913,0.449707,2.263098,1.070
438,-1.637661,412.947913,0.513337,0.967334,1.347
439,-3.130275,412.947913,0.741195,1.565430,1.014
440,-3.349024,414.770838,0.634290,1.407546,2.332
441,-4.221792,414.770838,0.818105,2.420103,1.026
442,-3.622956,414.770838,0.497625,1.863542,1.232
443,-2.364352,414.770838,0.363965,1.766598,1.053
444,-4.399568,414.770838,0.697042,1.127111,1.331
445,-2.061923,414.770838,0.440724,1.232087,1.001
446,-2.769267,414.770838,0.800205,1.306017,1.292
447,-2.681877,414.770838,0.668707,1.287610,1.059
448,-4.041192,414.770838,0.432691,0.795114,1.265
449,-1.979765,414.770838,0.408517,0.415361,1.037
450,-3.698743,414.770838,0.446401,1.463557,1.246
451,-1.874879,414.770838,0.625180,1.091747,1.050
452,-5.132615,414.770838,0.435177,3.078594,1.256
453,-2.989845,414.770838,0.371368,0.888093,1.033
454,-2.039912,414.770838,0.818757,1.452622,1.298
455,-1.778909,414.770838,0.693068,0.882786,1.011
456,-3.525643,414.770838,0.383827,1.935468,1.234
457,-5.226087,414.770838,0.729181,1.534595,1.032
458,-2.554533,414.770838,0.812775,1.658596,1.314
459,-2.258561,414.770838,0.522256,0.762149,1.052
460,-2.268221,422.961788,0.674502,0.956083,2.288
461,-4.815559,422.961788,0.596339,2.935412,1.010
462,-2.522875,422.961788,0.696698,0.853000,1.247
463,-0.886795,422.961788,0.580009,1.243240,1.017
464,-2.202239,422.961788,0.393294,0.867862,1.325
465,-4.354141,422.961788,0.290937,1.183268,0.932
466,-2.699170,422.961788,0.655460,0.922586,1.302
467,-3.743590,422.961788,0.234608,1.586023,0.965
468,-3.315614,422.961788,0.693525,1.287031,1.303
469,-5.003611,422.961788,0.492973,1.723963,1.026
470,-1.667822,422.961788,0.946286,1.643303,1.328
471,-5.400104,422.961788,0.701540,1.725656,0.992
472,-3.297219,422.961788,0.491494,1.583346,1.096
473,-4.726376,422.961788,0.352013,1.536262,1.008
474,-3.794780,422.961788,0.590764,1.637485,1.279
475,-4.441978,422.961788,0.663555,4.318173,1.027
476,-1.678187,422.961788,0.810585,0.720082,1.295
477,-2.539769,422.961788,0.588536,1.370549,1.020
478,-2.698388,422.961788,1.128581,0.672999,1.384
479,-3.507757,422.961788,0.535431,1.067945,1.054
480,-3.540725,414.989238,0.701036,5.073394,2.378
481,-4.457624,414.989238,0.643574,1.103272,1.065
482,-1.865016,414.989238,0.741323,1.025363,1.305
483,-1.137416,414.989238,0.605056,0.664929,1.046
484,-3.154657,414.989238,0.684498,2.172204,1.315
485,-2.829888,414.989238,0.552437,1.319976,1.048
486,-1.892467,414.989238,0.661083,1.627032,1.305
487,-4.242603,414.989238,0.408861,1.341693,0.993
488,-3.678870,414.989238,0.646008,1.756920,1.328
489,-3.581963,414.989238,0.533151,1.358172,1.087
490,-4.048110,414.989238,0.539279,1.162027,1.364
491,-2.034516,414.989238,0.475369,1.102604,1.043
492,-3.800659,414.989238,0.630782,1.459520,1.331
493,-1.515280,414.989238,0.752045,1.546423,1.115
494,-2.032034,414.989238,0.729736,2.151872,1.148
495,-3.947222,414.989238,0.637548,0.772587,1.098
496,-2.513645,414.989238,0.426651,0.552464,1.294
497,-2.456923,414.989238,0.364683,1.236210,1.085
498,-3.416321,414.989238,0.436727,1.143008,1.345
499,-3.000399,414.989238,0.504286,1.665921,1.269
500,-3.575764,411.558663,0.509447,1.927546,3.156
501,-2.227731,411.558663,0.631312,5.269059,1.232
502,-7.008662,411.558663,0.512055,3.147470,1.504
503,-1.951418,411.558663,0.564057,1.258703,1.268
504,-3.420602,411.558663,0.816081,1.304789,1.524
505,-0.666334,411.558663,0.759568,0.553759,1.252
506,-1.985970,411.558663,0.777031,0.709688,1.506
507,-3.401858,411.558663,0.781777,1.899643,1.257
508,-2.734149,411.558663,0.339108,1.148352,1.467
509,-2.410298,411.558663,0.457867,1.232332,1.231
510,-3.839377,411.558663,0.626534,1.143300,1.482
511,-2.577792,411.558663,0.793344,1.814017,1.293
512,-2.703859,411.558663,0.562812,1.338572,1.551
513,-2.161897,411.558663,0.717587,0.603740,1.279
514,-1.553112,411.558663,0.521813,1.429287,1.528
515,-3.762921,411.558663,0.815509,1.069862,1.290
