update,mean_train_return,dev_wwt_mean,entropy,value_loss,seconds
511,-2.640543,409.528138,0.570176,2.785422,1.014
512,-3.501435,409.528138,0.640547,1.395773,1.370
513,-1.878120,409.528138,0.641029,1.018906,1.006
514,-1.376100,409.528138,0.679101,0.344555,1.331
515,-0.651184,409.528138,0.842138,0.421313,1.095
516,-2.288434,409.528138,0.332341,0.956293,1.325
517,-4.028802,409.528138,0.765305,0.998875,1.039
518,-2.539494,409.528138,0.818395,0.992038,1.331
519,-2.120668,409.528138,0.794805,1.975133,1.073
520,-4.924301,410.680213,0.489669,2.976930,2.184
521,-4.753313,410.680213,0.820405,1.613380,1.077
522,-3.196348,410.680213,0.554914,1.804726,1.395
523,-4.853953,410.680213,0.755578,2.050344,1.127
524,-4.673075,410.680213,0.652364,3.210003,1.561
525,-2.491015,410.680213,0.605983,1.345721,1.179
526,-2.020862,410.680213,0.325519,1.434987,1.507
527,-1.872454,410.680213,0.441819,1.055589,1.203
528,-4.390393,410.680213,0.398078,2.216167,1.474
529,-2.122092,410.680213,0.615682,0.839598,1.134
530,-3.050920,410.680213,0.748438,1.318782,1.474
531,-4.365054,410.680213,0.622335,1.647121,0.999
532,-2.366184,410.680213,0.826150,1.312996,1.356
533,-2.783068,410.680213,0.913631,1.308148,1.042
534,-3.996423,410.680213,0.597311,3.330293,1.322
535,-4.797985,410.680213,0.638286,1.939655,1.059
536,-3.880450,410.680213,0.800721,1.619670,1.358
537,-1.823893,410.680213,0.698431,0.662972,1.135
538,-1.215641,410.680213,0.791320,1.010252,1.381
539,-5.246184,410.680213,0.702903,2.501323,1.059
540,-3.237431,410.711463,0.668864,1.638086,2.418
541,-3.860528,410.711463,0.547022,1.785406,1.049
542,-2.403467,410.711463,0.449486,2.284604,1.550
543,-5.162264,410.711463,0.345327,2.269940,1.131
544,-3.794203,410.711463,0.590070,1.287609,1.595
545,-3.357616,410.711463,0.689756,1.568509,1.195
546,-3.118998,410.711463,0.605525,1.292345,1.529
547,-2.038954,410.711463,0.503274,1.686094,1.132
548,-2.988107,410.711463,0.419244,0.829960,1.501
549,-1.464665,410.711463,0.559941,0.770134,1.067
550,-3.629147,410.711463,0.648759,1.487758,1.354
551,-1.784933,410.711463,0.304444,1.292891,1.050
552,-4.028141,410.711463,0.372429,1.833250,1.299
553,-4.333545,410.711463,0.287738,1.433678,0.986
554,-2.402731,410.711463,0.610260,0.954427,1.341
555,-1.306537,410.711463,0.387500,1.004210,0.974
556,-3.374469,410.711463,0.450345,0.767367,1.302
557,-3.321300,410.711463,0.651978,1.606035,1.001
558,-2.876797,410.711463,1.017095,0.855210,1.375
559,-2.383607,410.711463,0.255802,0.501178,1.025
560,-2.953161,409.528138,0.601931,0.476565,2.369
561,-3.155358,409.528138,1.008033,0.827527,1.077
562,-2.351430,409.528138,0.712598,1.142684,1.377
563,-5.315227,409.528138,0.986388,2.169992,1.064
564,-2.866603,409.528138,0.610555,0.915691,1.324
565,-2.457732,409.528138,0.720424,1.528095,0.994
566,-2.701561,409.528138,0.570364,0.938941,1.311
567,-3.012794,409.528138,0.599099,1.079996,1.002
568,-2.377094,409.528138,0.797547,0.965378,1.359
569,-1.801929,409.528138,0.794349,1.201712,1.054
570,-3.517507,409.528138,0.900040,2.187816,1.422
571,-3.360009,409.528138,0.647707,1.394377,1.019
572,-3.776822,409.528138,0.826505,1.762836,1.375
573,-2.325430,409.528138,0.832964,0.863887,1.039
574,-1.730175,409.528138,0.672601,0.856417,1.339
575,-3.103531,409.528138,0.599747,1.682214,1.012
576,-4.360878,409.528138,0.551726,1.797826,1.413
577,-4.801732,409.528138,0.513264,2.611698,1.140
578,-2.130608,409.528138,0.984104,1.731671,1.493
579,-4.414831,409.528138,0.803538,5.033261,1.079
580,-3.699855,409.903138,0.409392,2.452960,2.305
581,-4.829114,409.903138,0.732559,2.331299,1.024
582,-3.894145,409.903138,0.643401,2.454077,1.324
583,-2.321130,409.903138,0.653118,1.613100,1.029
584,-2.753835,409.903138,0.689193,1.557143,1.352
585,-3.864326,409.903138,0.651517,2.163661,1.112
586,-2.409932,409.903138,0.479475,1.753439,1.537
587,-3.819437,409.903138,0.611488,1.820379,1.284
588,-2.903596,409.903138,0.610082,1.043522,1.529
589,-3.413063,409.903138,1.092462,2.249994,1.283
590,-3.268740,409.903138,0.704129,1.796264,1.591
591,-3.231174,409.903138,0.380947,1.559807,1.069
592,-2.101716,409.903138,0.568348,0.862130,1.325
593,-2.221292,409.903138,0.775542,0.769011,1.018
594,-3.723461,409.903138,0.597964,1.329212,1.358
595,-2.274969,409.903138,0.527628,1.158100,0.997
596,-3.988404,409.903138,0.445756,1.417416,1.279
597,-1.503292,409.903138,0.710300,1.024312,1.038
598,-3.739029,409.903138,0.758928,1.178022,1.390
599,-3.353479,409.653138,0.677515,1.604780,2.097
