update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-1.025349,431.629388,532.451850,0.808221,0.264880,2.875
1,-2.164626,431.629388,532.451850,0.626857,1.702961,1.074
2,-3.401316,431.629388,532.451850,0.523152,0.480661,1.046
3,-1.480981,431.629388,532.451850,0.548996,0.601570,0.710
4,-1.692824,431.629388,532.451850,0.601456,0.818272,1.032
5,-3.846800,431.629388,532.451850,0.662398,2.287934,0.730
6,-2.935130,431.629388,532.451850,0.647854,0.903237,1.028
7,-2.241946,431.629388,532.451850,0.935851,1.364720,0.770
8,-2.492637,431.629388,532.451850,0.759139,1.142561,1.063
9,-2.568130,431.629388,532.451850,0.660664,0.792609,0.744
10,-3.045604,431.629388,532.451850,0.700319,1.942663,1.066
11,-4.057253,431.629388,532.451850,1.111270,1.258628,0.800
12,-1.234713,431.629388,532.451850,0.506839,1.083843,1.025
13,-2.504320,431.629388,532.451850,0.590785,1.312066,0.709
14,-4.036084,431.629388,532.451850,0.500884,1.356452,1.038
15,-3.229489,431.629388,532.451850,0.721562,2.658139,0.739
16,-3.579357,431.629388,532.451850,0.511274,1.322647,1.036
17,-3.206857,431.629388,532.451850,0.470024,2.980511,0.711
18,-3.342033,431.629388,532.451850,0.266713,1.650829,1.010
19,-3.807849,431.629388,532.451850,0.406965,1.820157,0.690
20,-2.039570,426.007837,524.015287,0.525843,4.796846,2.863
21,-3.940150,426.007837,524.015287,0.759824,2.652658,0.725
22,-4.457915,426.007837,524.015287,0.449766,1.924574,1.004
23,-2.851575,426.007837,524.015287,0.455312,1.693324,0.720
24,-2.926343,426.007837,524.015287,0.215877,2.119543,1.013
25,-4.824423,426.007837,524.015287,0.432254,2.567750,0.703
26,-2.837624,426.007837,524.015287,0.822084,1.180447,1.057
27,-3.394599,426.007837,524.015287,0.519705,2.186502,0.777
28,-3.644840,426.007837,524.015287,0.559112,2.594203,1.031
29,-4.398158,426.007837,524.015287,0.533558,2.510274,0.729
30,-2.680197,426.007837,524.015287,0.578088,1.937876,1.020
31,-3.871392,426.007837,524.015287,0.657902,2.254394,0.733
32,-2.489470,426.007837,524.015287,0.862722,1.731802,1.145
33,-2.753150,426.007837,524.015287,0.595616,1.542090,0.738
34,-1.848060,426.007837,524.015287,0.708607,1.271804,1.045
35,-3.401796,426.007837,524.015287,0.663994,1.549644,0.726
36,-3.217574,426.007837,524.015287,0.526754,1.742755,1.003
37,-3.159788,426.007837,524.015287,0.568073,1.558788,0.744
38,-3.659243,426.007837,524.015287,0.622465,1.907084,1.056
39,-3.420135,426.007837,524.015287,0.694623,1.688188,0.738
40,-4.222064,424.201588,541.961556,0.466190,2.475643,2.870
41,-3.313427,424.201588,541.961556,0.616561,1.246833,0.728
42,-1.248683,424.201588,541.961556,0.510211,1.406488,1.025
43,-3.758994,424.201588,541.961556,0.614251,1.952775,0.726
44,-2.846631,424.201588,541.961556,0.513378,1.605004,1.037
45,-2.387627,424.201588,541.961556,0.564944,0.939445,0.732
46,-2.001660,424.201588,541.961556,0.383705,1.071294,1.007
47,-2.455738,424.201588,541.961556,0.857420,1.273053,0.754
48,-3.241913,424.201588,541.961556,0.503121,1.279380,1.015
49,-2.772397,424.201588,541.961556,0.588376,1.512717,0.747
50,-5.399570,424.201588,541.961556,0.681640,2.022813,1.082
51,-1.539324,424.201588,541.961556,0.997251,0.564039,0.765
52,-1.866264,424.201588,541.961556,0.601084,1.127013,1.034
53,-2.412894,424.201588,541.961556,0.610734,1.022422,0.754
54,-4.068852,424.201588,541.961556,0.476920,2.122026,1.067
55,-3.181779,424.201588,541.961556,0.596649,1.789608,0.750
56,-2.980059,424.201588,541.961556,0.512864,1.275874,1.044
57,-2.506717,424.201588,541.961556,0.454719,1.870294,0.707
58,-3.945561,424.201588,541.961556,0.494832,2.193687,1.019
59,-2.741021,424.201588,541.961556,0.293136,1.509145,0.715
60,-3.870554,411.582988,462.132450,0.612763,1.344764,2.920
61,-2.136147,411.582988,462.132450,0.478443,2.079699,0.720
62,-4.762386,411.582988,462.132450,0.437830,3.283507,1.034
63,-5.117086,411.582988,462.132450,0.679170,2.277183,0.767
64,-3.757086,411.582988,462.132450,0.293766,2.273746,1.016
65,-2.419406,411.582988,462.132450,0.434330,2.131254,0.710
66,-3.571227,411.582988,462.132450,0.616249,1.102332,1.037
67,-2.259722,411.582988,462.132450,0.962444,1.104537,0.763
68,-2.652950,411.582988,462.132450,0.642980,1.142754,1.038
69,-1.879533,411.582988,462.132450,0.737519,1.158589,0.735
70,-1.750328,411.582988,462.132450,0.474652,0.802784,1.042
71,-2.321489,411.582988,462.132450,0.474829,1.789606,0.738
72,-1.862197,411.582988,462.132450,0.681722,1.496574,1.070
73,-4.517538,411.582988,462.132450,0.526660,2.183620,0.719
74,-3.177433,411.582988,462.132450,0.567398,1.651390,1.083
75,-3.183505,411.582988,462.132450,0.720988,1.218127,0.760
76,-3.476480,411.582988,462.132450,0.784568,1.262555,1.047
77,-2.858499,411.582988,462.132450,0.673549,1.438982,0.786
78,-4.207073,411.582988,462.132450,0.513066,2.297700,1.017
79,-3.040473,411.582988,462.132450,0.664671,1.683809,0.747
80,-2.940078,410.978813,447.393937,0.608581,1.616317,2.859
81,-4.277444,410.978813,447.393937,0.662749,3.483769,0.743
82,-4.190463,410.978813,447.393937,0.475480,2.375291,1.052
83,-1.731177,410.978813,447.393937,0.727707,0.879814,0.757
84,-1.426914,410.978813,447.393937,0.829731,1.387131,1.074
85,-1.846677,410.978813,447.393937,0.608329,0.579832,0.713
86,-2.178587,410.978813,447.393937,0.702844,1.648016,1.047
87,-4.527006,410.978813,447.393937,0.661316,1.182627,0.761
88,-1.453013,410.978813,447.393937,0.594287,0.941755,1.064
89,-4.392738,410.978813,447.393937,0.833304,2.424272,0.771
90,-3.628970,410.978813,447.393937,0.683953,0.838361,1.052
91,-1.140853,410.978813,447.393937,0.619102,0.955778,0.751
92,-2.799208,410.978813,447.393937,0.503338,0.719184,1.028
93,-3.934091,410.978813,447.393937,0.753718,1.487763,0.758
94,-3.238483,410.978813,447.393937,0.453770,2.486544,1.056
95,-3.773206,410.978813,447.393937,0.544151,2.282832,0.757
96,-3.587343,410.978813,447.393937,0.600989,1.896293,1.034
97,-3.791996,410.978813,447.393937,1.084003,1.959796,0.802
98,-2.210336,410.978813,447.393937,0.755532,1.260091,1.110
99,-3.546011,410.978813,447.393937,0.717404,2.337635,0.771
100,-2.700263,419.763075,515.425287,0.542985,2.149032,2.870
101,-3.080301,419.763075,515.425287,0.644121,1.869680,0.755
102,-4.697584,419.763075,515.425287,0.829235,1.517739,1.039
103,-2.808006,419.763075,515.425287,0.524972,1.766589,0.750
104,-3.718755,419.763075,515.425287,0.397370,2.271982,1.014
105,-2.150468,419.763075,515.425287,0.589110,1.467530,0.740
106,-1.380042,419.763075,515.425287,0.745617,1.064560,1.027
107,-3.365837,419.763075,515.425287,0.484148,1.844431,0.748
108,-3.338312,419.763075,515.425287,0.332408,4.737303,1.028
109,-5.976460,419.763075,515.425287,0.544474,2.302391,0.714
110,-2.045205,419.763075,515.425287,0.641651,0.949266,1.043
111,-2.943693,419.763075,515.425287,0.398652,3.142219,0.745
112,-4.325806,419.763075,515.425287,0.610730,1.668881,1.044
113,-2.966323,419.763075,515.425287,0.439553,1.803053,0.722
114,-2.493151,419.763075,515.425287,0.804132,1.156344,1.064
115,-2.557596,419.763075,515.425287,0.865346,1.320331,0.776
116,-3.183740,419.763075,515.425287,0.714915,1.377192,1.069
117,-2.336727,419.763075,515.425287,0.334023,1.267844,0.694
118,-3.131627,419.763075,515.425287,0.503943,1.501311,1.038
119,-1.821619,419.763075,515.425287,0.660914,1.236552,0.755
120,-4.315381,410.680213,441.784163,0.559641,2.013563,2.861
121,-3.044167,410.680213,441.784163,0.799646,1.371749,0.758
122,-1.896800,410.680213,441.784163,0.741603,0.839282,1.095
123,-1.994597,410.680213,441.784163,0.528450,1.384273,0.763
124,-3.148709,410.680213,441.784163,0.715091,1.288597,1.057
125,-2.103481,410.680213,441.784163,0.460766,0.791446,0.770
126,-2.740109,410.680213,441.784163,0.707974,1.402869,1.035
127,-3.436380,410.680213,441.784163,0.656441,1.916930,0.744
128,-2.364595,410.680213,441.784163,0.422181,3.097410,1.018
129,-4.349298,410.680213,441.784163,0.465947,2.255298,0.745
130,-2.643477,410.680213,441.784163,0.549044,1.715153,1.031
131,-2.141457,410.680213,441.784163,0.741323,1.524512,0.755
132,-3.153806,410.680213,441.784163,0.994128,1.116180,1.066
133,-2.589633,410.680213,441.784163,0.832952,2.400487,0.801
134,-4.459403,410.680213,441.784163,0.611209,1.611534,1.014
135,-3.256406,410.680213,441.784163,0.750276,1.088919,0.763
136,-4.369660,410.680213,441.784163,0.578799,3.410659,1.042
137,-2.011233,410.680213,441.784163,1.014964,0.951948,0.817
138,-2.594575,410.680213,441.784163,0.691307,1.627530,1.067
139,-2.826565,410.680213,441.784163,0.505440,1.647454,0.727
140,-4.725684,410.680213,441.669375,0.523098,2.028065,2.858
141,-3.989317,410.680213,441.669375,0.612724,2.144809,0.732
142,-1.949130,410.680213,441.669375,0.821548,0.899230,1.073
143,-2.012031,410.680213,441.669375,0.501321,1.294150,0.718
144,-2.863517,410.680213,441.669375,0.610808,1.564674,1.042
145,-4.557691,410.680213,441.669375,0.602767,1.766611,0.743
146,-1.060535,410.680213,441.669375,0.783045,0.764687,1.032
147,-2.859649,410.680213,441.669375,0.831725,1.971787,0.851
148,-3.048504,410.680213,441.669375,0.658599,1.742981,1.033
149,-2.638738,410.680213,441.669375,0.642047,0.952872,0.739
150,-3.255040,410.680213,441.669375,0.295528,1.611699,1.007
151,-2.676332,410.680213,441.669375,0.511188,0.897026,0.769
152,-5.059586,410.680213,441.669375,0.597049,2.357344,1.044
153,-4.039888,410.680213,441.669375,0.661660,4.757633,0.744
154,-2.984770,410.680213,441.669375,0.358399,1.725131,1.011
155,-2.984187,410.680213,441.669375,0.334927,1.579297,0.725
156,-1.540252,410.680213,441.669375,0.655340,1.487209,1.047
157,-3.208811,410.680213,441.669375,0.421025,2.085515,0.727
158,-3.491328,410.680213,441.669375,0.954643,1.532651,1.084
159,-2.200131,410.680213,441.669375,0.418065,1.540567,0.735
160,-2.520876,410.680213,443.252575,0.562396,1.191730,2.875
161,-5.444704,410.680213,443.252575,0.662945,2.501622,0.719
162,-4.294009,410.680213,443.252575,0.587922,5.900333,1.047
163,-3.375980,410.680213,443.252575,0.583265,1.604314,0.753
164,-1.275107,410.680213,443.252575,0.696496,1.245351,1.019
165,-1.053198,410.680213,443.252575,0.723819,1.052684,0.743
166,-3.059161,410.680213,443.252575,0.538069,1.745184,1.050
167,-1.650403,410.680213,443.252575,0.678365,0.812899,0.788
168,-0.983414,410.680213,443.252575,0.727970,0.416133,1.064
169,-1.697402,410.680213,443.252575,0.413772,2.066891,0.717
170,-4.140398,410.680213,443.252575,0.429770,2.298154,1.054
171,-3.534095,410.680213,443.252575,0.413819,0.974955,0.714
172,-0.677168,410.680213,443.252575,0.621724,0.961007,1.092
173,-2.919908,410.680213,443.252575,0.850419,1.291975,0.740
174,-1.328205,410.680213,443.252575,0.536070,0.615428,1.031
175,-3.237701,410.680213,443.252575,0.537635,2.247214,0.716
176,-4.111563,410.680213,443.252575,0.480512,1.373363,0.987
177,-2.085102,410.680213,443.252575,0.894099,4.846336,0.774
178,-5.573485,410.680213,443.252575,0.565316,2.288029,1.049
