update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-2.766331,422.091887,504.033450,0.866637,0.910475,24.309
1,-2.003049,422.091887,504.033450,0.762229,0.346262,1.113
2,-2.136774,422.091887,504.033450,0.966300,0.541467,1.184
3,-1.307212,422.091887,504.033450,0.490852,0.836001,1.254
4,-3.967951,422.091887,504.033450,0.565238,1.664677,1.267
5,-2.617072,422.091887,504.033450,0.700671,0.895414,1.333
6,-1.881162,422.091887,504.033450,0.694411,1.346986,1.287
7,-4.144066,422.091887,504.033450,0.870910,1.191239,1.332
8,-2.000881,422.091887,504.033450,0.854158,1.711220,1.312
9,-15.103969,422.091887,504.033450,0.857064,66.632756,1.339
10,-3.120232,422.091887,504.033450,0.659583,1.381201,1.336
11,-3.130478,422.091887,504.033450,0.599694,1.708855,1.279
12,-2.595164,422.091887,504.033450,0.815550,1.657499,1.257
13,-3.552826,422.091887,504.033450,0.697464,1.687698,1.152
14,-2.585522,422.091887,504.033450,0.773427,1.481073,1.249
15,-4.363262,422.091887,504.033450,0.992313,1.314062,1.318
16,-3.162515,422.091887,504.033450,0.388266,1.776277,1.222
17,-3.340505,422.091887,504.033450,0.882106,1.404590,1.336
18,-6.266065,422.091887,504.033450,0.649532,2.162936,1.266
19,-3.233314,422.091887,504.033450,0.709346,2.444380,1.143
20,-4.209314,419.534388,462.184075,0.766808,2.057670,23.632
21,-1.799584,419.534388,462.184075,0.835996,1.766198,1.124
22,-3.472557,419.534388,462.184075,0.379753,1.802029,1.076
23,-3.056232,419.534388,462.184075,0.633772,1.480571,1.131
24,-2.666337,419.534388,462.184075,0.529246,1.377222,1.111
25,-2.759390,419.534388,462.184075,0.557706,1.047186,1.088
26,-2.225654,419.534388,462.184075,0.586604,0.969713,1.192
27,-3.366995,419.534388,462.184075,0.522495,1.372513,1.060
28,-4.810931,419.534388,462.184075,0.920317,2.577239,1.150
29,-2.673844,419.534388,462.184075,1.107382,1.645445,1.168
30,-3.416682,419.534388,462.184075,0.749237,2.125827,1.181
31,-6.706868,419.534388,462.184075,0.574548,3.048169,1.119
32,-3.757891,419.534388,462.184075,0.819095,2.209491,1.122
33,-3.122688,419.534388,462.184075,0.728472,1.441271,1.143
34,-3.360342,419.534388,462.184075,0.836400,1.731001,1.126
35,-2.566674,419.534388,462.184075,0.421838,0.634979,1.143
36,-3.138011,419.534388,462.184075,0.632934,1.250272,1.124
37,-2.900552,419.534388,462.184075,0.872849,0.450474,1.151
38,-3.644153,419.534388,462.184075,0.561544,1.305106,1.120
39,-2.248010,419.534388,462.184075,0.569726,1.056237,1.150
40,-3.510992,419.581950,465.570813,0.739474,1.391253,23.712
41,-2.390781,419.581950,465.570813,0.963592,1.151700,1.250
42,-3.676778,419.581950,465.570813,0.500000,2.184960,1.169
43,-4.446105,419.581950,465.570813,0.599063,2.630659,1.238
44,-4.293859,419.581950,465.570813,0.593968,1.868039,1.166
45,-4.077541,419.581950,465.570813,0.639267,1.493702,1.157
46,-3.446775,419.581950,465.570813,0.970432,1.795873,1.194
47,-1.642303,419.581950,465.570813,0.435378,0.868447,1.119
48,-3.805783,419.581950,465.570813,0.847301,1.641663,1.164
49,-2.629905,419.581950,465.570813,1.024159,1.336646,1.292
50,-2.942130,419.581950,465.570813,0.524472,1.227475,1.158
51,-2.470227,419.581950,465.570813,1.018645,0.869010,1.208
52,-2.885299,419.581950,465.570813,0.662718,2.027041,1.066
53,-2.208786,419.581950,465.570813,0.461138,29.563066,1.178
54,-7.688981,419.581950,465.570813,0.702453,2.287149,1.188
55,-2.535162,419.581950,465.570813,0.797540,0.693806,1.206
56,-1.444251,419.581950,465.570813,0.648894,1.504112,1.166
57,-3.101735,419.581950,465.570813,0.781816,1.289330,1.220
58,-4.320443,419.581950,465.570813,0.791333,1.961764,1.219
59,-1.926233,419.581950,465.570813,0.895280,0.476535,1.176
60,-0.809459,426.784388,490.995600,1.128889,0.498061,23.682
61,-1.866563,426.784388,490.995600,0.507155,0.671002,1.119
62,-2.277021,426.784388,490.995600,0.792107,1.055525,1.240
63,-2.457234,426.784388,490.995600,0.694516,0.926775,1.122
64,-1.743735,426.784388,490.995600,0.634719,1.174386,1.125
65,-4.663482,426.784388,490.995600,0.642550,1.969912,1.129
66,-2.549232,426.784388,490.995600,0.518545,1.057095,1.113
67,-9.474671,426.784388,490.995600,0.485735,21.023320,1.127
68,-3.153177,426.784388,490.995600,0.651732,1.823369,1.109
69,-4.654803,426.784388,490.995600,0.458927,2.613254,1.133
70,-3.561125,426.784388,490.995600,0.461235,1.787450,1.106
71,-1.934583,426.784388,490.995600,0.744713,1.189683,1.084
72,-0.948450,426.784388,490.995600,0.765701,1.156754,1.085
73,-3.880574,426.784388,490.995600,0.751820,1.264287,1.127
74,-2.056083,426.784388,490.995600,0.624005,0.757971,1.141
75,-3.126962,426.784388,490.995600,0.718921,1.750862,1.142
76,-3.730500,426.784388,490.995600,0.948824,1.278678,1.156
77,-2.981345,426.784388,490.995600,0.639265,1.482312,1.133
78,-2.982013,426.784388,490.995600,0.493821,0.811008,1.100
79,-3.319100,426.784388,490.995600,0.602265,1.298781,1.165
80,-1.382799,419.471888,466.810450,0.706627,1.109491,23.673
81,-3.007281,419.471888,466.810450,0.609993,1.139927,1.134
82,-2.499615,419.471888,466.810450,0.461632,1.119213,1.191
83,-3.088573,419.471888,466.810450,0.460420,0.783753,1.116
84,-2.478788,419.471888,466.810450,0.633972,1.510169,1.116
85,-1.846039,419.471888,466.810450,0.917228,0.496157,1.153
86,-3.614493,419.471888,466.810450,0.684550,1.864109,1.121
87,-3.397837,419.471888,466.810450,0.848034,1.393769,1.219
88,-3.282566,419.471888,466.810450,0.512167,1.263910,1.143
89,-1.975437,419.471888,466.810450,0.700801,1.130306,1.192
90,-3.542770,419.471888,466.810450,0.592625,1.686478,1.073
91,-3.978568,419.471888,466.810450,0.593909,1.726434,1.056
92,-3.487038,419.471888,466.810450,0.778274,1.966918,1.073
93,-1.703968,419.471888,466.810450,0.760289,1.719157,1.131
94,-2.517998,419.471888,466.810450,1.134080,0.518152,1.175
95,-1.310147,419.471888,466.810450,0.701102,0.955036,1.108
96,-4.038048,419.471888,466.810450,0.898157,1.482893,1.130
97,-3.092271,419.471888,466.810450,0.873782,1.039693,1.144
98,-4.801663,419.471888,466.810450,0.540696,2.762870,1.120
99,-6.074888,419.471888,466.810450,0.852139,6.530113,1.185
100,-6.897293,417.159388,464.517475,0.794287,1.835774,23.745
101,-2.053885,417.159388,464.517475,0.541604,0.755202,1.136
102,-3.532405,417.159388,464.517475,0.462140,2.059427,1.105
103,-2.934249,417.159388,464.517475,0.733669,1.400481,1.118
104,-3.239239,417.159388,464.517475,0.463593,2.098885,1.110
105,-4.366272,417.159388,464.517475,0.578076,1.773349,1.115
106,-2.316284,417.159388,464.517475,0.439301,1.904141,1.123
107,-5.393369,417.159388,464.517475,0.717468,1.505148,1.136
108,-3.004796,417.159388,464.517475,0.498474,1.291189,1.131
109,-3.118088,417.159388,464.517475,0.977442,5.231484,1.166
110,-2.169051,417.159388,464.517475,0.833474,1.471610,1.069
111,-3.108638,417.159388,464.517475,0.655103,2.211833,1.071
112,-3.922235,417.159388,464.517475,0.653556,2.081941,1.099
113,-4.642467,417.159388,464.517475,0.560281,19.404649,1.129
114,-7.614400,417.159388,464.517475,0.655888,3.601714,1.133
115,-4.130080,417.159388,464.517475,0.594007,1.925437,1.155
116,-4.639868,417.159388,464.517475,0.398567,3.252142,1.191
117,-4.113458,417.159388,464.517475,0.666809,3.484709,1.185
118,-9.443698,417.159388,464.517475,0.899227,19.481675,1.322
119,-3.512431,417.159388,464.517475,0.446852,1.963794,1.186
120,-2.303982,425.409388,478.720600,1.038781,1.476944,23.456
121,-4.374831,425.409388,478.720600,0.532422,1.750400,0.999
122,-2.873365,425.409388,478.720600,0.826193,1.105629,1.202
123,-1.186018,425.409388,478.720600,0.572813,0.462503,1.180
124,-3.466146,425.409388,478.720600,0.505606,1.370674,1.203
125,-2.786980,425.409388,478.720600,0.628831,1.182812,1.176
126,-3.908643,425.409388,478.720600,0.688544,3.443084,1.222
127,-3.795474,425.409388,478.720600,0.607858,2.457295,1.168
128,-5.294405,425.409388,478.720600,0.592135,1.778236,1.221
129,-4.575094,425.409388,478.720600,0.645588,3.272722,1.169
130,-4.785555,425.409388,478.720600,0.699765,1.421201,1.118
131,-1.225850,425.409388,478.720600,0.655890,1.803775,1.179
132,-4.532407,425.409388,478.720600,0.951485,1.589341,1.238
133,-2.554343,425.409388,478.720600,0.739496,1.411037,1.169
134,-3.496676,425.409388,478.720600,0.691201,1.443252,1.182
135,-2.530215,425.409388,478.720600,0.727531,1.241690,1.193
136,-2.510982,425.409388,478.720600,0.767580,1.239524,1.222
137,-3.896445,425.409388,478.720600,0.653345,1.848613,1.165
138,-1.791166,425.409388,478.720600,0.852437,1.202767,1.197
139,-3.420668,425.409388,478.720600,0.698695,1.162302,1.256
140,-2.020151,418.971888,459.889588,0.593513,0.501601,23.827
141,-0.900630,418.971888,459.889588,0.673612,1.011381,1.218
142,-2.576984,418.971888,459.889588,0.720776,0.586386,1.210
143,-1.942344,418.971888,459.889588,0.688592,0.798567,1.176
144,-1.751080,418.971888,459.889588,0.747719,0.661667,1.128
145,-3.310798,418.971888,459.889588,0.640562,1.335583,1.200
146,-3.352086,418.971888,459.889588,0.814551,1.082171,1.185
147,-3.273669,418.971888,459.889588,0.696181,2.017213,1.125
148,-4.346848,418.971888,459.889588,1.065510,1.525104,1.162
149,-1.742517,418.971888,459.889588,0.651641,1.002391,1.090
150,-4.422985,418.971888,459.889588,0.594766,4.405428,1.105
151,-3.663255,418.971888,459.889588,0.751402,2.652200,1.213
152,-1.912414,418.971888,459.889588,0.583339,1.463006,1.154
153,-4.873905,418.971888,459.889588,0.664537,1.712122,1.212
154,-3.682400,418.971888,459.889588,0.814803,1.626193,1.212
155,-4.194866,418.971888,459.889588,0.756821,2.055373,1.182
156,-6.131701,418.971888,459.889588,0.742754,3.897291,1.175
157,-4.936621,418.971888,459.889588,1.089430,3.006662,1.262
158,-3.126099,418.971888,459.889588,0.358217,2.181899,1.150
159,-0.633190,418.971888,459.889588,0.614970,0.624919,1.171
160,-2.355593,410.836463,435.909938,0.728717,0.711040,23.916
161,-3.686060,410.836463,435.909938,0.766062,1.110272,1.219
162,-2.461015,410.836463,435.909938,0.616870,0.860996,1.126
163,-3.448473,410.836463,435.909938,0.261195,1.561501,1.088
164,-5.910103,410.836463,435.909938,0.650929,1.744648,1.092
165,-2.148444,410.836463,435.909938,0.822599,1.225240,1.142
166,-3.894717,410.836463,435.909938,0.421646,1.447130,1.116
167,-2.660812,410.836463,435.909938,0.787330,1.169712,1.068
168,-2.444680,410.836463,435.909938,0.469985,1.601208,1.026
169,-3.332600,410.836463,435.909938,0.429256,0.713823,1.038
170,-1.604266,410.836463,435.909938,0.493096,5.549387,1.155
171,-4.577722,410.836463,435.909938,0.854993,1.192448,1.126
172,-2.133724,410.836463,435.909938,0.825229,1.001987,1.139
173,-1.901749,410.836463,435.909938,0.919232,0.555119,1.169
174,-3.120322,410.836463,435.909938,0.538677,1.827605,1.107
175,-1.965764,410.836463,435.909938,0.456249,1.144243,1.132
176,-3.598940,410.836463,435.909938,0.499757,0.928898,1.087
177,-3.064368,410.836463,435.909938,1.091267,0.931051,1.200
178,-4.180168,410.836463,435.909938,0.873283,1.001958,1.151
179,-2.478607,410.836463,435.909938,0.950144,3.920163,1.165
180,-3.954258,410.680213,439.533338,0.782590,2.583322,23.468
181,-4.924158,410.680213,439.533338,0.721537,1.555711,1.180
182,-2.737242,410.680213,439.533338,0.440119,0.608430,1.115
183,-0.822741,410.680213,439.533338,0.478770,1.226787,1.185
184,-3.996120,410.680213,439.533338,0.419305,1.750635,1.070
185,-1.960245,410.680213,439.533338,0.689789,0.908185,1.135
186,-1.843138,410.680213,439.533338,0.497493,0.879931,1.110
187,-3.362865,410.680213,439.533338,0.598139,1.527250,1.157
188,-3.635730,410.680213,439.533338,0.468761,1.336637,1.018
189,-2.312058,410.680213,439.533338,0.779609,1.776843,1.078
190,-6.188565,410.680213,439.533338,0.501923,3.861974,1.108
191,-2.391674,410.680213,439.533338,0.529053,4.928954,1.132
192,-4.096554,410.680213,439.533338,0.676316,1.543777,1.116
193,-2.296729,410.680213,439.533338,0.921549,1.310110,1.126
194,-2.929995,410.680213,439.533338,0.465637,1.957565,1.095
195,-5.677745,410.680213,439.533338,0.559945,2.553640,1.142
196,-2.865747,410.680213,439.533338,0.403509,1.294247,1.065
197,-1.672182,410.680213,439.533338,0.732389,1.064025,1.133
198,-4.515753,410.680213,439.533338,0.722007,1.391411,1.143
199,-2.838541,410.680213,439.533338,0.589268,1.366084,1.151
200,-4.692794,410.680213,441.514075,0.334757,2.102280,23.386
201,-2.749231,410.680213,441.514075,0.477581,1.067163,1.150
202,-5.726381,410.680213,441.514075,0.423516,2.437637,1.106
203,-3.088325,410.680213,441.514075,0.547758,2.219520,1.115
204,-5.603556,410.680213,441.514075,0.638868,2.516609,1.144
205,-2.569357,410.680213,441.514075,0.660476,1.633956,1.118
206,-2.727223,410.680213,441.514075,0.506287,1.688424,1.136
207,-3.141099,410.680213,441.514075,0.892834,1.456274,1.243
208,-2.428221,410.680213,441.514075,0.677271,0.614054,1.103
209,-3.652851,410.680213,441.514075,0.230388,2.237872,1.010
210,-3.649739,410.680213,441.514075,0.391749,0.659397,1.079
211,-1.932071,410.680213,441.514075,0.801203,1.627474,1.128
212,-4.403563,410.680213,441.514075,0.770422,4.600986,1.183
213,-3.143550,410.680213,441.514075,0.698923,1.307427,1.140
214,-4.600481,410.680213,441.514075,0.670048,3.778852,1.132
