id,regime,campus,size,method,seed,cap,twt,feasible
c09_replay_150_0123_m0.6,replay-tight,9,150,pfifo,301,,336.0,1
c09_replay_150_0123_m0.6,replay-tight,9,150,mor,301,,336.0,1
c09_replay_150_0123_m0.6,replay-tight,9,150,random,301,,336.0,1
c09_replay_150_0123_m0.6,replay-tight,9,150,rl301,301,64,336.0,1
c09_replay_150_0123_m0.6,replay-tight,9,150,rl301,301,256,336.0,1
c09_replay_150_0123_m0.6,replay-tight,9,150,rl302,302,64,336.0,1
c09_replay_150_0123_m0.6,replay-tight,9,150,rl302,302,256,336.0,1
c09_replay_150_0123_m0.6,replay-tight,9,150,rl303,303,64,336.0,1
c09_replay_150_0123_m0.6,replay-tight,9,150,rl303,303,256,336.0,1
c09_replay_150_0122_m0.8,replay-tight,9,150,edd,301,,24.0,1
c09_replay_150_0122_m0.8,replay-tight,9,150,wspt,301,,24.0,1
c09_replay_150_0122_m0.8,replay-tight,9,150,atc,301,,24.0,1
c09_replay_150_0122_m0.8,replay-tight,9,150,pfifo,301,,24.0,1
c09_replay_150_0122_m0.8,replay-tight,9,150,mor,301,,24.0,1
c09_replay_150_0122_m0.8,replay-tight,9,150,random,301,,24.0,1
c09_replay_150_0122_m0.8,replay-tight,9,150,rl301,301,64,24.0,1
c09_replay_150_0122_m0.8,replay-tight,9,150,rl301,301,256,24.0,1
c09_replay_150_0122_m0.8,replay-tight,9,150,rl302,302,64,24.0,1
c09_replay_150_0122_m0.8,replay-tight,9,150,rl302,302,256,24.0,1
c09_replay_150_0122_m0.8,replay-tight,9,150,rl303,303,64,24.0,1
c09_replay_150_0122_m0.8,replay-tight,9,150,rl303,303,256,24.0,1
c09_replay_150_0124_m0.6,replay-tight,9,150,edd,301,,6.0,1
c09_replay_150_0124_m0.6,replay-tight,9,150,wspt,301,,6.0,1
c09_replay_150_0124_m0.6,replay-tight,9,150,atc,301,,6.0,1
c09_replay_150_0124_m0.6,replay-tight,9,150,pfifo,301,,6.0,1
c09_replay_150_0124_m0.6,replay-tight,9,150,mor,301,,6.0,1
c09_replay_150_0124_m0.6,replay-tight,9,150,random,301,,6.0,1
c09_replay_150_0124_m0.6,replay-tight,9,150,rl301,301,64,6.0,1
c09_replay_150_0124_m0.6,replay-tight,9,150,rl301,301,256,6.0,1
c09_replay_150_0124_m0.6,replay-tight,9,150,rl302,302,64,6.0,1
c09_replay_150_0124_m0.6,replay-tight,9,150,rl302,302,256,6.0,1
c09_replay_150_0124_m0.6,replay-tight,9,150,rl303,303,64,6.0,1
c09_replay_150_0124_m0.6,replay-tight,9,150,rl303,303,256,6.0,1
c09_replay_150_0125_m0.8,replay-tight,9,150,edd,301,,95.0,1
c09_replay_150_0125_m0.8,replay-tight,9,150,wspt,301,,95.0,1
c09_replay_150_0125_m0.8,replay-tight,9,150,atc,301,,95.0,1
c09_replay_150_0125_m0.8,replay-tight,9,150,pfifo,301,,95.0,1
c09_replay_150_0125_m0.8,replay-tight,9,150,mor,301,,95.0,1
c09_replay_150_0125_m0.8,replay-tight,9,150,random,301,,95.0,1
c09_replay_150_0125_m0.8,replay-tight,9,150,rl301,301,64,95.0,1
c09_replay_150_0125_m0.8,replay-tight,9,150,rl301,301,256,95.0,1
c09_replay_150_0125_m0.8,replay-tight,9,150,rl302,302,64,95.0,1
c09_replay_150_0125_m0.8,replay-tight,9,150,rl302,302,256,95.0,1
c09_replay_150_0125_m0.8,replay-tight,9,150,rl303,303,64,95.0,1
c09_replay_150_0125_m0.8,replay-tight,9,150,rl303,303,256,95.0,1
c09_replay_150_0126_m0.8,replay-tight,9,150,edd,301,,0.0,1
c09_replay_150_0126_m0.8,replay-tight,9,150,wspt,301,,0.0,1
c09_replay_150_0126_m0.8,replay-tight,9,150,atc,301,,0.0,1
c09_replay_150_0126_m0.8,replay-tight,9,150,pfifo,301,,0.0,1
c09_replay_150_0126_m0.8,replay-tight,9,150,mor,301,,0.0,1
c09_replay_150_0126_m0.8,replay-tight,9,150,random,301,,0.0,1
c09_replay_150_0126_m0.8,replay-tight,9,150,rl301,301,64,0.0,1
c09_replay_150_0126_m0.8,replay-tight,9,150,rl301,301,256,0.0,1
c09_replay_150_0126_m0.8,replay-tight,9,150,rl302,302,64,0.0,1
c09_replay_150_0126_m0.8,replay-tight,9,150,rl302,302,256,0.0,1
c09_replay_150_0126_m0.8,replay-tight,9,150,rl303,303,64,0.0,1
c09_replay_150_0126_m0.8,replay-tight,9,150,rl303,303,256,0.0,1
c09_replay_150_0127_m0.6,replay-tight,9,150,edd,301,,2.000000000000014,1
c09_replay_150_0127_m0.6,replay-tight,9,150,wspt,301,,2.000000000000014,1
c09_replay_150_0127_m0.6,replay-tight,9,150,atc,301,,2.000000000000014,1
c09_replay_150_0127_m0.6,replay-tight,9,150,pfifo,301,,2.000000000000014,1
c09_replay_150_0127_m0.6,replay-tight,9,150,mor,301,,2.000000000000014,1
c09_replay_150_0127_m0.6,replay-tight,9,150,random,301,,2.000000000000014,1
c09_replay_150_0127_m0.6,replay-tight,9,150,rl301,301,64,2.000000000000014,1
c09_replay_150_0127_m0.6,replay-tight,9,150,rl301,301,256,2.000000000000014,1
c09_replay_150_0127_m0.6,replay-tight,9,150,rl302,302,64,2.000000000000014,1
c09_replay_150_0127_m0.6,replay-tight,9,150,rl302,302,256,2.000000000000014,1
c09_replay_150_0127_m0.6,replay-tight,9,150,rl303,303,64,2.000000000000014,1
c09_replay_150_0127_m0.6,replay-tight,9,150,rl303,303,256,2.000000000000014,1
c09_replay_150_0126_m0.6,replay-tight,9,150,edd,301,,0.0,1
c09_replay_150_0126_m0.6,replay-tight,9,150,wspt,301,,0.0,1
c09_replay_150_0126_m0.6,replay-tight,9,150,atc,301,,0.0,1
c09_replay_150_0126_m0.6,replay-tight,9,150,pfifo,301,,0.0,1
c09_replay_150_0126_m0.6,replay-tight,9,150,mor,301,,0.0,1
c09_replay_150_0126_m0.6,replay-tight,9,150,random,301,,0.0,1
c09_replay_150_0126_m0.6,replay-tight,9,150,rl301,301,64,0.0,1
c09_replay_150_0126_m0.6,replay-tight,9,150,rl301,301,256,0.0,1
c09_replay_150_0126_m0.6,replay-tight,9,150,rl302,302,64,0.0,1
c09_replay_150_0126_m0.6,replay-tight,9,150,rl302,302,256,0.0,1
c09_replay_150_0126_m0.6,replay-tight,9,150,rl303,303,64,0.0,1
c09_replay_150_0126_m0.6,replay-tight,9,150,rl303,303,256,0.0,1
c09_replay_150_0124_m0.8,replay-tight,9,150,edd,301,,6.0,1
c09_replay_150_0124_m0.8,replay-tight,9,150,wspt,301,,6.0,1
c09_replay_150_0124_m0.8,replay-tight,9,150,atc,301,,6.0,1
c09_replay_150_0124_m0.8,replay-tight,9,150,pfifo,301,,6.0,1
c09_replay_150_0124_m0.8,replay-tight,9,150,mor,301,,6.0,1
c09_replay_150_0124_m0.8,replay-tight,9,150,random,301,,6.0,1
c09_replay_150_0124_m0.8,replay-tight,9,150,rl301,301,64,6.0,1
c09_replay_150_0124_m0.8,replay-tight,9,150,rl301,301,256,6.0,1
c09_replay_150_0124_m0.8,replay-tight,9,150,rl302,302,64,6.0,1
c09_replay_150_0124_m0.8,replay-tight,9,150,rl302,302,256,6.0,1
c09_replay_150_0124_m0.8,replay-tight,9,150,rl303,303,64,6.0,1
c09_replay_150_0124_m0.8,replay-tight,9,150,rl303,303,256,6.0,1
c09_replay_150_0128_m0.6,replay-tight,9,150,edd,301,,379.4592,1
c09_replay_150_0128_m0.6,replay-tight,9,150,wspt,301,,379.4592,1
c09_replay_150_0128_m0.6,replay-tight,9,150,atc,301,,379.4592,1
c09_replay_150_0128_m0.6,replay-tight,9,150,pfifo,301,,379.4592,1
c09_replay_150_0128_m0.6,replay-tight,9,150,mor,301,,379.4592,1
c09_replay_150_0128_m0.6,replay-tight,9,150,random,301,,379.4592,1
c09_replay_150_0128_m0.6,replay-tight,9,150,rl301,301,64,379.4592,1
c09_replay_150_0128_m0.6,replay-tight,9,150,rl301,301,256,379.4592,1
c09_replay_150_0128_m0.6,replay-tight,9,150,rl302,302,64,379.4592,1
c09_replay_150_0128_m0.6,replay-tight,9,150,rl302,302,256,379.4592,1
c09_replay_150_0128_m0.6,replay-tight,9,150,rl303,303,64,379.4592,1
c09_replay_150_0128_m0.6,replay-tight,9,150,rl303,303,256,379.4592,1
c09_replay_150_0125_m0.6,replay-tight,9,150,edd,301,,95.0,1
c09_replay_150_0125_m0.6,replay-tight,9,150,wspt,301,,95.0,1
c09_replay_150_0125_m0.6,replay-tight,9,150,atc,301,,95.0,1
c09_replay_150_0125_m0.6,replay-tight,9,150,pfifo,301,,95.0,1
c09_replay_150_0125_m0.6,replay-tight,9,150,mor,301,,95.0,1
c09_replay_150_0125_m0.6,replay-tight,9,150,random,301,,95.0,1
c09_replay_150_0125_m0.6,replay-tight,9,150,rl301,301,64,95.0,1
c09_replay_150_0125_m0.6,replay-tight,9,150,rl301,301,256,95.0,1
c09_replay_150_0125_m0.6,replay-tight,9,150,rl302,302,64,95.0,1
c09_replay_150_0125_m0.6,replay-tight,9,150,rl302,302,256,95.0,1
c09_replay_150_0125_m0.6,replay-tight,9,150,rl303,303,64,95.0,1
c09_replay_150_0125_m0.6,replay-tight,9,150,rl303,303,256,95.0,1
c09_replay_150_0129_m0.6,replay-tight,9,150,edd,301,,182.6668,1
c09_replay_150_0129_m0.6,replay-tight,9,150,wspt,301,,182.6668,1
c09_replay_150_0129_m0.6,replay-tight,9,150,atc,301,,182.6668,1
c09_replay_150_0129_m0.6,replay-tight,9,150,pfifo,301,,182.6668,1
c09_replay_150_0129_m0.6,replay-tight,9,150,mor,301,,182.6668,1
c09_replay_150_0129_m0.6,replay-tight,9,150,random,301,,182.6668,1
c09_replay_150_0129_m0.6,replay-tight,9,150,rl301,301,64,182.6668,1
c09_replay_150_0129_m0.6,replay-tight,9,150,rl301,301,256,182.6668,1
c09_replay_150_0129_m0.6,replay-tight,9,150,rl302,302,64,182.6668,1
c09_replay_150_0129_m0.6,replay-tight,9,150,rl302,302,256,182.6668,1
c09_replay_150_0129_m0.6,replay-tight,9,150,rl303,303,64,182.6668,1
c09_replay_150_0129_m0.6,replay-tight,9,150,rl303,303,256,182.6668,1
c09_replay_150_0127_m0.8,replay-tight,9,150,edd,301,,2.000000000000014,1
c09_replay_150_0127_m0.8,replay-tight,9,150,wspt,301,,2.000000000000014,1
c09_replay_150_0127_m0.8,replay-tight,9,150,atc,301,,2.000000000000014,1
c09_replay_150_0127_m0.8,replay-tight,9,150,pfifo,301,,2.000000000000014,1
c09_replay_150_0127_m0.8,replay-tight,9,150,mor,301,,2.000000000000014,1
c09_replay_150_0127_m0.8,replay-tight,9,150,random,301,,2.000000000000014,1
c09_replay_150_0127_m0.8,replay-tight,9,150,rl301,301,64,2.000000000000014,1
c09_replay_150_0127_m0.8,replay-tight,9,150,rl301,301,256,2.000000000000014,1
c09_replay_150_0127_m0.8,replay-tight,9,150,rl302,302,64,2.000000000000014,1
c09_replay_150_0127_m0.8,replay-tight,9,150,rl302,302,256,2.000000000000014,1
c09_replay_150_0127_m0.8,replay-tight,9,150,rl303,303,64,2.000000000000014,1
c09_replay_150_0127_m0.8,replay-tight,9,150,rl303,303,256,2.000000000000014,1
c09_replay_150_0128_m0.8,replay-tight,9,150,edd,301,,379.4592,1
c09_replay_150_0128_m0.8,replay-tight,9,150,wspt,301,,379.4592,1
c09_replay_150_0128_m0.8,replay-tight,9,150,atc,301,,379.4592,1
c09_replay_150_0128_m0.8,replay-tight,9,150,pfifo,301,,379.4592,1
c09_replay_150_0128_m0.8,replay-tight,9,150,mor,301,,379.4592,1
c09_replay_150_0128_m0.8,replay-tight,9,150,random,301,,379.4592,1
c09_replay_150_0128_m0.8,replay-tight,9,150,rl301,301,64,379.4592,1
c09_replay_150_0128_m0.8,replay-tight,9,150,rl301,301,256,379.4592,1
c09_replay_150_0128_m0.8,replay-tight,9,150,rl302,302,64,379.4592,1
c09_replay_150_0128_m0.8,replay-tight,9,150,rl302,302,256,379.4592,1
c09_replay_150_0128_m0.8,replay-tight,9,150,rl303,303,64,379.4592,1
c09_replay_150_0128_m0.8,replay-tight,9,150,rl303,303,256,379.4592,1
c09_replay_150_0129_m0.8,replay-tight,9,150,edd,301,,18.0,1
c09_replay_150_0129_m0.8,replay-tight,9,150,wspt,301,,18.0,1
c09_replay_150_0129_m0.8,replay-tight,9,150,atc,301,,18.0,1
c09_replay_150_0129_m0.8,replay-tight,9,150,pfifo,301,,18.0,1
c09_replay_150_0129_m0.8,replay-tight,9,150,mor,301,,18.0,1
c09_replay_150_0129_m0.8,replay-tight,9,150,random,301,,18.0,1
c09_replay_150_0129_m0.8,replay-tight,9,150,rl301,301,64,18.0,1
c09_replay_150_0129_m0.8,replay-tight,9,150,rl301,301,256,18.0,1
c09_replay_150_0129_m0.8,replay-tight,9,150,rl302,302,64,18.0,1
c09_replay_150_0129_m0.8,replay-tight,9,150,rl302,302,256,18.0,1
c09_replay_150_0129_m0.8,replay-tight,9,150,rl303,303,64,18.0,1
c09_replay_150_0129_m0.8,replay-tight,9,150,rl303,303,256,18.0,1
c09_replay_150_0132_m0.6,replay-tight,9,150,edd,301,,316.0,1
c09_replay_150_0132_m0.6,replay-tight,9,150,wspt,301,,316.0,1
c09_replay_150_0132_m0.6,replay-tight,9,150,atc,301,,316.0,1
c09_replay_150_0132_m0.6,replay-tight,9,150,pfifo,301,,316.0,1
c09_replay_150_0132_m0.6,replay-tight,9,150,mor,301,,520.0,1
c09_replay_150_0132_m0.6,replay-tight,9,150,random,301,,460.0,1
c09_replay_150_0132_m0.6,replay-tight,9,150,rl301,301,64,316.0,1
c09_replay_150_0132_m0.6,replay-tight,9,150,rl301,301,256,316.0,1
c09_replay_150_0132_m0.6,replay-tight,9,150,rl302,302,64,316.0,1
c09_replay_150_0132_m0.6,replay-tight,9,150,rl302,302,256,316.0,1
c09_replay_150_0132_m0.6,replay-tight,9,150,rl303,303,64,316.0,1
c09_replay_150_0132_m0.6,replay-tight,9,150,rl303,303,256,316.0,1
c09_replay_150_0131_m0.8,replay-tight,9,150,edd,301,,0.0,1
c09_replay_150_0131_m0.8,replay-tight,9,150,wspt,301,,0.0,1
c09_replay_150_0131_m0.8,replay-tight,9,150,atc,301,,0.0,1
c09_replay_150_0131_m0.8,replay-tight,9,150,pfifo,301,,0.0,1
c09_replay_150_0131_m0.8,replay-tight,9,150,mor,301,,0.0,1
c09_replay_150_0131_m0.8,replay-tight,9,150,random,301,,0.0,1
c09_replay_150_0131_m0.8,replay-tight,9,150,rl301,301,64,0.0,1
c09_replay_150_0131_m0.8,replay-tight,9,150,rl301,301,256,0.0,1
c09_replay_150_0131_m0.8,replay-tight,9,150,rl302,302,64,0.0,1
c09_replay_150_0131_m0.8,replay-tight,9,150,rl302,302,256,0.0,1
c09_replay_150_0131_m0.8,replay-tight,9,150,rl303,303,64,0.0,1
c09_replay_150_0131_m0.8,replay-tight,9,150,rl303,303,256,0.0,1
c09_replay_150_0132_m0.8,replay-tight,9,150,edd,301,,316.0,1
c09_replay_150_0132_m0.8,replay-tight,9,150,wspt,301,,316.0,1
c09_replay_150_0132_m0.8,replay-tight,9,150,atc,301,,316.0,1
c09_replay_150_0132_m0.8,replay-tight,9,150,pfifo,301,,316.0,1
c09_replay_150_0132_m0.8,replay-tight,9,150,mor,301,,448.0,1
c09_replay_150_0132_m0.8,replay-tight,9,150,random,301,,384.0,1
c09_replay_150_0132_m0.8,replay-tight,9,150,rl301,301,64,316.0,1
c09_replay_150_0132_m0.8,replay-tight,9,150,rl301,301,256,316.0,1
c09_replay_150_0132_m0.8,replay-tight,9,150,rl302,302,64,316.0,1
c09_replay_150_0132_m0.8,replay-tight,9,150,rl302,302,256,316.0,1
c09_replay_150_0132_m0.8,replay-tight,9,150,rl303,303,64,316.0,1
c09_replay_150_0132_m0.8,replay-tight,9,150,rl303,303,256,316.0,1
c09_replay_150_0134_m0.6,replay-tight,9,150,edd,301,,116.73320000000001,1
c09_replay_150_0134_m0.6,replay-tight,9,150,wspt,301,,116.73320000000001,1
c09_replay_150_0134_m0.6,replay-tight,9,150,atc,301,,116.73320000000001,1
c09_replay_150_0134_m0.6,replay-tight,9,150,pfifo,301,,116.73320000000001,1
c09_replay_150_0134_m0.6,replay-tight,9,150,mor,301,,466.7332,1
c09_replay_150_0134_m0.6,replay-tight,9,150,random,301,,118.73320000000001,1
c09_replay_150_0134_m0.6,replay-tight,9,150,rl301,301,64,116.73320000000001,1
c09_replay_150_0134_m0.6,replay-tight,9,150,rl301,301,256,116.73320000000001,1
c09_replay_150_0134_m0.6,replay-tight,9,150,rl302,302,64,116.73320000000001,1
c09_replay_150_0134_m0.6,replay-tight,9,150,rl302,302,256,116.73320000000001,1
c09_replay_150_0134_m0.6,replay-tight,9,150,rl303,303,64,118.73320000000001,1
c09_replay_150_0134_m0.6,replay-tight,9,150,rl303,303,256,118.73320000000001,1
c09_replay_150_0131_m0.6,replay-tight,9,150,edd,301,,0.0,1
c09_replay_150_0131_m0.6,replay-tight,9,150,wspt,301,,0.0,1
c09_replay_150_0131_m0.6,replay-tight,9,150,atc,301,,0.0,1
c09_replay_150_0131_m0.6,replay-tight,9,150,pfifo,301,,0.0,1
c09_replay_150_0131_m0.6,replay-tight,9,150,mor,301,,0.0,1
c09_replay_150_0131_m0.6,replay-tight,9,150,random,301,,0.0,1
c09_replay_150_0131_m0.6,replay-tight,9,150,rl301,301,64,0.0,1
c09_replay_150_0131_m0.6,replay-tight,9,150,rl301,301,256,0.0,1
c09_replay_150_0131_m0.6,replay-tight,9,150,rl302,302,64,0.0,1
c09_replay_150_0131_m0.6,replay-tight,9,150,rl302,302,256,0.0,1
c09_replay_150_0131_m0.6,replay-tight,9,150,rl303,303,64,0.0,1
c09_replay_150_0131_m0.6,replay-tight,9,150,rl303,303,256,0.0,1
c09_replay_150_0130_m0.8,replay-tight,9,150,edd,301,,144.0,1
c09_replay_150_0130_m0.8,replay-tight,9,150,wspt,301,,160.0,1
c09_replay_150_0130_m0.8,replay-tight,9,150,atc,301,,144.0,1
c09_replay_150_0130_m0.8,replay-tight,9,150,pfifo,301,,144.0,1
c09_replay_150_0130_m0.8,replay-tight,9,150,mor,301,,144.0,1
c09_replay_150_0130_m0.8,replay-tight,9,150,random,301,,144.0,1
c09_replay_150_0130_m0.8,replay-tight,9,150,rl301,301,64,144.0,1
c09_replay_150_0130_m0.8,replay-tight,9,150,rl301,301,256,144.0,1
c09_replay_150_0130_m0.8,replay-tight,9,150,rl302,302,64,144.0,1
c09_replay_150_0130_m0.8,replay-tight,9,150,rl302,302,256,144.0,1
c09_replay_150_0130_m0.8,replay-tight,9,150,rl303,303,64,144.0,1
c09_replay_150_0130_m0.8,replay-tight,9,150,rl303,303,256,144.0,1
c09_replay_150_0130_m0.6,replay-tight,9,150,edd,301,,144.0,1
c09_replay_150_0130_m0.6,replay-tight,9,150,wspt,301,,160.0,1
c09_replay_150_0130_m0.6,replay-tight,9,150,atc,301,,144.0,1
c09_replay_150_0130_m0.6,replay-tight,9,150,pfifo,301,,144.0,1
c09_replay_150_0130_m0.6,replay-tight,9,150,mor,301,,144.0,1
c09_replay_150_0130_m0.6,replay-tight,9,150,random,301,,144.0,1
c09_replay_150_0130_m0.6,replay-tight,9,150,rl301,301,64,144.0,1
c09_replay_150_0130_m0.6,replay-tight,9,150,rl301,301,256,144.0,1
c09_replay_150_0130_m0.6,replay-tight,9,150,rl302,302,64,144.0,1
c09_replay_150_0130_m0.6,replay-tight,9,150,rl302,302,256,144.0,1
c09_replay_150_0130_m0.6,replay-tight,9,150,rl303,303,64,144.0,1
c09_replay_150_0130_m0.6,replay-tight,9,150,rl303,303,256,144.0,1
c09_replay_150_0133_m0.8,replay-tight,9,150,edd,301,,0.0,1
c09_replay_150_0133_m0.8,replay-tight,9,150,wspt,301,,0.0,1
c09_replay_150_0133_m0.8,replay-tight,9,150,atc,301,,0.0,1
c09_replay_150_0133_m0.8,replay-tight,9,150,pfifo,301,,0.0,1
c09_replay_150_0133_m0.8,replay-tight,9,150,mor,301,,0.0,1
c09_replay_150_0133_m0.8,replay-tight,9,150,random,301,,0.0,1
c09_replay_150_0133_m0.8,replay-tight,9,150,rl301,301,64,0.0,1
c09_replay_150_0133_m0.8,replay-tight,9,150,rl301,301,256,0.0,1
c09_replay_150_0133_m0.8,replay-tight,9,150,rl302,302,64,0.0,1
c09_replay_150_0133_m0.8,replay-tight,9,150,rl302,302,256,0.0,1
c09_replay_150_0133_m0.8,replay-tight,9,150,rl303,303,64,0.0,1
c09_replay_150_0133_m0.8,replay-tight,9,150,rl303,303,256,0.0,1
c09_replay_150_0135_m0.8,replay-tight,9,150,edd,301,,100.6668,1
c09_replay_150_0135_m0.8,replay-tight,9,150,wspt,301,,100.6668,1
c09_replay_150_0135_m0.8,replay-tight,9,150,atc,301,,100.6668,1
c09_replay_150_0135_m0.8,replay-tight,9,150,pfifo,301,,100.6668,1
c09_replay_150_0135_m0.8,replay-tight,9,150,mor,301,,100.6668,1
c09_replay_150_0135_m0.8,replay-tight,9,150,random,301,,100.0,1
c09_replay_150_0135_m0.8,replay-tight,9,150,rl301,301,64,100.6668,1
c09_replay_150_0135_m0.8,replay-tight,9,150,rl301,301,256,100.6668,1
c09_replay_150_0135_m0.8,replay-tight,9,150,rl302,302,64,100.6668,1
c09_replay_150_0135_m0.8,replay-tight,9,150,rl302,302,256,100.6668,1
c09_replay_150_0135_m0.8,replay-tight,9,150,rl303,303,64,100.6668,1
c09_replay_150_0135_m0.8,replay-tight,9,150,rl303,303,256,100.6668,1
c09_replay_150_0135_m0.6,replay-tight,9,150,edd,301,,102.6668,1
c09_replay_150_0135_m0.6,replay-tight,9,150,wspt,301,,107.5336,1
c09_replay_150_0135_m0.6,replay-tight,9,150,atc,301,,101.6,1
c09_replay_150_0135_m0.6,replay-tight,9,150,pfifo,301,,102.6668,1
c09_replay_150_0135_m0.6,replay-tight,9,150,mor,301,,101.6,1
c09_replay_150_0135_m0.6,replay-tight,9,150,random,301,,107.5336,1
c09_replay_150_0135_m0.6,replay-tight,9,150,rl301,301,64,101.6,1
c09_replay_150_0135_m0.6,replay-tight,9,150,rl301,301,256,101.6,1
c09_replay_150_0135_m0.6,replay-tight,9,150,rl302,302,64,101.6,1
c09_replay_150_0135_m0.6,replay-tight,9,150,rl302,302,256,101.6,1
c09_replay_150_0135_m0.6,replay-tight,9,150,rl303,303,64,101.6,1
c09_replay_150_0135_m0.6,replay-tight,9,150,rl303,303,256,101.6,1
c09_replay_150_0133_m0.6,replay-tight,9,150,edd,301,,0.0,1
c09_replay_150_0133_m0.6,replay-tight,9,150,wspt,301,,0.0,1
c09_replay_150_0133_m0.6,replay-tight,9,150,atc,301,,0.0,1
c09_replay_150_0133_m0.6,replay-tight,9,150,pfifo,301,,0.0,1
c09_replay_150_0133_m0.6,replay-tight,9,150,mor,301,,0.0,1
c09_replay_150_0133_m0.6,replay-tight,9,150,random,301,,0.0,1
c09_replay_150_0133_m0.6,replay-tight,9,150,rl301,301,64,0.0,1
c09_replay_150_0133_m0.6,replay-tight,9,150,rl301,301,256,0.0,1
c09_replay_150_0133_m0.6,replay-tight,9,150,rl302,302,64,0.0,1
c09_replay_150_0133_m0.6,replay-tight,9,150,rl302,302,256,0.0,1
c09_replay_150_0133_m0.6,replay-tight,9,150,rl303,303,64,0.0,1
c09_replay_150_0133_m0.6,replay-tight,9,150,rl303,303,256,0.0,1
c09_replay_150_0136_m0.6,replay-tight,9,150,edd,301,,0.0,1
c09_replay_150_0136_m0.6,replay-tight,9,150,wspt,301,,0.0,1
c09_replay_150_0136_m0.6,replay-tight,9,150,atc,301,,0.0,1
c09_replay_150_0136_m0.6,replay-tight,9,150,pfifo,301,,0.0,1
c09_replay_150_0136_m0.6,replay-tight,9,150,mor,301,,0.0,1
c09_replay_150_0136_m0.6,replay-tight,9,150,random,301,,0.0,1
c09_replay_150_0136_m0.6,replay-tight,9,150,rl301,301,64,0.0,1
c09_replay_150_0136_m0.6,replay-tight,9,150,rl301,301,256,0.0,1
c09_replay_150_0136_m0.6,replay-tight,9,150,rl302,302,64,0.0,1
c09_replay_150_0136_m0.6,replay-tight,9,150,rl302,302,256,0.0,1
c09_replay_150_0136_m0.6,replay-tight,9,150,rl303,303,64,0.0,1
c09_replay_150_0136_m0.6,replay-tight,9,150,rl303,303,256,0.0,1
c09_replay_150_0138_m0.6,replay-tight,9,150,edd,301,,336.0,1
c09_replay_150_0138_m0.6,replay-tight,9,150,wspt,301,,343.0,1
c09_replay_150_0138_m0.6,replay-tight,9,150,atc,301,,336.0,1
c09_replay_150_0138_m0.6,replay-tight,9,150,pfifo,301,,336.0,1
c09_replay_150_0138_m0.6,replay-tight,9,150,mor,301,,336.0,1
c09_replay_150_0138_m0.6,replay-tight,9,150,random,301,,336.0,1
c09_replay_150_0138_m0.6,replay-tight,9,150,rl301,301,64,336.0,1
c09_replay_150_0138_m0.6,replay-tight,9,150,rl301,301,256,336.0,1
c09_replay_150_0138_m0.6,replay-tight,9,150,rl302,302,64,336.0,1
c09_replay_150_0138_m0.6,replay-tight,9,150,rl302,302,256,336.0,1
c09_replay_150_0138_m0.6,replay-tight,9,150,rl303,303,64,336.0,1
c09_replay_150_0138_m0.6,replay-tight,9,150,rl303,303,256,336.0,1
c09_replay_150_0134_m0.8,replay-tight,9,150,edd,301,,16.0,1
c09_replay_150_0134_m0.8,replay-tight,9,150,wspt,301,,16.0,1
c09_replay_150_0134_m0.8,replay-tight,9,150,atc,301,,16.0,1
c09_replay_150_0134_m0.8,replay-tight,9,150,pfifo,301,,16.0,1
c09_replay_150_0134_m0.8,replay-tight,9,150,mor,301,,16.0,1
c09_replay_150_0134_m0.8,replay-tight,9,150,random,301,,16.0,1
c09_replay_150_0134_m0.8,replay-tight,9,150,rl301,301,64,16.0,1
c09_replay_150_0134_m0.8,replay-tight,9,150,rl301,301,256,16.0,1
c09_replay_150_0134_m0.8,replay-tight,9,150,rl302,302,64,16.0,1
c09_replay_150_0134_m0.8,replay-tight,9,150,rl302,302,256,16.0,1
c09_replay_150_0134_m0.8,replay-tight,9,150,rl303,303,64,16.0,1
c09_replay_150_0134_m0.8,replay-tight,9,150,rl303,303,256,16.0,1
c09_replay_150_0137_m0.8,replay-tight,9,150,edd,301,,96.3332,1
c09_replay_150_0137_m0.8,replay-tight,9,150,wspt,301,,120.46640000000001,1
c09_replay_150_0137_m0.8,replay-tight,9,150,atc,301,,120.46640000000001,1
c09_replay_150_0137_m0.8,replay-tight,9,150,pfifo,301,,96.3332,1
c09_replay_150_0137_m0.8,replay-tight,9,150,mor,301,,702.3332,1
c09_replay_150_0137_m0.8,replay-tight,9,150,random,301,,315.4664,1
c09_replay_150_0137_m0.8,replay-tight,9,150,rl301,301,64,72.3332,1
c09_replay_150_0137_m0.8,replay-tight,9,150,rl301,301,256,72.3332,1
c09_replay_150_0137_m0.8,replay-tight,9,150,rl302,302,64,72.3332,1
c09_replay_150_0137_m0.8,replay-tight,9,150,rl302,302,256,72.3332,1
c09_replay_150_0137_m0.8,replay-tight,9,150,rl303,303,64,72.3332,1
c09_replay_150_0137_m0.8,replay-tight,9,150,rl303,303,256,72.3332,1
c09_replay_150_0136_m0.8,replay-tight,9,150,edd,301,,0.0,1
c09_replay_150_0136_m0.8,replay-tight,9,150,wspt,301,,0.0,1
c09_replay_150_0136_m0.8,replay-tight,9,150,atc,301,,0.0,1
c09_replay_150_0136_m0.8,replay-tight,9,150,pfifo,301,,0.0,1
c09_replay_150_0136_m0.8,replay-tight,9,150,mor,301,,0.0,1
c09_replay_150_0136_m0.8,replay-tight,9,150,random,301,,0.0,1
