id,campus,size,method,overhead,twt,n_wo,n_missing_building,missing_share,feasible0
c09_replay_150_0101,9,150,random,0.5,406.0,150,150,1.0,1
c09_replay_150_0102,9,150,edd,0.0,402.0,150,150,1.0,1
c09_replay_150_0102,9,150,edd,0.25,402.0,150,150,1.0,1
c09_replay_150_0102,9,150,edd,0.5,402.0,150,150,1.0,1
c09_replay_150_0102,9,150,wspt,0.0,402.0,150,150,1.0,1
c09_replay_150_0102,9,150,wspt,0.25,402.0,150,150,1.0,1
c09_replay_150_0102,9,150,wspt,0.5,402.0,150,150,1.0,1
c09_replay_150_0102,9,150,atc,0.0,402.0,150,150,1.0,1
c09_replay_150_0102,9,150,atc,0.25,402.0,150,150,1.0,1
c09_replay_150_0102,9,150,atc,0.5,402.0,150,150,1.0,1
c09_replay_150_0102,9,150,pfifo,0.0,402.0,150,150,1.0,1
c09_replay_150_0102,9,150,pfifo,0.25,402.0,150,150,1.0,1
c09_replay_150_0102,9,150,pfifo,0.5,402.0,150,150,1.0,1
c09_replay_150_0102,9,150,mor,0.0,458.0,150,150,1.0,1
c09_replay_150_0102,9,150,mor,0.25,458.0,150,150,1.0,1
c09_replay_150_0102,9,150,mor,0.5,458.0,150,150,1.0,1
c09_replay_150_0102,9,150,random,0.0,482.0,150,150,1.0,1
c09_replay_150_0102,9,150,random,0.25,482.0,150,150,1.0,1
c09_replay_150_0102,9,150,random,0.5,482.0,150,150,1.0,1
c09_replay_150_0103,9,150,edd,0.0,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,edd,0.25,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,edd,0.5,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,wspt,0.0,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,wspt,0.25,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,wspt,0.5,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,atc,0.0,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,atc,0.25,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,atc,0.5,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,pfifo,0.0,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,pfifo,0.25,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,pfifo,0.5,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,mor,0.0,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,mor,0.25,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,mor,0.5,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,random,0.0,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,random,0.25,12.0,150,150,1.0,1
c09_replay_150_0103,9,150,random,0.5,12.0,150,150,1.0,1
c09_replay_150_0104,9,150,edd,0.0,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,edd,0.25,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,edd,0.5,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,wspt,0.0,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,wspt,0.25,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,wspt,0.5,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,atc,0.0,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,atc,0.25,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,atc,0.5,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,pfifo,0.0,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,pfifo,0.25,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,pfifo,0.5,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,mor,0.0,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,mor,0.25,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,mor,0.5,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,random,0.0,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,random,0.25,250.0,150,150,1.0,1
c09_replay_150_0104,9,150,random,0.5,250.0,150,150,1.0,1
c09_replay_150_0105,9,150,edd,0.0,0.0,150,150,1.0,1
c09_replay_150_0105,9,150,edd,0.25,0.0,150,150,1.0,1
c09_replay_150_0105,9,150,edd,0.5,0.0,150,150,1.0,1
c09_replay_150_0105,9,150,wspt,0.0,2.0,150,150,1.0,1
c09_replay_150_0105,9,150,wspt,0.25,2.0,150,150,1.0,1
c09_replay_150_0105,9,150,wspt,0.5,2.0,150,150,1.0,1
c09_replay_150_0105,9,150,atc,0.0,0.0,150,150,1.0,1
c09_replay_150_0105,9,150,atc,0.25,0.0,150,150,1.0,1
c09_replay_150_0105,9,150,atc,0.5,0.0,150,150,1.0,1
c09_replay_150_0105,9,150,pfifo,0.0,0.0,150,150,1.0,1
c09_replay_150_0105,9,150,pfifo,0.25,0.0,150,150,1.0,1
c09_replay_150_0105,9,150,pfifo,0.5,0.0,150,150,1.0,1
c09_replay_150_0105,9,150,mor,0.0,0.0,150,150,1.0,1
c09_replay_150_0105,9,150,mor,0.25,0.0,150,150,1.0,1
c09_replay_150_0105,9,150,mor,0.5,0.0,150,150,1.0,1
c09_replay_150_0105,9,150,random,0.0,0.0,150,150,1.0,1
c09_replay_150_0105,9,150,random,0.25,0.0,150,150,1.0,1
c09_replay_150_0105,9,150,random,0.5,0.0,150,150,1.0,1
c09_replay_150_0106,9,150,edd,0.0,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,edd,0.25,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,edd,0.5,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,wspt,0.0,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,wspt,0.25,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,wspt,0.5,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,atc,0.0,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,atc,0.25,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,atc,0.5,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,pfifo,0.0,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,pfifo,0.25,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,pfifo,0.5,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,mor,0.0,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,mor,0.25,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,mor,0.5,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,random,0.0,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,random,0.25,16.0,150,150,1.0,1
c09_replay_150_0106,9,150,random,0.5,16.0,150,150,1.0,1
c09_replay_150_0107,9,150,edd,0.0,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,edd,0.25,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,edd,0.5,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,wspt,0.0,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,wspt,0.25,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,wspt,0.5,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,atc,0.0,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,atc,0.25,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,atc,0.5,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,pfifo,0.0,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,pfifo,0.25,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,pfifo,0.5,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,mor,0.0,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,mor,0.25,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,mor,0.5,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,random,0.0,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,random,0.25,150.0,150,150,1.0,1
c09_replay_150_0107,9,150,random,0.5,150.0,150,150,1.0,1
c09_replay_150_0108,9,150,edd,0.0,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,edd,0.25,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,edd,0.5,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,wspt,0.0,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,wspt,0.25,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,wspt,0.5,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,atc,0.0,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,atc,0.25,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,atc,0.5,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,pfifo,0.0,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,pfifo,0.25,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,pfifo,0.5,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,mor,0.0,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,mor,0.25,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,mor,0.5,10.0,150,150,1.0,1
c09_replay_150_0108,9,150,random,0.0,18.0,150,150,1.0,1
c09_replay_150_0108,9,150,random,0.25,18.0,150,150,1.0,1
c09_replay_150_0108,9,150,random,0.5,18.0,150,150,1.0,1
c09_replay_150_0109,9,150,edd,0.0,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,edd,0.25,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,edd,0.5,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,wspt,0.0,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,wspt,0.25,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,wspt,0.5,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,atc,0.0,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,atc,0.25,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,atc,0.5,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,pfifo,0.0,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,pfifo,0.25,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,pfifo,0.5,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,mor,0.0,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,mor,0.25,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,mor,0.5,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,random,0.0,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,random,0.25,68.99999999999999,150,150,1.0,1
c09_replay_150_0109,9,150,random,0.5,68.99999999999999,150,150,1.0,1
c09_replay_150_0110,9,150,edd,0.0,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,edd,0.25,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,edd,0.5,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,wspt,0.0,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,wspt,0.25,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,wspt,0.5,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,atc,0.0,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,atc,0.25,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,atc,0.5,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,pfifo,0.0,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,pfifo,0.25,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,pfifo,0.5,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,mor,0.0,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,mor,0.25,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,mor,0.5,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,random,0.0,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,random,0.25,68.0,150,150,1.0,1
c09_replay_150_0110,9,150,random,0.5,68.0,150,150,1.0,1
c09_replay_150_0111,9,150,edd,0.0,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,edd,0.25,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,edd,0.5,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,wspt,0.0,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,wspt,0.25,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,wspt,0.5,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,atc,0.0,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,atc,0.25,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,atc,0.5,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,pfifo,0.0,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,pfifo,0.25,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,pfifo,0.5,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,mor,0.0,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,mor,0.25,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,mor,0.5,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,random,0.0,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,random,0.25,0.0,150,150,1.0,1
c09_replay_150_0111,9,150,random,0.5,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,edd,0.0,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,edd,0.25,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,edd,0.5,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,wspt,0.0,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,wspt,0.25,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,wspt,0.5,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,atc,0.0,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,atc,0.25,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,atc,0.5,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,pfifo,0.0,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,pfifo,0.25,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,pfifo,0.5,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,mor,0.0,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,mor,0.25,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,mor,0.5,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,random,0.0,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,random,0.25,0.0,150,150,1.0,1
c09_replay_150_0112,9,150,random,0.5,0.0,150,150,1.0,1
c09_replay_150_0113,9,150,edd,0.0,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,edd,0.25,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,edd,0.5,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,wspt,0.0,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,wspt,0.25,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,wspt,0.5,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,atc,0.0,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,atc,0.25,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,atc,0.5,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,pfifo,0.0,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,pfifo,0.25,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,pfifo,0.5,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,mor,0.0,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,mor,0.25,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,mor,0.5,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,random,0.0,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,random,0.25,76.00000000000001,150,150,1.0,1
c09_replay_150_0113,9,150,random,0.5,76.00000000000001,150,150,1.0,1
c09_replay_150_0114,9,150,edd,0.0,566.0,150,150,1.0,1
c09_replay_150_0114,9,150,edd,0.25,566.0,150,150,1.0,1
c09_replay_150_0114,9,150,edd,0.5,566.0,150,150,1.0,1
c09_replay_150_0114,9,150,wspt,0.0,566.0,150,150,1.0,1
c09_replay_150_0114,9,150,wspt,0.25,566.0,150,150,1.0,1
c09_replay_150_0114,9,150,wspt,0.5,566.0,150,150,1.0,1
c09_replay_150_0114,9,150,atc,0.0,566.0,150,150,1.0,1
c09_replay_150_0114,9,150,atc,0.25,566.0,150,150,1.0,1
c09_replay_150_0114,9,150,atc,0.5,566.0,150,150,1.0,1
c09_replay_150_0114,9,150,pfifo,0.0,566.0,150,150,1.0,1
c09_replay_150_0114,9,150,pfifo,0.25,566.0,150,150,1.0,1
c09_replay_150_0114,9,150,pfifo,0.5,566.0,150,150,1.0,1
c09_replay_150_0114,9,150,mor,0.0,640.0,150,150,1.0,1
c09_replay_150_0114,9,150,mor,0.25,640.0,150,150,1.0,1
c09_replay_150_0114,9,150,mor,0.5,640.0,150,150,1.0,1
c09_replay_150_0114,9,150,random,0.0,648.0,150,150,1.0,1
c09_replay_150_0114,9,150,random,0.25,648.0,150,150,1.0,1
c09_replay_150_0114,9,150,random,0.5,648.0,150,150,1.0,1
c09_replay_150_0115,9,150,edd,0.0,46.0,150,150,1.0,1
c09_replay_150_0115,9,150,edd,0.25,46.0,150,150,1.0,1
c09_replay_150_0115,9,150,edd,0.5,46.0,150,150,1.0,1
c09_replay_150_0115,9,150,wspt,0.0,50.0,150,150,1.0,1
c09_replay_150_0115,9,150,wspt,0.25,50.0,150,150,1.0,1
c09_replay_150_0115,9,150,wspt,0.5,50.0,150,150,1.0,1
c09_replay_150_0115,9,150,atc,0.0,46.0,150,150,1.0,1
c09_replay_150_0115,9,150,atc,0.25,46.0,150,150,1.0,1
c09_replay_150_0115,9,150,atc,0.5,46.0,150,150,1.0,1
c09_replay_150_0115,9,150,pfifo,0.0,46.0,150,150,1.0,1
c09_replay_150_0115,9,150,pfifo,0.25,46.0,150,150,1.0,1
c09_replay_150_0115,9,150,pfifo,0.5,46.0,150,150,1.0,1
c09_replay_150_0115,9,150,mor,0.0,46.0,150,150,1.0,1
c09_replay_150_0115,9,150,mor,0.25,46.0,150,150,1.0,1
c09_replay_150_0115,9,150,mor,0.5,46.0,150,150,1.0,1
c09_replay_150_0115,9,150,random,0.0,50.0,150,150,1.0,1
c09_replay_150_0115,9,150,random,0.25,50.0,150,150,1.0,1
c09_replay_150_0115,9,150,random,0.5,50.0,150,150,1.0,1
c09_replay_150_0116,9,150,edd,0.0,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,edd,0.25,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,edd,0.5,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,wspt,0.0,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,wspt,0.25,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,wspt,0.5,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,atc,0.0,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,atc,0.25,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,atc,0.5,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,pfifo,0.0,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,pfifo,0.25,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,pfifo,0.5,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,mor,0.0,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,mor,0.25,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,mor,0.5,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,random,0.0,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,random,0.25,0.0,150,150,1.0,1
c09_replay_150_0116,9,150,random,0.5,0.0,150,150,1.0,1
c09_replay_150_0117,9,150,edd,0.0,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,edd,0.25,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,edd,0.5,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,wspt,0.0,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,wspt,0.25,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,wspt,0.5,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,atc,0.0,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,atc,0.25,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,atc,0.5,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,pfifo,0.0,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,pfifo,0.25,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,pfifo,0.5,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,mor,0.0,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,mor,0.25,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,mor,0.5,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,random,0.0,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,random,0.25,4.0,150,150,1.0,1
c09_replay_150_0117,9,150,random,0.5,4.0,150,150,1.0,1
c09_replay_150_0118,9,150,edd,0.0,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,edd,0.25,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,edd,0.5,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,wspt,0.0,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,wspt,0.25,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,wspt,0.5,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,atc,0.0,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,atc,0.25,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,atc,0.5,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,pfifo,0.0,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,pfifo,0.25,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,pfifo,0.5,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,mor,0.0,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,mor,0.25,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,mor,0.5,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,random,0.0,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,random,0.25,135.0,150,150,1.0,1
c09_replay_150_0118,9,150,random,0.5,135.0,150,150,1.0,1
c09_replay_150_0119,9,150,edd,0.0,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,edd,0.25,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,edd,0.5,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,wspt,0.0,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,wspt,0.25,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,wspt,0.5,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,atc,0.0,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,atc,0.25,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,atc,0.5,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,pfifo,0.0,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,pfifo,0.25,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,pfifo,0.5,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,mor,0.0,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,mor,0.25,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,mor,0.5,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,random,0.0,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,random,0.25,18.0,150,150,1.0,1
c09_replay_150_0119,9,150,random,0.5,18.0,150,150,1.0,1
c09_replay_150_0120,9,150,edd,0.0,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,edd,0.25,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,edd,0.5,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,wspt,0.0,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,wspt,0.25,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,wspt,0.5,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,atc,0.0,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,atc,0.25,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,atc,0.5,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,pfifo,0.0,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,pfifo,0.25,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,pfifo,0.5,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,mor,0.0,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,mor,0.25,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,mor,0.5,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,random,0.0,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,random,0.25,216.0,150,150,1.0,1
c09_replay_150_0120,9,150,random,0.5,216.0,150,150,1.0,1
c09_replay_150_0121,9,150,edd,0.0,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,edd,0.25,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,edd,0.5,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,wspt,0.0,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,wspt,0.25,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,wspt,0.5,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,atc,0.0,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,atc,0.25,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,atc,0.5,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,pfifo,0.0,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,pfifo,0.25,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,pfifo,0.5,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,mor,0.0,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,mor,0.25,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,mor,0.5,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,random,0.0,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,random,0.25,151.0,150,150,1.0,1
c09_replay_150_0121,9,150,random,0.5,151.0,150,150,1.0,1
c09_replay_150_0122,9,150,edd,0.0,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,edd,0.25,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,edd,0.5,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,wspt,0.0,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,wspt,0.25,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,wspt,0.5,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,atc,0.0,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,atc,0.25,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,atc,0.5,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,pfifo,0.0,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,pfifo,0.25,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,pfifo,0.5,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,mor,0.0,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,mor,0.25,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,mor,0.5,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,random,0.0,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,random,0.25,24.0,150,150,1.0,1
c09_replay_150_0122,9,150,random,0.5,24.0,150,150,1.0,1
c09_replay_150_0123,9,150,edd,0.0,336.0,150,150,1.0,1
