update,mean_train_return,dev_wwt_mean,dev_wwt_tight,entropy,value_loss,seconds
0,-2.776690,421.091887,508.058000,0.868032,0.909507,25.408
1,-2.003049,421.091887,508.058000,0.762234,0.346034,1.103
2,-2.134016,421.091887,508.058000,0.966250,0.540712,1.163
3,-1.307212,421.091887,508.058000,0.490789,0.836897,1.093
4,-3.967951,421.091887,508.058000,0.565206,1.665900,1.084
5,-2.652223,421.091887,508.058000,0.700168,0.907534,1.153
6,-1.880514,421.091887,508.058000,0.694994,1.360195,1.038
7,-4.217532,421.091887,508.058000,0.870887,1.224640,1.177
8,-2.063623,421.091887,508.058000,0.856261,1.714870,1.230
9,-15.066410,421.091887,508.058000,0.858466,66.159883,1.145
10,-3.113153,421.091887,508.058000,0.660218,1.397854,1.091
11,-3.135805,421.091887,508.058000,0.600162,1.725687,1.119
12,-2.598962,421.091887,508.058000,0.815508,1.684996,1.159
13,-3.553698,421.091887,508.058000,0.699042,1.724571,1.089
14,-2.587947,421.091887,508.058000,0.775165,1.443722,1.109
15,-4.397667,421.091887,508.058000,0.992039,1.337538,1.198
16,-3.149788,421.091887,508.058000,0.388304,1.804234,1.103
17,-3.340665,421.091887,508.058000,0.881792,1.373062,1.256
18,-6.297498,421.091887,508.058000,0.649295,2.241685,1.131
19,-3.213259,421.091887,508.058000,0.709930,2.453331,1.109
20,-4.213212,418.971888,470.164925,0.769108,2.104766,25.116
21,-1.787710,418.971888,470.164925,0.834302,1.853054,1.247
22,-3.440892,418.971888,470.164925,0.379128,1.799257,1.101
23,-3.007613,418.971888,470.164925,0.633548,1.476815,1.202
24,-2.668364,418.971888,470.164925,0.529122,1.388161,1.179
25,-2.749992,418.971888,470.164925,0.557184,1.041079,1.152
26,-2.174216,418.971888,470.164925,0.584528,0.997997,1.124
27,-3.458911,418.971888,470.164925,0.521817,1.377005,1.083
28,-4.833225,418.971888,470.164925,0.919966,2.598014,1.155
29,-2.512733,418.971888,470.164925,1.107026,1.624622,1.195
30,-3.501694,418.971888,470.164925,0.748192,2.121752,1.151
31,-6.579289,418.971888,470.164925,0.575725,3.074721,1.090
32,-3.757891,418.971888,470.164925,0.816978,2.296962,1.111
33,-3.097043,418.971888,470.164925,0.730156,1.463397,1.128
34,-3.359009,418.971888,470.164925,0.835397,1.747333,1.104
35,-2.580891,418.971888,470.164925,0.421123,0.653372,1.057
36,-3.138595,418.971888,470.164925,0.629827,1.284860,1.271
